WS_ID,Yahoo_Symbol,History_State,History_Source,Unique_Bars,Valid_Bars,First_Bar,Last_Bar,Future,Duplicates,Dup_Source,Pass_260,Pass_252,Bar_QA_Status,Eligibility_DryRun,Sqlite_Used
WS:XAMS:CVC.AS,CVC.AS,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XAMS:DSFIR.AS,DSFIR.AS,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XAMS:EXOR.AS,EXO.AS,PASS_HISTORY_CURRENT,v0.47,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XAMS:HEIN.AS,HEIA.AS,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XAMS:HEIO.AS,HEIO.AS,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XAMS:IMCD.AS,IMCD.AS,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XAMS:INGA.AS,INGA.AS,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XAMS:INPST.AS,INPST.AS,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XAMS:KPN.AS,KPN.AS,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XAMS:LIGHT.AS,LIGHT.AS,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XAMS:MICCT.AS,MICC.AS,INSUFFICIENT_HISTORY,v0.47,189,189,2025-12-08,2026-09-04,NO,NO,SQLITE,NO,NO,FAIL_LT_260+LT_252,INSUFFICIENT_HISTORY,YES
WS:XAMS:MT.AS,MT.AS,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XAMS:NN.AS,NN.AS,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XAMS:PHG.AS,PHIA.AS,PASS_HISTORY_CURRENT,v0.47,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XAMS:PRX.AS,PRX.AS,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XAMS:RAND.AS,RAND.AS,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XAMS:SBMO.AS,SBMO.AS,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XAMS:SHEL.AS,SHELL.AS,PASS_HISTORY_CURRENT,v0.47,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XAMS:UMG.AS,UMG.AS,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XAMS:VOPA.AS,VPK.AS,PASS_HISTORY_CURRENT,v0.47,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,FAIL_LIQUIDITY,YES
WS:XAMS:WLSNC.AS,WKL.AS,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XBRU:ABI.BR,ABI.BR,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XBRU:ACKB.BR,ACKB.BR,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XBRU:AGES.BR,AGS.BR,PASS_HISTORY_CURRENT,v0.47,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XBRU:AOO.BR,AED.BR,PASS_HISTORY_CURRENT,v0.47,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XBRU:ARGX.BR,ARGX.BR,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XBRU:ELI.BR,ELI.BR,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XBRU:GBLB.BR,GBLB.BR,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XBRU:IETB.BR,DIE.BR,PASS_HISTORY_CURRENT,v0.47,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XBRU:KBC.BR,KBC.BR,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XBRU:KBCA.BR,KBCA.BR,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XBRU:LOTB.BR,LOTB.BR,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XBRU:SOF.BR,SOF.BR,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XBRU:SYENS.BR,SYENS.BR,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XBRU:TUB.BR,TUB.BR,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XBRU:UCB.BR,UCB.BR,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XBRU:UMI.BR,UMI.BR,PASS_HISTORY_CURRENT,v0.38,509,508,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XBRU:WDPP.BR,WDP.BR,PASS_HISTORY_CURRENT,v0.47,511,511,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XCSE:ALKB.CO,ALK-B.CO,PASS_HISTORY_CURRENT,v0.47,498,498,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XCSE:ALSYDB.CO,ALSYDB.CO,PASS_HISTORY_CURRENT,v0.38,496,495,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XCSE:CARLB.CO,CARL-B.CO,PASS_HISTORY_CURRENT,v0.47,498,498,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XCSE:COLOB.CO,COLO-B.CO,PASS_HISTORY_CURRENT,v0.47,498,498,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XCSE:DANSKE.CO,DANSKE.CO,PASS_HISTORY_CURRENT,v0.38,496,495,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XCSE:DEMANT.CO,DEMANT.CO,PASS_HISTORY_CURRENT,v0.38,496,495,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XCSE:DSV.CO,DSV.CO,PASS_HISTORY_CURRENT,v0.38,496,495,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XCSE:FLS.CO,FLS.CO,PASS_HISTORY_CURRENT,v0.38,496,495,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XCSE:GMAB.CO,GMAB.CO,PASS_HISTORY_CURRENT,v0.38,496,495,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XCSE:ISS.CO,ISS.CO,PASS_HISTORY_CURRENT,v0.38,496,495,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XCSE:JYSK.CO,JYSK.CO,PASS_HISTORY_CURRENT,v0.38,496,495,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XCSE:MAERSKB.CO,MAERSK-B.CO,PASS_HISTORY_CURRENT,v0.47,498,498,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XCSE:NKT.CO,NKT.CO,PASS_HISTORY_CURRENT,v0.38,496,495,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XCSE:NOVOB.CO,NOVO-B.CO,PASS_HISTORY_CURRENT,v0.47,498,498,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XCSE:NSISB.CO,NSIS-B.CO,PASS_HISTORY_CURRENT,v0.47,498,498,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XCSE:ORSTED.CO,ORSTED.CO,PASS_HISTORY_CURRENT,v0.38,496,495,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XCSE:PNDORA.CO,PNDORA.CO,PASS_HISTORY_CURRENT,v0.38,496,495,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XCSE:RBREW.CO,RBREW.CO,PASS_HISTORY_CURRENT,v0.38,496,495,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XCSE:RILBA.CO,RILBA.CO,PASS_HISTORY_CURRENT,v0.38,496,495,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XCSE:ROCKB.CO,ROCK-B.CO,PASS_HISTORY_CURRENT,v0.47,498,498,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XCSE:TRYG.CO,TRYG.CO,PASS_HISTORY_CURRENT,v0.38,496,495,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XCSE:VWS.CO,VWS.CO,PASS_HISTORY_CURRENT,v0.38,496,495,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XCSE:ZELA.CO,ZEAL.CO,PASS_HISTORY_CURRENT,v0.47,498,498,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XDUB:AIBG.I,A5G.IR,PASS_HISTORY_CURRENT,v0.47,509,509,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XDUB:BIRG.I,BIRG.IR,PASS_HISTORY_CURRENT,v0.38,507,506,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XDUB:GL9.I,GL9.IR,PASS_HISTORY_CURRENT,v0.38,507,506,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XDUB:KSP.I,KRX.IR,PASS_HISTORY_CURRENT,v0.47,509,509,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XDUB:KYGA.I,KRZ.IR,PASS_HISTORY_CURRENT,v0.47,509,509,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XDUB:RYA.I,RYA.IR,PASS_HISTORY_CURRENT,v0.38,507,506,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XETR:ADSGN.DE,ADS.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XETR:AG1G.DE,AG1.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XETR:AIXGN.DE,AIXA.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XETR:ALVG.DE,ALV.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,YES
WS:XETR:AMV0N.DE,AMV0.DE,INSUFFICIENT_HISTORY,v0.47,244,244,2025-09-18,2026-09-04,NO,NO,SQLITE,NO,NO,FAIL_LT_260+LT_252,INSUFFICIENT_HISTORY,YES
WS:XETR:BASFN.DE,BAS.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,YES
WS:XETR:BAYGN.DE,BAYN.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,YES
WS:XETR:BC8G.DE,BC8.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XETR:BEIG.DE,BEI.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XETR:BMWG.DE,BMW.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XETR:BNRGN.DE,BNR.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XETR:CBKG.DE,CBK.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XETR:CONG.DE,CON.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XETR:DB1GN.DE,DB1.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XETR:DBKGN.DE,DBK.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XETR:DHER.DE,DHER.DE,PASS_HISTORY_CURRENT,v0.38,505,504,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XETR:DHLN.DE,DHL.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XETR:DTEGN.DE,DTE.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XETR:DTGGE.DE,DTG.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XETR:ENR1N.DE,ENR.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XETR:EONGN.DE,EOAN.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XETR:EVDG.DE,EVD.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XETR:EVKN.DE,EVK.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XETR:FMEG.DE,FME.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XETR:FNTGN.DE,FNTN.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XETR:FPE3_P.DE,FPE3.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PREFERRED,YES
WS:XETR:FRAG.DE,FRA.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XETR:FREG.DE,FRE.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XETR:FTKN.DE,FTK.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XETR:G1AG.DE,G1A.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XETR:G24N.DE,G24.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XETR:GBFG.DE,GBF.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XETR:HAGG.DE,HAG.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XETR:HEIG.DE,HEI.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XETR:HNKG_P.DE,HEN3.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PREFERRED,YES
WS:XETR:HNRGN.DE,HNR1.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XETR:HOTG.DE,HOT.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XETR:IFXGN.DE,IFX.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XETR:KBX.DE,KBX.DE,PASS_HISTORY_CURRENT,v0.38,505,504,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XETR:KGX.DE,KGX.DE,PASS_HISTORY_CURRENT,v0.38,505,504,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XETR:LEGN.DE,LEG.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XETR:LHAG.DE,LHA.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,YES
WS:XETR:MBGN.DE,MBG.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XETR:MRCG.DE,MRK.DE,PASS_HISTORY_CURRENT,v0.38,505,504,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XETR:MTXGN.DE,MTX.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XETR:MUVGN.DE,MUV2.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XETR:NAFG.DE,NDA.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XETR:NDXG.DE,NDX1.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PASS_STRICT_CANDIDATE,YES
WS:XETR:NEKG.DE,NEM.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XETR:P911_P.DE,P911.DE,PASS_HISTORY_CURRENT,v0.38,505,504,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
WS:XETR:PSHG_P.DE,PAH3.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,PREFERRED,YES
WS:XETR:PUMG.DE,PUM.DE,PASS_HISTORY_CURRENT,v0.47,507,507,2024-09-04,2026-09-04,NO,NO,SQLITE,YES,YES,PASS_BAR_QA,LOW_LIQUIDITY_EXCEPTION,YES
WS:XETR:QIA.DE,QIA.DE,PASS_HISTORY_CURRENT,v0.38,505,504,2024-09-02,2026-08-28,NO,NO,CSV_UNIQUE_ONLY,YES,YES,PASS_BAR_QA,INSTRUMENT_REVIEW,NO
