WS_ID,Name,Country,Primary_Universe_Index,Primary_MIC,Primary_Ticker,Yahoo_Symbol,Primary_Currency,Currency_Normalized,Quote_Scale_To_Major_Currency,Instrument_Type,Instrument_Gate,Instrument_Gate_Reason,Scalable_Tradeability_Status,Cache_Status,Cache_Reason,Unique_Bars,Valid_Bars,FreeFloatMarketCap_EUR,FreeFloatMarketCap_Status,Usable20,Usable60,MedianTurnover20_EUR,MedianTurnover60_EUR,FX_Coverage20,FX_Coverage60,Liquidity_Data_Status,Liquidity_Last_Session,Liquidity_Gate,Liquidity_Bucket,Scalable_Gate,Strict_Eligibility,Blocking_Reasons,Instrument_Decision_v0_6,Instrument_Type_Resolved_v0_6,Instrument_Resolution_Method_v0_6,Instrument_Resolution_Reason_v0_6,Instrument_Evidence_URL_v0_6,Instrument_Evidence_Note_v0_6,Strict_Eligibility_v0_6,Instrument_Decision_v0_7,Instrument_Type_Resolved_v0_7,Instrument_Resolution_Method_v0_7,Instrument_Resolution_Reason_v0_7,Instrument_Evidence_URL_v0_7,Instrument_Evidence_Note_v0_7,Strict_Eligibility_v0_7
WS:XETR:DTGGE.DE,DAIMLER TRUCK,DE,EU_STOXX600,XETR,DTGGe.DE,DTG.DE,EUR,EUR,1.0,UNKNOWN,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,507,507,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,60,50429030.43355942,45150020.927503586,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED
WS:XETR:ENR1N.DE,SIEMENS ENERGY,DE,EU_STOXX600,XETR,ENR1n.DE,ENR.DE,EUR,EUR,1.0,UNKNOWN,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,507,507,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,60,294813785.0993805,336856833.05815125,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED
WS:XETR:EONGN.DE,E.ON,DE,EU_STOXX600,XETR,EONGn.DE,EOAN.DE,EUR,EUR,1.0,UNKNOWN,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,507,507,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,60,67614183.21711731,66422414.488796234,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED
WS:XETR:EVKN.DE,EVONIK INDUSTRIES,DE,EU_STOXX600,XETR,EVKn.DE,EVK.DE,EUR,EUR,1.0,UNKNOWN,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,507,507,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,60,18791772.85136032,19391416.879564285,20,60,OK,2026-08-21,PASS,STANDARD_15_TO_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED
WS:XETR:FMEG.DE,FRESENIUS MEDICAL CARE,DE,EU_STOXX600,XETR,FMEG.DE,FME.DE,EUR,EUR,1.0,UNKNOWN,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,507,507,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,60,30309886.645982742,31256129.56974411,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED
WS:XETR:FREG.DE,FRESENIUS,DE,EU_STOXX600,XETR,FREG.DE,FRE.DE,EUR,EUR,1.0,UNKNOWN,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,507,507,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,19,59,33099586.06425476,41988993.91173935,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED
WS:XETR:G1AG.DE,GEA GRP,DE,EU_STOXX600,XETR,G1AG.DE,G1A.DE,EUR,EUR,1.0,UNKNOWN,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,507,507,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,59,19543169.04347229,21110585.139427185,20,60,OK,2026-08-21,PASS,STANDARD_15_TO_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED
WS:XETR:G24N.DE,SCOUT24,DE,EU_STOXX600,XETR,G24n.DE,G24.DE,EUR,EUR,1.0,UNKNOWN,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,507,507,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,60,25411790.84202957,23094226.298538208,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED
WS:XETR:HAGG.DE,HENSOLDT,DE,EU_STOXX600,XETR,HAGG.DE,HAG.DE,EUR,EUR,1.0,UNKNOWN,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,507,507,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,60,23820327.76085663,24053216.17763138,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED
WS:XETR:HEIG.DE,HEIDELBERG MATERIALS,DE,EU_STOXX600,XETR,HEIG.DE,HEI.DE,EUR,EUR,1.0,UNKNOWN,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,507,507,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,59,51754642.91976929,53951412.77655029,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED
WS:XETR:HNKG_P.DE,HENKEL PREF,DE,EU_STOXX600,XETR,HNKG_p.DE,HEN3.DE,EUR,EUR,1.0,UNKNOWN,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,507,507,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,59,27485956.49588394,28201967.25804138,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED
WS:XETR:HNRGN.DE,HANNOVER RUECK,DE,EU_STOXX600,XETR,HNRGn.DE,HNR1.DE,EUR,EUR,1.0,UNKNOWN,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,507,507,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,59,31807698.849975586,31585840.036193848,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED
WS:XETR:HOTG.DE,HOCHTIEF,DE,EU_STOXX600,XETR,HOTG.DE,HOT.DE,EUR,EUR,1.0,UNKNOWN,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,507,507,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,60,27717058.419769287,25092326.064941406,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED
WS:XETR:IFXGN.DE,INFINEON TECHNOLOGIES,DE,EU_STOXX600,XETR,IFXGn.DE,IFX.DE,EUR,EUR,1.0,UNKNOWN,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,507,507,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,60,242183501.99908447,319955325.52495193,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED
WS:XETR:LHAG.DE,LUFTHANSA,DE,EU_STOXX600,XETR,LHAG.DE,LHA.DE,EUR,EUR,1.0,UNKNOWN,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,507,507,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,59,34022470.48637152,37182632.34755516,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED
WS:XETR:MBGN.DE,MERCEDES-BENZ GROUP,DE,EU_STOXX600,XETR,MBGn.DE,MBG.DE,EUR,EUR,1.0,UNKNOWN,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,507,507,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,60,82715338.76883698,92425591.40011406,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED
WS:XETR:MRCG.DE,MERCK,DE,EU_STOXX600,XETR,MRCG.DE,MRK.DE,EUR,EUR,1.0,UNKNOWN,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,507,507,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,19,59,33423755.033950806,40178278.41668701,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED
WS:XETR:MTXGN.DE,MTU AERO ENGINES,DE,EU_STOXX600,XETR,MTXGn.DE,MTX.DE,EUR,EUR,1.0,UNKNOWN,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,507,507,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,60,45366055.31422424,50276536.26979065,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED
WS:XETR:MUVGN.DE,MUENCHENER RUECK,DE,EU_STOXX600,XETR,MUVGn.DE,MUV2.DE,EUR,EUR,1.0,UNKNOWN,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,507,507,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,59,121662039.83868408,129728186.75964355,20,60,OK,2026-08-21,PASS,PREFERRED_GE_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED
WS:XETR:NAFG.DE,AURUBIS,DE,EU_STOXX600,XETR,NAFG.DE,NDA.DE,EUR,EUR,1.0,UNKNOWN,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,507,507,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,59,17946362.596832275,24270078.5,20,60,OK,2026-08-21,PASS,STANDARD_15_TO_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED
WS:XETR:NDXG.DE,NORDEX,DE,EU_STOXX600,XETR,NDXG.DE,NDX1.DE,EUR,EUR,1.0,UNKNOWN,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,507,507,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,60,19179359.216365814,20733771.77558136,20,60,OK,2026-08-21,PASS,STANDARD_15_TO_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED
WS:XETR:NEKG.DE,NEMETSCHEK,DE,EU_STOXX600,XETR,NEKG.DE,NEM.DE,EUR,EUR,1.0,UNKNOWN,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_STRICTLY_VERIFIED,NOT_VERIFIED,READY,,507,507,,NOT_COLLECTED_BULK_RELIABLY_QA_ONLY,20,60,16241325.046474457,15209686.041137695,20,60,OK,2026-08-21,PASS,STANDARD_15_TO_20M,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,INSTRUMENT_NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED,NOT_VERIFIED,UNKNOWN,TARGETED_REVIEW_REQUIRED,CURRENT_OFFICIAL_EVIDENCE_NOT_YET_SECURITY_TYPE_SPECIFIC,https://www.stoxx.com/rulebook,"Current official rulebook access is retained as evidence, but v0.6 does not infer ordinary-share status for every constituent from index membership alone.",NOT_VERIFIED
