Security_Key,Source_WS_ID,Evidence_Cohort,Primary_MIC,Primary_Ticker,Provider_Symbol,Provider_Mapping_Status,Evidence_Artifact
WSSEC:WS:XSHG:601669,WS:XSHG:601669,BASE_1633,XSHG,601669,601669.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:601688,WS:XSHG:601688,BASE_1633,XSHG,601688,601688.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:601689,WS:XSHG:601689,BASE_1633,XSHG,601689,601689.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:601698,WS:XSHG:601698,BASE_1633,XSHG,601698,601698.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:601727,WS:XSHG:601727,BASE_1633,XSHG,601727,601727.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:601728,WS:XSHG:601728,BASE_1633,XSHG,601728,601728.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:601766,WS:XSHG:601766,BASE_1633,XSHG,601766,601766.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:601788,WS:XSHG:601788,BASE_1633,XSHG,601788,601788.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:601800,WS:XSHG:601800,BASE_1633,XSHG,601800,601800.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:601816,WS:XSHG:601816,BASE_1633,XSHG,601816,601816.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:601818,WS:XSHG:601818,BASE_1633,XSHG,601818,601818.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:601825,WS:XSHG:601825,BASE_1633,XSHG,601825,601825.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:601838,WS:XSHG:601838,BASE_1633,XSHG,601838,601838.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:601857,WS:XSHG:601857,BASE_1633,XSHG,601857,601857.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:601868,WS:XSHG:601868,BASE_1633,XSHG,601868,601868.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:601872,WS:XSHG:601872,BASE_1633,XSHG,601872,601872.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:601877,WS:XSHG:601877,BASE_1633,XSHG,601877,601877.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:601878,WS:XSHG:601878,BASE_1633,XSHG,601878,601878.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:601881,WS:XSHG:601881,BASE_1633,XSHG,601881,601881.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:601888,WS:XSHG:601888,BASE_1633,XSHG,601888,601888.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:601898,WS:XSHG:601898,BASE_1633,XSHG,601898,601898.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:601899,WS:XSHG:601899,BASE_1633,XSHG,601899,601899.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:601901,WS:XSHG:601901,BASE_1633,XSHG,601901,601901.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:601916,WS:XSHG:601916,BASE_1633,XSHG,601916,601916.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:601919,WS:XSHG:601919,BASE_1633,XSHG,601919,601919.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:601939,WS:XSHG:601939,BASE_1633,XSHG,601939,601939.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:601985,WS:XSHG:601985,BASE_1633,XSHG,601985,601985.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:601988,WS:XSHG:601988,BASE_1633,XSHG,601988,601988.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:601995,WS:XSHG:601995,BASE_1633,XSHG,601995,601995.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:601998,WS:XSHG:601998,BASE_1633,XSHG,601998,601998.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:603019,WS:XSHG:603019,BASE_1633,XSHG,603019,603019.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:603259,WS:XSHG:603259,BASE_1633,XSHG,603259,603259.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:603260,WS:XSHG:603260,BASE_1633,XSHG,603260,603260.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:603288,WS:XSHG:603288,BASE_1633,XSHG,603288,603288.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:603296,WS:XSHG:603296,BASE_1633,XSHG,603296,603296.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:603369,WS:XSHG:603369,BASE_1633,XSHG,603369,603369.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:603392,WS:XSHG:603392,BASE_1633,XSHG,603392,603392.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:603501,WS:XSHG:603501,BASE_1633,XSHG,603501,603501.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:603799,WS:XSHG:603799,BASE_1633,XSHG,603799,603799.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:603893,WS:XSHG:603893,BASE_1633,XSHG,603893,603893.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:603986,WS:XSHG:603986,BASE_1633,XSHG,603986,603986.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:603993,WS:XSHG:603993,BASE_1633,XSHG,603993,603993.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:605117,WS:XSHG:605117,BASE_1633,XSHG,605117,605117.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:605499,WS:XSHG:605499,BASE_1633,XSHG,605499,605499.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:688008,WS:XSHG:688008,BASE_1633,XSHG,688008,688008.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:688012,WS:XSHG:688012,BASE_1633,XSHG,688012,688012.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:688036,WS:XSHG:688036,BASE_1633,XSHG,688036,688036.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:688041,WS:XSHG:688041,BASE_1633,XSHG,688041,688041.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:688047,WS:XSHG:688047,BASE_1633,XSHG,688047,688047.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:688072,WS:XSHG:688072,BASE_1633,XSHG,688072,688072.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:688082,WS:XSHG:688082,BASE_1633,XSHG,688082,688082.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:688111,WS:XSHG:688111,BASE_1633,XSHG,688111,688111.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:688126,WS:XSHG:688126,BASE_1633,XSHG,688126,688126.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:688183,WS:XSHG:688183,BASE_1633,XSHG,688183,688183.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:688223,WS:XSHG:688223,BASE_1633,XSHG,688223,688223.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:688256,WS:XSHG:688256,BASE_1633,XSHG,688256,688256.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:688271,WS:XSHG:688271,BASE_1633,XSHG,688271,688271.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:688303,WS:XSHG:688303,BASE_1633,XSHG,688303,688303.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:688396,WS:XSHG:688396,BASE_1633,XSHG,688396,688396.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:688472,WS:XSHG:688472,BASE_1633,XSHG,688472,688472.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:688506,WS:XSHG:688506,BASE_1633,XSHG,688506,688506.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:688521,WS:XSHG:688521,BASE_1633,XSHG,688521,688521.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XSHG:688981,WS:XSHG:688981,BASE_1633,XSHG,688981,688981.SS,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTAI:3711,WS:XTAI:3711,BASE_1633,XTAI,3711,3711.TW,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTAI:6669,WS:XTAI:6669,BASE_1633,XTAI,6669,6669.TW,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTAI:7769,WS:XTAI:7769,BASE_1633,XTAI,7769,7769.TW,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:1605,WS:XTKS:1605,BASE_1633,XTKS,1605,1605.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:1801,WS:XTKS:1801,BASE_1633,XTKS,1801,1801.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:1802,WS:XTKS:1802,BASE_1633,XTKS,1802,1802.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:1803,WS:XTKS:1803,BASE_1633,XTKS,1803,1803.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:1812,WS:XTKS:1812,BASE_1633,XTKS,1812,1812.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:1925,WS:XTKS:1925,BASE_1633,XTKS,1925,1925.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:1928,WS:XTKS:1928,BASE_1633,XTKS,1928,1928.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:1963,WS:XTKS:1963,BASE_1633,XTKS,1963,1963.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:2269,WS:XTKS:2269,BASE_1633,XTKS,2269,2269.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:2282,WS:XTKS:2282,BASE_1633,XTKS,2282,2282.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:2413,WS:XTKS:2413,BASE_1633,XTKS,2413,2413.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:2502,WS:XTKS:2502,BASE_1633,XTKS,2502,2502.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:2503,WS:XTKS:2503,BASE_1633,XTKS,2503,2503.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:2768,WS:XTKS:2768,BASE_1633,XTKS,2768,2768.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:2801,WS:XTKS:2801,BASE_1633,XTKS,2801,2801.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:2802,WS:XTKS:2802,BASE_1633,XTKS,2802,2802.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:285A,WS:XTKS:285A,BASE_1633,XTKS,285A,285A.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:2914,WS:XTKS:2914,BASE_1633,XTKS,2914,2914.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:3086,WS:XTKS:3086,BASE_1633,XTKS,3086,3086.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:3099,WS:XTKS:3099,BASE_1633,XTKS,3099,3099.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:3289,WS:XTKS:3289,BASE_1633,XTKS,3289,3289.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:3382,WS:XTKS:3382,BASE_1633,XTKS,3382,3382.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:3402,WS:XTKS:3402,BASE_1633,XTKS,3402,3402.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:3405,WS:XTKS:3405,BASE_1633,XTKS,3405,3405.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:3407,WS:XTKS:3407,BASE_1633,XTKS,3407,3407.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:3436,WS:XTKS:3436,BASE_1633,XTKS,3436,3436.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:3659,WS:XTKS:3659,BASE_1633,XTKS,3659,3659.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:3697,WS:XTKS:3697,BASE_1633,XTKS,3697,3697.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:4004,WS:XTKS:4004,BASE_1633,XTKS,4004,4004.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:4005,WS:XTKS:4005,BASE_1633,XTKS,4005,4005.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:4021,WS:XTKS:4021,BASE_1633,XTKS,4021,4021.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:4042,WS:XTKS:4042,BASE_1633,XTKS,4042,4042.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:4043,WS:XTKS:4043,BASE_1633,XTKS,4043,4043.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:4062,WS:XTKS:4062,BASE_1633,XTKS,4062,4062.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:4063,WS:XTKS:4063,BASE_1633,XTKS,4063,4063.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:4151,WS:XTKS:4151,BASE_1633,XTKS,4151,4151.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:4183,WS:XTKS:4183,BASE_1633,XTKS,4183,4183.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:4188,WS:XTKS:4188,BASE_1633,XTKS,4188,4188.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:4208,WS:XTKS:4208,BASE_1633,XTKS,4208,4208.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:4307,WS:XTKS:4307,BASE_1633,XTKS,4307,4307.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:4324,WS:XTKS:4324,BASE_1633,XTKS,4324,4324.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:4385,WS:XTKS:4385,BASE_1633,XTKS,4385,4385.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:4452,WS:XTKS:4452,BASE_1633,XTKS,4452,4452.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:4502,WS:XTKS:4502,BASE_1633,XTKS,4502,4502.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:4503,WS:XTKS:4503,BASE_1633,XTKS,4503,4503.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:4506,WS:XTKS:4506,BASE_1633,XTKS,4506,4506.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:4507,WS:XTKS:4507,BASE_1633,XTKS,4507,4507.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:4519,WS:XTKS:4519,BASE_1633,XTKS,4519,4519.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:4523,WS:XTKS:4523,BASE_1633,XTKS,4523,4523.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:4543,WS:XTKS:4543,BASE_1633,XTKS,4543,4543.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:4568,WS:XTKS:4568,BASE_1633,XTKS,4568,4568.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:4578,WS:XTKS:4578,BASE_1633,XTKS,4578,4578.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:4661,WS:XTKS:4661,BASE_1633,XTKS,4661,4661.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:4689,WS:XTKS:4689,BASE_1633,XTKS,4689,4689.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:4704,WS:XTKS:4704,BASE_1633,XTKS,4704,4704.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:4751,WS:XTKS:4751,BASE_1633,XTKS,4751,4751.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:4755,WS:XTKS:4755,BASE_1633,XTKS,4755,4755.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:4901,WS:XTKS:4901,BASE_1633,XTKS,4901,4901.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:4911,WS:XTKS:4911,BASE_1633,XTKS,4911,4911.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:5019,WS:XTKS:5019,BASE_1633,XTKS,5019,5019.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
WSSEC:WS:XTKS:5020,WS:XTKS:5020,BASE_1633,XTKS,5020,5020.T,PROVIDER_MAPPING_READY,output_current_master_research_partial_1633_data_refresh_v0_38/mapping_revalidation_1633_v0.38.csv
