Projection_Order,Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,MedianTurnover20_EUR,Eligibility_DryRun,Prospective_Frozen_Status,Cap_Action,Freeze_Authorized,Universe_Write,Productive
107,WSSEC:WS:ISIN:TW0002603008,WS:ISIN:TW0002603008,XTAI,2603,79244767.5243704,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
108,WSSEC:WS:ISIN:TW0002880002,WS:ISIN:TW0002880002,XTAI,2880,29580576.3900242,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
109,WSSEC:WS:ISIN:TW0002881000,WS:ISIN:TW0002881000,XTAI,2881,63901882.62880919,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
110,WSSEC:WS:ISIN:TW0002882008,WS:ISIN:TW0002882008,XTAI,2882,45494942.45331991,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
111,WSSEC:WS:ISIN:TW0002883006,WS:ISIN:TW0002883006,XTAI,2883,31077843.17510405,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
112,WSSEC:WS:ISIN:TW0002884004,WS:ISIN:TW0002884004,XTAI,2884,35429430.62395178,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
113,WSSEC:WS:ISIN:TW0002885001,WS:ISIN:TW0002885001,XTAI,2885,36019724.68488168,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
114,WSSEC:WS:ISIN:TW0002886009,WS:ISIN:TW0002886009,XTAI,2886,40966008.62735006,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
115,WSSEC:WS:ISIN:TW0002887007,WS:ISIN:TW0002887007,XTAI,2887,44336823.42032097,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
116,WSSEC:WS:ISIN:TW0002890001,WS:ISIN:TW0002890001,XTAI,2890,19428076.068596363,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
117,WSSEC:WS:ISIN:TW0002891009,WS:ISIN:TW0002891009,XTAI,2891,48340600.381298855,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
118,WSSEC:WS:ISIN:TW0002892007,WS:ISIN:TW0002892007,XTAI,2892,36309266.60805701,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
119,WSSEC:WS:ISIN:TW0003008009,WS:ISIN:TW0003008009,XTAI,3008,317901561.99801207,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
120,WSSEC:WS:ISIN:TW0003017000,WS:ISIN:TW0003017000,XTAI,3017,310526897.35419905,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
121,WSSEC:WS:ISIN:TW0003037008,WS:ISIN:TW0003037008,XTAI,3037,596755309.9025694,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
122,WSSEC:WS:ISIN:TW0003045001,WS:ISIN:TW0003045001,XTAI,3045,28952679.630717836,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
123,WSSEC:WS:ISIN:TW0003231007,WS:ISIN:TW0003231007,XTAI,3231,231900763.22750145,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
124,WSSEC:WS:ISIN:TW0003443008,WS:ISIN:TW0003443008,XTAI,3443,344340828.6436557,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
125,WSSEC:WS:ISIN:TW0003653002,WS:ISIN:TW0003653002,XTAI,3653,213281214.9581112,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
126,WSSEC:WS:ISIN:TW0004904008,WS:ISIN:TW0004904008,XTAI,4904,15220566.50819913,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
127,WSSEC:WS:ISIN:TW0006505001,WS:ISIN:TW0006505001,XTAI,6505,36606752.37591858,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
128,WSSEC:WS:ISIN:TW0008046004,WS:ISIN:TW0008046004,XTAI,8046,321757055.21216464,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
129,WSSEC:WS:XASX:ALD,WS:XASX:ALD,XASX,ALD,39970639.508625,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
130,WSSEC:WS:XASX:ALL,WS:XASX:ALL,XASX,ALL,46678223.591312,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
131,WSSEC:WS:XASX:ALQ,WS:XASX:ALQ,XASX,ALQ,17557760.258817,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
132,WSSEC:WS:XASX:ANZ,WS:XASX:ANZ,XASX,ANZ,98407540.669615,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
133,WSSEC:WS:XASX:ASX,WS:XASX:ASX,XASX,ASX,22353722.625885,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
134,WSSEC:WS:XASX:AZJ,WS:XASX:AZJ,XASX,AZJ,17903762.454220,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
135,WSSEC:WS:XASX:BHP,WS:XASX:BHP,XASX,BHP,293619000.777257,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
136,WSSEC:WS:XASX:BSL,WS:XASX:BSL,XASX,BSL,27487669.936420,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
137,WSSEC:WS:XASX:BXB,WS:XASX:BXB,XASX,BXB,49567577.185325,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
138,WSSEC:WS:XASX:CAR,WS:XASX:CAR,XASX,CAR,26380316.249232,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
139,WSSEC:WS:XASX:CBA,WS:XASX:CBA,XASX,CBA,178210341.890876,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
140,WSSEC:WS:XASX:CMM,WS:XASX:CMM,XASX,CMM,19862738.875325,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
141,WSSEC:WS:XASX:COH,WS:XASX:COH,XASX,COH,31340714.522300,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
142,WSSEC:WS:XASX:COL,WS:XASX:COL,XASX,COL,41696950.340723,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
143,WSSEC:WS:XASX:CPU,WS:XASX:CPU,XASX,CPU,31367653.325805,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
144,WSSEC:WS:XASX:CSL,WS:XASX:CSL,XASX,CSL,115430523.130622,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
145,WSSEC:WS:XASX:CWY,WS:XASX:CWY,XASX,CWY,21488820.716652,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
146,WSSEC:WS:XASX:EVN,WS:XASX:EVN,XASX,EVN,79332601.746259,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
147,WSSEC:WS:XASX:FMG,WS:XASX:FMG,XASX,FMG,78378041.080515,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
148,WSSEC:WS:XASX:GMD,WS:XASX:GMD,XASX,GMD,35933590.604969,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
149,WSSEC:WS:XASX:IAG,WS:XASX:IAG,XASX,IAG,20635301.196218,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
150,WSSEC:WS:XASX:IGO,WS:XASX:IGO,XASX,IGO,15756199.837316,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
151,WSSEC:WS:XASX:JBH,WS:XASX:JBH,XASX,JBH,24981890.465634,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
152,WSSEC:WS:XASX:LTR,WS:XASX:LTR,XASX,LTR,29576297.713846,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
153,WSSEC:WS:XASX:LYC,WS:XASX:LYC,XASX,LYC,31379069.218054,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
154,WSSEC:WS:XASX:MIN,WS:XASX:MIN,XASX,MIN,44749882.341066,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
155,WSSEC:WS:XASX:MP1,WS:XASX:MP1,XASX,MP1,15214158.889210,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
156,WSSEC:WS:XASX:MPL,WS:XASX:MPL,XASX,MPL,19300356.999358,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
157,WSSEC:WS:XASX:MQG,WS:XASX:MQG,XASX,MQG,88289720.056526,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
158,WSSEC:WS:XASX:NAB,WS:XASX:NAB,XASX,NAB,91874110.735497,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
159,WSSEC:WS:XASX:NST,WS:XASX:NST,XASX,NST,68064008.748409,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
160,WSSEC:WS:XASX:NXT,WS:XASX:NXT,XASX,NXT,25660960.402720,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
161,WSSEC:WS:XASX:ORG,WS:XASX:ORG,XASX,ORG,29614493.779694,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
162,WSSEC:WS:XASX:ORI,WS:XASX:ORI,XASX,ORI,18982040.556394,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
163,WSSEC:WS:XASX:PDN,WS:XASX:PDN,XASX,PDN,18049076.204843,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
164,WSSEC:WS:XASX:PLS,WS:XASX:PLS,XASX,PLS,69984952.671910,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
165,WSSEC:WS:XASX:PME,WS:XASX:PME,XASX,PME,19316244.114576,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
166,WSSEC:WS:XASX:PRU,WS:XASX:PRU,XASX,PRU,17823516.858635,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
167,WSSEC:WS:XASX:QAN,WS:XASX:QAN,XASX,QAN,35474152.434419,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
168,WSSEC:WS:XASX:QBE,WS:XASX:QBE,XASX,QBE,44067598.463871,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
169,WSSEC:WS:XASX:REA,WS:XASX:REA,XASX,REA,22057514.464804,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
170,WSSEC:WS:XASX:RHC,WS:XASX:RHC,XASX,RHC,30961357.660980,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
171,WSSEC:WS:XASX:RIO,WS:XASX:RIO,XASX,RIO,105143399.544912,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
172,WSSEC:WS:XASX:RMS,WS:XASX:RMS,XASX,RMS,19815694.235883,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
173,WSSEC:WS:XASX:RRL,WS:XASX:RRL,XASX,RRL,15052518.970567,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
174,WSSEC:WS:XASX:S32,WS:XASX:S32,XASX,S32,42838265.717759,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
175,WSSEC:WS:XASX:SDF,WS:XASX:SDF,XASX,SDF,26980612.909320,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
176,WSSEC:WS:XASX:SFR,WS:XASX:SFR,XASX,SFR,26386773.209773,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
177,WSSEC:WS:XASX:SHL,WS:XASX:SHL,XASX,SHL,28797670.386385,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
178,WSSEC:WS:XASX:SIG,WS:XASX:SIG,XASX,SIG,40973644.070735,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
179,WSSEC:WS:XASX:STO,WS:XASX:STO,XASX,STO,50882080.616059,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
180,WSSEC:WS:XASX:SUN,WS:XASX:SUN,XASX,SUN,35625010.780408,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
181,WSSEC:WS:XASX:TLC,WS:XASX:TLC,XASX,TLC,28425701.786227,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
182,WSSEC:WS:XASX:TLS,WS:XASX:TLS,XASX,TLS,82118127.146131,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
183,WSSEC:WS:XASX:TLX,WS:XASX:TLX,XASX,TLX,16941776.185241,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
184,WSSEC:WS:XASX:WBC,WS:XASX:WBC,XASX,WBC,95822018.867984,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
185,WSSEC:WS:XASX:WDS,WS:XASX:WDS,XASX,WDS,89781755.275554,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
186,WSSEC:WS:XASX:WES,WS:XASX:WES,XASX,WES,91403315.562872,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
187,WSSEC:WS:XASX:WGX,WS:XASX:WGX,XASX,WGX,16031205.221439,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
188,WSSEC:WS:XASX:WHC,WS:XASX:WHC,XASX,WHC,21907493.314483,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
189,WSSEC:WS:XASX:WOW,WS:XASX:WOW,XASX,WOW,61909224.850161,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
190,WSSEC:WS:XASX:WTC,WS:XASX:WTC,XASX,WTC,33479814.487015,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
191,WSSEC:WS:XASX:ZIP,WS:XASX:ZIP,XASX,ZIP,21783976.570344,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
192,WSSEC:WS:XNAS:AAL,WS:XNAS:AAL,XNAS,AAL,757275054.872062,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
193,WSSEC:WS:XNAS:AAON,WS:XNAS:AAON,XNAS,AAON,72106007.779380,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
194,WSSEC:WS:XNAS:AAPL,WS:XNAS:AAPL,XNAS,AAPL,10641476897.86,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
195,WSSEC:WS:XNAS:ABNB,WS:XNAS:ABNB,XNAS,ABNB,770919809.65,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
196,WSSEC:WS:XNAS:ADBE,WS:XNAS:ADBE,XNAS,ADBE,948386747.82,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
197,WSSEC:WS:XNAS:ADI,WS:XNAS:ADI,XNAS,ADI,1071461841.18,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
198,WSSEC:WS:XNAS:ADP,WS:XNAS:ADP,XNAS,ADP,476200237.77,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
199,WSSEC:WS:XNAS:ADSK,WS:XNAS:ADSK,XNAS,ADSK,382245670.27,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
200,WSSEC:WS:XNAS:AEIS,WS:XNAS:AEIS,XNAS,AEIS,124845745.162271,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
201,WSSEC:WS:XNAS:AKAM,WS:XNAS:AKAM,XNAS,AKAM,267334409.83,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
202,WSSEC:WS:XNAS:ALGM,WS:XNAS:ALGM,XNAS,ALGM,62609352.922408,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
203,WSSEC:WS:XNAS:ALGN,WS:XNAS:ALGN,XNAS,ALGN,108574047.49,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
204,WSSEC:WS:XNAS:AMAT,WS:XNAS:AMAT,XNAS,AMAT,2761907727.55,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
205,WSSEC:WS:XNAS:AMGN,WS:XNAS:AMGN,XNAS,AMGN,829804249.35,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
206,WSSEC:WS:XNAS:AMKR,WS:XNAS:AMKR,XNAS,AMKR,175708643.864094,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
207,WSSEC:WS:XNAS:AMZN,WS:XNAS:AMZN,XNAS,AMZN,7176620577.59,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
208,WSSEC:WS:XNAS:APP,WS:XNAS:APP,XNAS,APP,1285167108.06,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
209,WSSEC:WS:XNAS:APPF,WS:XNAS:APPF,XNAS,APPF,60238006.345670,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
210,WSSEC:WS:XNAS:ARWR,WS:XNAS:ARWR,XNAS,ARWR,98819275.255257,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
211,WSSEC:WS:XNAS:AVAV,WS:XNAS:AVAV,XNAS,AVAV,197754542.447540,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
212,WSSEC:WS:XNAS:AVGO,WS:XNAS:AVGO,XNAS,AVGO,6145144221.26,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
213,WSSEC:WS:XNAS:AVT,WS:XNAS:AVT,XNAS,AVT,88292849.844019,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
214,WSSEC:WS:XNAS:BHF,WS:XNAS:BHF,XNAS,BHF,37212864.133648,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
215,WSSEC:WS:XNAS:BIIB,WS:XNAS:BIIB,XNAS,BIIB,126981606.22,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
216,WSSEC:WS:XNAS:BKNG,WS:XNAS:BKNG,XNAS,BKNG,850446082.77,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
217,WSSEC:WS:XNAS:BMRN,WS:XNAS:BMRN,XNAS,BMRN,104096349.639890,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
218,WSSEC:WS:XNAS:BRKR,WS:XNAS:BRKR,XNAS,BRKR,96462893.998819,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
219,WSSEC:WS:XNAS:BSY,WS:XNAS:BSY,XNAS,BSY,67334401.948114,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
220,WSSEC:WS:XNAS:BTSG,WS:XNAS:BTSG,XNAS,BTSG,116409586.573528,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
221,WSSEC:WS:XNAS:CAR,WS:XNAS:CAR,XNAS,CAR,38368223.305299,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
222,WSSEC:WS:XNAS:CART,WS:XNAS:CART,XNAS,CART,126886615.110160,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
223,WSSEC:WS:XNAS:CASY,WS:XNAS:CASY,XNAS,CASY,231158159.92,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
224,WSSEC:WS:XNAS:CBOE,WS:XNAS:CBOE,XNAS,CBOE,207079827.3,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
225,WSSEC:WS:XNAS:CBSH,WS:XNAS:CBSH,XNAS,CBSH,46433884.188408,PASS_STRICT_CANDIDATE,PROSPECTIVE_FROZEN_MEMBER,NO_CAP_REQUIRED_LT_3000,NO,NO,NO
