WS_ID,Name,Country,Primary_Universe_Index,Primary_MIC,Primary_Ticker,Yahoo_Symbol,Cache_Status,Cache_Reason,Liquidity_Data_Status,Liquidity_Gate,Liquidity_Bucket,MedianTurnover20_EUR,MedianTurnover60_EUR,Scalable_Tradeability_Status,Scalable_Gate,Instrument_Decision_v0_14,Instrument_Type_Resolved_v0_14,Instrument_Resolution_Method_v0_14,Instrument_Resolution_Reason_v0_14,Strict_Eligibility_v0_14,Primary_Root_Cause_v0_23,Primary_Root_Cause_Detail_v0_23,Remediation_Class_v0_23,All_Blockers_v0_23
WS:US:MTX,Minerals Technologies,,US_SP1500,,MTX,MTX,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,12127617.368811399,12112760.231801786,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:NABL,"N-able, Inc.",,US_SP1500,,NABL,NABL,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,7051309.490561947,6943448.394676017,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:NAVI,Navient,,US_SP1500,,NAVI,NAVI,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,7633433.130380185,7283628.250150789,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:NBHC,National Bank Holdings Corporation,,US_SP1500,,NBHC,NBHC,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,13664021.09531518,13828824.512919253,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:NBTB,"NBT Bancorp, Inc.",,US_SP1500,,NBTB,NBTB,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,13370257.669730742,14677413.46794822,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:NPK,"National Presto Industries, Inc.",,US_SP1500,,NPK,NPK,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,10492164.74701979,10932608.62174312,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:NSSC,Napco Security Technologies,,US_SP1500,,NSSC,NSSC,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,8467949.656117665,9296983.205996364,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:NWBI,"Northwest Bancshares, Inc.",,US_SP1500,,NWBI,NWBI,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,12329993.176801052,13395877.533455543,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:NWN,NW Natural,,US_SP1500,,NWN,NWN,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,9911331.503762133,10254433.94300764,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:NXRT,"NexPoint Residential Trust, Inc.",,US_SP1500,,NXRT,NXRT,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,6322319.760518215,5173357.18409523,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:OFG,OFG Bancorp,,US_SP1500,,OFG,OFG,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,10689097.329931635,12555079.650700126,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:PAHC,Phibro Animal Health,,US_SP1500,,PAHC,PAHC,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,5139895.219212177,6601311.0547086615,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:PCRX,"Pacira BioSciences, Inc.",,US_SP1500,,PCRX,PCRX,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,13129227.73885702,10221513.510093667,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:PFBC,Preferred Bank,,US_SP1500,,PFBC,PFBC,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,7211886.665974885,8812531.512624726,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:PMT,PennyMac Mortgage Investment Trust,,US_SP1500,,PMT,PMT,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,9649063.471161112,10961255.47918827,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:PRGS,Progress Software Corporation,,US_SP1500,,PRGS,PRGS,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,14691246.9972117,17692467.01854846,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:PRK,Park National Corp.,,US_SP1500,,PRK,PRK,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,13519434.685457883,14090108.148128308,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:PRLB,Protolabs,,US_SP1500,,PRLB,PRLB,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,13642182.370063027,13856214.128434952,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:PRSU,"Pursuit Attractions & Hospitality, Inc.",,US_SP1500,,PRSU,PRSU,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,8855975.822096657,9836345.681644296,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:QNST,"QuinStreet, Inc.",,US_SP1500,,QNST,QNST,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,12283606.297309902,9287977.707343834,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:RES,"RPC, Inc.",,US_SP1500,,RES,RES,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,7450409.623071071,7635527.156214312,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:REX,REX American Resources Corporation,,US_SP1500,,REX,REX,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,5954158.486937531,6455211.457822345,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:ROCK,"Gibraltar Industries, Inc.",,US_SP1500,,ROCK,ROCK,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,11732089.311957229,11998636.413195632,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:SABR,Sabre,,US_SP1500,,SABR,SABR,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,6116296.091293775,6557029.503013561,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:SCHL,Scholastic Corporation,,US_SP1500,,SCHL,SCHL,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,11257595.793458987,11257595.793458987,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:SCL,Stepan Company,,US_SP1500,,SCL,SCL,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,6719875.819545198,6078787.951556134,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:SCSC,"ScanSource, Inc.",,US_SP1500,,SCSC,SCSC,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,11650344.837403141,9198114.754222725,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:SHEN,Shenandoah Telecommunications Co,,US_SP1500,,SHEN,SHEN,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,5108430.509782263,4846058.521681758,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:SLVM,Sylvamo Corp.,,US_SP1500,,SLVM,SLVM,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,8851609.764638428,9858172.44436983,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:SPNT,SiriusPoint Ltd.,,US_SP1500,,SPNT,SPNT,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,12787302.505856238,13939141.3862403,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:STBA,"S&T Bancorp, Inc.",,US_SP1500,,STBA,STBA,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,10147269.878940813,9997816.869360615,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:STC,Stewart Information Services Corporation,,US_SP1500,,STC,STC,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,10404425.207858276,10865831.67064628,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:TFIN,"Triumph Bancorp, Inc.",,US_SP1500,,TFIN,TFIN,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,11439074.85182838,14054629.136547603,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:THRM,Gentherm Incorporated,,US_SP1500,,THRM,THRM,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,14826147.40605375,11456114.526126266,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:TILE,"Interface, Inc.",,US_SP1500,,TILE,TILE,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,13743558.46167263,13451102.861129852,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:TMP,Tompkins Financial Corporation,,US_SP1500,,TMP,TMP,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,8458427.747166421,7254597.517244292,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:TNC,Tennant Company,,US_SP1500,,TNC,TNC,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,14725377.009215785,10790663.336774813,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:TRMK,Trustmark Corp.,,US_SP1500,,TRMK,TRMK,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,12904466.736202553,14055323.1991153,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:TRST,TrustCo Bank Corp NY,,US_SP1500,,TRST,TRST,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,6025820.036544304,5928519.928009333,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:TRUP,Trupanion,,US_SP1500,,TRUP,TRUP,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,10789405.886468839,8143942.579359094,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:UA,Under Armour (Class C),,US_SP1500,,UA,UA,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,12798098.32458748,13597868.153118623,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:UE,Urban Edge Properties,,US_SP1500,,UE,UE,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,14558153.44700975,15810183.073067745,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:UFCS,"United Fire Group, Inc.",,US_SP1500,,UFCS,UFCS,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,5859006.763020635,5991401.489396915,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:UPBD,"Upbound Group, Inc.",,US_SP1500,,UPBD,UPBD,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,14731516.5573169,15387135.174806643,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:USPH,"U.S. Physical Therapy, Inc.",,US_SP1500,,USPH,USPH,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,14223200.139439447,12351324.9746596,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
WS:US:UVV,Universal Corporation,,US_SP1500,,UVV,UVV,READY,,OK,FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,12379582.822541188,10695601.488577433,NOT_VERIFIED,PASS_OR_NOT_VERIFIED,NOT_VERIFIED,,,,FAIL,LIQUIDITY_FAIL_STRICT,LOW_LIQUIDITY_EXCEPTION_5_TO_15M,VALID_STRICT_LIQUIDITY_EXCLUSION,LIQUIDITY:FAIL_STRICT:LOW_LIQUIDITY_EXCEPTION_5_TO_15M;INSTRUMENT:NOT_VERIFIED:NO_REASON
