WS_ID,Name,ISIN,Country,Primary_Ticker,Primary_Exchange,Primary_MIC,Primary_Currency,Primary_Universe_Index,Index_Tags,ws_id,yahoo_symbol,mapping_status,status,reason_code,unique_bars,valid_bars,repaired_rows,suspicious_returns,zero_volume_share,first_bar_date,last_bar_date,last_fetch_utc,batch_id,last_error
WS:XETR:DBKGN.DE,DEUTSCHE BANK,,DE,DBKGn.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:DBKGN.DE,DBKGN.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XETR:DHLN.DE,DEUTSCHE POST,,DE,DHLn.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:DHLN.DE,DHLN.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XETR:DTEGN.DE,DEUTSCHE TELEKOM,,DE,DTEGn.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:DTEGN.DE,DTEGN.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XETR:DTGGE.DE,DAIMLER TRUCK,,DE,DTGGe.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:DTGGE.DE,DTGGE.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XETR:ENR1N.DE,SIEMENS ENERGY,,DE,ENR1n.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:ENR1N.DE,ENR1N.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XETR:EONGN.DE,E.ON,,DE,EONGn.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:EONGN.DE,EONGN.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XETR:EVDG.DE,CTS EVENTIM,,DE,EVDG.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:EVDG.DE,EVDG.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XETR:EVKN.DE,EVONIK INDUSTRIES,,DE,EVKn.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:EVKN.DE,EVKN.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XETR:FMEG.DE,FRESENIUS MEDICAL CARE,,DE,FMEG.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:FMEG.DE,FMEG.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
WS:XETR:FNTGN.DE,FREENET,,DE,FNTGn.DE,XETRA,XETR,EUR,EU_STOXX600,EU_STOXX600,WS:XETR:FNTGN.DE,FNTGN.DE,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-08-23T20:30:51+00:00,YF-20260823T203050125348-c09a2a83,NO_DATA_IN_BATCH
