Security_Key,Source_WS_ID,Price_Cache_Status,Reason_Code,Unique_Bars,Valid_Bars,Strict_Invalid_Bars,Suspicious_Returns,Repaired_Rows,Zero_Volume_Share,First_Bar_Date,Last_Bar_Date,Currency_Binding,Provider_Symbol,Source
WSSEC:WS:XNAS:UTHR,WS:XNAS:UTHR,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,UTHR,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:VC,WS:XNAS:VC,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,VC,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:VIAV,WS:XNAS:VIAV,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,VIAV,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:VICR,WS:XNAS:VICR,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,VICR,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:VLY,WS:XNAS:VLY,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,VLY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:VNOM,WS:XNAS:VNOM,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,VNOM,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:VRSK,WS:XNAS:VRSK,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,VRSK,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:VRSN,WS:XNAS:VRSN,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,VRSN,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:VRTX,WS:XNAS:VRTX,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,VRTX,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:VTRS,WS:XNAS:VTRS,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,VTRS,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:WBD,WS:XNAS:WBD,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,WBD,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:WDC,WS:XNAS:WDC,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,WDC,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:WFRD,WS:XNAS:WFRD,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,WFRD,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:WING,WS:XNAS:WING,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,WING,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:WMG,WS:XNAS:WMG,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,WMG,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:WMT,WS:XNAS:WMT,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,WMT,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:WTFC,WS:XNAS:WTFC,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,WTFC,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:WWD,WS:XNAS:WWD,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,WWD,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:WYNN,WS:XNAS:WYNN,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,WYNN,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:XRAY,WS:XNAS:XRAY,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,XRAY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNAS:ZBRA,WS:XNAS:ZBRA,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,ZBRA,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNAS:ZION,WS:XNAS:ZION,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,ZION,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:A,WS:XNYS:A,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,A,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:AA,WS:XNYS:AA,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,AA,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:ABBV,WS:XNYS:ABBV,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,ABBV,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:ABT,WS:XNYS:ABT,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,ABT,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:ACI,WS:XNYS:ACI,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,ACI,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:ACM,WS:XNYS:ACM,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,ACM,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:ADM,WS:XNYS:ADM,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,ADM,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:AEE,WS:XNYS:AEE,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,AEE,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:AEP,WS:XNYS:AEP,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,AEP,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:AES,WS:XNYS:AES,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,AES,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:AFG,WS:XNYS:AFG,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,AFG,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:AFL,WS:XNYS:AFL,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,AFL,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:AGCO,WS:XNYS:AGCO,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,AGCO,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:AIG,WS:XNYS:AIG,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,AIG,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:AIT,WS:XNYS:AIT,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,AIT,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:AIZ,WS:XNYS:AIZ,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,AIZ,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:AJG,WS:XNYS:AJG,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,AJG,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:ALB,WS:XNYS:ALB,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,ALB,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:ALK,WS:XNYS:ALK,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,ALK,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:ALL,WS:XNYS:ALL,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,ALL,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:ALLY,WS:XNYS:ALLY,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,ALLY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:ALSN,WS:XNYS:ALSN,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,ALSN,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:ALV,WS:XNYS:ALV,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,ALV,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:AM,WS:XNYS:AM,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,AM,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:AME,WS:XNYS:AME,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,AME,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:AMG,WS:XNYS:AMG,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,AMG,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:AMP,WS:XNYS:AMP,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,AMP,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:AN,WS:XNYS:AN,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,AN,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:ANF,WS:XNYS:ANF,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,ANF,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:AOS,WS:XNYS:AOS,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,AOS,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:APD,WS:XNYS:APD,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,APD,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:APG,WS:XNYS:APG,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,APG,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:APH,WS:XNYS:APH,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,APH,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:AR,WS:XNYS:AR,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,AR,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:ARES,WS:XNYS:ARES,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,ARES,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:ARMK,WS:XNYS:ARMK,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,ARMK,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:ARW,WS:XNYS:ARW,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,ARW,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:ASB,WS:XNYS:ASB,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,ASB,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:ASH,WS:XNYS:ASH,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,ASH,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:ATI,WS:XNYS:ATI,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,ATI,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:ATO,WS:XNYS:ATO,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,ATO,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:ATR,WS:XNYS:ATR,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,ATR,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:AVNT,WS:XNYS:AVNT,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,AVNT,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:AVTR,WS:XNYS:AVTR,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,AVTR,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:AVY,WS:XNYS:AVY,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,AVY,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:AWK,WS:XNYS:AWK,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,AWK,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:AXP,WS:XNYS:AXP,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,AXP,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:AXTA,WS:XNYS:AXTA,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,AXTA,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:AYI,WS:XNYS:AYI,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,AYI,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:AZO,WS:XNYS:AZO,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,AZO,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:BA,WS:XNYS:BA,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,BA,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:BAC,WS:XNYS:BAC,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,BAC,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:BAH,WS:XNYS:BAH,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,BAH,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:BALL,WS:XNYS:BALL,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,BALL,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:BAX,WS:XNYS:BAX,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,BAX,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:BBWI,WS:XNYS:BBWI,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,BBWI,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:BBY,WS:XNYS:BBY,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,BBY,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:BC,WS:XNYS:BC,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,BC,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:BCO,WS:XNYS:BCO,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,BCO,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:BDC,WS:XNYS:BDC,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,BDC,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:BDX,WS:XNYS:BDX,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,BDX,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:BEN,WS:XNYS:BEN,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,BEN,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:BILL,WS:XNYS:BILL,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,BILL,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:BIO,WS:XNYS:BIO,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,BIO,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:BJ,WS:XNYS:BJ,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,BJ,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:BKH,WS:XNYS:BKH,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,BKH,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:BKR,WS:XNYS:BKR,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,BKR,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:BLDR,WS:XNYS:BLDR,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,BLDR,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:BMY,WS:XNYS:BMY,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,BMY,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:BNY,WS:XNYS:BNY,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,BNY,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:BR,WS:XNYS:BR,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,BR,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:BRO,WS:XNYS:BRO,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,BRO,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:BROS,WS:XNYS:BROS,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,BROS,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:BSX,WS:XNYS:BSX,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,BSX,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:BURL,WS:XNYS:BURL,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,BURL,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:BWA,WS:XNYS:BWA,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,BWA,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:BWXT,WS:XNYS:BWXT,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,BWXT,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:BYD,WS:XNYS:BYD,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,BYD,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:C,WS:XNYS:C,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,C,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:CACI,WS:XNYS:CACI,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,CACI,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:CAH,WS:XNYS:CAH,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,CAH,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:CARR,WS:XNYS:CARR,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,CARR,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:CAT,WS:XNYS:CAT,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,CAT,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:CAVA,WS:XNYS:CAVA,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,CAVA,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:CBT,WS:XNYS:CBT,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,CBT,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:CCK,WS:XNYS:CCK,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,CCK,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:CDE,WS:XNYS:CDE,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,CDE,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:CF,WS:XNYS:CF,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,CF,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:CFG,WS:XNYS:CFG,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,CFG,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:CFR,WS:XNYS:CFR,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,CFR,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:CHD,WS:XNYS:CHD,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,CHD,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:CHE,WS:XNYS:CHE,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,CHE,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:CHH,WS:XNYS:CHH,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,CHH,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:CHWY,WS:XNYS:CHWY,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,CHWY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:CL,WS:XNYS:CL,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,CL,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:CLF,WS:XNYS:CLF,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,CLF,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:CLH,WS:XNYS:CLH,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,CLH,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:CLX,WS:XNYS:CLX,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,CLX,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:CMC,WS:XNYS:CMC,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,CMC,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:CMG,WS:XNYS:CMG,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,CMG,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:CMI,WS:XNYS:CMI,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,CMI,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:CMS,WS:XNYS:CMS,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,CMS,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:CNC,WS:XNYS:CNC,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,CNC,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:CNH,WS:XNYS:CNH,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,CNH,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:CNM,WS:XNYS:CNM,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,CNM,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:CNO,WS:XNYS:CNO,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,CNO,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:CNP,WS:XNYS:CNP,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,CNP,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:CNX,WS:XNYS:CNX,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,CNX,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:COF,WS:XNYS:COF,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,COF,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:COP,WS:XNYS:COP,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,COP,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:COR,WS:XNYS:COR,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,COR,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:CPRI,WS:XNYS:CPRI,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,CPRI,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:CR,WS:XNYS:CR,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,CR,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:CRBG,WS:XNYS:CRBG,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,CRBG,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:CRL,WS:XNYS:CRL,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,CRL,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:CRM,WS:XNYS:CRM,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,CRM,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:CRS,WS:XNYS:CRS,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,CRS,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:CSL,WS:XNYS:CSL,READY,,500,500,0,0,0,0.0,2024-09-23,2026-09-21,USD,CSL,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522
WSSEC:WS:XNYS:CTVA,WS:XNYS:CTVA,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,CTVA,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:CVNA,WS:XNYS:CVNA,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,CVNA,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:CVS,WS:XNYS:CVS,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,CVS,YFINANCE_FREE_REFRESH_V0_45
WSSEC:WS:XNYS:CVX,WS:XNYS:CVX,READY,,508,508,0,0,0,0.0,2024-09-16,2026-09-24,USD,CVX,YFINANCE_FREE_REFRESH_V0_45
