Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,Provider_Symbol,Provider_Mapping_Status,Data_Source,Source_Run_Provenance,Downloaded_In_v0_45
WSSEC:WS:XNAS:ZION,WS:XNAS:ZION,XNAS,ZION,ZION,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:A,WS:XNYS:A,XNYS,A,A,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:AA,WS:XNYS:AA,XNYS,AA,AA,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:ABBV,WS:XNYS:ABBV,XNYS,ABBV,ABBV,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:ABT,WS:XNYS:ABT,XNYS,ABT,ABT,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:ACI,WS:XNYS:ACI,XNYS,ACI,ACI,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:ACM,WS:XNYS:ACM,XNYS,ACM,ACM,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:ADM,WS:XNYS:ADM,XNYS,ADM,ADM,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:AEE,WS:XNYS:AEE,XNYS,AEE,AEE,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:AEP,WS:XNYS:AEP,XNYS,AEP,AEP,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:AES,WS:XNYS:AES,XNYS,AES,AES,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:AFG,WS:XNYS:AFG,XNYS,AFG,AFG,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:AFL,WS:XNYS:AFL,XNYS,AFL,AFL,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:AGCO,WS:XNYS:AGCO,XNYS,AGCO,AGCO,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:AIG,WS:XNYS:AIG,XNYS,AIG,AIG,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:AIT,WS:XNYS:AIT,XNYS,AIT,AIT,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:AIZ,WS:XNYS:AIZ,XNYS,AIZ,AIZ,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:AJG,WS:XNYS:AJG,XNYS,AJG,AJG,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:ALB,WS:XNYS:ALB,XNYS,ALB,ALB,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:ALK,WS:XNYS:ALK,XNYS,ALK,ALK,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:ALL,WS:XNYS:ALL,XNYS,ALL,ALL,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:ALLY,WS:XNYS:ALLY,XNYS,ALLY,ALLY,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:ALSN,WS:XNYS:ALSN,XNYS,ALSN,ALSN,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:ALV,WS:XNYS:ALV,XNYS,ALV,ALV,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:AM,WS:XNYS:AM,XNYS,AM,AM,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:AME,WS:XNYS:AME,XNYS,AME,AME,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:AMG,WS:XNYS:AMG,XNYS,AMG,AMG,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:AMP,WS:XNYS:AMP,XNYS,AMP,AMP,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:AN,WS:XNYS:AN,XNYS,AN,AN,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:ANF,WS:XNYS:ANF,XNYS,ANF,ANF,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:AOS,WS:XNYS:AOS,XNYS,AOS,AOS,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:APD,WS:XNYS:APD,XNYS,APD,APD,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:APG,WS:XNYS:APG,XNYS,APG,APG,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:APH,WS:XNYS:APH,XNYS,APH,APH,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:AR,WS:XNYS:AR,XNYS,AR,AR,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:ARES,WS:XNYS:ARES,XNYS,ARES,ARES,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:ARMK,WS:XNYS:ARMK,XNYS,ARMK,ARMK,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:ARW,WS:XNYS:ARW,XNYS,ARW,ARW,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:ASB,WS:XNYS:ASB,XNYS,ASB,ASB,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:ASH,WS:XNYS:ASH,XNYS,ASH,ASH,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:ATI,WS:XNYS:ATI,XNYS,ATI,ATI,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:ATO,WS:XNYS:ATO,XNYS,ATO,ATO,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:ATR,WS:XNYS:ATR,XNYS,ATR,ATR,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:AVNT,WS:XNYS:AVNT,XNYS,AVNT,AVNT,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:AVTR,WS:XNYS:AVTR,XNYS,AVTR,AVTR,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:AVY,WS:XNYS:AVY,XNYS,AVY,AVY,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:AWK,WS:XNYS:AWK,XNYS,AWK,AWK,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:AXP,WS:XNYS:AXP,XNYS,AXP,AXP,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:AXTA,WS:XNYS:AXTA,XNYS,AXTA,AXTA,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:AYI,WS:XNYS:AYI,XNYS,AYI,AYI,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:AZO,WS:XNYS:AZO,XNYS,AZO,AZO,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:BA,WS:XNYS:BA,XNYS,BA,BA,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:BAC,WS:XNYS:BAC,XNYS,BAC,BAC,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:BAH,WS:XNYS:BAH,XNYS,BAH,BAH,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:BALL,WS:XNYS:BALL,XNYS,BALL,BALL,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:BAX,WS:XNYS:BAX,XNYS,BAX,BAX,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:BBWI,WS:XNYS:BBWI,XNYS,BBWI,BBWI,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:BBY,WS:XNYS:BBY,XNYS,BBY,BBY,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:BC,WS:XNYS:BC,XNYS,BC,BC,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:BCO,WS:XNYS:BCO,XNYS,BCO,BCO,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:BDC,WS:XNYS:BDC,XNYS,BDC,BDC,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:BDX,WS:XNYS:BDX,XNYS,BDX,BDX,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:BEN,WS:XNYS:BEN,XNYS,BEN,BEN,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:BILL,WS:XNYS:BILL,XNYS,BILL,BILL,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:BIO,WS:XNYS:BIO,XNYS,BIO,BIO,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:BJ,WS:XNYS:BJ,XNYS,BJ,BJ,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:BKH,WS:XNYS:BKH,XNYS,BKH,BKH,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:BKR,WS:XNYS:BKR,XNYS,BKR,BKR,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:BLDR,WS:XNYS:BLDR,XNYS,BLDR,BLDR,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:BMY,WS:XNYS:BMY,XNYS,BMY,BMY,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:BNY,WS:XNYS:BNY,XNYS,BNY,BNY,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:BR,WS:XNYS:BR,XNYS,BR,BR,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:BRO,WS:XNYS:BRO,XNYS,BRO,BRO,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:BROS,WS:XNYS:BROS,XNYS,BROS,BROS,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:BSX,WS:XNYS:BSX,XNYS,BSX,BSX,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:BURL,WS:XNYS:BURL,XNYS,BURL,BURL,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:BWA,WS:XNYS:BWA,XNYS,BWA,BWA,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:BWXT,WS:XNYS:BWXT,XNYS,BWXT,BWXT,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:BYD,WS:XNYS:BYD,XNYS,BYD,BYD,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:C,WS:XNYS:C,XNYS,C,C,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:CACI,WS:XNYS:CACI,XNYS,CACI,CACI,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:CAH,WS:XNYS:CAH,XNYS,CAH,CAH,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:CARR,WS:XNYS:CARR,XNYS,CARR,CARR,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:CAT,WS:XNYS:CAT,XNYS,CAT,CAT,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:CAVA,WS:XNYS:CAVA,XNYS,CAVA,CAVA,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:CBT,WS:XNYS:CBT,XNYS,CBT,CBT,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:CCK,WS:XNYS:CCK,XNYS,CCK,CCK,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:CDE,WS:XNYS:CDE,XNYS,CDE,CDE,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:CF,WS:XNYS:CF,XNYS,CF,CF,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:CFG,WS:XNYS:CFG,XNYS,CFG,CFG,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:CFR,WS:XNYS:CFR,XNYS,CFR,CFR,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:CHD,WS:XNYS:CHD,XNYS,CHD,CHD,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:CHE,WS:XNYS:CHE,XNYS,CHE,CHE,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:CHH,WS:XNYS:CHH,XNYS,CHH,CHH,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:CHWY,WS:XNYS:CHWY,XNYS,CHWY,CHWY,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:CL,WS:XNYS:CL,XNYS,CL,CL,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:CLF,WS:XNYS:CLF,XNYS,CLF,CLF,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:CLH,WS:XNYS:CLH,XNYS,CLH,CLH,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:CLX,WS:XNYS:CLX,XNYS,CLX,CLX,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:CMC,WS:XNYS:CMC,XNYS,CMC,CMC,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:CMG,WS:XNYS:CMG,XNYS,CMG,CMG,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:CMI,WS:XNYS:CMI,XNYS,CMI,CMI,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:CMS,WS:XNYS:CMS,XNYS,CMS,CMS,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:CNC,WS:XNYS:CNC,XNYS,CNC,CNC,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:CNH,WS:XNYS:CNH,XNYS,CNH,CNH,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:CNM,WS:XNYS:CNM,XNYS,CNM,CNM,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:CNO,WS:XNYS:CNO,XNYS,CNO,CNO,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:CNP,WS:XNYS:CNP,XNYS,CNP,CNP,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:CNX,WS:XNYS:CNX,XNYS,CNX,CNX,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:COF,WS:XNYS:COF,XNYS,COF,COF,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:COP,WS:XNYS:COP,XNYS,COP,COP,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:COR,WS:XNYS:COR,XNYS,COR,COR,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:CPRI,WS:XNYS:CPRI,XNYS,CPRI,CPRI,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:CR,WS:XNYS:CR,XNYS,CR,CR,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:CRBG,WS:XNYS:CRBG,XNYS,CRBG,CRBG,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:CRL,WS:XNYS:CRL,XNYS,CRL,CRL,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:CRM,WS:XNYS:CRM,XNYS,CRM,CRM,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:CRS,WS:XNYS:CRS,XNYS,CRS,CRS,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:CSL,WS:XNYS:CSL,XNYS,CSL,CSL,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:CTVA,WS:XNYS:CTVA,XNYS,CTVA,CTVA,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:CVNA,WS:XNYS:CVNA,XNYS,CVNA,CVNA,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:CVS,WS:XNYS:CVS,XNYS,CVS,CVS,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:CVX,WS:XNYS:CVX,XNYS,CVX,CVX,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:CW,WS:XNYS:CW,XNYS,CW,CW,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:CXT,WS:XNYS:CXT,XNYS,CXT,CXT,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:D,WS:XNYS:D,XNYS,D,D,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:DAL,WS:XNYS:DAL,XNYS,DAL,DAL,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:DAR,WS:XNYS:DAR,XNYS,DAR,DAR,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:DCI,WS:XNYS:DCI,XNYS,DCI,DCI,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:DE,WS:XNYS:DE,XNYS,DE,DE,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:DG,WS:XNYS:DG,XNYS,DG,DG,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:DHI,WS:XNYS:DHI,XNYS,DHI,DHI,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:DHR,WS:XNYS:DHR,XNYS,DHR,DHR,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:DINO,WS:XNYS:DINO,XNYS,DINO,DINO,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:DIS,WS:XNYS:DIS,XNYS,DIS,DIS,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:DKS,WS:XNYS:DKS,XNYS,DKS,DKS,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:DLB,WS:XNYS:DLB,XNYS,DLB,DLB,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:DOCN,WS:XNYS:DOCN,XNYS,DOCN,DOCN,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:DOCS,WS:XNYS:DOCS,XNYS,DOCS,DOCS,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:DOV,WS:XNYS:DOV,XNYS,DOV,DOV,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:DPZ,WS:XNYS:DPZ,XNYS,DPZ,DPZ,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:DRI,WS:XNYS:DRI,XNYS,DRI,DRI,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:DT,WS:XNYS:DT,XNYS,DT,DT,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:DTM,WS:XNYS:DTM,XNYS,DTM,DTM,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:DUK,WS:XNYS:DUK,XNYS,DUK,DUK,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:DVA,WS:XNYS:DVA,XNYS,DVA,DVA,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:DVN,WS:XNYS:DVN,XNYS,DVN,DVN,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
WSSEC:WS:XNYS:DY,WS:XNYS:DY,XNYS,DY,DY,PROVIDER_MAPPING_READY,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433,NO
WSSEC:WS:XNYS:ECL,WS:XNYS:ECL,XNYS,ECL,ECL,PROVIDER_MAPPING_READY,YFINANCE_FREE_REFRESH_V0_45,36138138825,YES
