Projection_Order,Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,Provider_Symbol,raw_bar_count,valid_bar_count,invalid_bar_count,invalid_share,affected_dates,defect_reasons,stale_status,suspicious_return_count,suspicious_return_status,higher_priority_blocker_status,canonical_qa_status,canonical_qa_reason,filtered_policy_result,old_cache_state,old_reason,proposed_cache_state,proposed_reason,state_change_reason
100,WSSEC:WS:ISIN:TW0002382009,WS:ISIN:TW0002382009,XTAI,2382,2382.TW,492,492,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
101,WSSEC:WS:ISIN:TW0002383007,WS:ISIN:TW0002383007,XTAI,2383,2383.TW,492,492,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
102,WSSEC:WS:ISIN:TW0002395001,WS:ISIN:TW0002395001,XTAI,2395,2395.TW,492,492,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
103,WSSEC:WS:ISIN:TW0002408002,WS:ISIN:TW0002408002,XTAI,2408,2408.TW,492,492,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
104,WSSEC:WS:ISIN:TW0002412004,WS:ISIN:TW0002412004,XTAI,2412,2412.TW,492,492,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
105,WSSEC:WS:ISIN:TW0002449006,WS:ISIN:TW0002449006,XTAI,2449,2449.TW,492,492,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
106,WSSEC:WS:ISIN:TW0002454006,WS:ISIN:TW0002454006,XTAI,2454,2454.TW,492,492,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
107,WSSEC:WS:ISIN:TW0002603008,WS:ISIN:TW0002603008,XTAI,2603,2603.TW,492,492,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
108,WSSEC:WS:ISIN:TW0002880002,WS:ISIN:TW0002880002,XTAI,2880,2880.TW,492,492,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
109,WSSEC:WS:ISIN:TW0002881000,WS:ISIN:TW0002881000,XTAI,2881,2881.TW,492,492,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
110,WSSEC:WS:ISIN:TW0002882008,WS:ISIN:TW0002882008,XTAI,2882,2882.TW,492,492,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
111,WSSEC:WS:ISIN:TW0002883006,WS:ISIN:TW0002883006,XTAI,2883,2883.TW,492,492,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
112,WSSEC:WS:ISIN:TW0002884004,WS:ISIN:TW0002884004,XTAI,2884,2884.TW,492,492,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
113,WSSEC:WS:ISIN:TW0002885001,WS:ISIN:TW0002885001,XTAI,2885,2885.TW,492,492,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
114,WSSEC:WS:ISIN:TW0002886009,WS:ISIN:TW0002886009,XTAI,2886,2886.TW,492,492,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
115,WSSEC:WS:ISIN:TW0002887007,WS:ISIN:TW0002887007,XTAI,2887,2887.TW,492,492,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
116,WSSEC:WS:ISIN:TW0002890001,WS:ISIN:TW0002890001,XTAI,2890,2890.TW,492,492,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
117,WSSEC:WS:ISIN:TW0002891009,WS:ISIN:TW0002891009,XTAI,2891,2891.TW,492,492,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
118,WSSEC:WS:ISIN:TW0002892007,WS:ISIN:TW0002892007,XTAI,2892,2892.TW,492,492,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
119,WSSEC:WS:ISIN:TW0003008009,WS:ISIN:TW0003008009,XTAI,3008,3008.TW,492,492,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
120,WSSEC:WS:ISIN:TW0003017000,WS:ISIN:TW0003017000,XTAI,3017,3017.TW,492,492,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
121,WSSEC:WS:ISIN:TW0003037008,WS:ISIN:TW0003037008,XTAI,3037,3037.TW,492,492,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
122,WSSEC:WS:ISIN:TW0003045001,WS:ISIN:TW0003045001,XTAI,3045,3045.TW,492,492,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
123,WSSEC:WS:ISIN:TW0003231007,WS:ISIN:TW0003231007,XTAI,3231,3231.TW,492,492,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
124,WSSEC:WS:ISIN:TW0003443008,WS:ISIN:TW0003443008,XTAI,3443,3443.TW,492,492,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
125,WSSEC:WS:ISIN:TW0003653002,WS:ISIN:TW0003653002,XTAI,3653,3653.TW,492,492,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
126,WSSEC:WS:ISIN:TW0004904008,WS:ISIN:TW0004904008,XTAI,4904,4904.TW,492,492,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
127,WSSEC:WS:ISIN:TW0006505001,WS:ISIN:TW0006505001,XTAI,6505,6505.TW,492,492,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
128,WSSEC:WS:ISIN:TW0008046004,WS:ISIN:TW0008046004,XTAI,8046,8046.TW,492,492,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
129,WSSEC:WS:XASX:ALD,WS:XASX:ALD,XASX,ALD,ALD.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
130,WSSEC:WS:XASX:ALL,WS:XASX:ALL,XASX,ALL,ALL.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
131,WSSEC:WS:XASX:ALQ,WS:XASX:ALQ,XASX,ALQ,ALQ.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
132,WSSEC:WS:XASX:ANZ,WS:XASX:ANZ,XASX,ANZ,ANZ.AX,507,506,1,0.0019723865877712033,2024-11-15,CLOSE_OUTSIDE_RANGE,NOT_STALE,0,NONE,NONE,READY,ISOLATED_INVALID_BAR_EXCLUDED,PASS_ISOLATED_INVALID_BAR,QUARANTINE,STRICT_OHLC_RELATION_FAIL,READY,ISOLATED_INVALID_BAR_EXCLUDED,CANONICAL_FILTERED_INVALID_BAR_POLICY_ALIGNMENT
133,WSSEC:WS:XASX:ASX,WS:XASX:ASX,XASX,ASX,ASX.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
134,WSSEC:WS:XASX:AZJ,WS:XASX:AZJ,XASX,AZJ,AZJ.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
135,WSSEC:WS:XASX:BHP,WS:XASX:BHP,XASX,BHP,BHP.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
136,WSSEC:WS:XASX:BSL,WS:XASX:BSL,XASX,BSL,BSL.AX,507,506,1,0.0019723865877712033,2024-11-15,CLOSE_OUTSIDE_RANGE,NOT_STALE,0,NONE,NONE,READY,ISOLATED_INVALID_BAR_EXCLUDED,PASS_ISOLATED_INVALID_BAR,QUARANTINE,STRICT_OHLC_RELATION_FAIL,READY,ISOLATED_INVALID_BAR_EXCLUDED,CANONICAL_FILTERED_INVALID_BAR_POLICY_ALIGNMENT
137,WSSEC:WS:XASX:BXB,WS:XASX:BXB,XASX,BXB,BXB.AX,507,506,1,0.0019723865877712033,2024-11-15,CLOSE_OUTSIDE_RANGE,NOT_STALE,0,NONE,NONE,READY,ISOLATED_INVALID_BAR_EXCLUDED,PASS_ISOLATED_INVALID_BAR,QUARANTINE,STRICT_OHLC_RELATION_FAIL,READY,ISOLATED_INVALID_BAR_EXCLUDED,CANONICAL_FILTERED_INVALID_BAR_POLICY_ALIGNMENT
138,WSSEC:WS:XASX:CAR,WS:XASX:CAR,XASX,CAR,CAR.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
139,WSSEC:WS:XASX:CBA,WS:XASX:CBA,XASX,CBA,CBA.AX,507,506,1,0.0019723865877712033,2024-11-15,CLOSE_OUTSIDE_RANGE,NOT_STALE,0,NONE,NONE,READY,ISOLATED_INVALID_BAR_EXCLUDED,PASS_ISOLATED_INVALID_BAR,QUARANTINE,STRICT_OHLC_RELATION_FAIL,READY,ISOLATED_INVALID_BAR_EXCLUDED,CANONICAL_FILTERED_INVALID_BAR_POLICY_ALIGNMENT
140,WSSEC:WS:XASX:CMM,WS:XASX:CMM,XASX,CMM,CMM.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
141,WSSEC:WS:XASX:COH,WS:XASX:COH,XASX,COH,COH.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
142,WSSEC:WS:XASX:COL,WS:XASX:COL,XASX,COL,COL.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
143,WSSEC:WS:XASX:CPU,WS:XASX:CPU,XASX,CPU,CPU.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
144,WSSEC:WS:XASX:CSL,WS:XASX:CSL,XASX,CSL,CSL.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
145,WSSEC:WS:XASX:CWY,WS:XASX:CWY,XASX,CWY,CWY.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
146,WSSEC:WS:XASX:EVN,WS:XASX:EVN,XASX,EVN,EVN.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
147,WSSEC:WS:XASX:FMG,WS:XASX:FMG,XASX,FMG,FMG.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
148,WSSEC:WS:XASX:GMD,WS:XASX:GMD,XASX,GMD,GMD.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
149,WSSEC:WS:XASX:IAG,WS:XASX:IAG,XASX,IAG,IAG.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
150,WSSEC:WS:XASX:IGO,WS:XASX:IGO,XASX,IGO,IGO.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
151,WSSEC:WS:XASX:JBH,WS:XASX:JBH,XASX,JBH,JBH.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
152,WSSEC:WS:XASX:LTR,WS:XASX:LTR,XASX,LTR,LTR.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
153,WSSEC:WS:XASX:LYC,WS:XASX:LYC,XASX,LYC,LYC.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
154,WSSEC:WS:XASX:MIN,WS:XASX:MIN,XASX,MIN,MIN.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
155,WSSEC:WS:XASX:MP1,WS:XASX:MP1,XASX,MP1,MP1.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
156,WSSEC:WS:XASX:MPL,WS:XASX:MPL,XASX,MPL,MPL.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
157,WSSEC:WS:XASX:MQG,WS:XASX:MQG,XASX,MQG,MQG.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
158,WSSEC:WS:XASX:NAB,WS:XASX:NAB,XASX,NAB,NAB.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
159,WSSEC:WS:XASX:NST,WS:XASX:NST,XASX,NST,NST.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
160,WSSEC:WS:XASX:NXT,WS:XASX:NXT,XASX,NXT,NXT.AX,507,506,1,0.0019723865877712033,2024-11-15,CLOSE_OUTSIDE_RANGE,NOT_STALE,0,NONE,NONE,READY,ISOLATED_INVALID_BAR_EXCLUDED,PASS_ISOLATED_INVALID_BAR,QUARANTINE,STRICT_OHLC_RELATION_FAIL,READY,ISOLATED_INVALID_BAR_EXCLUDED,CANONICAL_FILTERED_INVALID_BAR_POLICY_ALIGNMENT
161,WSSEC:WS:XASX:ORG,WS:XASX:ORG,XASX,ORG,ORG.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
162,WSSEC:WS:XASX:ORI,WS:XASX:ORI,XASX,ORI,ORI.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
163,WSSEC:WS:XASX:PDN,WS:XASX:PDN,XASX,PDN,PDN.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
164,WSSEC:WS:XASX:PLS,WS:XASX:PLS,XASX,PLS,PLS.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
165,WSSEC:WS:XASX:PME,WS:XASX:PME,XASX,PME,PME.AX,507,506,1,0.0019723865877712033,2024-11-15,CLOSE_OUTSIDE_RANGE,NOT_STALE,0,NONE,NONE,READY,ISOLATED_INVALID_BAR_EXCLUDED,PASS_ISOLATED_INVALID_BAR,QUARANTINE,STRICT_OHLC_RELATION_FAIL,READY,ISOLATED_INVALID_BAR_EXCLUDED,CANONICAL_FILTERED_INVALID_BAR_POLICY_ALIGNMENT
166,WSSEC:WS:XASX:PRU,WS:XASX:PRU,XASX,PRU,PRU.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
167,WSSEC:WS:XASX:QAN,WS:XASX:QAN,XASX,QAN,QAN.AX,507,506,1,0.0019723865877712033,2024-11-15,CLOSE_OUTSIDE_RANGE,NOT_STALE,0,NONE,NONE,READY,ISOLATED_INVALID_BAR_EXCLUDED,PASS_ISOLATED_INVALID_BAR,QUARANTINE,STRICT_OHLC_RELATION_FAIL,READY,ISOLATED_INVALID_BAR_EXCLUDED,CANONICAL_FILTERED_INVALID_BAR_POLICY_ALIGNMENT
168,WSSEC:WS:XASX:QBE,WS:XASX:QBE,XASX,QBE,QBE.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
169,WSSEC:WS:XASX:REA,WS:XASX:REA,XASX,REA,REA.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
170,WSSEC:WS:XASX:RHC,WS:XASX:RHC,XASX,RHC,RHC.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
171,WSSEC:WS:XASX:RIO,WS:XASX:RIO,XASX,RIO,RIO.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
172,WSSEC:WS:XASX:RMS,WS:XASX:RMS,XASX,RMS,RMS.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
173,WSSEC:WS:XASX:RRL,WS:XASX:RRL,XASX,RRL,RRL.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
174,WSSEC:WS:XASX:S32,WS:XASX:S32,XASX,S32,S32.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
175,WSSEC:WS:XASX:SDF,WS:XASX:SDF,XASX,SDF,SDF.AX,507,506,1,0.0019723865877712033,2024-11-15,CLOSE_OUTSIDE_RANGE,NOT_STALE,0,NONE,NONE,READY,ISOLATED_INVALID_BAR_EXCLUDED,PASS_ISOLATED_INVALID_BAR,QUARANTINE,STRICT_OHLC_RELATION_FAIL,READY,ISOLATED_INVALID_BAR_EXCLUDED,CANONICAL_FILTERED_INVALID_BAR_POLICY_ALIGNMENT
176,WSSEC:WS:XASX:SFR,WS:XASX:SFR,XASX,SFR,SFR.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
177,WSSEC:WS:XASX:SHL,WS:XASX:SHL,XASX,SHL,SHL.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
178,WSSEC:WS:XASX:SIG,WS:XASX:SIG,XASX,SIG,SIG.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
179,WSSEC:WS:XASX:STO,WS:XASX:STO,XASX,STO,STO.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
180,WSSEC:WS:XASX:SUN,WS:XASX:SUN,XASX,SUN,SUN.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
181,WSSEC:WS:XASX:TLC,WS:XASX:TLC,XASX,TLC,TLC.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
182,WSSEC:WS:XASX:TLS,WS:XASX:TLS,XASX,TLS,TLS.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
183,WSSEC:WS:XASX:TLX,WS:XASX:TLX,XASX,TLX,TLX.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
184,WSSEC:WS:XASX:WBC,WS:XASX:WBC,XASX,WBC,WBC.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
185,WSSEC:WS:XASX:WDS,WS:XASX:WDS,XASX,WDS,WDS.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
186,WSSEC:WS:XASX:WES,WS:XASX:WES,XASX,WES,WES.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
187,WSSEC:WS:XASX:WGX,WS:XASX:WGX,XASX,WGX,WGX.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
188,WSSEC:WS:XASX:WHC,WS:XASX:WHC,XASX,WHC,WHC.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
189,WSSEC:WS:XASX:WOW,WS:XASX:WOW,XASX,WOW,WOW.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
190,WSSEC:WS:XASX:WTC,WS:XASX:WTC,XASX,WTC,WTC.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
191,WSSEC:WS:XASX:ZIP,WS:XASX:ZIP,XASX,ZIP,ZIP.AX,507,507,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
192,WSSEC:WS:XNAS:AAL,WS:XNAS:AAL,XNAS,AAL,AAL,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
193,WSSEC:WS:XNAS:AAON,WS:XNAS:AAON,XNAS,AAON,AAON,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
194,WSSEC:WS:XNAS:AAPL,WS:XNAS:AAPL,XNAS,AAPL,AAPL,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
195,WSSEC:WS:XNAS:ABNB,WS:XNAS:ABNB,XNAS,ABNB,ABNB,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
196,WSSEC:WS:XNAS:ADBE,WS:XNAS:ADBE,XNAS,ADBE,ADBE,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
197,WSSEC:WS:XNAS:ADI,WS:XNAS:ADI,XNAS,ADI,ADI,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
198,WSSEC:WS:XNAS:ADP,WS:XNAS:ADP,XNAS,ADP,ADP,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
199,WSSEC:WS:XNAS:ADSK,WS:XNAS:ADSK,XNAS,ADSK,ADSK,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
200,WSSEC:WS:XNAS:AEIS,WS:XNAS:AEIS,XNAS,AEIS,AEIS,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
201,WSSEC:WS:XNAS:AKAM,WS:XNAS:AKAM,XNAS,AKAM,AKAM,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
202,WSSEC:WS:XNAS:ALGM,WS:XNAS:ALGM,XNAS,ALGM,ALGM,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
203,WSSEC:WS:XNAS:ALGN,WS:XNAS:ALGN,XNAS,ALGN,ALGN,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
204,WSSEC:WS:XNAS:AMAT,WS:XNAS:AMAT,XNAS,AMAT,AMAT,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
205,WSSEC:WS:XNAS:AMGN,WS:XNAS:AMGN,XNAS,AMGN,AMGN,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
206,WSSEC:WS:XNAS:AMKR,WS:XNAS:AMKR,XNAS,AMKR,AMKR,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
207,WSSEC:WS:XNAS:AMZN,WS:XNAS:AMZN,XNAS,AMZN,AMZN,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
208,WSSEC:WS:XNAS:APP,WS:XNAS:APP,XNAS,APP,APP,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
209,WSSEC:WS:XNAS:APPF,WS:XNAS:APPF,XNAS,APPF,APPF,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
210,WSSEC:WS:XNAS:ARWR,WS:XNAS:ARWR,XNAS,ARWR,ARWR,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
211,WSSEC:WS:XNAS:AVAV,WS:XNAS:AVAV,XNAS,AVAV,AVAV,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
212,WSSEC:WS:XNAS:AVGO,WS:XNAS:AVGO,XNAS,AVGO,AVGO,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
213,WSSEC:WS:XNAS:AVT,WS:XNAS:AVT,XNAS,AVT,AVT,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
214,WSSEC:WS:XNAS:BHF,WS:XNAS:BHF,XNAS,BHF,BHF,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
215,WSSEC:WS:XNAS:BIIB,WS:XNAS:BIIB,XNAS,BIIB,BIIB,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
216,WSSEC:WS:XNAS:BKNG,WS:XNAS:BKNG,XNAS,BKNG,BKNG,508,508,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
217,WSSEC:WS:XNAS:BMRN,WS:XNAS:BMRN,XNAS,BMRN,BMRN,500,500,0,0.0,,,NOT_STALE,0,NONE,NONE,READY,,PASS_CLEAN,READY,,READY,,UNCHANGED
