Projection_Order,Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,Primary_Universe_Index,Coverage_Feasibility,Earliest_Blocker,Earliest_Failed_Gate,Sector_Taxonomy_Value_Materialized,Sector_Code_Value_Materialized,Sector_Name_Value_Materialized
917,WSSEC:WS:XNYS:WMB,WS:XNYS:WMB,XNYS,WMB,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
918,WSSEC:WS:XNYS:WMS,WS:XNYS:WMS,XNYS,WMS,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
919,WSSEC:WS:XNYS:WRB,WS:XNYS:WRB,XNYS,WRB,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
920,WSSEC:WS:XNYS:WSM,WS:XNYS:WSM,XNYS,WSM,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
921,WSSEC:WS:XNYS:WSO,WS:XNYS:WSO,XNYS,WSO,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
922,WSSEC:WS:XNYS:WST,WS:XNYS:WST,XNYS,WST,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
923,WSSEC:WS:XNYS:WTRG,WS:XNYS:WTRG,XNYS,WTRG,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
924,WSSEC:WS:XNYS:WTS,WS:XNYS:WTS,XNYS,WTS,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
925,WSSEC:WS:XNYS:XPO,WS:XNYS:XPO,XNYS,XPO,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
926,WSSEC:WS:XNYS:XYL,WS:XNYS:XYL,XNYS,XYL,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
927,WSSEC:WS:XNYS:XYZ,WS:XNYS:XYZ,XNYS,XYZ,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
928,WSSEC:WS:XNYS:YETI,WS:XNYS:YETI,XNYS,YETI,US_SP400,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
929,WSSEC:WS:XNYS:YUM,WS:XNYS:YUM,XNYS,YUM,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
930,WSSEC:WS:XNYS:ZBH,WS:XNYS:ZBH,XNYS,ZBH,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
931,WSSEC:WS:XNYS:ZTS,WS:XNYS:ZTS,XNYS,ZTS,US_SP500,NOT_VERIFIED,DETERMINISTIC_WS_ID_LINKAGE_NOT_VERIFIED,E,NO,NO,NO
932,WSSEC:WS:XSHE:000001,WS:XSHE:000001,XSHE,000001,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
933,WSSEC:WS:XSHE:000002,WS:XSHE:000002,XSHE,000002,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
934,WSSEC:WS:XSHE:000063,WS:XSHE:000063,XSHE,000063,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
935,WSSEC:WS:XSHE:000100,WS:XSHE:000100,XSHE,000100,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
936,WSSEC:WS:XSHE:000157,WS:XSHE:000157,XSHE,000157,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
937,WSSEC:WS:XSHE:000166,WS:XSHE:000166,XSHE,000166,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
938,WSSEC:WS:XSHE:000301,WS:XSHE:000301,XSHE,000301,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
939,WSSEC:WS:XSHE:000333,WS:XSHE:000333,XSHE,000333,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
940,WSSEC:WS:XSHE:000338,WS:XSHE:000338,XSHE,000338,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
941,WSSEC:WS:XSHE:000408,WS:XSHE:000408,XSHE,000408,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
942,WSSEC:WS:XSHE:000425,WS:XSHE:000425,XSHE,000425,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
943,WSSEC:WS:XSHE:000538,WS:XSHE:000538,XSHE,000538,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
944,WSSEC:WS:XSHE:000568,WS:XSHE:000568,XSHE,000568,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
945,WSSEC:WS:XSHE:000596,WS:XSHE:000596,XSHE,000596,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
946,WSSEC:WS:XSHE:000617,WS:XSHE:000617,XSHE,000617,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
947,WSSEC:WS:XSHE:000625,WS:XSHE:000625,XSHE,000625,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
948,WSSEC:WS:XSHE:000630,WS:XSHE:000630,XSHE,000630,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
949,WSSEC:WS:XSHE:000651,WS:XSHE:000651,XSHE,000651,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
950,WSSEC:WS:XSHE:000657,WS:XSHE:000657,XSHE,000657,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
951,WSSEC:WS:XSHE:000708,WS:XSHE:000708,XSHE,000708,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
952,WSSEC:WS:XSHE:000725,WS:XSHE:000725,XSHE,000725,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
953,WSSEC:WS:XSHE:000768,WS:XSHE:000768,XSHE,000768,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
954,WSSEC:WS:XSHE:000776,WS:XSHE:000776,XSHE,000776,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
955,WSSEC:WS:XSHE:000792,WS:XSHE:000792,XSHE,000792,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
956,WSSEC:WS:XSHE:000807,WS:XSHE:000807,XSHE,000807,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
957,WSSEC:WS:XSHE:000858,WS:XSHE:000858,XSHE,000858,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
958,WSSEC:WS:XSHE:000895,WS:XSHE:000895,XSHE,000895,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
959,WSSEC:WS:XSHE:000938,WS:XSHE:000938,XSHE,000938,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
960,WSSEC:WS:XSHE:000963,WS:XSHE:000963,XSHE,000963,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
961,WSSEC:WS:XSHE:000975,WS:XSHE:000975,XSHE,000975,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
962,WSSEC:WS:XSHE:000977,WS:XSHE:000977,XSHE,000977,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
963,WSSEC:WS:XSHE:000988,WS:XSHE:000988,XSHE,000988,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
964,WSSEC:WS:XSHE:000999,WS:XSHE:000999,XSHE,000999,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
965,WSSEC:WS:XSHE:001965,WS:XSHE:001965,XSHE,001965,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
966,WSSEC:WS:XSHE:001979,WS:XSHE:001979,XSHE,001979,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
967,WSSEC:WS:XSHE:002001,WS:XSHE:002001,XSHE,002001,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
968,WSSEC:WS:XSHE:002027,WS:XSHE:002027,XSHE,002027,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
969,WSSEC:WS:XSHE:002028,WS:XSHE:002028,XSHE,002028,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
970,WSSEC:WS:XSHE:002049,WS:XSHE:002049,XSHE,002049,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
971,WSSEC:WS:XSHE:002050,WS:XSHE:002050,XSHE,002050,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
972,WSSEC:WS:XSHE:002074,WS:XSHE:002074,XSHE,002074,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
973,WSSEC:WS:XSHE:002142,WS:XSHE:002142,XSHE,002142,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
974,WSSEC:WS:XSHE:002179,WS:XSHE:002179,XSHE,002179,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
975,WSSEC:WS:XSHE:002202,WS:XSHE:002202,XSHE,002202,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
976,WSSEC:WS:XSHE:002230,WS:XSHE:002230,XSHE,002230,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
977,WSSEC:WS:XSHE:002236,WS:XSHE:002236,XSHE,002236,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
978,WSSEC:WS:XSHE:002241,WS:XSHE:002241,XSHE,002241,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
979,WSSEC:WS:XSHE:002304,WS:XSHE:002304,XSHE,002304,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
980,WSSEC:WS:XSHE:002311,WS:XSHE:002311,XSHE,002311,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
981,WSSEC:WS:XSHE:002352,WS:XSHE:002352,XSHE,002352,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
982,WSSEC:WS:XSHE:002353,WS:XSHE:002353,XSHE,002353,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
983,WSSEC:WS:XSHE:002371,WS:XSHE:002371,XSHE,002371,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
984,WSSEC:WS:XSHE:002384,WS:XSHE:002384,XSHE,002384,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
985,WSSEC:WS:XSHE:002415,WS:XSHE:002415,XSHE,002415,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
986,WSSEC:WS:XSHE:002422,WS:XSHE:002422,XSHE,002422,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
987,WSSEC:WS:XSHE:002460,WS:XSHE:002460,XSHE,002460,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
988,WSSEC:WS:XSHE:002463,WS:XSHE:002463,XSHE,002463,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
989,WSSEC:WS:XSHE:002466,WS:XSHE:002466,XSHE,002466,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
990,WSSEC:WS:XSHE:002475,WS:XSHE:002475,XSHE,002475,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
991,WSSEC:WS:XSHE:002493,WS:XSHE:002493,XSHE,002493,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
992,WSSEC:WS:XSHE:002532,WS:XSHE:002532,XSHE,002532,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
993,WSSEC:WS:XSHE:002558,WS:XSHE:002558,XSHE,002558,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
994,WSSEC:WS:XSHE:002594,WS:XSHE:002594,XSHE,002594,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
995,WSSEC:WS:XSHE:002600,WS:XSHE:002600,XSHE,002600,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
996,WSSEC:WS:XSHE:002602,WS:XSHE:002602,XSHE,002602,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
997,WSSEC:WS:XSHE:002625,WS:XSHE:002625,XSHE,002625,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
998,WSSEC:WS:XSHE:002648,WS:XSHE:002648,XSHE,002648,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
999,WSSEC:WS:XSHE:002709,WS:XSHE:002709,XSHE,002709,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1000,WSSEC:WS:XSHE:002714,WS:XSHE:002714,XSHE,002714,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1001,WSSEC:WS:XSHE:002736,WS:XSHE:002736,XSHE,002736,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1002,WSSEC:WS:XSHE:002837,WS:XSHE:002837,XSHE,002837,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1003,WSSEC:WS:XSHE:002916,WS:XSHE:002916,XSHE,002916,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1004,WSSEC:WS:XSHE:002920,WS:XSHE:002920,XSHE,002920,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1005,WSSEC:WS:XSHE:002938,WS:XSHE:002938,XSHE,002938,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1006,WSSEC:WS:XSHE:003816,WS:XSHE:003816,XSHE,003816,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1007,WSSEC:WS:XSHE:300014,WS:XSHE:300014,XSHE,300014,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1008,WSSEC:WS:XSHE:300015,WS:XSHE:300015,XSHE,300015,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1009,WSSEC:WS:XSHE:300033,WS:XSHE:300033,XSHE,300033,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1010,WSSEC:WS:XSHE:300059,WS:XSHE:300059,XSHE,300059,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1011,WSSEC:WS:XSHE:300122,WS:XSHE:300122,XSHE,300122,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1012,WSSEC:WS:XSHE:300124,WS:XSHE:300124,XSHE,300124,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1013,WSSEC:WS:XSHE:300251,WS:XSHE:300251,XSHE,300251,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1014,WSSEC:WS:XSHE:300274,WS:XSHE:300274,XSHE,300274,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1015,WSSEC:WS:XSHE:300308,WS:XSHE:300308,XSHE,300308,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1016,WSSEC:WS:XSHE:300316,WS:XSHE:300316,XSHE,300316,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1017,WSSEC:WS:XSHE:300394,WS:XSHE:300394,XSHE,300394,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1018,WSSEC:WS:XSHE:300408,WS:XSHE:300408,XSHE,300408,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1019,WSSEC:WS:XSHE:300413,WS:XSHE:300413,XSHE,300413,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1020,WSSEC:WS:XSHE:300418,WS:XSHE:300418,XSHE,300418,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1021,WSSEC:WS:XSHE:300433,WS:XSHE:300433,XSHE,300433,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1022,WSSEC:WS:XSHE:300442,WS:XSHE:300442,XSHE,300442,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1023,WSSEC:WS:XSHE:300450,WS:XSHE:300450,XSHE,300450,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1024,WSSEC:WS:XSHE:300476,WS:XSHE:300476,XSHE,300476,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1025,WSSEC:WS:XSHE:300498,WS:XSHE:300498,XSHE,300498,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1026,WSSEC:WS:XSHE:300502,WS:XSHE:300502,XSHE,300502,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1027,WSSEC:WS:XSHE:300628,WS:XSHE:300628,XSHE,300628,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1028,WSSEC:WS:XSHE:300661,WS:XSHE:300661,XSHE,300661,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1029,WSSEC:WS:XSHE:300750,WS:XSHE:300750,XSHE,300750,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1030,WSSEC:WS:XSHE:300760,WS:XSHE:300760,XSHE,300760,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1031,WSSEC:WS:XSHE:300803,WS:XSHE:300803,XSHE,300803,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1032,WSSEC:WS:XSHE:300832,WS:XSHE:300832,XSHE,300832,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1033,WSSEC:WS:XSHE:300866,WS:XSHE:300866,XSHE,300866,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1034,WSSEC:WS:XSHE:300896,WS:XSHE:300896,XSHE,300896,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1035,WSSEC:WS:XSHE:300999,WS:XSHE:300999,XSHE,300999,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1036,WSSEC:WS:XSHE:301165,WS:XSHE:301165,XSHE,301165,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1037,WSSEC:WS:XSHE:301236,WS:XSHE:301236,XSHE,301236,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1038,WSSEC:WS:XSHE:301269,WS:XSHE:301269,XSHE,301269,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1039,WSSEC:WS:XSHE:301308,WS:XSHE:301308,XSHE,301308,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1040,WSSEC:WS:XSHG:600000,WS:XSHG:600000,XSHG,600000,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1041,WSSEC:WS:XSHG:600009,WS:XSHG:600009,XSHG,600009,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1042,WSSEC:WS:XSHG:600010,WS:XSHG:600010,XSHG,600010,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1043,WSSEC:WS:XSHG:600011,WS:XSHG:600011,XSHG,600011,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1044,WSSEC:WS:XSHG:600015,WS:XSHG:600015,XSHG,600015,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1045,WSSEC:WS:XSHG:600016,WS:XSHG:600016,XSHG,600016,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1046,WSSEC:WS:XSHG:600018,WS:XSHG:600018,XSHG,600018,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1047,WSSEC:WS:XSHG:600019,WS:XSHG:600019,XSHG,600019,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1048,WSSEC:WS:XSHG:600023,WS:XSHG:600023,XSHG,600023,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1049,WSSEC:WS:XSHG:600025,WS:XSHG:600025,XSHG,600025,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
1050,WSSEC:WS:XSHG:600026,WS:XSHG:600026,XSHG,600026,CN_CSI300,NOT_VERIFIED,OFFICIAL_SECTOR_BULK_SOURCE_NOT_VERIFIED,B,NO,NO,NO
