Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,Provider_Symbol,Evidence_Cohort,Market_AsOf_Date,Last_Completed_Session,Fetch_Timestamp,Market_Status,Price_Cache_Status,History_Row_Count,Valid_Completed_Bars,QA_Status,Blocking_Reason,Data_Source,Source_Run_Provenance
WSSEC:WS:ISIN:INE296A01032,WS:ISIN:INE296A01032,XNSE,BAJFINANCE,BAJFINANCE.NS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:INE397D01024,WS:ISIN:INE397D01024,XNSE,BHARTIARTL,BHARTIARTL.NS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:INE423A01024,WS:ISIN:INE423A01024,XNSE,ADANIENT,ADANIENT.NS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:INE437A01024,WS:ISIN:INE437A01024,XNSE,APOLLOHOSP,APOLLOHOSP.NS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:INE467B01029,WS:ISIN:INE467B01029,XNSE,TCS,TCS.NS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:INE481G01011,WS:ISIN:INE481G01011,XNSE,ULTRACEMCO,ULTRACEMCO.NS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:INE522F01014,WS:ISIN:INE522F01014,XNSE,COALINDIA,COALINDIA.NS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:INE585B01010,WS:ISIN:INE585B01010,XNSE,MARUTI,MARUTI.NS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:INE646L01027,WS:ISIN:INE646L01027,XNSE,INDIGO,INDIGO.NS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,506,506,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:INE669C01036,WS:ISIN:INE669C01036,XNSE,TECHM,TECHM.NS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:INE721A01047,WS:ISIN:INE721A01047,XNSE,SHRIRAMFIN,SHRIRAMFIN.NS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:INE733E01010,WS:ISIN:INE733E01010,XNSE,NTPC,NTPC.NS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:INE742F01042,WS:ISIN:INE742F01042,XNSE,ADANIPORTS,ADANIPORTS.NS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:INE752E01010,WS:ISIN:INE752E01010,XNSE,POWERGRID,POWERGRID.NS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:INE758E01017,WS:ISIN:INE758E01017,XNSE,JIOFIN,JIOFIN.NS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:INE758T01015,WS:ISIN:INE758T01015,XNSE,ETERNAL,ETERNAL.NS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:INE849A01020,WS:ISIN:INE849A01020,XNSE,TRENT,TRENT.NS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:INE860A01027,WS:ISIN:INE860A01027,XNSE,HCLTECH,HCLTECH.NS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:INE917I01010,WS:ISIN:INE917I01010,XNSE,BAJAJ-AUTO,BAJAJ-AUTO.NS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:INE918I01026,WS:ISIN:INE918I01026,XNSE,BAJAJFINSV,BAJAJFINSV.NS,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:KYG022421088,WS:ISIN:KYG022421088,XTAI,3661,3661.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:KYG114741062,WS:ISIN:KYG114741062,XTAI,3665,3665.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:KYG989221000,WS:ISIN:KYG989221000,XTAI,4958,4958.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0001216000,WS:ISIN:TW0001216000,XTAI,1216,1216.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0001303006,WS:ISIN:TW0001303006,XTAI,1303,1303.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0002059003,WS:ISIN:TW0002059003,XTAI,2059,2059.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0002301009,WS:ISIN:TW0002301009,XTAI,2301,2301.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0002303005,WS:ISIN:TW0002303005,XTAI,2303,2303.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0002308004,WS:ISIN:TW0002308004,XTAI,2308,2308.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0002317005,WS:ISIN:TW0002317005,XTAI,2317,2317.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0002327004,WS:ISIN:TW0002327004,XTAI,2327,2327.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0002330008,WS:ISIN:TW0002330008,XTAI,2330,2330.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0002344009,WS:ISIN:TW0002344009,XTAI,2344,2344.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0002345006,WS:ISIN:TW0002345006,XTAI,2345,2345.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0002357001,WS:ISIN:TW0002357001,XTAI,2357,2357.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0002360005,WS:ISIN:TW0002360005,XTAI,2360,2360.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0002368008,WS:ISIN:TW0002368008,XTAI,2368,2368.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0002382009,WS:ISIN:TW0002382009,XTAI,2382,2382.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:50+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0002383007,WS:ISIN:TW0002383007,XTAI,2383,2383.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:59+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0002395001,WS:ISIN:TW0002395001,XTAI,2395,2395.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:59+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0002408002,WS:ISIN:TW0002408002,XTAI,2408,2408.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:59+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0002412004,WS:ISIN:TW0002412004,XTAI,2412,2412.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:59+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0002449006,WS:ISIN:TW0002449006,XTAI,2449,2449.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:59+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0002454006,WS:ISIN:TW0002454006,XTAI,2454,2454.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:59+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0002603008,WS:ISIN:TW0002603008,XTAI,2603,2603.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:59+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0002880002,WS:ISIN:TW0002880002,XTAI,2880,2880.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:59+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0002881000,WS:ISIN:TW0002881000,XTAI,2881,2881.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:59+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0002882008,WS:ISIN:TW0002882008,XTAI,2882,2882.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:59+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0002883006,WS:ISIN:TW0002883006,XTAI,2883,2883.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:59+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0002884004,WS:ISIN:TW0002884004,XTAI,2884,2884.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:59+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0002885001,WS:ISIN:TW0002885001,XTAI,2885,2885.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:59+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0002886009,WS:ISIN:TW0002886009,XTAI,2886,2886.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:59+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0002887007,WS:ISIN:TW0002887007,XTAI,2887,2887.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:59+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0002890001,WS:ISIN:TW0002890001,XTAI,2890,2890.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:59+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0002891009,WS:ISIN:TW0002891009,XTAI,2891,2891.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:59+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0002892007,WS:ISIN:TW0002892007,XTAI,2892,2892.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:59+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0003008009,WS:ISIN:TW0003008009,XTAI,3008,3008.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:59+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0003017000,WS:ISIN:TW0003017000,XTAI,3017,3017.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:59+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0003037008,WS:ISIN:TW0003037008,XTAI,3037,3037.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:59+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0003045001,WS:ISIN:TW0003045001,XTAI,3045,3045.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:59+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0003231007,WS:ISIN:TW0003231007,XTAI,3231,3231.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:59+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0003443008,WS:ISIN:TW0003443008,XTAI,3443,3443.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:59+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0003653002,WS:ISIN:TW0003653002,XTAI,3653,3653.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:59+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0004904008,WS:ISIN:TW0004904008,XTAI,4904,4904.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:59+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0006505001,WS:ISIN:TW0006505001,XTAI,6505,6505.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:59+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:ISIN:TW0008046004,WS:ISIN:TW0008046004,XTAI,8046,8046.TW,BASE_1633,2026-09-24,2026-09-24,2026-09-25T12:59:59+00:00,CURRENT,READY,492,492,PASS,,YFINANCE_FREE_REFRESH_V0_45,36138138825
WSSEC:WS:XASX:ALD,WS:XASX:ALD,XASX,ALD,ALD.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:ALL,WS:XASX:ALL,XASX,ALL,ALL.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:ALQ,WS:XASX:ALQ,XASX,ALQ,ALQ.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:ANZ,WS:XASX:ANZ,XASX,ANZ,ANZ.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,NON_READY,QUARANTINE,507,506,FAIL_CLOSED,STRICT_OHLC_RELATION_FAIL,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:ASX,WS:XASX:ASX,XASX,ASX,ASX.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:AZJ,WS:XASX:AZJ,XASX,AZJ,AZJ.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:BHP,WS:XASX:BHP,XASX,BHP,BHP.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:BSL,WS:XASX:BSL,XASX,BSL,BSL.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,NON_READY,QUARANTINE,507,506,FAIL_CLOSED,STRICT_OHLC_RELATION_FAIL,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:BXB,WS:XASX:BXB,XASX,BXB,BXB.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,NON_READY,QUARANTINE,507,506,FAIL_CLOSED,STRICT_OHLC_RELATION_FAIL,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:CAR,WS:XASX:CAR,XASX,CAR,CAR.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:CBA,WS:XASX:CBA,XASX,CBA,CBA.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,NON_READY,QUARANTINE,507,506,FAIL_CLOSED,STRICT_OHLC_RELATION_FAIL,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:CMM,WS:XASX:CMM,XASX,CMM,CMM.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:COH,WS:XASX:COH,XASX,COH,COH.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:COL,WS:XASX:COL,XASX,COL,COL.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:CPU,WS:XASX:CPU,XASX,CPU,CPU.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:CSL,WS:XASX:CSL,XASX,CSL,CSL.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:CWY,WS:XASX:CWY,XASX,CWY,CWY.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:EVN,WS:XASX:EVN,XASX,EVN,EVN.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:FMG,WS:XASX:FMG,XASX,FMG,FMG.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:GMD,WS:XASX:GMD,XASX,GMD,GMD.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:IAG,WS:XASX:IAG,XASX,IAG,IAG.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:IGO,WS:XASX:IGO,XASX,IGO,IGO.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:JBH,WS:XASX:JBH,XASX,JBH,JBH.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:LTR,WS:XASX:LTR,XASX,LTR,LTR.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:LYC,WS:XASX:LYC,XASX,LYC,LYC.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:MIN,WS:XASX:MIN,XASX,MIN,MIN.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:MP1,WS:XASX:MP1,XASX,MP1,MP1.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:MPL,WS:XASX:MPL,XASX,MPL,MPL.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:MQG,WS:XASX:MQG,XASX,MQG,MQG.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:NAB,WS:XASX:NAB,XASX,NAB,NAB.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:NST,WS:XASX:NST,XASX,NST,NST.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:NXT,WS:XASX:NXT,XASX,NXT,NXT.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,NON_READY,QUARANTINE,507,506,FAIL_CLOSED,STRICT_OHLC_RELATION_FAIL,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:ORG,WS:XASX:ORG,XASX,ORG,ORG.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:ORI,WS:XASX:ORI,XASX,ORI,ORI.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:PDN,WS:XASX:PDN,XASX,PDN,PDN.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
WSSEC:WS:XASX:PLS,WS:XASX:PLS,XASX,PLS,PLS.AX,AU1,2026-09-22,2026-09-22,2026-09-23T18:56:29Z,CURRENT,READY,507,507,PASS,,YFINANCE_FREE_REUSED_MARKET_EVIDENCE_522,35905876433
