WS_ID,Primary_Universe_Index,Primary_MIC,Primary_Ticker,Instrument_Gate_State,Mapping_Baseline_State,History_Evidence_State,Liquidity_Evidence_State,Scalable_Tradeability_Status,Refresh_Required,Refresh_Priority,Refresh_Action,Refresh_Prerequisite,Planned_Provider,Provider_Symbol_Current,Network_Required_In_Execution_Stage,Expected_Output,Reason
WS:XTSE:EDR,CA_TSX,XTSE,EDR,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,EDR,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:EFN,CA_TSX,XTSE,EFN,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,EFN,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:EFR,CA_TSX,XTSE,EFR,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,EFR,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:EFX,CA_TSX,XTSE,EFX,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,EFX,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:EIF,CA_TSX,XTSE,EIF,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,EIF,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:ELD,CA_TSX,XTSE,ELD,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,ELD,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:EMA,CA_TSX,XTSE,EMA,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,EMA,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:EMP.A,CA_TSX,XTSE,EMP.A,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,EMP.A,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:ENB,CA_TSX,XTSE,ENB,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,ENB,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:EQB,CA_TSX,XTSE,EQB,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,EQB,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:EQX,CA_TSX,XTSE,EQX,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,EQX,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:ERO,CA_TSX,XTSE,ERO,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,ERO,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:EXE,CA_TSX,XTSE,EXE,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,EXE,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:FCR.UN,CA_TSX,XTSE,FCR.UN,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,FCR.UN,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:FFH,CA_TSX,XTSE,FFH,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,FFH,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:FM,CA_TSX,XTSE,FM,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,FM,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:FNV,CA_TSX,XTSE,FNV,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,FNV,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:FRU,CA_TSX,XTSE,FRU,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,FRU,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:FSV,CA_TSX,XTSE,FSV,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,FSV,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:FTS,CA_TSX,XTSE,FTS,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,FTS,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:FTT,CA_TSX,XTSE,FTT,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,FTT,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:FVI,CA_TSX,XTSE,FVI,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,FVI,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:GEI,CA_TSX,XTSE,GEI,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,GEI,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:GFL,CA_TSX,XTSE,GFL,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,GFL,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:GIB.A,CA_TSX,XTSE,GIB.A,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,GIB.A,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:GIL,CA_TSX,XTSE,GIL,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,GIL,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:GMIN,CA_TSX,XTSE,GMIN,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,GMIN,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:GRT.UN,CA_TSX,XTSE,GRT.UN,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,GRT.UN,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:GWO,CA_TSX,XTSE,GWO,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,GWO,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:H,CA_TSX,XTSE,H,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,H,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:HBM,CA_TSX,XTSE,HBM,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,HBM,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:HPS.A,CA_TSX,XTSE,HPS.A,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,HPS.A,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:HR.UN,CA_TSX,XTSE,HR.UN,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,HR.UN,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:HWX,CA_TSX,XTSE,HWX,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,HWX,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:IAG,CA_TSX,XTSE,IAG,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,IAG,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:IAU,CA_TSX,XTSE,IAU,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,IAU,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:IFC,CA_TSX,XTSE,IFC,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,IFC,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:IGM,CA_TSX,XTSE,IGM,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,IGM,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:IMG,CA_TSX,XTSE,IMG,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,IMG,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:IMO,CA_TSX,XTSE,IMO,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,IMO,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:IPCO,CA_TSX,XTSE,IPCO,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,IPCO,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:IVN,CA_TSX,XTSE,IVN,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,IVN,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:JWEL,CA_TSX,XTSE,JWEL,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,JWEL,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:K,CA_TSX,XTSE,K,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,K,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:KEL,CA_TSX,XTSE,KEL,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,KEL,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:KEY,CA_TSX,XTSE,KEY,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,KEY,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:KMP.UN,CA_TSX,XTSE,KMP.UN,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,KMP.UN,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:KNT,CA_TSX,XTSE,KNT,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,KNT,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:KXS,CA_TSX,XTSE,KXS,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,KXS,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:L,CA_TSX,XTSE,L,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,L,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:LAC,CA_TSX,XTSE,LAC,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,LAC,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:LB,CA_TSX,XTSE,LB,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,LB,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:LIF,CA_TSX,XTSE,LIF,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,LIF,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:LNR,CA_TSX,XTSE,LNR,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,LNR,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:LSPD,CA_TSX,XTSE,LSPD,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,LSPD,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:LUG,CA_TSX,XTSE,LUG,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,LUG,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:LUN,CA_TSX,XTSE,LUN,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,LUN,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:MAU,CA_TSX,XTSE,MAU,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,MAU,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:MDA,CA_TSX,XTSE,MDA,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,MDA,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:MFC,CA_TSX,XTSE,MFC,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,MFC,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:MFI,CA_TSX,XTSE,MFI,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,MFI,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:MG,CA_TSX,XTSE,MG,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,MG,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:MRU,CA_TSX,XTSE,MRU,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,MRU,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:MTL,CA_TSX,XTSE,MTL,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,MTL,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:MX,CA_TSX,XTSE,MX,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,MX,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
WS:XTSE:NA,CA_TSX,XTSE,NA,NOT_VERIFIED,MAPPING_PRESENT_NOT_REVALIDATED,HISTORY_NOT_CHECKED,LIQUIDITY_NOT_CHECKED,NOT_VERIFIED,true,P1,PRICE_HISTORY_AND_LIQUIDITY_REFRESH_REQUIRED,NONE,TO_BE_CONTROLLED,NA,true,CURRENT_ELIGIBILITY_INPUT,v0.37 offline prior evidence
