WS_ID,Segment_ID,Primary_MIC,Primary_Ticker,Primary_Currency,Prior_Mapping_State,Prior_Yahoo_Symbol,Candidate_Yahoo_Symbol,Mapping_Source,Stock_Data_Request,Data_Returned,First_Bar_Date,Last_Completed_Bar_Date,Mapping_Current_State,Mapping_Current_Reason,Mapping_Override_Used,No_Identity_Promotion,Remediation_Action,Automatic_Override_Created
WS:XSTO:SCAB.ST,EU_STOXX600,XSTO,SCAb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,SCAb.ST,SCAB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:SEBA.ST,EU_STOXX600,XSTO,SEBa.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,SEBa.ST,SEBA.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:SECTB.ST,EU_STOXX600,XSTO,SECTb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,SECTb.ST,SECTB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:SECUB.ST,EU_STOXX600,XSTO,SECUb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,SECUb.ST,SECUB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:SHBA.ST,EU_STOXX600,XSTO,SHBa.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,SHBa.ST,SHBA.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:SKAB.ST,EU_STOXX600,XSTO,SKAb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,SKAb.ST,SKAB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:SKFB.ST,EU_STOXX600,XSTO,SKFb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,SKFb.ST,SKFB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:SOBIV.ST,EU_STOXX600,XSTO,SOBIV.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,SOBIV.ST,SOBIV.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:SSABB.ST,EU_STOXX600,XSTO,SSABb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,SSABb.ST,SSABB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:SWECB.ST,EU_STOXX600,XSTO,SWECb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,SWECb.ST,SWECB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:SWEDA.ST,EU_STOXX600,XSTO,SWEDa.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,SWEDa.ST,SWEDA.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:TEL2B.ST,EU_STOXX600,XSTO,TEL2b.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,TEL2b.ST,TEL2B.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:TRELB.ST,EU_STOXX600,XSTO,TRELb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,TRELb.ST,TRELB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSTO:VOLVB.ST,EU_STOXX600,XSTO,VOLVb.ST,SEK,MAPPING_PRESENT_NOT_REVALIDATED,VOLVb.ST,VOLVB.ST,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSWX:ALCC.S,EU_STOXX600,XSWX,ALCC.S,CHF,MAPPING_PRESENT_NOT_REVALIDATED,ALCC.S,ALCC.SW,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSWX:BKWB.S,EU_STOXX600,XSWX,BKWB.S,CHF,MAPPING_PRESENT_NOT_REVALIDATED,BKWB.S,BKWB.SW,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSWX:COTNE.S,EU_STOXX600,XSWX,COTNE.S,CHF,MAPPING_PRESENT_NOT_REVALIDATED,COTNE.S,COTNE.SW,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSWX:HBANC.S,EU_STOXX600,XSWX,HBANC.S,CHF,MAPPING_PRESENT_NOT_REVALIDATED,HBANC.S,HBANC.SW,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSWX:ROPC.S,EU_STOXX600,XSWX,ROPC.S,CHF,MAPPING_PRESENT_NOT_REVALIDATED,ROPC.S,ROPC.SW,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSWX:SIGNC.S,EU_STOXX600,XSWX,SIGNC.S,CHF,MAPPING_PRESENT_NOT_REVALIDATED,SIGNC.S,SIGNC.SW,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XSWX:SRENH.S,EU_STOXX600,XSWX,SRENH.S,CHF,MAPPING_PRESENT_NOT_REVALIDATED,SRENH.S,SRENH.SW,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XWAR:ACPP.WA,EU_STOXX600,XWAR,ACPP.WA,PLN,MAPPING_PRESENT_NOT_REVALIDATED,ACPP.WA,ACPP.WA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XWAR:ALEP.WA,EU_STOXX600,XWAR,ALEP.WA,PLN,MAPPING_PRESENT_NOT_REVALIDATED,ALEP.WA,ALEP.WA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XWAR:LPPP.WA,EU_STOXX600,XWAR,LPPP.WA,PLN,MAPPING_PRESENT_NOT_REVALIDATED,LPPP.WA,LPPP.WA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XWAR:MILP.WA,EU_STOXX600,XWAR,MILP.WA,PLN,MAPPING_PRESENT_NOT_REVALIDATED,MILP.WA,MILP.WA,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XWBO:ATSV.VI,EU_STOXX600,XWBO,ATSV.VI,EUR,MAPPING_PRESENT_NOT_REVALIDATED,ATSV.VI,ATSV.VI,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XWBO:BAWG.VI,EU_STOXX600,XWBO,BAWG.VI,EUR,MAPPING_PRESENT_NOT_REVALIDATED,BAWG.VI,BAWG.VI,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XWBO:ERST.VI,EU_STOXX600,XWBO,ERST.VI,EUR,MAPPING_PRESENT_NOT_REVALIDATED,ERST.VI,ERST.VI,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XWBO:OMVV.VI,EU_STOXX600,XWBO,OMVV.VI,EUR,MAPPING_PRESENT_NOT_REVALIDATED,OMVV.VI,OMVV.VI,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XWBO:RBIV.VI,EU_STOXX600,XWBO,RBIV.VI,EUR,MAPPING_PRESENT_NOT_REVALIDATED,RBIV.VI,RBIV.VI,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XWBO:VERB.VI,EU_STOXX600,XWBO,VERB.VI,EUR,MAPPING_PRESENT_NOT_REVALIDATED,VERB.VI,VERB.VI,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XWBO:VOES.VI,EU_STOXX600,XWBO,VOES.VI,EUR,MAPPING_PRESENT_NOT_REVALIDATED,VOES.VI,VOES.VI,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
WS:XWBO:WBSV.VI,EU_STOXX600,XWBO,WBSV.VI,EUR,MAPPING_PRESENT_NOT_REVALIDATED,WBSV.VI,WBSV.VI,DERIVED_RULE_NORMALIZED,REQUESTED,False,,,MAPPING_DOWNLOAD_NO_DATA,NO_DATA_IN_BATCH,False,True,MANUAL_OVERRIDE_OR_PROVIDER_MAPPING_REVIEW,False
