WS_ID,Yahoo_Symbol,Cache_Status,Cache_Reason,Unique_Daily_Bars,Valid_Completed_Bars,First_Valid_Bar,Last_Completed_Bar,Repaired_Rows,Suspicious_Returns,Zero_Volume_Share,History_Current_State,Global_EOD_Safe_Cutoff,Fetch_Timestamp_UTC
WS:XBRU:ABI.BR,ABI.BR,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:30+00:00
WS:XBRU:ACKB.BR,ACKB.BR,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:30+00:00
WS:XBRU:AGES.BR,AGES.BR,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XBRU:AOO.BR,AOO.BR,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XBRU:ARGX.BR,ARGX.BR,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:30+00:00
WS:XBRU:ELI.BR,ELI.BR,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:30+00:00
WS:XBRU:GBLB.BR,GBLB.BR,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:30+00:00
WS:XBRU:IETB.BR,IETB.BR,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XBRU:KBC.BR,KBC.BR,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:30+00:00
WS:XBRU:KBCA.BR,KBCA.BR,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:30+00:00
WS:XBRU:LOTB.BR,LOTB.BR,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:30+00:00
WS:XBRU:SOF.BR,SOF.BR,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:30+00:00
WS:XBRU:SYENS.BR,SYENS.BR,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.001968503937007874,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:30+00:00
WS:XBRU:TUB.BR,TUB.BR,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:30+00:00
WS:XBRU:UCB.BR,UCB.BR,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:30+00:00
WS:XBRU:UMI.BR,UMI.BR,READY,ISOLATED_INVALID_BAR_EXCLUDED,509,508,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:30+00:00
WS:XBRU:WDPP.BR,WDPP.BR,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XCSE:ALKB.CO,ALKB.CO,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XCSE:ALSYDB.CO,ALSYDB.CO,READY,ISOLATED_INVALID_BAR_EXCLUDED,496,495,2024-09-02,2026-08-28,0,0,0.01616161616161616,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:30+00:00
WS:XCSE:CARLB.CO,CARLB.CO,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XCSE:COLOB.CO,COLOB.CO,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XCSE:DANSKE.CO,DANSKE.CO,READY,ISOLATED_INVALID_BAR_EXCLUDED,496,495,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:30+00:00
WS:XCSE:DEMANT.CO,DEMANT.CO,READY,ISOLATED_INVALID_BAR_EXCLUDED,496,495,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:30+00:00
WS:XCSE:DSV.CO,DSV.CO,READY,ISOLATED_INVALID_BAR_EXCLUDED,496,495,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:30+00:00
WS:XCSE:FLS.CO,FLS.CO,READY,ISOLATED_INVALID_BAR_EXCLUDED,496,495,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:30+00:00
WS:XCSE:GMAB.CO,GMAB.CO,READY,ISOLATED_INVALID_BAR_EXCLUDED,496,495,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:30+00:00
WS:XCSE:ISS.CO,ISS.CO,READY,ISOLATED_INVALID_BAR_EXCLUDED,496,495,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:30+00:00
WS:XCSE:JYSK.CO,JYSK.CO,READY,ISOLATED_INVALID_BAR_EXCLUDED,496,495,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:30+00:00
WS:XCSE:MAERSKB.CO,MAERSKB.CO,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XCSE:NKT.CO,NKT.CO,READY,ISOLATED_INVALID_BAR_EXCLUDED,496,495,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:30+00:00
WS:XCSE:NOVOB.CO,NOVOB.CO,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XCSE:NSISB.CO,NSISB.CO,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XCSE:ORSTED.CO,ORSTED.CO,READY,ISOLATED_INVALID_BAR_EXCLUDED,496,495,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:30+00:00
WS:XCSE:PNDORA.CO,PNDORA.CO,READY,ISOLATED_INVALID_BAR_EXCLUDED,496,495,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:30+00:00
WS:XCSE:RBREW.CO,RBREW.CO,READY,ISOLATED_INVALID_BAR_EXCLUDED,496,495,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:30+00:00
WS:XCSE:RILBA.CO,RILBA.CO,READY,ISOLATED_INVALID_BAR_EXCLUDED,496,495,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:30+00:00
WS:XCSE:ROCKB.CO,ROCKB.CO,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XCSE:TRYG.CO,TRYG.CO,READY,ISOLATED_INVALID_BAR_EXCLUDED,496,495,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:30+00:00
WS:XCSE:VWS.CO,VWS.CO,READY,ISOLATED_INVALID_BAR_EXCLUDED,496,495,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:30+00:00
WS:XCSE:ZELA.CO,ZELA.CO,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XDUB:AIBG.I,AIBG.IR,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XDUB:BIRG.I,BIRG.IR,READY,ISOLATED_INVALID_BAR_EXCLUDED,507,506,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:30+00:00
WS:XDUB:GL9.I,GL9.IR,READY,ISOLATED_INVALID_BAR_EXCLUDED,507,506,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:30+00:00
WS:XDUB:KSP.I,KSP.IR,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XDUB:KYGA.I,KYGA.IR,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XDUB:RYA.I,RYA.IR,READY,ISOLATED_INVALID_BAR_EXCLUDED,507,506,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:30+00:00
WS:XETR:ADSGN.DE,ADSGN.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:AG1G.DE,AG1G.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:AIXGN.DE,AIXGN.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:ALVG.DE,ALVG.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:AMV0N.DE,AMV0N.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:BASFN.DE,BASFN.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:BAYGN.DE,BAYGN.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:BC8G.DE,BC8G.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:BEIG.DE,BEIG.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:BMWG.DE,BMWG.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:BNRGN.DE,BNRGN.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:CBKG.DE,CBKG.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:CONG.DE,CONG.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:DB1GN.DE,DB1GN.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:DBKGN.DE,DBKGN.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:DHER.DE,DHER.DE,READY,ISOLATED_INVALID_BAR_EXCLUDED,505,504,2024-09-02,2026-08-28,0,0,0.001984126984126984,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:30+00:00
WS:XETR:DHLN.DE,DHLN.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:DTEGN.DE,DTEGN.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:DTGGE.DE,DTGGE.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:ENR1N.DE,ENR1N.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:EONGN.DE,EONGN.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:EVDG.DE,EVDG.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:EVKN.DE,EVKN.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:FMEG.DE,FMEG.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:FNTGN.DE,FNTGN.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:FPE3_P.DE,FPE3_P.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:FRAG.DE,FRAG.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:FREG.DE,FREG.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:FTKN.DE,FTKN.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:G1AG.DE,G1AG.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:G24N.DE,G24N.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:GBFG.DE,GBFG.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:HAGG.DE,HAGG.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:HEIG.DE,HEIG.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:HNKG_P.DE,HNKG_P.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:HNRGN.DE,HNRGN.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:HOTG.DE,HOTG.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:IFXGN.DE,IFXGN.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:KBX.DE,KBX.DE,READY,ISOLATED_INVALID_BAR_EXCLUDED,505,504,2024-09-02,2026-08-28,0,0,0.001984126984126984,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:42+00:00
WS:XETR:KGX.DE,KGX.DE,READY,ISOLATED_INVALID_BAR_EXCLUDED,505,504,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:42+00:00
WS:XETR:LEGN.DE,LEGN.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:LHAG.DE,LHAG.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:MBGN.DE,MBGN.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:MRCG.DE,MRK.DE,READY,ISOLATED_INVALID_BAR_EXCLUDED,505,504,2024-09-02,2026-08-28,0,0,0.001984126984126984,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:42+00:00
WS:XETR:MTXGN.DE,MTXGN.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:MUVGN.DE,MUVGN.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:NAFG.DE,NAFG.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:NDXG.DE,NDXG.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:NEKG.DE,NEKG.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:P911_P.DE,P911.DE,READY,ISOLATED_INVALID_BAR_EXCLUDED,505,504,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:42+00:00
WS:XETR:PSHG_P.DE,PSHG_P.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:PUMG.DE,PUMG.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:QIA.DE,QIA.DE,READY,ISOLATED_INVALID_BAR_EXCLUDED,505,504,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:42+00:00
WS:XETR:R3NK.DE,R3NK.DE,READY,ISOLATED_INVALID_BAR_EXCLUDED,505,504,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:42+00:00
WS:XETR:RAAG.DE,RAAG.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:RHMG.DE,RHMG.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:RWEG.DE,RWEG.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:SAPG.DE,SAPG.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:SATG_P.DE,SATG_P.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:SDFGN.DE,SDFGN.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:SHLG.DE,SHLG.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:SIEGN.DE,SIEGN.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:SY1G.DE,SY1G.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:TEGG.DE,TEGG.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:TKAG.DE,TKAG.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:TLXGN.DE,TLXGN.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:TUI1N.DE,TUI1N.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:VNAN.DE,VNAN.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:VOWG_P.DE,VOWG_P.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XETR:ZALG.DE,ZALG.DE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XHEL:ELISA.HE,ELISA.HE,READY,ISOLATED_INVALID_BAR_EXCLUDED,498,497,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:42+00:00
WS:XHEL:FORTUM.HE,FORTUM.HE,READY,ISOLATED_INVALID_BAR_EXCLUDED,498,497,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:42+00:00
WS:XHEL:HIAB.HE,HIAB.HE,READY,ISOLATED_INVALID_BAR_EXCLUDED,498,497,2024-09-02,2026-08-28,0,0,0.004024144869215292,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:42+00:00
WS:XHEL:HUH1V.HE,HUH1V.HE,READY,ISOLATED_INVALID_BAR_EXCLUDED,498,497,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:42+00:00
WS:XHEL:KCRA.HE,KCRA.HE,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,,,0,0,,HISTORY_MAPPING_BLOCKED,2026-08-31,2026-09-01T04:49:51+00:00
WS:XHEL:KEMIRA.HE,KEMIRA.HE,READY,ISOLATED_INVALID_BAR_EXCLUDED,498,497,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:42+00:00
WS:XHEL:KESKOB.HE,KESKOB.HE,READY,ISOLATED_INVALID_BAR_EXCLUDED,498,497,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:42+00:00
WS:XHEL:KNEBV.HE,KNEBV.HE,READY,ISOLATED_INVALID_BAR_EXCLUDED,498,497,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:42+00:00
WS:XHEL:MANTA.HE,MANTA.HE,READY,ISOLATED_INVALID_BAR_EXCLUDED,498,497,2024-09-02,2026-08-28,0,0,0.0,PASS_HISTORY_CURRENT,2026-08-31,2026-09-01T04:46:42+00:00
