WS_ID,Primary_MIC,Primary_Currency,Currency_Normalized,Quote_Scale_To_Major_Currency,Liquidity_Last_Session,Usable_Sessions20,FX_Coverage20,MedianTurnover20_EUR,Liquidity_Current_State,Liquidity_Current_Gate,Prior_Liquidity_State,FX_Status,Evidence_AsOf
WS:XTKS:8233,XTKS,JPY,JPY,1.0,2026-08-31,20,20,19319317.124049935,PASS_STANDARD,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:8252,XTKS,JPY,JPY,1.0,2026-08-31,20,20,14844708.171043405,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTKS:8253,XTKS,JPY,JPY,1.0,2026-08-31,20,20,14828243.883539364,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTKS:8267,XTKS,JPY,JPY,1.0,2026-08-31,20,20,72175009.17180997,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:8304,XTKS,JPY,JPY,1.0,2026-08-31,20,20,24806402.869903784,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:8306,XTKS,JPY,JPY,1.0,2026-08-31,20,20,714298510.6951637,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:8308,XTKS,JPY,JPY,1.0,2026-08-31,20,20,115206792.71566345,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:8309,XTKS,JPY,JPY,1.0,2026-08-31,20,20,77723643.99424693,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:8316,XTKS,JPY,JPY,1.0,2026-08-31,20,20,396450716.74582076,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:8331,XTKS,JPY,JPY,1.0,2026-08-31,20,20,35795545.41943242,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:8354,XTKS,JPY,JPY,1.0,2026-08-31,20,20,25237507.48490619,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:8411,XTKS,JPY,JPY,1.0,2026-08-31,20,20,372023851.211705,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:8591,XTKS,JPY,JPY,1.0,2026-08-31,20,20,109138446.27597928,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:8601,XTKS,JPY,JPY,1.0,2026-08-31,20,20,40451142.08819345,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:8604,XTKS,JPY,JPY,1.0,2026-08-31,20,20,73471305.75014411,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:8630,XTKS,JPY,JPY,1.0,2026-08-31,20,20,83322537.33707233,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:8697,XTKS,JPY,JPY,1.0,2026-08-31,20,20,34082237.9339897,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:8725,XTKS,JPY,JPY,1.0,2026-08-31,20,20,99791093.74985579,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:8750,XTKS,JPY,JPY,1.0,2026-08-31,20,20,80827855.49045965,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:8766,XTKS,JPY,JPY,1.0,2026-08-31,20,20,172528305.2428636,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:8795,XTKS,JPY,JPY,1.0,2026-08-31,20,20,38153695.24616916,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:8801,XTKS,JPY,JPY,1.0,2026-08-31,20,20,75984597.25685754,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:8802,XTKS,JPY,JPY,1.0,2026-08-31,20,20,79463778.26465905,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:8804,XTKS,JPY,JPY,1.0,2026-08-31,20,20,13113117.481975,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTKS:8830,XTKS,JPY,JPY,1.0,2026-08-31,20,20,52614781.13167861,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:9001,XTKS,JPY,JPY,1.0,2026-08-31,20,20,8808431.308199815,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTKS:9005,XTKS,JPY,JPY,1.0,2026-08-31,20,20,21336416.40141059,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:9007,XTKS,JPY,JPY,1.0,2026-08-31,20,20,11752045.630906895,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTKS:9008,XTKS,JPY,JPY,1.0,2026-08-31,20,20,6491905.990540596,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTKS:9009,XTKS,JPY,JPY,1.0,2026-08-31,20,20,10347625.740919262,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTKS:9020,XTKS,JPY,JPY,1.0,2026-08-31,20,20,60284351.83357387,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:9021,XTKS,JPY,JPY,1.0,2026-08-31,20,20,34923977.92341951,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:9022,XTKS,JPY,JPY,1.0,2026-08-31,20,20,46125443.042587094,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:9064,XTKS,JPY,JPY,1.0,2026-08-31,20,20,12029801.350581227,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTKS:9101,XTKS,JPY,JPY,1.0,2026-08-31,20,20,120995240.440041,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:9104,XTKS,JPY,JPY,1.0,2026-08-31,20,20,128215274.97009763,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:9107,XTKS,JPY,JPY,1.0,2026-08-31,20,20,85775839.26863986,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:9147,XTKS,JPY,JPY,1.0,2026-08-31,20,20,31920017.681525905,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:9201,XTKS,JPY,JPY,1.0,2026-08-31,20,20,29317215.6302765,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:9202,XTKS,JPY,JPY,1.0,2026-08-31,20,20,30836005.167260766,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:9432,XTKS,JPY,JPY,1.0,2026-08-31,20,20,199856644.9057513,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:9433,XTKS,JPY,JPY,1.0,2026-08-31,20,20,139190261.9367177,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:9434,XTKS,JPY,JPY,1.0,2026-08-31,20,20,88876653.67030285,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:9501,XTKS,JPY,JPY,1.0,2026-08-31,20,20,94962859.90697667,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:9502,XTKS,JPY,JPY,1.0,2026-08-31,20,20,41933861.64250225,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:9503,XTKS,JPY,JPY,1.0,2026-08-31,20,20,40704246.40091124,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:9531,XTKS,JPY,JPY,1.0,2026-08-31,20,20,30148306.01114165,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:9532,XTKS,JPY,JPY,1.0,2026-08-31,20,20,23979377.045817837,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:9602,XTKS,JPY,JPY,1.0,2026-08-31,20,20,27207671.59757763,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:9735,XTKS,JPY,JPY,1.0,2026-08-31,20,20,41583710.9637782,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:9766,XTKS,JPY,JPY,1.0,2026-08-31,20,20,53767417.517378695,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:9843,XTKS,JPY,JPY,1.0,2026-08-31,20,20,54468331.76022805,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:9983,XTKS,JPY,JPY,1.0,2026-08-31,20,20,400833635.00973165,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTKS:9984,XTKS,JPY,JPY,1.0,2026-08-31,20,20,931430664.2002822,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:AAUC,XTSE,CAD,CAD,1.0,2026-08-31,20,20,22637690.90734891,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:AAV,XTSE,CAD,CAD,1.0,2026-08-31,20,20,3556246.6331677646,FAIL_LIQUIDITY,FAIL,,FX_RESOLVED,2026-08-31
WS:XTSE:ABRA,XTSE,CAD,CAD,1.0,2026-08-31,20,20,4903313.50609086,FAIL_LIQUIDITY,FAIL,,FX_RESOLVED,2026-08-31
WS:XTSE:ABX,XTSE,CAD,CAD,1.0,2026-08-31,20,20,151281898.72350404,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:AC,XTSE,CAD,CAD,1.0,2026-08-31,20,20,40050510.327368654,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:ACO.X,XTSE,CAD,CAD,1.0,2026-08-31,20,20,11673281.716354046,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:AEM,XTSE,CAD,CAD,1.0,2026-08-31,20,20,206091117.849317,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:AG,XTSE,CAD,CAD,1.0,2026-08-31,20,20,25075206.85556658,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:AGI,XTSE,CAD,CAD,1.0,2026-08-31,20,20,35526548.4000189,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:AIF,XTSE,CAD,CAD,1.0,2026-08-31,20,20,3738643.3593416135,FAIL_LIQUIDITY,FAIL,,FX_RESOLVED,2026-08-31
WS:XTSE:ALA,XTSE,CAD,CAD,1.0,2026-08-31,20,20,23878043.359864995,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:ALS,XTSE,CAD,CAD,1.0,2026-08-31,20,20,9060761.13267839,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:AP.UN,XTSE,CAD,CAD,1.0,2026-08-31,20,20,2953391.5502361218,FAIL_LIQUIDITY,FAIL,,FX_RESOLVED,2026-08-31
WS:XTSE:AQN,XTSE,CAD,CAD,1.0,2026-08-31,20,20,11117572.585481806,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:ARE,XTSE,CAD,CAD,1.0,2026-08-31,20,20,9567241.25377391,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:ARIS,XTSE,CAD,CAD,1.0,2026-08-31,20,20,12030331.56888254,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:ARX,XTSE,CAD,CAD,1.0,2026-08-31,20,20,25749106.540637493,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:ASM,XTSE,CAD,CAD,1.0,2026-08-31,20,20,4391529.775482164,FAIL_LIQUIDITY,FAIL,,FX_RESOLVED,2026-08-31
WS:XTSE:ATD,XTSE,CAD,CAD,1.0,2026-08-31,20,20,78761857.45034146,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:ATH,XTSE,CAD,CAD,1.0,2026-08-31,20,20,12142443.865742631,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:ATRL,XTSE,CAD,CAD,1.0,2026-08-31,20,20,29023610.19255341,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:ATS,XTSE,CAD,CAD,1.0,2026-08-31,20,20,7552665.213345578,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:ATZ,XTSE,CAD,CAD,1.0,2026-08-31,20,20,51849642.28591743,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:AYA,XTSE,CAD,CAD,1.0,2026-08-31,20,20,27177310.242236685,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:BAM,XTSE,CAD,CAD,1.0,2026-08-31,20,20,73293787.40006222,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:BB,XTSE,CAD,CAD,1.0,2026-08-31,20,20,18037536.001830056,PASS_STANDARD,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:BBD.B,XTSE,CAD,CAD,1.0,2026-08-28,20,20,56608571.693344995,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:BBUC,XTSE,CAD,CAD,1.0,2026-08-31,20,20,1841460.2864456233,FAIL_LIQUIDITY,FAIL,,FX_RESOLVED,2026-08-31
WS:XTSE:BCE,XTSE,CAD,CAD,1.0,2026-08-31,20,20,66340769.780163944,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:BDGI,XTSE,CAD,CAD,1.0,2026-08-31,20,20,5341933.435591239,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:BDT,XTSE,CAD,CAD,1.0,2026-08-31,20,20,13795575.515568506,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:BEI.UN,XTSE,CAD,CAD,1.0,2026-08-28,20,20,3827872.145030829,FAIL_LIQUIDITY,FAIL,,FX_RESOLVED,2026-08-31
WS:XTSE:BEP.UN,XTSE,CAD,CAD,1.0,2026-08-28,20,20,8968729.092608374,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:BHC,XTSE,CAD,CAD,1.0,2026-08-31,20,20,4029624.891779446,FAIL_LIQUIDITY,FAIL,,FX_RESOLVED,2026-08-31
WS:XTSE:BIP.UN,XTSE,CAD,CAD,1.0,2026-08-28,20,20,13431575.980559234,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:BIR,XTSE,CAD,CAD,1.0,2026-08-31,20,20,3914348.568541982,FAIL_LIQUIDITY,FAIL,,FX_RESOLVED,2026-08-31
WS:XTSE:BMO,XTSE,CAD,CAD,1.0,2026-08-31,20,20,369027158.712999,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:BN,XTSE,CAD,CAD,1.0,2026-08-31,20,20,116133145.62388632,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:BNS,XTSE,CAD,CAD,1.0,2026-08-31,20,20,240052573.77503377,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:BTE,XTSE,CAD,CAD,1.0,2026-08-31,20,20,14298051.186478455,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:BTO,XTSE,CAD,CAD,1.0,2026-08-31,20,20,20048157.459484525,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:BYD,XTSE,CAD,CAD,1.0,2026-08-31,20,20,8924829.998587446,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:CAE,XTSE,CAD,CAD,1.0,2026-08-31,20,20,22693537.436560497,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:CAR.UN,XTSE,CAD,CAD,1.0,2026-08-28,20,20,8457719.459107574,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:CCA,XTSE,CAD,CAD,1.0,2026-08-31,20,20,5289083.567458733,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:CCL.B,XTSE,CAD,CAD,1.0,2026-08-31,20,20,23801378.721422307,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:CCO,XTSE,CAD,CAD,1.0,2026-08-31,20,20,74616956.53505813,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:CEU,XTSE,CAD,CAD,1.0,2026-08-31,20,20,5052248.669438679,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:CG,XTSE,CAD,CAD,1.0,2026-08-31,20,20,13432615.726219881,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:CHP.UN,XTSE,CAD,CAD,1.0,2026-08-31,20,20,6076286.385602122,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:CIGI,XTSE,CAD,CAD,1.0,2026-08-31,20,20,8242977.524541868,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:CJT,XTSE,CAD,CAD,1.0,2026-08-31,20,20,10092608.178305184,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:CLS,XTSE,CAD,CAD,1.0,2026-08-31,20,20,112041287.04582459,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:CM,XTSE,CAD,CAD,1.0,2026-08-31,20,20,187180197.70253074,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:CNQ,XTSE,CAD,CAD,1.0,2026-08-31,20,20,367464408.2926451,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:CNR,XTSE,CAD,CAD,1.0,2026-08-31,20,20,147695808.689705,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:CP,XTSE,CAD,CAD,1.0,2026-08-31,20,20,96433598.22781056,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:CPX,XTSE,CAD,CAD,1.0,2026-08-31,20,20,20574304.93402847,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:CRR.UN,XTSE,CAD,CAD,1.0,2026-08-31,20,20,1984942.3277417459,FAIL_LIQUIDITY,FAIL,,FX_RESOLVED,2026-08-31
WS:XTSE:CRT.UN,XTSE,CAD,CAD,1.0,2026-08-31,20,20,3688063.4206146323,FAIL_LIQUIDITY,FAIL,,FX_RESOLVED,2026-08-31
WS:XTSE:CS,XTSE,CAD,CAD,1.0,2026-08-31,20,20,30585410.641322237,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:CSH.UN,XTSE,CAD,CAD,1.0,2026-08-28,20,20,6858944.86834381,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:CSU,XTSE,CAD,CAD,1.0,2026-08-31,20,20,102032307.80788171,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:CTC.A,XTSE,CAD,CAD,1.0,2026-08-31,20,20,27422601.87217976,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:CU,XTSE,CAD,CAD,1.0,2026-08-31,20,20,21813094.47859466,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:CURA,XTSE,CAD,CAD,1.0,2026-08-31,20,20,1503041.751933413,FAIL_LIQUIDITY,FAIL,,FX_RESOLVED,2026-08-31
WS:XTSE:CVE,XTSE,CAD,CAD,1.0,2026-08-31,20,20,120967336.92656833,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:DFY,XTSE,CAD,CAD,1.0,2026-08-31,20,20,7147955.996317804,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:DIR.UN,XTSE,CAD,CAD,1.0,2026-08-28,20,20,3619434.784851296,FAIL_LIQUIDITY,FAIL,,FX_RESOLVED,2026-08-31
WS:XTSE:DML,XTSE,CAD,CAD,1.0,2026-08-31,20,20,7742382.291824104,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:DOL,XTSE,CAD,CAD,1.0,2026-08-31,20,20,67412340.08425198,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:DOO,XTSE,CAD,CAD,1.0,2026-08-31,20,20,11400376.253162561,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:DPM,XTSE,CAD,CAD,1.0,2026-08-31,20,20,28850772.83162652,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:DSG,XTSE,CAD,CAD,1.0,2026-08-31,20,20,21456858.051415205,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:DSV,XTSE,CAD,CAD,1.0,2026-08-31,20,20,17523386.423154764,PASS_STANDARD,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:EDR,XTSE,CAD,CAD,1.0,2026-08-31,20,20,7957373.483013466,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:EFN,XTSE,CAD,CAD,1.0,2026-08-31,20,20,13949442.647452384,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:EFR,XTSE,CAD,CAD,1.0,2026-08-31,20,20,11368638.093129288,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:EFX,XTSE,CAD,CAD,1.0,2026-08-31,20,20,12076255.909209268,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:EIF,XTSE,CAD,CAD,1.0,2026-08-31,20,20,9796321.034359917,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:ELD,XTSE,CAD,CAD,1.0,2026-08-31,20,20,30469039.57442586,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:EMA,XTSE,CAD,CAD,1.0,2026-08-31,20,20,59808620.05106001,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:EMP.A,XTSE,CAD,CAD,1.0,2026-08-31,20,20,11763710.193329193,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:ENB,XTSE,CAD,CAD,1.0,2026-08-31,20,20,567080356.0396025,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:EQB,XTSE,CAD,CAD,1.0,2026-08-31,20,20,10103577.525555681,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:EQX,XTSE,CAD,CAD,1.0,2026-08-31,20,20,58068572.97026904,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:ERO,XTSE,CAD,CAD,1.0,2026-08-31,20,20,12688566.663164238,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:EXE,XTSE,CAD,CAD,1.0,2026-08-31,20,20,9338031.660024976,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:FCR.UN,XTSE,CAD,CAD,1.0,2026-08-31,20,20,6017593.745132977,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:FFH,XTSE,CAD,CAD,1.0,2026-08-31,20,20,70516469.48981968,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:FM,XTSE,CAD,CAD,1.0,2026-08-31,20,20,59042840.51099716,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:FNV,XTSE,CAD,CAD,1.0,2026-08-31,20,20,79951028.9247398,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:FRU,XTSE,CAD,CAD,1.0,2026-08-31,20,20,4643160.103185898,FAIL_LIQUIDITY,FAIL,,FX_RESOLVED,2026-08-31
WS:XTSE:FSV,XTSE,CAD,CAD,1.0,2026-08-31,20,20,19163942.70228854,PASS_STANDARD,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:FTS,XTSE,CAD,CAD,1.0,2026-08-31,20,20,71942444.65752287,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:FTT,XTSE,CAD,CAD,1.0,2026-08-31,20,20,24345917.78330505,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:FVI,XTSE,CAD,CAD,1.0,2026-08-31,20,20,7999513.49444074,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:GEI,XTSE,CAD,CAD,1.0,2026-08-31,20,20,10953524.448052322,LOW_LIQUIDITY_EXCEPTION_POOL,EXCEPTION,,FX_RESOLVED,2026-08-31
WS:XTSE:GFL,XTSE,CAD,CAD,1.0,2026-08-31,20,20,19278071.64718635,PASS_STANDARD,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:GIB.A,XTSE,CAD,CAD,1.0,2026-08-31,20,20,35136141.75906251,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:GIL,XTSE,CAD,CAD,1.0,2026-08-31,20,20,32098233.94958897,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:GMIN,XTSE,CAD,CAD,1.0,2026-08-31,20,20,35625515.628169544,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:GRT.UN,XTSE,CAD,CAD,1.0,2026-08-31,20,20,4619053.349053389,FAIL_LIQUIDITY,FAIL,,FX_RESOLVED,2026-08-31
WS:XTSE:GWO,XTSE,CAD,CAD,1.0,2026-08-31,20,20,75968909.52302988,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:H,XTSE,CAD,CAD,1.0,2026-08-31,20,20,42400615.58473264,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
WS:XTSE:HBM,XTSE,CAD,CAD,1.0,2026-08-31,20,20,52098764.18966092,PASS_PREFERRED,PASS,,FX_RESOLVED,2026-08-31
