WS_ID,Session_Date,Raw_Close,Raw_Volume,Quote_Scale_To_Major_Currency,Currency_Normalized,Turnover_Native_Major,FX_to_EUR,FX_Source_Symbol,FX_Date_Used,FX_Lag_Days,Turnover_EUR,Usable_For_Median20
WS:XTKS:2432,2026-08-27,2528.0,1236000.0,1.0,JPY,3124608000.0,0.005384999793022871,,2026-08-27,0,16826013.433277607,True
WS:XTKS:2432,2026-08-28,2550.0,1168500.0,1.0,JPY,2979675000.0,0.005382999777793884,,2026-08-28,0,16039589.862897992,True
WS:XTKS:2432,2026-08-31,2571.5,1554600.0,1.0,JPY,3997653900.0,0.0053889998234808445,,2026-08-31,0,21543356.16143751,True
WS:XTKS:2501,2026-08-03,1984.0,1174500.0,1.0,JPY,2330208000.0,0.005493999924510717,,2026-08-03,0,12802162.57609427,True
WS:XTKS:2501,2026-08-04,1931.5,1060100.0,1.0,JPY,2047583150.0,0.005512999836355448,,2026-08-04,0,11288325.570874173,True
WS:XTKS:2501,2026-08-05,1910.5,1222500.0,1.0,JPY,2335586250.0,0.005495999939739704,,2026-08-05,0,12836381.889256882,True
WS:XTKS:2501,2026-08-06,1926.0,1364200.0,1.0,JPY,2627449200.0,0.0054870001040399075,,2026-08-06,0,14416814.033759572,True
WS:XTKS:2501,2026-08-07,1960.0,2497600.0,1.0,JPY,4895296000.0,0.00547399977222085,,2026-08-07,0,26796849.188953638,True
WS:XTKS:2501,2026-08-10,1950.0,1111700.0,1.0,JPY,2167815000.0,0.005477000027894974,,2026-08-10,0,11873122.815471143,True
WS:XTKS:2501,2026-08-12,2034.0,2480600.0,1.0,JPY,5045540400.0,0.0054350001737475395,,2026-08-12,0,27422512.95065023,True
WS:XTKS:2501,2026-08-13,2006.0,1962000.0,1.0,JPY,3935772000.0,0.0054410002194345,,2026-08-13,0,21414536.31564416,True
WS:XTKS:2501,2026-08-14,2050.0,1561400.0,1.0,JPY,3200870000.0,0.005437999963760376,,2026-08-14,0,17406330.944001675,True
WS:XTKS:2501,2026-08-17,1952.0,1593300.0,1.0,JPY,3110121600.0,0.005423000082373619,,2026-08-17,0,16866189.692991972,True
WS:XTKS:2501,2026-08-18,1933.0,1669500.0,1.0,JPY,3227143500.0,0.005415000021457672,,2026-08-18,0,17474982.121746987,True
WS:XTKS:2501,2026-08-19,1924.0,1619300.0,1.0,JPY,3115533200.0,0.005410999990999699,,2026-08-19,0,16858150.117159262,True
WS:XTKS:2501,2026-08-20,1912.0,1040600.0,1.0,JPY,1989627200.0,0.005408999975770712,,2026-08-20,0,10761893.47659275,True
WS:XTKS:2501,2026-08-21,1916.5,1057000.0,1.0,JPY,2025740500.0,0.005384000018239021,,2026-08-21,0,10906586.888947524,True
WS:XTKS:2501,2026-08-24,1917.0,964300.0,1.0,JPY,1848563100.0,0.005384000018239021,,2026-08-24,0,9952663.764115982,True
WS:XTKS:2501,2026-08-25,1933.5,981400.0,1.0,JPY,1897536900.0,0.005382999777793884,,2026-08-25,0,10214440.711055696,True
WS:XTKS:2501,2026-08-26,1927.5,744300.0,1.0,JPY,1434638250.0,0.005375999957323074,,2026-08-26,0,7712615.17077405,True
WS:XTKS:2501,2026-08-27,1916.5,871000.0,1.0,JPY,1669271500.0,0.005384999793022871,,2026-08-27,0,8989026.681998977,True
WS:XTKS:2501,2026-08-28,1932.0,993700.0,1.0,JPY,1919828400.0,0.005382999777793884,,2026-08-28,0,10334435.850602388,True
WS:XTKS:2501,2026-08-31,1888.0,1315200.0,1.0,JPY,2483097600.0,0.0053889998234808445,,2026-08-31,0,13381412.528085709,True
WS:XTKS:2502,2026-08-03,1657.5,7380200.0,1.0,JPY,12232681500.0,0.005493999924510717,,2026-08-03,0,67206351.23756365,True
WS:XTKS:2502,2026-08-04,1628.5,6158600.0,1.0,JPY,10029280100.0,0.005512999836355448,,2026-08-04,0,55291419.55006295,True
WS:XTKS:2502,2026-08-05,1622.0,7805600.0,1.0,JPY,12660683200.0,0.005495999939739704,,2026-08-05,0,69583114.10426348,True
WS:XTKS:2502,2026-08-06,1669.0,5626000.0,1.0,JPY,9389794000.0,0.0054870001040399075,,2026-08-06,0,51521800.6549133,True
WS:XTKS:2502,2026-08-07,1694.5,6703400.0,1.0,JPY,11358911300.0,0.00547399977222085,,2026-08-07,0,62178677.86887684,True
WS:XTKS:2502,2026-08-10,1686.0,5045800.0,1.0,JPY,8507218800.0,0.005477000027894974,,2026-08-10,0,46594037.604908645,True
WS:XTKS:2502,2026-08-12,1679.0,7125300.0,1.0,JPY,11963378700.0,0.0054350001737475395,,2026-08-12,0,65020965.31310761,True
WS:XTKS:2502,2026-08-13,1683.5,8319900.0,1.0,JPY,14006551650.0,0.0054410002194345,,2026-08-13,0,76209650.60117066,True
WS:XTKS:2502,2026-08-14,1743.5,14799200.0,1.0,JPY,25802405200.0,0.005437999963760376,,2026-08-14,0,140313478.54253054,True
WS:XTKS:2502,2026-08-17,1661.0,8929700.0,1.0,JPY,14832231700.0,0.005423000082373619,,2026-08-17,0,80435193.73088461,True
WS:XTKS:2502,2026-08-18,1649.0,7858800.0,1.0,JPY,12959161200.0,0.005415000021457672,,2026-08-18,0,70173858.17607343,True
WS:XTKS:2502,2026-08-19,1655.0,7706000.0,1.0,JPY,12753430000.0,0.005410999990999699,,2026-08-19,0,69008809.61521529,True
WS:XTKS:2502,2026-08-20,1671.5,6085500.0,1.0,JPY,10171913250.0,0.005408999975770712,,2026-08-20,0,55019878.52279178,True
WS:XTKS:2502,2026-08-21,1680.5,5763400.0,1.0,JPY,9685393700.0,0.005384000018239021,,2026-08-21,0,52146159.8574521,True
WS:XTKS:2502,2026-08-24,1672.0,3761200.0,1.0,JPY,6288726400.0,0.005384000018239021,,2026-08-24,0,33858503.052300215,True
WS:XTKS:2502,2026-08-25,1688.0,4869900.0,1.0,JPY,8220391200.0,0.005382999777793884,,2026-08-25,0,44250364.0029788,True
WS:XTKS:2502,2026-08-26,1679.0,3570000.0,1.0,JPY,5994030000.0,0.005375999957323074,,2026-08-26,0,32223905.024193227,True
WS:XTKS:2502,2026-08-27,1664.0,4759000.0,1.0,JPY,7918976000.0,0.005384999793022871,,2026-08-27,0,42643684.12095308,True
WS:XTKS:2502,2026-08-28,1670.5,12851300.0,1.0,JPY,21468096650.0,0.005382999777793884,,2026-08-28,0,115562759.49660763,True
WS:XTKS:2502,2026-08-31,1676.0,7999000.0,1.0,JPY,13406324000.0,0.0053889998234808445,,2026-08-31,0,72246677.66952701,True
WS:XTKS:2503,2026-08-03,2910.5,3543400.0,1.0,JPY,10313065700.0,0.005493999924510717,,2026-08-03,0,56659982.17727407,True
WS:XTKS:2503,2026-08-04,2856.0,2834300.0,1.0,JPY,8094760800.0,0.005512999836355448,,2026-08-04,0,44626414.96573649,True
WS:XTKS:2503,2026-08-05,2830.0,3319600.0,1.0,JPY,9394468000.0,0.005495999939739704,,2026-08-05,0,51631995.56188658,True
WS:XTKS:2503,2026-08-06,2927.0,3678200.0,1.0,JPY,10766091400.0,0.0054870001040399075,,2026-08-06,0,59073544.63190316,True
WS:XTKS:2503,2026-08-07,3038.0,4939700.0,1.0,JPY,15006808600.0,0.00547399977222085,,2026-08-07,0,82147266.8581619,True
WS:XTKS:2503,2026-08-10,2989.5,3990900.0,1.0,JPY,11930795550.0,0.005477000027894974,,2026-08-10,0,65344967.56015923,True
WS:XTKS:2503,2026-08-12,3068.0,4490700.0,1.0,JPY,13777467600.0,0.0054350001737475395,,2026-08-12,0,74880538.7998011,True
WS:XTKS:2503,2026-08-13,3041.0,3410400.0,1.0,JPY,10371026400.0,0.0054410002194345,,2026-08-13,0,56428756.91816099,True
WS:XTKS:2503,2026-08-14,3108.0,4342400.0,1.0,JPY,13496179200.0,0.005437999963760376,,2026-08-14,0,73392222.00050354,True
WS:XTKS:2503,2026-08-17,3000.0,2544600.0,1.0,JPY,7633800000.0,0.005423000082373619,,2026-08-17,0,41398098.02882373,True
WS:XTKS:2503,2026-08-18,3000.0,2925300.0,1.0,JPY,8775900000.0,0.005415000021457672,,2026-08-18,0,47521498.688310385,True
WS:XTKS:2503,2026-08-19,2998.5,3096900.0,1.0,JPY,9286054650.0,0.005410999990999699,,2026-08-19,0,50246841.62757271,True
WS:XTKS:2503,2026-08-20,3032.0,2446700.0,1.0,JPY,7418394400.0,0.005408999975770712,,2026-08-20,0,40126095.129857585,True
WS:XTKS:2503,2026-08-21,3038.0,3261900.0,1.0,JPY,9909652200.0,0.005384000018239021,,2026-08-21,0,53353567.62554236,True
WS:XTKS:2503,2026-08-24,3053.0,2453600.0,1.0,JPY,7490840800.0,0.005384000018239021,,2026-08-24,0,40330687.003825605,True
WS:XTKS:2503,2026-08-25,3084.0,2954100.0,1.0,JPY,9110444400.0,0.005382999777793884,,2026-08-25,0,49041520.18080354,True
WS:XTKS:2503,2026-08-26,3079.0,1918500.0,1.0,JPY,5907061500.0,0.005375999957323074,,2026-08-26,0,31756362.371904776,True
WS:XTKS:2503,2026-08-27,3049.0,1796500.0,1.0,JPY,5477528500.0,0.005384999793022871,,2026-08-27,0,29496489.83877688,True
WS:XTKS:2503,2026-08-28,3053.0,2616800.0,1.0,JPY,7989090400.0,0.005382999777793884,,2026-08-28,0,43005271.847975254,True
WS:XTKS:2503,2026-08-31,3054.0,3198200.0,1.0,JPY,9767302800.0,0.0053889998234808445,,2026-08-31,0,52635993.06508396,True
WS:XTKS:2768,2026-08-03,5193.0,2112000.0,1.0,JPY,10967616000.0,0.005493999924510717,,2026-08-03,0,60256081.476062536,True
WS:XTKS:2768,2026-08-04,5232.0,1306900.0,1.0,JPY,6837700800.0,0.005512999836355448,,2026-08-04,0,37696243.391447514,True
WS:XTKS:2768,2026-08-05,5387.0,1029000.0,1.0,JPY,5543223000.0,0.005495999939739704,,2026-08-05,0,30465553.273963742,True
WS:XTKS:2768,2026-08-06,5540.0,1442700.0,1.0,JPY,7992558000.0,0.0054870001040399075,,2026-08-06,0,43855166.577544995,True
WS:XTKS:2768,2026-08-07,5668.0,1615300.0,1.0,JPY,9155520400.0,0.00547399977222085,,2026-08-07,0,50117316.584163345,True
WS:XTKS:2768,2026-08-10,5680.0,1183100.0,1.0,JPY,6720008000.0,0.005477000027894974,,2026-08-10,0,36805484.00345445,True
WS:XTKS:2768,2026-08-12,5594.0,1043000.0,1.0,JPY,5834542000.0,0.0054350001737475395,,2026-08-12,0,31710736.783737317,True
WS:XTKS:2768,2026-08-13,5606.0,936600.0,1.0,JPY,5250579600.0,0.0054410002194345,,2026-08-13,0,28568404.755758308,True
WS:XTKS:2768,2026-08-14,5684.0,1167300.0,1.0,JPY,6634933200.0,0.005437999963760376,,2026-08-14,0,36080766.501152515,True
WS:XTKS:2768,2026-08-17,5600.0,941100.0,1.0,JPY,5270160000.0,0.005423000082373619,,2026-08-17,0,28580078.114122152,True
WS:XTKS:2768,2026-08-18,5655.0,863600.0,1.0,JPY,4883658000.0,0.005415000021457672,,2026-08-18,0,26445008.174791932,True
WS:XTKS:2768,2026-08-19,5427.0,1441500.0,1.0,JPY,7823020500.0,0.005410999990999699,,2026-08-19,0,42330363.855090454,True
WS:XTKS:2768,2026-08-20,5524.0,717100.0,1.0,JPY,3961260400.0,0.005408999975770712,,2026-08-20,0,21426457.40762148,True
WS:XTKS:2768,2026-08-21,5624.0,977000.0,1.0,JPY,5494648000.0,0.005384000018239021,,2026-08-21,0,29583184.932217002,True
WS:XTKS:2768,2026-08-24,5670.0,769600.0,1.0,JPY,4363632000.0,0.005384000018239021,,2026-08-24,0,23493794.767588377,True
WS:XTKS:2768,2026-08-25,5696.0,892000.0,1.0,JPY,5080832000.0,0.005382999777793884,,2026-08-25,0,27350117.527008057,True
WS:XTKS:2768,2026-08-26,5629.0,915400.0,1.0,JPY,5152786600.0,0.005375999957323074,,2026-08-26,0,27701380.54169491,True
WS:XTKS:2768,2026-08-27,5589.0,1304700.0,1.0,JPY,7291968300.0,0.005384999793022871,,2026-08-27,0,39267247.786229335,True
WS:XTKS:2768,2026-08-28,5630.0,870000.0,1.0,JPY,4898100000.0,0.005382999777793884,,2026-08-28,0,26366471.211612225,True
WS:XTKS:2768,2026-08-31,5604.0,1239100.0,1.0,JPY,6943916400.0,0.0053889998234808445,,2026-08-31,0,37420764.25386574,True
WS:XTKS:2801,2026-08-03,1620.0,3651100.0,1.0,JPY,5914782000.0,0.005493999924510717,,2026-08-03,0,32495811.86149735,True
WS:XTKS:2801,2026-08-04,1576.5,4693900.0,1.0,JPY,7399933350.0,0.005512999836355448,,2026-08-04,0,40795831.34759122,True
WS:XTKS:2801,2026-08-05,1594.0,4536900.0,1.0,JPY,7231818600.0,0.005495999939739704,,2026-08-05,0,39746074.58980847,True
WS:XTKS:2801,2026-08-06,1770.0,11780900.0,1.0,JPY,20852193000.0,0.0054870001040399075,,2026-08-06,0,114415985.16046023,True
WS:XTKS:2801,2026-08-07,1760.0,5904500.0,1.0,JPY,10391920000.0,0.00547399977222085,,2026-08-07,0,56885367.712937295,True
WS:XTKS:2801,2026-08-10,1773.0,3079700.0,1.0,JPY,5460308100.0,0.005477000027894974,,2026-08-10,0,29906107.61601515,True
WS:XTKS:2801,2026-08-12,1768.5,3122800.0,1.0,JPY,5522671800.0,0.0054350001737475395,,2026-08-12,0,30015722.192550637,True
WS:XTKS:2801,2026-08-13,1779.0,3635400.0,1.0,JPY,6467376600.0,0.0054410002194345,,2026-08-13,0,35188997.499765545,True
WS:XTKS:2801,2026-08-14,1792.0,3478000.0,1.0,JPY,6232576000.0,0.005437999963760376,,2026-08-14,0,33892748.06213379,True
WS:XTKS:2801,2026-08-17,1781.5,2730200.0,1.0,JPY,4863851300.0,0.005423000082373619,,2026-08-17,0,26376666.000553034,True
WS:XTKS:2801,2026-08-18,1770.0,2957300.0,1.0,JPY,5234421000.0,0.005415000021457672,,2026-08-18,0,28344389.82731849,True
WS:XTKS:2801,2026-08-19,1794.0,3947500.0,1.0,JPY,7081815000.0,0.005410999990999699,,2026-08-19,0,38319700.90126153,True
WS:XTKS:2801,2026-08-20,1838.0,4029600.0,1.0,JPY,7406404800.0,0.005408999975770712,,2026-08-20,0,40061243.383748084,True
WS:XTKS:2801,2026-08-21,1837.5,3028800.0,1.0,JPY,5565420000.0,0.005384000018239021,,2026-08-21,0,29964221.381507814,True
WS:XTKS:2801,2026-08-24,1845.0,2831500.0,1.0,JPY,5224117500.0,0.005384000018239021,,2026-08-24,0,28126648.71528279,True
WS:XTKS:2801,2026-08-25,1830.5,2252600.0,1.0,JPY,4123384300.0,0.005382999777793884,,2026-08-25,0,22196176.77065879,True
WS:XTKS:2801,2026-08-26,1833.0,2322700.0,1.0,JPY,4257509100.0,0.005375999957323074,,2026-08-26,0,22888368.7399026,True
WS:XTKS:2801,2026-08-27,1793.0,3282200.0,1.0,JPY,5884984600.0,0.005384999793022871,,2026-08-27,0,31690640.852942783,True
WS:XTKS:2801,2026-08-28,1811.0,3399300.0,1.0,JPY,6156132300.0,0.005382999777793884,,2026-08-28,0,33138458.802969754,True
WS:XTKS:2801,2026-08-31,1835.0,4857100.0,1.0,JPY,8912778500.0,0.0053889998234808445,,2026-08-31,0,48030961.763223864,True
WS:XTKS:2802,2026-08-03,4896.0,3457300.0,1.0,JPY,16926940800.0,0.005493999924510717,,2026-08-03,0,92996611.47739738,True
WS:XTKS:2802,2026-08-04,4953.0,3217000.0,1.0,JPY,15933801000.0,0.005512999836355448,,2026-08-04,0,87843042.30552027,True
WS:XTKS:2802,2026-08-05,5333.0,6316000.0,1.0,JPY,33683228000.0,0.005495999939739704,,2026-08-05,0,185123019.05823871,True
WS:XTKS:2802,2026-08-06,5196.0,5499400.0,1.0,JPY,28574882400.0,0.0054870001040399075,,2026-08-06,0,156790382.7017281,True
WS:XTKS:2802,2026-08-07,5196.0,5371200.0,1.0,JPY,27908755200.0,0.00547399977222085,,2026-08-07,0,152772519.60776746,True
WS:XTKS:2802,2026-08-10,5272.0,3388800.0,1.0,JPY,17865753600.0,0.005477000027894974,,2026-08-10,0,97850732.96556473,True
WS:XTKS:2802,2026-08-12,5456.0,4908600.0,1.0,JPY,26781321600.0,0.0054350001737475395,,2026-08-12,0,145556487.54918873,True
WS:XTKS:2802,2026-08-13,5636.0,4051800.0,1.0,JPY,22835944800.0,0.0054410002194345,,2026-08-13,0,124250380.66779412,True
WS:XTKS:2802,2026-08-14,5566.0,3880200.0,1.0,JPY,21597193200.0,0.005437999963760376,,2026-08-14,0,117445535.83892584,True
WS:XTKS:2802,2026-08-17,5721.0,3490200.0,1.0,JPY,19967434200.0,0.005423000082373619,,2026-08-17,0,108283397.31138982,True
WS:XTKS:2802,2026-08-18,5535.0,3822900.0,1.0,JPY,21159751500.0,0.005415000021457672,,2026-08-18,0,114580054.82653901,True
WS:XTKS:2802,2026-08-19,5280.0,3489100.0,1.0,JPY,18422448000.0,0.005410999990999699,,2026-08-19,0,99683865.96219242,True
WS:XTKS:2802,2026-08-20,5349.0,2575800.0,1.0,JPY,13777954200.0,0.005408999975770712,,2026-08-20,0,74524953.93396997,True
WS:XTKS:2802,2026-08-21,5396.0,2867000.0,1.0,JPY,15470332000.0,0.005384000018239021,,2026-08-21,0,83292267.77016371,True
WS:XTKS:2802,2026-08-24,5370.0,1728600.0,1.0,JPY,9282582000.0,0.005384000018239021,,2026-08-24,0,49977421.65730521,True
WS:XTKS:2802,2026-08-25,5497.0,2109900.0,1.0,JPY,11598120300.0,0.005382999777793884,,2026-08-25,0,62432678.99772674,True
WS:XTKS:2802,2026-08-26,5416.0,2121700.0,1.0,JPY,11491127200.0,0.005375999957323074,,2026-08-26,0,61776299.33679402,True
WS:XTKS:2802,2026-08-27,5441.0,2265700.0,1.0,JPY,12327673700.0,0.005384999793022871,,2026-08-27,0,66384520.32295349,True
WS:XTKS:2802,2026-08-28,5431.0,2355900.0,1.0,JPY,12794892900.0,0.005382999777793884,,2026-08-28,0,68874905.63759655,True
WS:XTKS:2802,2026-08-31,5402.0,2995400.0,1.0,JPY,16181150800.0,0.0053889998234808445,,2026-08-31,0,87200218.80491692,True
WS:XTKS:285A,2026-08-03,49160.0,69465900.0,1.0,JPY,3414943644000.0,0.005493999924510717,,2026-08-03,0,18761700122.344353,True
WS:XTKS:285A,2026-08-04,52090.0,51812500.0,1.0,JPY,2698913125000.0,0.005512999836355448,,2026-08-04,0,14879107616.46257,True
WS:XTKS:285A,2026-08-05,54300.0,47687100.0,1.0,JPY,2589409530000.0,0.005495999939739704,,2026-08-05,0,14231394620.841415,True
WS:XTKS:285A,2026-08-06,48740.0,34510800.0,1.0,JPY,1682056392000.0,0.0054870001040399075,,2026-08-06,0,9229443597.904991,True
WS:XTKS:285A,2026-08-07,47730.0,52912400.0,1.0,JPY,2525508852000.0,0.00547399977222085,,2026-08-07,0,13824634880.58974,True
WS:XTKS:285A,2026-08-10,48010.0,32549100.0,1.0,JPY,1562682291000.0,0.005477000027894974,,2026-08-10,0,8558810951.397982,True
WS:XTKS:285A,2026-08-12,49870.0,38905900.0,1.0,JPY,1940237233000.0,0.0054350001737475395,,2026-08-12,0,10545189698.466446,True
WS:XTKS:285A,2026-08-13,51800.0,44841300.0,1.0,JPY,2322779340000.0,0.0054410002194345,,2026-08-13,0,12638242898.637922,True
WS:XTKS:285A,2026-08-14,53740.0,45148800.0,1.0,JPY,2426296512000.0,0.005437999963760376,,2026-08-14,0,13194200344.327927,True
WS:XTKS:285A,2026-08-17,61840.0,48583900.0,1.0,JPY,3004428376000.0,0.005423000082373619,,2026-08-17,0,16293015330.533638,True
WS:XTKS:285A,2026-08-18,57150.0,53235400.0,1.0,JPY,3042403110000.0,0.005415000021457672,,2026-08-18,0,16474612905.932888,True
WS:XTKS:285A,2026-08-19,49950.0,48076900.0,1.0,JPY,2401441155000.0,0.005410999990999699,,2026-08-19,0,12994198068.091307,True
WS:XTKS:285A,2026-08-20,52950.0,44620700.0,1.0,JPY,2362666065000.0,0.005408999975770712,,2026-08-20,0,12779660688.339283,True
WS:XTKS:285A,2026-08-21,54320.0,39845000.0,1.0,JPY,2164380400000.0,0.005384000018239021,,2026-08-21,0,11653024113.07618,True
WS:XTKS:285A,2026-08-24,50930.0,32745000.0,1.0,JPY,1667702850000.0,0.005384000018239021,,2026-08-24,0,8978912174.817268,True
WS:XTKS:285A,2026-08-25,51260.0,30502000.0,1.0,JPY,1563532520000.0,0.005382999777793884,,2026-08-25,0,8416495207.733512,True
WS:XTKS:285A,2026-08-26,50000.0,23640300.0,1.0,JPY,1182015000000.0,0.005375999957323074,,2026-08-26,0,6354512589.555234,True
WS:XTKS:285A,2026-08-27,52500.0,36006900.0,1.0,JPY,1890362250000.0,0.005384999793022871,,2026-08-27,0,10179600324.988249,True
WS:XTKS:285A,2026-08-28,47900.0,31954100.0,1.0,JPY,1530601390000.0,0.005382999777793884,,2026-08-28,0,8239226942.26101,True
WS:XTKS:285A,2026-08-31,49990.0,40319000.0,1.0,JPY,2015546810000.0,0.0053889998234808445,,2026-08-31,0,10861781403.307379,True
WS:XTKS:2871,2026-08-03,2181.0,1423700.0,1.0,JPY,3105089700.0,0.005493999924510717,,2026-08-03,0,17059362.577399008,True
WS:XTKS:2871,2026-08-04,2155.0,984400.0,1.0,JPY,2121382000.0,0.005512999836355448,,2026-08-04,0,11695178.618847392,True
WS:XTKS:2871,2026-08-05,2128.0,1089600.0,1.0,JPY,2318668800.0,0.005495999939739704,,2026-08-05,0,12743403.585076332,True
WS:XTKS:2871,2026-08-06,2206.5,1989500.0,1.0,JPY,4389831750.0,0.0054870001040399075,,2026-08-06,0,24087007.268967688,True
WS:XTKS:2871,2026-08-07,2226.5,1018200.0,1.0,JPY,2267022300.0,0.00547399977222085,,2026-08-07,0,12409679.553819587,True
WS:XTKS:2871,2026-08-10,2177.0,3133300.0,1.0,JPY,6821194100.0,0.005477000027894974,,2026-08-10,0,37359680.27597703,True
WS:XTKS:2871,2026-08-12,2172.0,1559900.0,1.0,JPY,3388102800.0,0.0054350001737475395,,2026-08-12,0,18414339.306674525,True
WS:XTKS:2871,2026-08-13,2159.5,2227600.0,1.0,JPY,4810502200.0,0.0054410002194345,,2026-08-13,0,26173943.525790144,True
WS:XTKS:2871,2026-08-14,2188.5,1259800.0,1.0,JPY,2757072300.0,0.005437999963760376,,2026-08-14,0,14992959.067484736,True
WS:XTKS:2871,2026-08-17,2159.0,1141800.0,1.0,JPY,2465146200.0,0.005423000082373619,,2026-08-17,0,13368488.045663014,True
WS:XTKS:2871,2026-08-18,2141.5,1267600.0,1.0,JPY,2714565400.0,0.005415000021457672,,2026-08-18,0,14699371.699248254,True
WS:XTKS:2871,2026-08-19,2152.0,1463100.0,1.0,JPY,3148591200.0,0.005410999990999699,,2026-08-19,0,17037026.95486173,True
WS:XTKS:2871,2026-08-20,2182.5,1637100.0,1.0,JPY,3572970750.0,0.005408999975770712,,2026-08-20,0,19326198.70017946,True
WS:XTKS:2871,2026-08-21,2187.0,1036400.0,1.0,JPY,2266606800.0,0.005384000018239021,,2026-08-21,0,12203411.05254069,True
WS:XTKS:2871,2026-08-24,2169.5,822800.0,1.0,JPY,1785064600.0,0.005384000018239021,,2026-08-24,0,9610787.838957831,True
WS:XTKS:2871,2026-08-25,2174.0,739400.0,1.0,JPY,1607455600.0,0.005382999777793884,,2026-08-25,0,8652933.137613535,True
WS:XTKS:2871,2026-08-26,2129.5,1588500.0,1.0,JPY,3382710750.0,0.005375999957323074,,2026-08-26,0,18185452.847636305,True
WS:XTKS:2871,2026-08-27,2147.0,1038900.0,1.0,JPY,2230518300.0,0.005384999793022871,,2026-08-27,0,12011340.583833726,True
WS:XTKS:2871,2026-08-28,2149.5,790300.0,1.0,JPY,1698749850.0,0.005382999777793884,,2026-08-28,0,9144370.065077394,True
WS:XTKS:2871,2026-08-31,2155.5,1095400.0,1.0,JPY,2361134700.0,0.0053889998234808445,,2026-08-31,0,12724154.481514497,True
WS:XTKS:2914,2026-08-03,6993.0,5695500.0,1.0,JPY,39828631500.0,0.005493999924510717,,2026-08-03,0,218818498.4543652,True
WS:XTKS:2914,2026-08-04,6819.0,4545700.0,1.0,JPY,30997128300.0,0.005512999836355448,,2026-08-04,0,170887163.2453888,True
WS:XTKS:2914,2026-08-05,6825.0,4605000.0,1.0,JPY,31429125000.0,0.005495999939739704,,2026-08-05,0,172734469.10607162,True
WS:XTKS:2914,2026-08-06,7030.0,4858200.0,1.0,JPY,34153146000.0,0.0054870001040399075,,2026-08-06,0,187398315.65529016,True
WS:XTKS:2914,2026-08-07,7108.0,3760000.0,1.0,JPY,26726080000.0,0.00547399977222085,,2026-08-07,0,146298555.8323562,True
WS:XTKS:2914,2026-08-10,7095.0,2718700.0,1.0,JPY,19289176500.0,0.005477000027894974,,2026-08-10,0,105646820.22857107,True
WS:XTKS:2914,2026-08-12,7026.0,3519600.0,1.0,JPY,24728709600.0,0.0054350001737475395,,2026-08-12,0,134400540.97255245,True
WS:XTKS:2914,2026-08-13,7068.0,2696600.0,1.0,JPY,19059568800.0,0.0054410002194345,,2026-08-13,0,103703118.02312694,True
WS:XTKS:2914,2026-08-14,7132.0,3144600.0,1.0,JPY,22427287200.0,0.005437999963760376,,2026-08-14,0,121959586.98084354,True
WS:XTKS:2914,2026-08-17,7100.0,2765000.0,1.0,JPY,19631500000.0,0.005423000082373619,,2026-08-17,0,106461626.1171177,True
WS:XTKS:2914,2026-08-18,6932.0,5685000.0,1.0,JPY,39408420000.0,0.005415000021457672,,2026-08-18,0,213396595.14561296,True
WS:XTKS:2914,2026-08-19,6914.0,3564700.0,1.0,JPY,24646335800.0,0.005410999990999699,,2026-08-19,0,133361322.79197556,True
WS:XTKS:2914,2026-08-20,6870.0,3601900.0,1.0,JPY,24745053000.0,0.005408999975770712,,2026-08-20,0,133845991.07744499,True
WS:XTKS:2914,2026-08-21,6980.0,2540200.0,1.0,JPY,17730596000.0,0.005384000018239021,,2026-08-21,0,95461529.18738872,True
WS:XTKS:2914,2026-08-24,6890.0,2769400.0,1.0,JPY,19081166000.0,0.005384000018239021,,2026-08-24,0,102732998.0920218,True
WS:XTKS:2914,2026-08-25,6986.0,2691100.0,1.0,JPY,18800024600.0,0.005382999777793884,,2026-08-25,0,101200528.24431956,True
WS:XTKS:2914,2026-08-26,6983.0,1875000.0,1.0,JPY,13093125000.0,0.005375999957323074,,2026-08-26,0,70388639.44122568,True
WS:XTKS:2914,2026-08-27,7001.0,2297300.0,1.0,JPY,16083397300.0,0.005384999793022871,,2026-08-27,0,86609091.1316046,True
WS:XTKS:2914,2026-08-28,6948.0,2943700.0,1.0,JPY,20452827600.0,0.005382999777793884,,2026-08-28,0,110097566.42605662,True
WS:XTKS:2914,2026-08-31,6935.0,3810100.0,1.0,JPY,26423043500.0,0.0053889998234808445,,2026-08-31,0,142393776.75732666,True
WS:XTKS:3086,2026-08-03,2883.0,1475300.0,1.0,JPY,4253289900.0,0.005493999924510717,,2026-08-03,0,23367574.389522195,True
WS:XTKS:3086,2026-08-04,2877.0,1158900.0,1.0,JPY,3334155300.0,0.005512999836355448,,2026-08-04,0,18381197.623283647,True
WS:XTKS:3086,2026-08-05,2919.5,718100.0,1.0,JPY,2096492950.0,0.005495999939739704,,2026-08-05,0,11522325.126864715,True
WS:XTKS:3086,2026-08-06,2942.5,661400.0,1.0,JPY,1946169500.0,0.0054870001040399075,,2026-08-06,0,10678632.248979295,True
WS:XTKS:3086,2026-08-07,2941.0,751100.0,1.0,JPY,2208985100.0,0.00547399977222085,,2026-08-07,0,12091983.934239252,True
WS:XTKS:3086,2026-08-10,2983.5,651100.0,1.0,JPY,1942556850.0,0.005477000027894974,,2026-08-10,0,10639383.921637572,True
