Projection_Order,Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,Evidence_Cohort,Source_ID,Instrument_Type,History_State,History_Observation_Count,History_Valid_Observation_Count,Liquidity_State,Liquidity_Bucket,Usable20,MedianTurnover20_EUR,Eligibility_DryRun,Stage_U_Status
1188,WSSEC:WS:XSHG:601939,WS:XSHG:601939,XSHG,601939,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,173733224.71950096,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1189,WSSEC:WS:XSHG:601985,WS:XSHG:601985,XSHG,601985,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,85336307.47268046,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1190,WSSEC:WS:XSHG:601988,WS:XSHG:601988,XSHG,601988,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,198895415.14852118,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1191,WSSEC:WS:XSHG:601995,WS:XSHG:601995,XSHG,601995,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,84960075.4727062,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1192,WSSEC:WS:XSHG:601998,WS:XSHG:601998,XSHG,601998,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,58012418.21152471,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1193,WSSEC:WS:XSHG:603019,WS:XSHG:603019,XSHG,603019,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,477790190.3621055,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1194,WSSEC:WS:XSHG:603259,WS:XSHG:603259,XSHG,603259,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,1359814470.550754,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1195,WSSEC:WS:XSHG:603260,WS:XSHG:603260,XSHG,603260,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,42740910.974389076,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1196,WSSEC:WS:XSHG:603288,WS:XSHG:603288,XSHG,603288,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,72130710.1449134,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1197,WSSEC:WS:XSHG:603296,WS:XSHG:603296,XSHG,603296,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,245156511.31773305,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1198,WSSEC:WS:XSHG:603369,WS:XSHG:603369,XSHG,603369,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,49599925.90782043,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1199,WSSEC:WS:XSHG:603392,WS:XSHG:603392,XSHG,603392,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,28789027.883931056,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1200,WSSEC:WS:XSHG:603501,WS:XSHG:603501,XSHG,603501,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,204503599.31140637,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1201,WSSEC:WS:XSHG:603799,WS:XSHG:603799,XSHG,603799,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,323349668.8629496,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1202,WSSEC:WS:XSHG:603893,WS:XSHG:603893,XSHG,603893,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,330274218.92440987,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1203,WSSEC:WS:XSHG:603986,WS:XSHG:603986,XSHG,603986,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,2484737571.1551933,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1204,WSSEC:WS:XSHG:603993,WS:XSHG:603993,XSHG,603993,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,580832790.515638,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1205,WSSEC:WS:XSHG:605117,WS:XSHG:605117,XSHG,605117,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,170267256.6280049,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1206,WSSEC:WS:XSHG:605499,WS:XSHG:605499,XSHG,605499,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,110806079.7842125,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1207,WSSEC:WS:XSHG:688008,WS:XSHG:688008,XSHG,688008,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,1200855583.3172288,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1208,WSSEC:WS:XSHG:688012,WS:XSHG:688012,XSHG,688012,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,1080831890.9066296,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1209,WSSEC:WS:XSHG:688036,WS:XSHG:688036,XSHG,688036,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,109780382.9698098,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1210,WSSEC:WS:XSHG:688041,WS:XSHG:688041,XSHG,688041,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,701936623.481843,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1211,WSSEC:WS:XSHG:688047,WS:XSHG:688047,XSHG,688047,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,54710494.25682704,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1212,WSSEC:WS:XSHG:688072,WS:XSHG:688072,XSHG,688072,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,563367249.050509,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1213,WSSEC:WS:XSHG:688082,WS:XSHG:688082,XSHG,688082,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,263177744.57098246,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1214,WSSEC:WS:XSHG:688111,WS:XSHG:688111,XSHG,688111,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,329247655.540604,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1215,WSSEC:WS:XSHG:688126,WS:XSHG:688126,XSHG,688126,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,263829492.15063268,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1216,WSSEC:WS:XSHG:688183,WS:XSHG:688183,XSHG,688183,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,226498621.25160754,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1217,WSSEC:WS:XSHG:688223,WS:XSHG:688223,XSHG,688223,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,46116043.8467533,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1218,WSSEC:WS:XSHG:688256,WS:XSHG:688256,XSHG,688256,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,1857907291.56365,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1219,WSSEC:WS:XSHG:688271,WS:XSHG:688271,XSHG,688271,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,72209899.86510797,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1220,WSSEC:WS:XSHG:688303,WS:XSHG:688303,XSHG,688303,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,26767191.68222798,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1221,WSSEC:WS:XSHG:688396,WS:XSHG:688396,XSHG,688396,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,169212274.97076,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1222,WSSEC:WS:XSHG:688472,WS:XSHG:688472,XSHG,688472,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,50286365.82196219,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1223,WSSEC:WS:XSHG:688506,WS:XSHG:688506,XSHG,688506,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,69078188.47723097,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1224,WSSEC:WS:XSHG:688521,WS:XSHG:688521,XSHG,688521,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,519673960.1011849,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1225,WSSEC:WS:XSHG:688981,WS:XSHG:688981,XSHG,688981,BASE_1633,SRC_CSI300,COMMON_STOCK,HISTORY_OK,483,483,LIQUIDITY_OK,PREFERRED,20,726219194.1107883,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1226,WSSEC:WS:XTAI:3711,WS:XTAI:3711,XTAI,3711,BASE_1633,SRC_FTSE_TW50_CW_20260630,COMMON_STOCK,HISTORY_OK,484,484,LIQUIDITY_OK,PREFERRED,20,300002589.37193155,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1227,WSSEC:WS:XTAI:6669,WS:XTAI:6669,XTAI,6669,BASE_1633,SRC_FTSE_TW50_CW_20260630,COMMON_STOCK,HISTORY_OK,484,484,LIQUIDITY_OK,PREFERRED,20,245823471.7274561,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1228,WSSEC:WS:XTAI:7769,WS:XTAI:7769,XTAI,7769,BASE_1633,SRC_FTSE_TW50_CW_20260630,COMMON_STOCK,HISTORY_OK,445,445,LIQUIDITY_OK,PREFERRED,20,77529460.8197875,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1229,WSSEC:WS:XTKS:1605,WS:XTKS:1605,XTKS,1605,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,86828451.22919363,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1230,WSSEC:WS:XTKS:1801,WS:XTKS:1801,XTKS,1801,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,41842168.78609872,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1231,WSSEC:WS:XTKS:1802,WS:XTKS:1802,XTKS,1802,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,39447941.7592939,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1232,WSSEC:WS:XTKS:1803,WS:XTKS:1803,XTKS,1803,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,36507267.98537637,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1233,WSSEC:WS:XTKS:1812,WS:XTKS:1812,XTKS,1812,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,56915341.94053281,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1234,WSSEC:WS:XTKS:1925,WS:XTKS:1925,XTKS,1925,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,44885747.88289294,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1235,WSSEC:WS:XTKS:1928,WS:XTKS:1928,XTKS,1928,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,39147245.30143358,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1236,WSSEC:WS:XTKS:1963,WS:XTKS:1963,XTKS,1963,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,STANDARD,20,16905431.604770057,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1237,WSSEC:WS:XTKS:2269,WS:XTKS:2269,XTKS,2269,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,28456210.847672075,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1238,WSSEC:WS:XTKS:2282,WS:XTKS:2282,XTKS,2282,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,20267809.61708806,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1239,WSSEC:WS:XTKS:2413,WS:XTKS:2413,XTKS,2413,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,45306032.484374076,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1240,WSSEC:WS:XTKS:2502,WS:XTKS:2502,XTKS,2502,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,63599821.59099223,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1241,WSSEC:WS:XTKS:2503,WS:XTKS:2503,XTKS,2503,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,50939418.59472965,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1242,WSSEC:WS:XTKS:2768,WS:XTKS:2768,XTKS,2768,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,31088145.02885053,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1243,WSSEC:WS:XTKS:2801,WS:XTKS:2801,XTKS,2801,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,32817135.332233552,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1244,WSSEC:WS:XTKS:2802,WS:XTKS:2802,XTKS,2802,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,95423672.22148106,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1245,WSSEC:WS:XTKS:285A,WS:XTKS:285A,XTKS,285A,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,413,413,LIQUIDITY_OK,PREFERRED,20,12145633505.857052,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1246,WSSEC:WS:XTKS:2914,WS:XTKS:2914,XTKS,2914,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,127660454.88640955,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1247,WSSEC:WS:XTKS:3086,WS:XTKS:3086,XTKS,3086,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,STANDARD,20,17755522.366271168,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1248,WSSEC:WS:XTKS:3099,WS:XTKS:3099,XTKS,3099,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,38953964.46594857,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1249,WSSEC:WS:XTKS:3289,WS:XTKS:3289,XTKS,3289,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,STANDARD,20,18906972.032529395,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1250,WSSEC:WS:XTKS:3382,WS:XTKS:3382,XTKS,3382,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,87505086.13031164,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1251,WSSEC:WS:XTKS:3402,WS:XTKS:3402,XTKS,3402,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,28101027.06926827,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1252,WSSEC:WS:XTKS:3405,WS:XTKS:3405,XTKS,3405,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,STANDARD,20,16350449.65110179,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1253,WSSEC:WS:XTKS:3407,WS:XTKS:3407,XTKS,3407,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,47287358.67631752,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1254,WSSEC:WS:XTKS:3436,WS:XTKS:3436,XTKS,3436,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,261631758.01700455,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1255,WSSEC:WS:XTKS:3659,WS:XTKS:3659,XTKS,3659,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,41146793.84230979,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1256,WSSEC:WS:XTKS:3697,WS:XTKS:3697,XTKS,3697,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,22149492.092528097,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1257,WSSEC:WS:XTKS:4004,WS:XTKS:4004,XTKS,4004,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,178559950.69963902,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1258,WSSEC:WS:XTKS:4005,WS:XTKS:4005,XTKS,4005,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,31941123.12803611,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1259,WSSEC:WS:XTKS:4021,WS:XTKS:4021,XTKS,4021,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,27353696.61303414,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1260,WSSEC:WS:XTKS:4042,WS:XTKS:4042,XTKS,4042,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,STANDARD,20,15212134.125314653,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1261,WSSEC:WS:XTKS:4043,WS:XTKS:4043,XTKS,4043,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,STANDARD,20,15189434.480709722,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1262,WSSEC:WS:XTKS:4062,WS:XTKS:4062,XTKS,4062,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,861405612.0260041,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1263,WSSEC:WS:XTKS:4063,WS:XTKS:4063,XTKS,4063,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,185815904.996259,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1264,WSSEC:WS:XTKS:4151,WS:XTKS:4151,XTKS,4151,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,STANDARD,20,15191790.017014882,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1265,WSSEC:WS:XTKS:4183,WS:XTKS:4183,XTKS,4183,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,22093110.2024275,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1266,WSSEC:WS:XTKS:4188,WS:XTKS:4188,XTKS,4188,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,32173504.884152904,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1267,WSSEC:WS:XTKS:4208,WS:XTKS:4208,XTKS,4208,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,STANDARD,20,15743648.381522298,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1268,WSSEC:WS:XTKS:4307,WS:XTKS:4307,XTKS,4307,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,71121549.45345749,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1269,WSSEC:WS:XTKS:4324,WS:XTKS:4324,XTKS,4324,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,24378344.194933005,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1270,WSSEC:WS:XTKS:4385,WS:XTKS:4385,XTKS,4385,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,42338575.55542663,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1271,WSSEC:WS:XTKS:4452,WS:XTKS:4452,XTKS,4452,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,70110877.73014548,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1272,WSSEC:WS:XTKS:4502,WS:XTKS:4502,XTKS,4502,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,99891239.78539276,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1273,WSSEC:WS:XTKS:4503,WS:XTKS:4503,XTKS,4503,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,77980574.07930344,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1274,WSSEC:WS:XTKS:4506,WS:XTKS:4506,XTKS,4506,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,21016134.864005327,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1275,WSSEC:WS:XTKS:4507,WS:XTKS:4507,XTKS,4507,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,39770131.57165423,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1276,WSSEC:WS:XTKS:4519,WS:XTKS:4519,XTKS,4519,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,90062152.68588252,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1277,WSSEC:WS:XTKS:4523,WS:XTKS:4523,XTKS,4523,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,30049510.84626373,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1278,WSSEC:WS:XTKS:4543,WS:XTKS:4543,XTKS,4543,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,58235177.59086436,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1279,WSSEC:WS:XTKS:4568,WS:XTKS:4568,XTKS,4568,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,86760785.77250615,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1280,WSSEC:WS:XTKS:4578,WS:XTKS:4578,XTKS,4578,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,80791387.01594435,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1281,WSSEC:WS:XTKS:4661,WS:XTKS:4661,XTKS,4661,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,79181584.73212811,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1282,WSSEC:WS:XTKS:4689,WS:XTKS:4689,XTKS,4689,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,57912673.399752066,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1283,WSSEC:WS:XTKS:4704,WS:XTKS:4704,XTKS,4704,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,28276249.566258118,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1284,WSSEC:WS:XTKS:4751,WS:XTKS:4751,XTKS,4751,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,42206242.45847648,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
1285,WSSEC:WS:XTKS:4755,WS:XTKS:4755,XTKS,4755,BASE_1633,SRC_NIKKEI225,COMMON_STOCK,HISTORY_OK,486,486,LIQUIDITY_OK,PREFERRED,20,67667982.67063163,PASS_STRICT_CANDIDATE,ELIGIBLE_INPUT
