WS_ID,Primary_Universe_Index,Name,Yahoo_Symbol,Country,Lineage_Class_v0_22,In_Active_Source_v0_22,In_Full_Eligibility_v0_14,In_Strict_v0_14,In_Unresolved_Queue_v0_15,In_Research_Partial_v0_16
WS:XLIS:BCP.LS,EU_STOXX600,BCO COMERCIAL PORTUGUES,BCP.LS,PT,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLIS:EDP.LS,EU_STOXX600,EDP (PT),EDP.LS,PT,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLIS:EDPR.LS,EU_STOXX600,EDP RENEWABLES,EDPR.LS,PT,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLIS:GALP.LS,EU_STOXX600,GALP ENERGIA,GALP.LS,PT,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLIS:JMT.LS,EU_STOXX600,JERONIMO MARTINS,JMT.LS,PT,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:AAF.L,EU_STOXX600,AIRTEL AFRICA PLC,AAF.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:AAL.L,EU_STOXX600,ANGLO AMERICAN,AAL.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:ABDN.L,EU_STOXX600,ABERDEEN GROUP,ABDN.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:ABF.L,EU_STOXX600,ASSOCIATED BRITISH FOODS,ABF.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:ADML.L,EU_STOXX600,ADMIRAL GRP,ADM.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:ANTO.L,EU_STOXX600,ANTOFAGASTA,ANTO.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:AUTOA.L,EU_STOXX600,AUTOTRADER GROUP,AUTO.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:AV.L,EU_STOXX600,AVIVA,AV.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:AZN.L,EU_STOXX600,ASTRAZENECA,AZN.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:BAB.L,EU_STOXX600,BABCOCK INTERNATIONAL,BAB.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:BAES.L,EU_STOXX600,BAE SYSTEMS,BA.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:BALF.L,EU_STOXX600,BALFOUR BEATTY,BBY.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:BARC.L,EU_STOXX600,BARCLAYS,BARC.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:BATS.L,EU_STOXX600,BRITISH AMERICAN TOBACCO,BATS.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:BBOXT.L,EU_STOXX600,TRITAX BIG BOX REIT,BBOX.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:BEZG.L,EU_STOXX600,BEAZLEY,BEZ.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:BGEO.L,EU_STOXX600,LION FINANCE GROUP,BGEO.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:BKGH.L,EU_STOXX600,BERKELEY GRP HLDG,BKG.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:BLND.L,EU_STOXX600,BRITISH LAND COMPANY,BLND.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:BNZL.L,EU_STOXX600,BUNZL,BNZL.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:BP.L,EU_STOXX600,BP,BP.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:BPTB.L,EU_STOXX600,BRIDGEPOINT GROUP,BPT.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:BRBY.L,EU_STOXX600,BURBERRY,BRBY.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:BT.L,EU_STOXX600,BT GRP,BT-A.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:BTRW.L,EU_STOXX600,BARRATT REDROW,BTRW.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:BWY.L,EU_STOXX600,BELLWAY,BWY.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:CCC.L,EU_STOXX600,COMPUTACENTER,CCC.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:CCH.L,EU_STOXX600,COCA-COLA HBC,CCH.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:CNA.L,EU_STOXX600,CENTRICA,CNA.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:CPG.L,EU_STOXX600,COMPASS GRP,CPG.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:CRDA.L,EU_STOXX600,CRODA INTERNATIONAL,CRDA.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:CTEC.L,EU_STOXX600,CONVATEC PLC,CTEC.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:CWK.L,EU_STOXX600,CRANSWICK,CWK.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:DCC.L,EU_STOXX600,DCC ENERGY,DCC.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:DGE.L,EU_STOXX600,DIAGEO,DGE.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:DLN.L,EU_STOXX600,DERWENT LONDON,DLN.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:DPLM.L,EU_STOXX600,DIPLOMA,DPLM.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:DRX.L,EU_STOXX600,DRAX GRP,DRX.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:EMG.L,EU_STOXX600,MAN GRP,EMG.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:ENT.L,EU_STOXX600,ENTAIN,ENT.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:EXPN.L,EU_STOXX600,EXPERIAN,EXPN.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:FRES.L,EU_STOXX600,FRESNILLO,FRES.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:GAW.L,EU_STOXX600,GAMES WORKSHOP,GAW.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:GLEN.L,EU_STOXX600,GLENCORE PLC,GLEN.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:GSK.L,EU_STOXX600,GSK,GSK.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:HIK.L,EU_STOXX600,HIKMA PHARMACEUTICALS,HIK.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:HLMA.L,EU_STOXX600,HALMA,HLMA.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:HLN.L,EU_STOXX600,HALEON,HLN.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:HOCM.L,EU_STOXX600,HOCHSCHILD MINING,HOC.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:HSBA.L,EU_STOXX600,HSBC,HSBA.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:HSX.L,EU_STOXX600,HISCOX,HSX.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:HWDN.L,EU_STOXX600,HOWDEN JOINERY GRP,HWDN.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:ICAG.L,EU_STOXX600,IAG,IAG.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:ICGIN.L,EU_STOXX600,ICG,ICG.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:IGG.L,EU_STOXX600,IG GRP HLDG,IGG.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:IHG.L,EU_STOXX600,INTERCONTINENTAL HOTELS GRP,IHG.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:III.L,EU_STOXX600,3I GROUP PLC.,III.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:IMB.L,EU_STOXX600,IMPERIAL BRANDS,IMB.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:IMI.L,EU_STOXX600,IMI,IMI.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:INCH.L,EU_STOXX600,INCHCAPE,INCH.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:INF.L,EU_STOXX600,INFORMA,INF.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:INVP.L,EU_STOXX600,INVESTEC,INVP.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:ITRK.L,EU_STOXX600,INTERTEK GRP,ITRK.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:ITV.L,EU_STOXX600,ITV,ITV.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:JD.L,EU_STOXX600,JD SPORTS FASHION,JD.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:JMAT.L,EU_STOXX600,JOHNSON MATTHEY,JMAT.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:KGF.L,EU_STOXX600,KINGFISHER,KGF.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:LAND.L,EU_STOXX600,LAND SECURITIES,LAND.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:LGEN.L,EU_STOXX600,LEGAL & GENERAL GRP,LGEN.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:LLOY.L,EU_STOXX600,LLOYDS BANKING GRP,LLOY.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:LMPL.L,EU_STOXX600,LONDONMETRIC PROPERTY PLC,LMP.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:LSEG.L,EU_STOXX600,LONDON STOCK EXCHANGE,LSEG.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:MKS.L,EU_STOXX600,MARKS & SPENCER GRP,MKS.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:MNDI.L,EU_STOXX600,MONDI,MNDI.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:MNG.L,EU_STOXX600,M&G,MNG.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:MRON.L,EU_STOXX600,MELROSE INDUSTRIES,MRO.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:MTO.L,EU_STOXX600,MITIE GROUP,MTO.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:NG.L,EU_STOXX600,NATIONAL GRID,NG.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:NWG.L,EU_STOXX600,NATWEST GROUP,NWG.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:NXT.L,EU_STOXX600,NEXT,NXT.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:PAFR.L,EU_STOXX600,PAN AFRICAN RESOURCES,PAF.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:PHP.L,EU_STOXX600,PRIMARY HEALTH PROPS.,PHP.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:PLUSP.L,EU_STOXX600,PLUS500,PLUS.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:PNN.L,EU_STOXX600,PENNON GRP,PNN.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:PRU.L,EU_STOXX600,PRUDENTIAL,PRU.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:PSN.L,EU_STOXX600,PERSIMMON,PSN.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:PSON.L,EU_STOXX600,PEARSON,PSON.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:QLT.L,EU_STOXX600,QUILTER,QLT.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:QQ.L,EU_STOXX600,QINETIQ GRP,QQ.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:REL.L,EU_STOXX600,RELX PLC,REL.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:RIO.L,EU_STOXX600,RIO TINTO,RIO.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:RKT.L,EU_STOXX600,RECKITT BENCKISER GRP,RKT.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:RMV.L,EU_STOXX600,RIGHTMOVE GRP,RMV.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:ROR.L,EU_STOXX600,ROTORK,ROR.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:RR.L,EU_STOXX600,ROLLS ROYCE HLDG,RR.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:RS1R.L,EU_STOXX600,RS Group,RS1.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:RTO.L,EU_STOXX600,RENTOKIL INITIAL,RTO.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:SBRY.L,EU_STOXX600,SAINSBURY (J),SBRY.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:SDLF.L,EU_STOXX600,STANDARD LIFE,SDLF.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:SDR.L,EU_STOXX600,SCHRODERS,SDR.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:SGE.L,EU_STOXX600,SAGE GRP,SGE.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:SGRO.L,EU_STOXX600,SEGRO,SGRO.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:SHCS.L,EU_STOXX600,SHAFTESBURY CAPITAL,SHC.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:SJP.L,EU_STOXX600,ST.JAMES'S PLACE CAPITAL,STJ.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:SMIN.L,EU_STOXX600,SMITHS GRP,SMIN.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:SN.L,EU_STOXX600,SMITH & NEPHEW,SN.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:SPX.L,EU_STOXX600,SPIRAX,SPX.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:SRP.L,EU_STOXX600,SERCO GRP,SRP.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:SSE.L,EU_STOXX600,SCOTTISH & SOUTHERN ENERGY,SSE.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:STAN.L,EU_STOXX600,STANDARD CHARTERED,STAN.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:SVT.L,EU_STOXX600,SEVERN TRENT,SVT.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:TBCG.L,EU_STOXX600,TBC BANK GROUP,TBCG.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:TCAPI.L,EU_STOXX600,TP ICAP,TCAP.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:TSCO.L,EU_STOXX600,TESCO,TSCO.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:TW.L,EU_STOXX600,TAYLOR WIMPEY,TW.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:ULVR.L,EU_STOXX600,UNILEVER PLC,ULVR.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:UTG.L,EU_STOXX600,UNITE GROUP PLC,UTG.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:UU.L,EU_STOXX600,UNITED UTILITIES GRP,UU.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:VOD.L,EU_STOXX600,VODAFONE GRP,VOD.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:WEIR.L,EU_STOXX600,WEIR GRP,WEIR.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:WISEA.L,EU_STOXX600,WISE GROUP A,WISE.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:WPP.L,EU_STOXX600,WPP,WPP.L,GB,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XLON:WTB.L,EU_STOXX600,WHITBREAD,WTB.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XLON:ZEG.L,EU_STOXX600,ZEGONA COMMUNICATIONS,ZEG.L,GB,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XMAD:ACS.MC,EU_STOXX600,ACS,ACS.MC,ES,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XMAD:ACX.MC,EU_STOXX600,ACERINOX,ACX.MC,ES,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XMAD:AENA.MC,EU_STOXX600,AENA SME,AENA.MC,ES,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XMAD:AMA.MC,EU_STOXX600,AMADEUS IT GROUP,AMS.MC,ES,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XMAD:ANA.MC,EU_STOXX600,ACCIONA S.A.,ANA.MC,ES,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XMAD:BBVA.MC,EU_STOXX600,BCO BILBAO VIZCAYA ARGENTARIA,BBVA.MC,ES,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XMAD:BKT.MC,EU_STOXX600,BANKINTER,BKT.MC,ES,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XMAD:CABK.MC,EU_STOXX600,CAIXABANK,CABK.MC,ES,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XMAD:CLNX.MC,EU_STOXX600,CELLNEX TELECOM,CLNX.MC,ES,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XMAD:ELE.MC,EU_STOXX600,ENDESA,ELE.MC,ES,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XMAD:ENAG.MC,EU_STOXX600,ENAGAS,ENG.MC,ES,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XMAD:FER.MC,EU_STOXX600,FERROVIAL,FER.MC,ES,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XMAD:GRLS.MC,EU_STOXX600,GRIFOLS,GRF.MC,ES,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
WS:XMAD:IBE.MC,EU_STOXX600,IBERDROLA,IBE.MC,ES,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XMAD:IDR.MC,EU_STOXX600,INDRA SISTEMAS,IDR.MC,ES,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XMAD:ITX.MC,EU_STOXX600,Industria de Diseno Textil SA,ITX.MC,ES,EXCLUDED_INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,True,True,False,True,False
WS:XMAD:MAP.MC,EU_STOXX600,MAPFRE,MAP.MC,ES,EXCLUDED_OTHER_NON_STRICT_REASON_NOT_CLASSIFIED_V0_22,True,True,False,False,False
