ws_id,yahoo_symbol,mapping_status,status,reason_code,unique_bars,valid_bars,repaired_rows,suspicious_returns,zero_volume_share,first_bar_date,last_bar_date,last_fetch_utc,batch_id,last_error
WS:XPAR:BNPP.PA,BNPP.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:BOLL.PA,BOLL.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:BOUY.PA,BOUY.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:CAGR.PA,CAGR.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:CAPP.PA,CAPP.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:CARR.PA,CARR.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:CVO.PA,CVO.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:DANO.PA,DANO.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:DAST.PA,DAST.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:ENGIE.PA,ENGIE.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:ESLX.PA,ESLX.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:EUFI.PA,EUFI.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:EXHO.PA,EXHO.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:FOUG.PA,FOUG.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:GETP.PA,GETP.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:GFCP.PA,GFCP.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:HRMS.PA,HRMS.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:LEGD.PA,LEGD.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:LOIM.PA,LOIM.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:LVMH.PA,LVMH.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:MICP.PA,MICP.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:NEXS.PA,NEXS.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:ORAN.PA,ORAN.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:OREP.PA,OREP.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:PERP.PA,PERP.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:PRTP.PA,PRTP.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:PUBP.PA,PUBP.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:RENA.PA,RENA.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:RUBF.PA,RUBF.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:SASY.PA,SASY.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:SCHN.PA,SCHN.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:SCOR.PA,SCOR.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:SGEF.PA,SGEF.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:SGOB.PA,SGOB.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:SOGN.PA,SOGN.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:SOIT.PA,SOIT.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:SOPR.PA,SOPR.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:STDM.PA,STDM.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:TCFP.PA,TCFP.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:TEPRF.PA,TEPRF.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:TTEF.PA,TTEF.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:VLLP.PA,VLLP.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XPAR:VLOF.PA,VLOF.PA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XSTO:AVANZ.ST,AVANZ.ST,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XSTO:EVOG.ST,EVOG.ST,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:00+00:00,YF-20260901T044951222880-ea84d0a7,NO_DATA_IN_BATCH
WS:XSTO:SOBIV.ST,SOBIV.ST,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:04+00:00,YF-20260901T045000095543-3f6ee8f4,NO_DATA_IN_BATCH
WS:XTSE:IAU,IAU.TO,DERIVED_RULE,QUARANTINE,SUSPICIOUS_RETURN_NEEDS_REPAIR,500,500,0,1,0.0,2024-09-03,2026-08-31,2026-09-01T04:50:04+00:00,YF-20260901T045004149351-78862e8c-R,NO_DATA_IN_BATCH
WS:XTSE:LAC,LAC.TO,DERIVED_RULE,QUARANTINE,SUSPICIOUS_RETURN_NEEDS_REPAIR,500,500,0,1,0.0,2024-09-03,2026-08-31,2026-09-01T04:50:04+00:00,YF-20260901T045004149351-78862e8c-R,NO_DATA_IN_BATCH
WS:XWAR:ACPP.WA,ACPP.WA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:04+00:00,YF-20260901T045000095543-3f6ee8f4,NO_DATA_IN_BATCH
WS:XWAR:ALEP.WA,ALEP.WA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:04+00:00,YF-20260901T045000095543-3f6ee8f4,NO_DATA_IN_BATCH
WS:XWAR:LPPP.WA,LPPP.WA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:04+00:00,YF-20260901T045000095543-3f6ee8f4,NO_DATA_IN_BATCH
WS:XWAR:MILP.WA,MILP.WA,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:04+00:00,YF-20260901T045000095543-3f6ee8f4,NO_DATA_IN_BATCH
WS:XWBO:ATSV.VI,ATSV.VI,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:04+00:00,YF-20260901T045000095543-3f6ee8f4,NO_DATA_IN_BATCH
WS:XWBO:BAWG.VI,BAWG.VI,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:04+00:00,YF-20260901T045000095543-3f6ee8f4,NO_DATA_IN_BATCH
WS:XWBO:ERST.VI,ERST.VI,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:04+00:00,YF-20260901T045000095543-3f6ee8f4,NO_DATA_IN_BATCH
WS:XWBO:OMVV.VI,OMVV.VI,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:04+00:00,YF-20260901T045000095543-3f6ee8f4,NO_DATA_IN_BATCH
WS:XWBO:RBIV.VI,RBIV.VI,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:04+00:00,YF-20260901T045000095543-3f6ee8f4,NO_DATA_IN_BATCH
WS:XWBO:VERB.VI,VERB.VI,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:04+00:00,YF-20260901T045000095543-3f6ee8f4,NO_DATA_IN_BATCH
WS:XWBO:VOES.VI,VOES.VI,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:04+00:00,YF-20260901T045000095543-3f6ee8f4,NO_DATA_IN_BATCH
WS:XWBO:WBSV.VI,WBSV.VI,DERIVED_RULE_NORMALIZED,DOWNLOAD_FAILED,NO_DATA_IN_BATCH,0,0,0,0,,,,2026-09-01T04:50:04+00:00,YF-20260901T045000095543-3f6ee8f4,NO_DATA_IN_BATCH
