Security_Key,Source_WS_ID,Primary_MIC,Primary_Universe_Index,security_asof,benchmark_peer_asof,future_peer_count,Result
WSSEC:WS:XNYS:HUBB,WS:XNYS:HUBB,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:HUM,WS:XNYS:HUM,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:HXL,WS:XNYS:HXL,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:IBM,WS:XNYS:IBM,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:ICE,WS:XNYS:ICE,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:IDA,WS:XNYS:IDA,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:IEX,WS:XNYS:IEX,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:IFF,WS:XNYS:IFF,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:INGR,WS:XNYS:INGR,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:IP,WS:XNYS:IP,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:IQV,WS:XNYS:IQV,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:IT,WS:XNYS:IT,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:ITT,WS:XNYS:ITT,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:ITW,WS:XNYS:ITW,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:JBL,WS:XNYS:JBL,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:JEF,WS:XNYS:JEF,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:JNJ,WS:XNYS:JNJ,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:JPM,WS:XNYS:JPM,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:KBH,WS:XNYS:KBH,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:KBR,WS:XNYS:KBR,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:KD,WS:XNYS:KD,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:KEX,WS:XNYS:KEX,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:KEY,WS:XNYS:KEY,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:KEYS,WS:XNYS:KEYS,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:KMB,WS:XNYS:KMB,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:KMI,WS:XNYS:KMI,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:KNF,WS:XNYS:KNF,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:KNSL,WS:XNYS:KNSL,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:KNX,WS:XNYS:KNX,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:KO,WS:XNYS:KO,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:KR,WS:XNYS:KR,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:KVUE,WS:XNYS:KVUE,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:L,WS:XNYS:L,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:LAD,WS:XNYS:LAD,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:LDOS,WS:XNYS:LDOS,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:LEA,WS:XNYS:LEA,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:LEN,WS:XNYS:LEN,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:LHX,WS:XNYS:LHX,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:LII,WS:XNYS:LII,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:LLY,WS:XNYS:LLY,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:LMT,WS:XNYS:LMT,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:LOW,WS:XNYS:LOW,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:LPX,WS:XNYS:LPX,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:LUV,WS:XNYS:LUV,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:LVS,WS:XNYS:LVS,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:LYV,WS:XNYS:LYV,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:M,WS:XNYS:M,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:MA,WS:XNYS:MA,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:MAS,WS:XNYS:MAS,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:MCD,WS:XNYS:MCD,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:MCK,WS:XNYS:MCK,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:MCO,WS:XNYS:MCO,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:MET,WS:XNYS:MET,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:MGM,WS:XNYS:MGM,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:MKC,WS:XNYS:MKC,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:MLI,WS:XNYS:MLI,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:MLM,WS:XNYS:MLM,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:MMM,WS:XNYS:MMM,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:MMS,WS:XNYS:MMS,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:MO,WS:XNYS:MO,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:MOGA,WS:XNYS:MOGA,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:MOH,WS:XNYS:MOH,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:MOS,WS:XNYS:MOS,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:MP,WS:XNYS:MP,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:MPC,WS:XNYS:MPC,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:MRK,WS:XNYS:MRK,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:MS,WS:XNYS:MS,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:MSA,WS:XNYS:MSA,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:MSCI,WS:XNYS:MSCI,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:MSI,WS:XNYS:MSI,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:MSM,WS:XNYS:MSM,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:MTB,WS:XNYS:MTB,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:MTD,WS:XNYS:MTD,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:MTDR,WS:XNYS:MTDR,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:MTG,WS:XNYS:MTG,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:MTN,WS:XNYS:MTN,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:MTZ,WS:XNYS:MTZ,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:MUR,WS:XNYS:MUR,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:MUSA,WS:XNYS:MUSA,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:NEM,WS:XNYS:NEM,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:NEU,WS:XNYS:NEU,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:NFG,WS:XNYS:NFG,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:NI,WS:XNYS:NI,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:NJR,WS:XNYS:NJR,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:NKE,WS:XNYS:NKE,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:NOC,WS:XNYS:NOC,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:NOV,WS:XNYS:NOV,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:NOW,WS:XNYS:NOW,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:NRG,WS:XNYS:NRG,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:NSC,WS:XNYS:NSC,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:NUE,WS:XNYS:NUE,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:NVR,WS:XNYS:NVR,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:NVST,WS:XNYS:NVST,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:NVT,WS:XNYS:NVT,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:NYT,WS:XNYS:NYT,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:OC,WS:XNYS:OC,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:OGE,WS:XNYS:OGE,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:OGS,WS:XNYS:OGS,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:OKE,WS:XNYS:OKE,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:OLN,WS:XNYS:OLN,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:OMC,WS:XNYS:OMC,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:ONTO,WS:XNYS:ONTO,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:ORA,WS:XNYS:ORA,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:ORI,WS:XNYS:ORI,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:OSK,WS:XNYS:OSK,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:OTIS,WS:XNYS:OTIS,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:OVV,WS:XNYS:OVV,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:OXY,WS:XNYS:OXY,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:P,WS:XNYS:P,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:PAG,WS:XNYS:PAG,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:PATH,WS:XNYS:PATH,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:PB,WS:XNYS:PB,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:PBF,WS:XNYS:PBF,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:PCG,WS:XNYS:PCG,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:PEG,WS:XNYS:PEG,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:PEN,WS:XNYS:PEN,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:PEP,WS:XNYS:PEP,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:PFE,WS:XNYS:PFE,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:PFGC,WS:XNYS:PFGC,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:PG,WS:XNYS:PG,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:PGR,WS:XNYS:PGR,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:PH,WS:XNYS:PH,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:PHM,WS:XNYS:PHM,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:PII,WS:XNYS:PII,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:PINS,WS:XNYS:PINS,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:PKG,WS:XNYS:PKG,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:PLNT,WS:XNYS:PLNT,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:PLTR,WS:XNYS:PLTR,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:PM,WS:XNYS:PM,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:PNC,WS:XNYS:PNC,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:PNFP,WS:XNYS:PNFP,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:PNW,WS:XNYS:PNW,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:POR,WS:XNYS:POR,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:POST,WS:XNYS:POST,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:PPG,WS:XNYS:PPG,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:PPL,WS:XNYS:PPL,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:PR,WS:XNYS:PR,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:PRI,WS:XNYS:PRI,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:PSN,WS:XNYS:PSN,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:PSX,WS:XNYS:PSX,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:PVH,WS:XNYS:PVH,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:PWR,WS:XNYS:PWR,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:R,WS:XNYS:R,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:RBA,WS:XNYS:RBA,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:RBC,WS:XNYS:RBC,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:RF,WS:XNYS:RF,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:RGA,WS:XNYS:RGA,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:RH,WS:XNYS:RH,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:RJF,WS:XNYS:RJF,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:RL,WS:XNYS:RL,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:RLI,WS:XNYS:RLI,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:RMD,WS:XNYS:RMD,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:RNR,WS:XNYS:RNR,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:ROK,WS:XNYS:ROK,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:ROL,WS:XNYS:ROL,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:ROP,WS:XNYS:ROP,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:RPM,WS:XNYS:RPM,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:RRC,WS:XNYS:RRC,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:RRX,WS:XNYS:RRX,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:RS,WS:XNYS:RS,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:RSG,WS:XNYS:RSG,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:RTX,WS:XNYS:RTX,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:RYAN,WS:XNYS:RYAN,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:SAM,WS:XNYS:SAM,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:SARO,WS:XNYS:SARO,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:SCHW,WS:XNYS:SCHW,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:SCI,WS:XNYS:SCI,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:SF,WS:XNYS:SF,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:SGI,WS:XNYS:SGI,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:SHW,WS:XNYS:SHW,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:SJM,WS:XNYS:SJM,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:SLGN,WS:XNYS:SLGN,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:SMG,WS:XNYS:SMG,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:SN,WS:XNYS:SN,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:SNA,WS:XNYS:SNA,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:SNX,WS:XNYS:SNX,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:SO,WS:XNYS:SO,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:SOLV,WS:XNYS:SOLV,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:SON,WS:XNYS:SON,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:SPGI,WS:XNYS:SPGI,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:SPXC,WS:XNYS:SPXC,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:SR,WS:XNYS:SR,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:SSB,WS:XNYS:SSB,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:SSD,WS:XNYS:SSD,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:ST,WS:XNYS:ST,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:STT,WS:XNYS:STT,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:STZ,WS:XNYS:STZ,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:SWK,WS:XNYS:SWK,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:SWX,WS:XNYS:SWX,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:SYF,WS:XNYS:SYF,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:SYK,WS:XNYS:SYK,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:SYY,WS:XNYS:SYY,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:T,WS:XNYS:T,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:TAP,WS:XNYS:TAP,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:TDG,WS:XNYS:TDG,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:TDY,WS:XNYS:TDY,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:TEX,WS:XNYS:TEX,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:TFC,WS:XNYS:TFC,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:TGT,WS:XNYS:TGT,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:THC,WS:XNYS:THC,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:THG,WS:XNYS:THG,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:THO,WS:XNYS:THO,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:TJX,WS:XNYS:TJX,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:TKO,WS:XNYS:TKO,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:TKR,WS:XNYS:TKR,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:TMO,WS:XNYS:TMO,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:TNL,WS:XNYS:TNL,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:TOL,WS:XNYS:TOL,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:TOST,WS:XNYS:TOST,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:TPL,WS:XNYS:TPL,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:TPR,WS:XNYS:TPR,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:TREX,WS:XNYS:TREX,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:TRGP,WS:XNYS:TRGP,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:TRU,WS:XNYS:TRU,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:TRV,WS:XNYS:TRV,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:TSN,WS:XNYS:TSN,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:TTC,WS:XNYS:TTC,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:TWLO,WS:XNYS:TWLO,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:TXNM,WS:XNYS:TXNM,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:TXT,WS:XNYS:TXT,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:TYL,WS:XNYS:TYL,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:UBER,WS:XNYS:UBER,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:UGI,WS:XNYS:UGI,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:UHS,WS:XNYS:UHS,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:ULS,WS:XNYS:ULS,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:UNH,WS:XNYS:UNH,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:UNM,WS:XNYS:UNM,XNYS,US_SP400,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:UNP,WS:XNYS:UNP,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:UPS,WS:XNYS:UPS,XNYS,US_SP500,2026-09-24,2026-09-24,0,PASS
