JSE_ISIN,JSE_Issuer_Name,JSE_Issue_Description,JSE_Number_of_Securities,JSE_Nominal_Value,JSE_Currency_Code,JSE_Instrument_Type,JSE_Alpha_Code,JSE_Instrument_Version,JSE_Legacy_Field,JSE_Issuer_Registration_Number,JSE_Issuer_Income_Tax_Number,JSE_Trailing
ZAE000274940,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Investment Management Cautious Fund of Funds D,000000000000000,0000000000000,ZAC,UT,PSGCFD,000,,1997/016475/06,,   
ZAE000274957,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Investment Management Growth Fund of Funds D,000000000000000,0000000000000,ZAC,UT,PSGGFD,000,,1997/016475/06,,   
ZAE000182333,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Alphen Income Fnd of Fnds Cl D,000000000000000,0000000000000,ZAC,UT,PMID,000,,1997/016475/06,,   
ZAE000182341,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Alphen Equity Fnd of Fnds Cl D,000000000000000,0000000000000,ZAC,UT,PMED,000,,1997/016475/06,,   
ZAE000182358,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Alphen Cautious Fd of Fds Cl D,000000000000000,0000000000000,ZAC,UT,PMCD,000,,1997/016475/06,,   
ZAE000182366,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Alphen Managed Fd of Fds Cl D,000000000000000,0000000000000,ZAC,UT,PMMD,000,,1997/016475/06,,   
ZAE000182374,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Alphen Foreign Flex Fd of Fds Cl D,000000000000000,0000000000000,ZAC,UT,PMFD,000,,1997/016475/06,,   
ZAE000184370,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG SA Equity Fnd Cl D,000000000000000,0000000000000,ZAC,UT,PEFD,000,,1997/016475/06,,   
ZAE000181665,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Optimal Income Fnd Cl D,000000000000000,0000000000000,ZAC,UT,POID,000,,1997/016475/06,,   
ZAE000181673,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Optimal Income Fnd Cl E,000000000000000,0000000000000,ZAC,UT,POIE,000,,1997/016475/06,,   
ZAE000181681,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Optimal Income Fnd Cl F,000000000000000,0000000000000,ZAC,UT,POIF,000,,1997/016475/06,,   
ZAE000181699,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Global Equity Feeder Fnd Cl E,000000000000000,0000000000000,ZAC,UT,PGEE,000,,1997/016475/06,,   
ZAE000181707,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Income Fnd Cl E,000000000000000,0000000000000,ZAC,UT,PSIE,000,,1997/016475/06,,   
ZAE000181715,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Money Market Fnd Cl F,000000000000000,0000000000000,ZAC,UT,PSMF,000,,1997/016475/06,,   
ZAE000181608,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Flexible Fnd Cl E,000000000000000,0000000000000,ZAC,UT,PFFE,000,,1997/016475/06,,   
ZAE000181616,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Balanced Fnd Cl E,000000000000000,0000000000000,ZAC,UT,PBFE,000,,1997/016475/06,,   
ZAE000181624,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Balanced Fnd Cl F,000000000000000,0000000000000,ZAC,UT,PBEF,000,,1997/016475/06,,   
ZAE000181632,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Stable Fnd Cl D,000000000000000,0000000000000,ZAC,UT,PSFD,000,,1997/016475/06,,   
ZAE000181640,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Stable Fnd Cl E,000000000000000,0000000000000,ZAC,UT,PSSE,000,,1997/016475/06,,   
ZAE000181657,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Stable Fnd Cl F,000000000000000,0000000000000,ZAC,UT,PSSF,000,,1997/016475/06,,   
ZAE000176699,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Konsult Glob Creator Feeder Fnd Cl A,000000000000000,0000000000000,ZAC,UT,PCFA,000,,1997/016475/06,,   
ZAE000176707,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Konsult Glob Creator Fder Fd Cl B,000000000000000,0000000000000,ZAC,UT,PGCB,000,,1997/016475/06,,   
ZAE000176715,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Konsult Global Creator Feeder Fnd Cl C,000000000000000,0000000000000,ZAC,UT,PGCC,000,,1997/016475/06,,   
ZAE000176723,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Konsult Glob Creator Fder Fnd Cl D,000000000000000,0000000000000,ZAC,UT,PGCD,000,,1997/016475/06,,   
ZAE000181574,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Equity Fnd Cl E,000000000000000,0000000000000,ZAC,UT,PEFE,000,,1997/016475/06,,   
ZAE000181590,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Equity Fund Cl F,000000000000000,0000000000000,ZAC,UT,PGEF,000,,1997/016475/06,,   
ZAE000170304,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG ALPHEN MANAGED FND OF FNDS CL A,000000000000000,0000000000000,ZAC,UT,PAMF,000,,1997/016475/06,,   
ZAE000170312,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG ALPHEN MANAGED FND OF FNDS CL B,000000000000000,0000000000000,ZAC,UT,PMFB,000,,1997/016475/06,,   
ZAE000170320,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG KONSULT INTERNATIONAL CREATOR FO F CL A,000000000000000,0000000000000,ZAC,UT,PKIC,000,,1997/016475/06,,   
ZAE000170338,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG KONSULT INTERNATIONAL CREATOR FO F CL D,000000000000000,0000000000000,ZAC,UT,PKCD,000,,1997/016475/06,,   
ZAE000176673,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Global Flexible Feeder Fnd Cl A,000000000000000,0000000000000,ZAC,UT,PFFA,000,,1997/016475/06,,   
ZAE000176681,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Global Flexible Feeder Fnd Cl B,000000000000000,0000000000000,ZAC,UT,PSFB,000,,1997/016475/06,,   
ZAE000362877,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSGW Glob EM Equity FF,000000000000000,0000000000000,ZAC,UT,PSGEM,000,,1997/016475/06,,   
ZAE000292033,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Enhanced Interest Fund D,000000000000000,0000000000000,ZAC,UT,PEIFD,000,,1997/016475/06,,   
ZAE000292041,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Enhanced Interest Fund Z,000000000000000,0000000000000,ZAC,UT,PEIFZ,000,,1997/016475/06,,   
ZAE000272563,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Equity Fund Z,000000000000000,0000000000000,ZAC,UT,PSGEFZ,000,,1997/016475/06,,   
ZAE000062378,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,Psg Bal Fund Class B,000000000000000,0000000000000,ZAC,UT,PGBB,000,,1997/016475/06,,   
ZAE000170296,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG BALANCED CLASS B FUND,000000000000000,0000000000000,ZAC,UT,PBBF,000,,1997/016475/06,,   
ZAE000313920,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Diversified Income Fund P,000000000000000,0000000000000,ZAC,UT,PSGDFP,000,,1997/016475/06,,   
ZAE000315628,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Multi-Management Global Flexible FF USD D,000000000000000,0000000000000,ZAC,UT,XGAFD,000,,1997/016475/06,,   
ZAE000325700,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Investment MOE Fund of Funds,000000000000000,0000000000000,ZAC,UT,PSGOPP,000,,1997/016475/06,,   
ZAE000342366,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Bond Fund B,000000000000000,0000000000000,ZAC,UT,PSGBFB,000,,1997/016475/06,,   
ZAE000353728,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Balanced Fund Clas G,000000000000000,0000000000000,ZAC,UT,PBFCG,000,,1997/016475/06,,   
ZAE000362851,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSGW Glob Income FF,000000000000000,0000000000000,ZAC,UT,PSGIFF,000,,1997/016475/06,,   
ZAE000240461,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Wealth Preserver FOF E,000000000000000,0000000000000,ZAC,UT,PWPFE,000,,1997/016475/06,,   
ZAE000240479,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Wealth Moderate FOF E,000000000000000,0000000000000,ZAC,UT,PWMFE,000,,1997/016475/06,,   
ZAE000249470,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Wealth Global Preserver Feeder Fund D,000000000000000,0000000000000,ZAC,UT,PGPFD,000,,1997/016475/06,,   
ZAE000254405,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Flexible Fund M Class,000000000000000,0000000000000,ZAC,UT,PFFMC,000,,1997/016475/06,,   
ZAE000313201,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Income Fund D,000000000000000,0000000000000,ZAC,UT,PSGIFD,000,,1997/016475/06,,   
ZAE000313912,PSG COLLECTIVE INVESTMENTS (RF) LIMITED,PSG Income Fund P,000000000000000,0000000000000,ZAC,UT,PSGIFP,000,,1997/016475/06,,   
ZAE000191417,PSG FINANCIAL SERVICES LIMITED,PSG Fin Services Ltd NAM,000001242020962,0000000000000,ZAC,Ordinary,KFS,000,,1993/003941/06,9550644075,   
ZAE000191417,PSG FINANCIAL SERVICES LIMITED,PSG Fin Services Ltd,000001242020962,0000000000000,ZAC,Ordinary,KST,000,,1993/003941/06,9550644075,   
ZAE000020913,PSG GROUP LIMITED,PSG EQUITY FUND CL A,000000000000000,0000000000000,ZAC,UT,PSGG,000,,1970/008484/06,9950/080/71/,4  
ZAE000020921,PSG GROUP LIMITED,PSG MONEY MARKET FND,000000000000000,0000000000000,ZAC,UT,PSGM,000,,1970/008484/06,9950/080/71/,4  
ZAE000020939,PSG GROUP LIMITED,PSG FLEXIBLE FUND,000000000000000,0000000000000,ZAC,UT,PSGO,000,,1970/008484/06,9950/080/71/,4  
ZAE000019485,PSG GROUP LIMITED,PSG BALANCED FND,000000000000000,0000000000000,ZAC,UT,APFF,000,,1970/008484/06,9950/080/71/,4  
ZAE000022836,PSG GROUP LIMITED,PSG KONSULT INTERNATIONAL FOF,000000000000000,0000000000000,ZAC,UT,PSGI,000,,1970/008484/06,9950/080/71/,4  
ZAE000156139,PSG GROUP LIMITED,PSG GLOBAL EQUITY FEEDER FND,000000000000000,0000000000000,ZAC,UT,PSGE,000,,1970/008484/06,9950/080/71/,4  
ZAE000097630,PSG GROUP LIMITED,PSG KONSULT PRESERVER FOF CL C,000000000000000,0000000000000,ZAC,UT,PAPC,000,,1970/008484/06,9950/080/71/,4  
ZAE000129912,PSG GROUP LIMITED,PSG KONSUTL MODERATE FOF CL D,000000000000000,0000000000000,ZAC,UT,PWMD,000,,1970/008484/06,9950/080/71/,4  
ZAE000136115,PSG GROUP LIMITED,PSG KONSULT CREATOR FF CL D,000000000000000,0000000000000,ZAC,UT,PACD,000,,1970/008484/06,9950/080/71/,4  
ZAE000136123,PSG GROUP LIMITED,PSG KONSULT PRESERVER FOF CL D,000000000000000,0000000000000,ZAC,UT,PAPD,000,,1970/008484/06,9950/080/71/,4  
ZAE000136131,PSG GROUP LIMITED,PSG KONSULT INCOME F OF F CL  D,000000000000000,0000000000000,ZAC,UT,PAID,000,,1970/008484/06,9950/080/71/,4  
ZAE000153292,PSG GROUP LIMITED,PSG MONEY MARKET CL B,000000000000000,0000000000000,ZAC,UT,PMMB,000,,1970/008484/06,9950/080/71/,4  
ZAE000096608,PSG GROUP LIMITED,PSG KONSULT MODERATE FOF  CL B,000000000000000,0000000000000,ZAC,UT,PAMB,000,,1970/008484/06,9950/080/71/,4  
ZAE000096616,PSG GROUP LIMITED,PSG KONSULT PRESERVER FOF CL A,000000000000000,0000000000000,ZAC,UT,PAWP,000,,1970/008484/06,9950/080/71/,4  
ZAE000096624,PSG GROUP LIMITED,PSG KONSULT PRESERVER FOF CL B,000000000000000,0000000000000,ZAC,UT,PAPB,000,,1970/008484/06,9950/080/71/,4  
ZAE000097598,PSG GROUP LIMITED,PSG KONSULT CREATOR FF CL C,000000000000000,0000000000000,ZAC,UT,PACC,000,,1970/008484/06,9950/080/71/,4  
ZAE000097606,PSG GROUP LIMITED,PSG KONSULT INCOME F OF F CL  C,000000000000000,0000000000000,ZAC,UT,PAIC,000,,1970/008484/06,9950/080/71/,4  
ZAE000097622,PSG GROUP LIMITED,PSG KONSULT MODERATE FOF CL C,000000000000000,0000000000000,ZAC,UT,PAMC,000,,1970/008484/06,9950/080/71/,4  
ZAE000085809,PSG GROUP LIMITED,PSG Multi-M Foreign Flexible Cl A,000000000000000,0000000000000,ZAC,UT,PSFF,000,,1970/008484/06,9950/080/71/,4  
ZAE000096558,PSG GROUP LIMITED,PSG KOMSULT CREATOR FOF CL A,000000000000000,0000000000000,ZAC,UT,PAWC,000,,1970/008484/06,9950/080/71/,4  
ZAE000096566,PSG GROUP LIMITED,PSG KONSULT CREATOR FF CL B,000000000000000,0000000000000,ZAC,UT,PACB,000,,1970/008484/06,9950/080/71/,4  
ZAE000096574,PSG GROUP LIMITED,PSG KONSULT INCOME FOF CL A,000000000000000,0000000000000,ZAC,UT,PAWI,000,,1970/008484/06,9950/080/71/,4  
ZAE000096582,PSG GROUP LIMITED,PSG KONSULT INCOME F OF F CL  B,000000000000000,0000000000000,ZAC,UT,PAIB,000,,1970/008484/06,9950/080/71/,4  
ZAE000096590,PSG GROUP LIMITED,PSG KONSULT MODERATE FOF CL A,000000000000000,0000000000000,ZAC,UT,PAWM,000,,1970/008484/06,9950/080/71/,4  
ZAE000159414,PSG GROUP LIMITED,PSG BALANCED FND CL B,000000000000000,0000000000000,ZAC,UT,PBAB,000,,1970/008484/06,9950/080/71/,4  
ZAE000160164,PSG GROUP LIMITED,PSG ALPHEN FOREIGN FLEXIBLE FOF CL B,000000000000000,0000000000000,ZAC,UT,PFFB,000,,1970/008484/06,9950/080/71/,4  
ZAE000062337,PSG GROUP LIMITED,PSG EQUITY FUND CL B,000000000000000,0000000000000,ZAC,UT,PGGB,000,,1970/008484/06,9950/080/71/,4  
ZAE000062345,PSG GROUP LIMITED,PSG EQUITY FUND CL C,000000000000000,0000000000000,ZAC,UT,PGGC,000,,1970/008484/06,9950/080/71/,4  
ZAE000062352,PSG GROUP LIMITED,PSG EQUITY FUND CL D,000000000000000,0000000000000,ZAC,UT,PGGD,000,,1970/008484/06,9950/080/71/,4  
ZAE000079539,PSG GROUP LIMITED,PSG Optimal Income Fnd,000000000000000,0000000000000,ZAC,UT,PSAI,000,,1970/008484/06,9950/080/71/,4  
ZAE000156709,PSG GROUP LIMITED,PSG KONSULT INTERNATIONAL FOF CL D,000000000000000,0000000000000,ZAC,UT,PKID,000,,1970/008484/06,9950/080/71/,4  
ZAE000157202,PSG GROUP LIMITED,PSG MONEY MARKET FND CL C,000000000000000,0000000000000,ZAC,UT,PMFC,000,,1970/008484/06,9950/080/71/,4  
ZAE000159257,PSG GROUP LIMITED,PSG KONSULT ENHANCED INTEREST FND,000000000000000,0000000000000,ZAC,UT,PKEI,000,,1970/008484/06,9950/080/71/,4  
ZAE000159265,PSG GROUP LIMITED,PSG INCOME FUND,000000000000000,0000000000000,ZAC,UT,PINF,000,,1970/008484/06,9950/080/71/,4  
ZAE000159273,PSG GROUP LIMITED,PSG SABLE FUND,000000000000000,0000000000000,ZAC,UT,PSTA,000,,1970/008484/06,9950/080/71/,4  
ZAE000159299,PSG GROUP LIMITED,PSG KONSULT ENHANCED INTEREST F CL D,000000000000000,0000000000000,ZAC,UT,PEID,000,,1970/008484/06,9950/080/71/,4  
ZAE000185526,PURPLE GROUP LIMITED,Purple Group Ltd,000001441548174,0000000000000,ZAC,Ordinary,PPE,002,,1998/013637/06,9552065642,   
ZAE000072310,PUTPROP LIMITED,Putprop Ltd,000000042405133,0000000000000,ZAC,Ordinary,PPR,001,,1988/001085/06,9100097717,   
ZAE000193686,QUANTUM FOODS HOLDINGS LIMITED,Quantum Foods Hldgs Ltd,000000204097828,0000000000000,ZAC,Ordinary,QFH,000,,2013/208598/06,9095455193,   
GB00BNHSJN34,QUILTER PLC,Quilter plc,000001367171544,0000000000000,ZAC,Ordinary,QLT,001,,06404270,,   
ZAE000334850,RAINBOW CHICKEN LIMITED,Rainbow Chicken Limited,000000898731497,0000000000000,ZAC,Ordinary,RBO,000,,2024/200346/06,,   
ZAE000008819,RANDGOLD & EXPLORATION COMPANY LIMITED,Randgold & Expl Co Ltd,000000074585065,0000000000000,ZAC,Ordinary,RNG,001,XC0008855147,1992/005642/06,9042001603,   
ZAE000093183,RAUBEX GROUP LIMITED,Raubex Group Ltd,000000181750036,0000000000000,ZAC,Ordinary,RBX,000,,2006/023666/06,9370/905/15/,1  
ZAE000179438,RCL FOODS LIMITED,RCL Foods Limited,000000899557882,0000000000000,ZAC,Ordinary,RCL,000,XC0008785146,1966/004972/06,,   
ZAE000343307,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PROPRIETARY,RealFin Fixed Income Actively Managed ETF,000000200659266,0000000000000,ZAC,ETF,RFFI,000,,2013/170284/07,,   
ZAE000287306,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,Trident Energy RCIS QIHF A1,000000000000000,0000000000000,ZAC,UT,TRENA1,000,,2013/170284/07,,   
ZAE000287314,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,Trident Energy RCIS QIHF B1,000000000000000,0000000000000,ZAC,UT,TRENB1,000,,2013/170284/07,,   
ZAE000287322,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,Trident Risk Parity RCIS RHF A1,000000000000000,0000000000000,ZAC,UT,TRRKA1,000,,2013/170284/07,,   
ZAE000287330,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,Trident Risk Parity RCIS RHF B1,000000000000000,0000000000000,ZAC,UT,TRRKB1,000,,2013/170284/07,,   
ZAE000287348,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,Trident Risk Parity RCIS RHF C1,000000000000000,0000000000000,ZAC,UT,TRRKC1,000,,2013/170284/07,,   
ZAE000287579,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,RCIS Diversified Equity RHF C6,000000000000000,0000000000000,ZAC,UT,RHFC6,000,,2013/170284/07,,   
ZAE000357117,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,DERHF Hedge Fund E11,000000000000000,0000000000000,ZAC,UT,RDFERF,000,,2013/170284/07,,   
ZAE000357224,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,AARHF Hedge Fund A54,000000000000000,0000000000000,ZAC,UT,AFHA54,000,,2013/170284/07,,   
ZAE000357232,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,Nitrogen RCIS RHF A13,000000000000000,0000000000000,ZAC,UT,NRFA13,000,,2013/170284/07,,   
ZAE000365490,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,AARHF Hedge Fund A59,000000000000000,0000000000000,ZAC,UT,AHFA59,000,,2013/170284/07,,   
ZAE000365516,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,SERHF Hedge Fund D40,000000000000000,0000000000000,ZAC,UT,SERHF7,000,,2013/170284/07,,   
ZAE000365524,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,DERHF Hedge Fund E17,000000000000000,0000000000000,ZAC,UT,DERHF7,000,,2013/170284/07,,   
ZAE000351227,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,AARHF Hedge Fund A52,000000000000000,0000000000000,ZAC,UT,RCIA52,000,,2013/170284/07,,   
ZAE000351243,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,SERHF Hedge Fund D34,000000000000000,0000000000000,ZAC,UT,RCID34,000,,2013/170284/07,,   
ZAE000351268,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,DERHF Hedge Fund E10,000000000000000,0000000000000,ZAC,UT,DEFH10,000,,2013/170284/07,,   
ZAE000356820,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,RCIS AIP LS RHF C,000000000000000,0000000000000,ZAC,UT,AIPLRC,000,,2013/170284/07,,   
ZAE000357075,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,AARHF Hedge Fund A53,000000000000000,0000000000000,ZAC,UT,RIAARF,000,,2013/170284/07,,   
ZAE000357091,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,SERHF Hedge Fund D35,000000000000000,0000000000000,ZAC,UT,RCSERF,000,,2013/170284/07,,   
ZAE000345062,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,RCIS AIP LS RHF B,000000000000000,0000000000000,ZAC,UT,AIPLRB,000,,2013/170284/07,,   
ZAE000345260,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,OY Worldwide Prty Fund A,000000000000000,0000000000000,ZAC,UT,ORPFA,000,,2013/170284/07,,   
ZAE000345484,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,RCIS Diver Equity RHF C,000000000000000,0000000000000,ZAC,UT,RDERHC,000,,2013/170284/07,,   
ZAE000345492,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,RCIS Diver Equity RHF D,000000000000000,0000000000000,ZAC,UT,RDERHD,000,,2013/170284/07,,   
ZAE000345500,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,RCIS Diver Equity RHF E,000000000000000,0000000000000,ZAC,UT,RDERHE,000,,2013/170284/07,,   
ZAE000345849,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,RCIS OYC Stable E,000000000000000,0000000000000,ZAC,UT,ORSFE,000,,2013/170284/07,,   
ZAE000344990,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,OY Worldwide Prty Fund B,000000000000000,0000000000000,ZAC,UT,ORPFB,000,,2013/170284/07,,   
ZAE000345005,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,OY Worldwide Prty Fund C,000000000000000,0000000000000,ZAC,UT,ORPFC,000,,2013/170284/07,,   
ZAE000345013,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,RCIS Div Equity RHF E7,000000000000000,0000000000000,ZAC,UT,DERFE7,000,,2013/170284/07,,   
ZAE000345021,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,RCIS ActArbit RHF A49,000000000000000,0000000000000,ZAC,UT,RCIA49,000,,2013/170284/07,,   
ZAE000345039,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,RCIS StbEquit RHF D31,000000000000000,0000000000000,ZAC,UT,RCID31,000,,2013/170284/07,,   
ZAE000345054,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,RCIS AIP LS RHF A,000000000000000,0000000000000,ZAC,UT,AIPLRA,000,,2013/170284/07,,   
ZAE000336848,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,RCIS Stable Equity Retail Hedge Fund D28,000000000000000,0000000000000,ZAC,UT,RCID28,000,,2013/170284/07,,   
ZAE000337085,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,Nitrogen Nitrogen RCIS RHF A10,000000000000000,0000000000000,ZAC,UT,NNRA10,000,,2013/170284/07,,   
ZAE000340048,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,Nitrogen RCIS RHF A11,000000000000000,0000000000000,ZAC,UT,NNRA11,000,,2013/170284/07,,   
ZAE000340121,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,Oyr ctr realfin flex f C,000000000000000,0000000000000,ZAC,UT,ORFFC,000,,2013/170284/07,,   
ZAE000341376,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,Nitrogen RCIS RHF A12,000000000000000,0000000000000,ZAC,UT,NRRA12,000,,2013/170284/07,,   
ZAE000344362,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,OysterCatcher RF Flx FnB,000000000000000,0000000000000,ZAC,UT,ORFFB,000,,2013/170284/07,,   
ZAE000335972,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,RCIS Diversified Equity RHF E3,000000000000000,0000000000000,ZAC,UT,DRHFE3,000,,2013/170284/07,,   
ZAE000335998,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,AIP RCIS CG QI Hedge Fund C,000000000000000,0000000000000,ZAC,UT,AIPQC,000,,2013/170284/07,,   
ZAE000336285,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,OysterCatcher RCIS Smart Alpha RHF D,000000000000000,0000000000000,ZAC,UT,ROSARD,000,,2013/170284/07,,   
ZAE000336772,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,AIP RCIS EQUITY LONG SHORT QI HEDGE FUND D,000000000000000,0000000000000,ZAC,UT,AIPLSD,000,,2013/170284/07,,   
ZAE000336806,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,RCIS Diversified Equity RHF E4,000000000000000,0000000000000,ZAC,UT,DRHFE4,000,,2013/170284/07,,   
ZAE000336822,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,RCIS Active Arbitrage RHF A46,000000000000000,0000000000000,ZAC,UT,RCIA46,000,,2013/170284/07,,   
ZAE000331591,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,RCIS Stable Equity Retail Hed Fund D24,000000000000000,0000000000000,ZAC,UT,RCRD24,000,,2013/170284/07,,   
ZAE000333266,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,RCIS Diversified Equity RHF E,000000000000000,0000000000000,ZAC,UT,DERHFE,000,,2013/170284/07,,   
ZAE000333522,REALFIN COLLECTIVE INVESTMENT SCHEMES (RF) PTY LTD,RCIS Diversified Equity RHF C,000000000000000,0000000000000,ZAC,UT,RDERC,000,,2013/170284/07,,   
