Security_Key,Source_WS_ID,R1_Materialized,R1_Independent,R1_Exact,TrueRange_Current_Materialized,TrueRange_Current_Independent,TrueRange_Current_Exact
WSSEC:WS:XNYS:ESAB,WS:XNYS:ESAB,0.03187557155840781,0.03187557155840781,True,2.9899978637695312,2.9899978637695312,True
WSSEC:WS:XNYS:ESNT,WS:XNYS:ESNT,-0.01071589811789353,-0.01071589811789353,True,1.5900039672851562,1.5900039672851562,True
WSSEC:WS:XNYS:ETR,WS:XNYS:ETR,-0.01078302588558211,-0.01078302588558211,True,2.1800003051757812,2.1800003051757812,True
WSSEC:WS:XNYS:EVR,WS:XNYS:EVR,0.024409762045407568,0.024409762045407568,True,10.509979248046875,10.509979248046875,True
WSSEC:WS:XNYS:EVRG,WS:XNYS:EVRG,-0.009691335432049253,-0.009691335432049253,True,0.9599990844726562,0.9599990844726562,True
WSSEC:WS:XNYS:EW,WS:XNYS:EW,-0.01255466875975586,-0.01255466875975586,True,1.4900054931640625,1.4900054931640625,True
WSSEC:WS:XNYS:EXC,WS:XNYS:EXC,-0.01204221873450484,-0.01204221873450484,True,0.7599983215332031,0.7599983215332031,True
WSSEC:WS:XNYS:EXP,WS:XNYS:EXP,0.013120642287813844,0.013120642287813844,True,4.019989013671875,4.019989013671875,True
WSSEC:WS:XNYS:F,WS:XNYS:F,-0.02627505486391235,-0.02627505486391235,True,0.4200000762939453,0.4200000762939453,True
WSSEC:WS:XNYS:FAF,WS:XNYS:FAF,-0.004741977568986866,-0.004741977568986866,True,1.0499954223632812,1.0499954223632812,True
WSSEC:WS:XNYS:FBIN,WS:XNYS:FBIN,0.005076064479612397,0.005076064479612397,True,1.2600021362304688,1.2600021362304688,True
WSSEC:WS:XNYS:FCN,WS:XNYS:FCN,-0.003116498126102152,-0.003116498126102152,True,2.0800018310546875,2.0800018310546875,True
WSSEC:WS:XNYS:FCX,WS:XNYS:FCX,-0.006888949950206058,-0.006888949950206058,True,1.7300033569335938,1.7300033569335938,True
WSSEC:WS:XNYS:FDS,WS:XNYS:FDS,-0.029273853523921423,-0.029273853523921423,True,14.779998779296875,14.779998779296875,True
WSSEC:WS:XNYS:FDX,WS:XNYS:FDX,-0.041029130206099884,-0.041029130206099884,True,12.160003662109375,12.160003662109375,True
WSSEC:WS:XNYS:FE,WS:XNYS:FE,-0.010538439475132666,-0.010538439475132666,True,0.6700019836425781,0.6700019836425781,True
WSSEC:WS:XNYS:FERG,WS:XNYS:FERG,-0.004521408908436664,-0.004521408908436664,True,5.8700103759765625,5.8700103759765625,True
WSSEC:WS:XNYS:FHI,WS:XNYS:FHI,0.0189142182121802,0.0189142182121802,True,1.2300033569335938,1.2300033569335938,True
WSSEC:WS:XNYS:FHN,WS:XNYS:FHN,-0.00041772049535293565,-0.00041772049535293565,True,0.23000144958496094,0.23000144958496094,True
WSSEC:WS:XNYS:FICO,WS:XNYS:FICO,-0.026306831105350925,-0.026306831105350925,True,37.8499755859375,37.8499755859375,True
WSSEC:WS:XNYS:FIS,WS:XNYS:FIS,0.009229983456074065,0.009229983456074065,True,1.0800018310546875,1.0800018310546875,True
WSSEC:WS:XNYS:FIX,WS:XNYS:FIX,0.010757112966203408,0.010757112966203408,True,93.5899658203125,93.5899658203125,True
WSSEC:WS:XNYS:FLG,WS:XNYS:FLG,0.0031872479079766425,0.0031872479079766425,True,0.15999984741210938,0.15999984741210938,True
WSSEC:WS:XNYS:FLR,WS:XNYS:FLR,-0.0029143869392551647,-0.0029143869392551647,True,1.7700004577636719,1.7700004577636719,True
WSSEC:WS:XNYS:FLS,WS:XNYS:FLS,0.010693028490750267,0.010693028490750267,True,1.2400054931640625,1.2400054931640625,True
WSSEC:WS:XNYS:FN,WS:XNYS:FN,0.033509252194823036,0.033509252194823036,True,17.1500244140625,17.1500244140625,True
WSSEC:WS:XNYS:FNB,WS:XNYS:FNB,-0.0011154744798246297,-0.0011154744798246297,True,0.18000030517578125,0.18000030517578125,True
WSSEC:WS:XNYS:FND,WS:XNYS:FND,-0.000634491964285111,-0.000634491964285111,True,1.1749992370605469,1.1749992370605469,True
WSSEC:WS:XNYS:FNF,WS:XNYS:FNF,-0.0009411980124081065,-0.0009411980124081065,True,0.8100013732910156,0.8100013732910156,True
WSSEC:WS:XNYS:FOUR,WS:XNYS:FOUR,0.010005115295752098,0.010005115295752098,True,0.9599990844726562,0.9599990844726562,True
WSSEC:WS:XNYS:FTI,WS:XNYS:FTI,-0.009858360421640011,-0.009858360421640011,True,1.2999954223632812,1.2999954223632812,True
WSSEC:WS:XNYS:FTV,WS:XNYS:FTV,-0.014575181643942003,-0.014575181643942003,True,0.9650001525878906,0.9650001525878906,True
WSSEC:WS:XNYS:G,WS:XNYS:G,-0.0017573977641002214,-0.0017573977641002214,True,0.8899993896484375,0.8899993896484375,True
WSSEC:WS:XNYS:GAP,WS:XNYS:GAP,0.03456665301002637,0.03456665301002637,True,0.7299995422363281,0.7299995422363281,True
WSSEC:WS:XNYS:GATX,WS:XNYS:GATX,0.014109812330360905,0.014109812330360905,True,3.69000244140625,3.69000244140625,True
WSSEC:WS:XNYS:GBCI,WS:XNYS:GBCI,0.0033579926578817254,0.0033579926578817254,True,0.48999786376953125,0.48999786376953125,True
WSSEC:WS:XNYS:GD,WS:XNYS:GD,-0.020504990250427624,-0.020504990250427624,True,8.54998779296875,8.54998779296875,True
WSSEC:WS:XNYS:GEF,WS:XNYS:GEF,0.0073751737045548715,0.0073751737045548715,True,1.6399993896484375,1.6399993896484375,True
WSSEC:WS:XNYS:GEV,WS:XNYS:GEV,0.0033829617767513476,0.0033829617767513476,True,38.219970703125,38.219970703125,True
WSSEC:WS:XNYS:GGG,WS:XNYS:GGG,0.0043272251824837404,0.0043272251824837404,True,1.0100021362304688,1.0100021362304688,True
WSSEC:WS:XNYS:GHC,WS:XNYS:GHC,0.0023437652630586836,0.0023437652630586836,True,19.429931640625,19.429931640625,True
WSSEC:WS:XNYS:GL,WS:XNYS:GL,-0.008474030671296262,-0.008474030671296262,True,3.1999969482421875,3.1999969482421875,True
WSSEC:WS:XNYS:GLW,WS:XNYS:GLW,-0.002136210772796243,-0.002136210772796243,True,6.7599945068359375,6.7599945068359375,True
WSSEC:WS:XNYS:GM,WS:XNYS:GM,-0.03819979797632056,-0.03819979797632056,True,3.7299957275390625,3.7299957275390625,True
WSSEC:WS:XNYS:GME,WS:XNYS:GME,0.005300390568396596,0.005300390568396596,True,0.5900001525878906,0.5900001525878906,True
WSSEC:WS:XNYS:GMED,WS:XNYS:GMED,0.002834760789444557,0.002834760789444557,True,1.2400054931640625,1.2400054931640625,True
WSSEC:WS:XNYS:GNRC,WS:XNYS:GNRC,-0.0068698983540600445,-0.0068698983540600445,True,5.5399932861328125,5.5399932861328125,True
WSSEC:WS:XNYS:GPC,WS:XNYS:GPC,0.003883193704030896,0.003883193704030896,True,2.230010986328125,2.230010986328125,True
WSSEC:WS:XNYS:GPK,WS:XNYS:GPK,-0.006444727917549242,-0.006444727917549242,True,0.3000001907348633,0.3000001907348633,True
WSSEC:WS:XNYS:GPN,WS:XNYS:GPN,0.015595209030877966,0.015595209030877966,True,2.3199996948242188,2.3199996948242188,True
WSSEC:WS:XNYS:GS,WS:XNYS:GS,-0.013958314674576311,-0.013958314674576311,True,21.67999267578125,21.67999267578125,True
WSSEC:WS:XNYS:GWRE,WS:XNYS:GWRE,0.03527626192750599,0.03527626192750599,True,6.2899932861328125,6.2899932861328125,True
WSSEC:WS:XNYS:GWW,WS:XNYS:GWW,0.006925422378330159,0.006925422378330159,True,26.8900146484375,26.8900146484375,True
WSSEC:WS:XNYS:GXO,WS:XNYS:GXO,-0.011323969159434122,-0.011323969159434122,True,1.2620010375976562,1.2620010375976562,True
WSSEC:WS:XNYS:H,WS:XNYS:H,0.012319425598686484,0.012319425598686484,True,3.1300048828125,3.1300048828125,True
WSSEC:WS:XNYS:HAE,WS:XNYS:HAE,0.003044297291600273,0.003044297291600273,True,2.0099945068359375,2.0099945068359375,True
WSSEC:WS:XNYS:HAL,WS:XNYS:HAL,-0.007573462972184419,-0.007573462972184419,True,0.7299995422363281,0.7299995422363281,True
WSSEC:WS:XNYS:HCA,WS:XNYS:HCA,-0.029783723590510958,-0.029783723590510958,True,18.819976806640625,18.819976806640625,True
WSSEC:WS:XNYS:HD,WS:XNYS:HD,-0.015300648848221687,-0.015300648848221687,True,8.029998779296875,8.029998779296875,True
WSSEC:WS:XNYS:HGV,WS:XNYS:HGV,-0.00084289910559876,-0.00084289910559876,True,1.0349998474121094,1.0349998474121094,True
WSSEC:WS:XNYS:HIG,WS:XNYS:HIG,-0.007109518307292895,-0.007109518307292895,True,2.2700042724609375,2.2700042724609375,True
WSSEC:WS:XNYS:HII,WS:XNYS:HII,-0.014084462434759915,-0.014084462434759915,True,6.410003662109375,6.410003662109375,True
WSSEC:WS:XNYS:HIMS,WS:XNYS:HIMS,0.048588803911134626,0.048588803911134626,True,1.5349998474121094,1.5349998474121094,True
WSSEC:WS:XNYS:HL,WS:XNYS:HL,-0.03012683364300861,-0.03012683364300861,True,1.1800003051757812,1.1800003051757812,True
WSSEC:WS:XNYS:HLI,WS:XNYS:HLI,0.015779375798076645,0.015779375798076645,True,3.552001953125,3.552001953125,True
WSSEC:WS:XNYS:HLT,WS:XNYS:HLT,0.015982044276414475,0.015982044276414475,True,7.1400146484375,7.1400146484375,True
WSSEC:WS:XNYS:HOG,WS:XNYS:HOG,0.010798255919842292,0.010798255919842292,True,1.2299995422363281,1.2299995422363281,True
WSSEC:WS:XNYS:HOMB,WS:XNYS:HOMB,-0.006042306131046837,-0.006042306131046837,True,0.34999847412109375,0.34999847412109375,True
WSSEC:WS:XNYS:HPE,WS:XNYS:HPE,0.019091907456291635,0.019091907456291635,True,4.930004119873047,4.930004119873047,True
WSSEC:WS:XNYS:HRB,WS:XNYS:HRB,0.005649717514124353,0.005649717514124353,True,1.1400032043457031,1.1400032043457031,True
WSSEC:WS:XNYS:HRL,WS:XNYS:HRL,-0.004016060411629163,-0.004016060411629163,True,0.5199985504150391,0.5199985504150391,True
WSSEC:WS:XNYS:HSY,WS:XNYS:HSY,-0.009320226143501142,-0.009320226143501142,True,3.5699920654296875,3.5699920654296875,True
WSSEC:WS:XNYS:HUBB,WS:XNYS:HUBB,0.004701299586785224,0.004701299586785224,True,11.84002685546875,11.84002685546875,True
WSSEC:WS:XNYS:HUM,WS:XNYS:HUM,0.014782028291174365,0.014782028291174365,True,10.220001220703125,10.220001220703125,True
WSSEC:WS:XNYS:HXL,WS:XNYS:HXL,-0.013726591758678852,-0.013726591758678852,True,3.1199951171875,3.1199951171875,True
WSSEC:WS:XNYS:IBM,WS:XNYS:IBM,-0.024488731237166217,-0.024488731237166217,True,6.75,6.75,True
WSSEC:WS:XNYS:ICE,WS:XNYS:ICE,0.0037095398121163026,0.0037095398121163026,True,2.3300018310546875,2.3300018310546875,True
WSSEC:WS:XNYS:IDA,WS:XNYS:IDA,-0.008435937033780982,-0.008435937033780982,True,1.75,1.75,True
WSSEC:WS:XNYS:IEX,WS:XNYS:IEX,-0.0050942577536168265,-0.0050942577536168265,True,3.0099945068359375,3.0099945068359375,True
WSSEC:WS:XNYS:IFF,WS:XNYS:IFF,0.0016334079004067803,0.0016334079004067803,True,1.55999755859375,1.55999755859375,True
WSSEC:WS:XNYS:INGR,WS:XNYS:INGR,-0.003082328635712561,-0.003082328635712561,True,1.1699981689453125,1.1699981689453125,True
WSSEC:WS:XNYS:IP,WS:XNYS:IP,-0.0229691786358579,-0.0229691786358579,True,1.3799972534179688,1.3799972534179688,True
WSSEC:WS:XNYS:IQV,WS:XNYS:IQV,0.026730396676128976,0.026730396676128976,True,10.670013427734375,10.670013427734375,True
WSSEC:WS:XNYS:IT,WS:XNYS:IT,0.004481307599213613,0.004481307599213613,True,5.8600006103515625,5.8600006103515625,True
WSSEC:WS:XNYS:ITT,WS:XNYS:ITT,0.00591769671763287,0.00591769671763287,True,3.44000244140625,3.44000244140625,True
WSSEC:WS:XNYS:ITW,WS:XNYS:ITW,-0.005193524094788682,-0.005193524094788682,True,3.760009765625,3.760009765625,True
WSSEC:WS:XNYS:JBL,WS:XNYS:JBL,0.00628340871710531,0.00628340871710531,True,12.399993896484375,12.399993896484375,True
WSSEC:WS:XNYS:JEF,WS:XNYS:JEF,-0.0010439050138818518,-0.0010439050138818518,True,1.1100006103515625,1.1100006103515625,True
WSSEC:WS:XNYS:JNJ,WS:XNYS:JNJ,0.005609760273137754,0.005609760273137754,True,6.220001220703125,6.220001220703125,True
WSSEC:WS:XNYS:JPM,WS:XNYS:JPM,0.0030515769947025984,0.0030515769947025984,True,4.089996337890625,4.089996337890625,True
WSSEC:WS:XNYS:KBH,WS:XNYS:KBH,0.015704620017851,0.015704620017851,True,1.2999992370605469,1.2999992370605469,True
WSSEC:WS:XNYS:KBR,WS:XNYS:KBR,0.005627483336728689,0.005627483336728689,True,0.6299972534179688,0.6299972534179688,True
WSSEC:WS:XNYS:KD,WS:XNYS:KD,0.010770515139007397,0.010770515139007397,True,0.5399999618530273,0.5399999618530273,True
WSSEC:WS:XNYS:KEX,WS:XNYS:KEX,-0.019660289849701806,-0.019660289849701806,True,3.100006103515625,3.100006103515625,True
WSSEC:WS:XNYS:KEY,WS:XNYS:KEY,0.0004940824602235327,0.0004940824602235327,True,0.2999992370605469,0.2999992370605469,True
WSSEC:WS:XNYS:KEYS,WS:XNYS:KEYS,0.011829362029208257,0.011829362029208257,True,14.959991455078125,14.959991455078125,True
WSSEC:WS:XNYS:KMB,WS:XNYS:KMB,-0.0049129553995108655,-0.0049129553995108655,True,1.7700042724609375,1.7700042724609375,True
WSSEC:WS:XNYS:KMI,WS:XNYS:KMI,-0.003825337456903055,-0.003825337456903055,True,0.4500007629394531,0.4500007629394531,True
WSSEC:WS:XNYS:KNF,WS:XNYS:KNF,0.017817803915726627,0.017817803915726627,True,1.8100013732910156,1.8100013732910156,True
WSSEC:WS:XNYS:KNSL,WS:XNYS:KNSL,0.0037550688383676256,0.0037550688383676256,True,6.870025634765625,6.870025634765625,True
WSSEC:WS:XNYS:KNX,WS:XNYS:KNX,-0.0008997834181037057,-0.0008997834181037057,True,2.6699981689453125,2.6699981689453125,True
WSSEC:WS:XNYS:KO,WS:XNYS:KO,0.00011354451863176962,0.00011354451863176962,True,1.2700042724609375,1.2700042724609375,True
WSSEC:WS:XNYS:KR,WS:XNYS:KR,0.02220677988984754,0.02220677988984754,True,2.0100021362304688,2.0100021362304688,True
WSSEC:WS:XNYS:KVUE,WS:XNYS:KVUE,-0.003395555499905112,-0.003395555499905112,True,0.26999855041503906,0.26999855041503906,True
WSSEC:WS:XNYS:L,WS:XNYS:L,0.0002855938598191887,0.0002855938598191887,True,1.3700027465820312,1.3700027465820312,True
WSSEC:WS:XNYS:LAD,WS:XNYS:LAD,-0.0003794072196408038,-0.0003794072196408038,True,5.75,5.75,True
WSSEC:WS:XNYS:LDOS,WS:XNYS:LDOS,-0.010746683302976456,-0.010746683302976456,True,2.2699966430664062,2.2699966430664062,True
WSSEC:WS:XNYS:LEA,WS:XNYS:LEA,-0.0034814172005156463,-0.0034814172005156463,True,1.9300003051757812,1.9300003051757812,True
WSSEC:WS:XNYS:LEN,WS:XNYS:LEN,-0.0006132902897700854,-0.0006132902897700854,True,1.8600006103515625,1.8600006103515625,True
WSSEC:WS:XNYS:LHX,WS:XNYS:LHX,-0.004891155866794006,-0.004891155866794006,True,4.269989013671875,4.269989013671875,True
WSSEC:WS:XNYS:LII,WS:XNYS:LII,-0.012246864702806892,-0.012246864702806892,True,6.57000732421875,6.57000732421875,True
WSSEC:WS:XNYS:LLY,WS:XNYS:LLY,0.026846475361415045,0.026846475361415045,True,46.800048828125,46.800048828125,True
WSSEC:WS:XNYS:LMT,WS:XNYS:LMT,-0.0018677679393724889,-0.0018677679393724889,True,7.67999267578125,7.67999267578125,True
WSSEC:WS:XNYS:LOW,WS:XNYS:LOW,-0.014997884134790529,-0.014997884134790529,True,5.19000244140625,5.19000244140625,True
WSSEC:WS:XNYS:LPX,WS:XNYS:LPX,-0.00413344525915238,-0.00413344525915238,True,1.7699966430664062,1.7699966430664062,True
WSSEC:WS:XNYS:LUV,WS:XNYS:LUV,0.012426859409261137,0.012426859409261137,True,1.4099998474121094,1.4099998474121094,True
WSSEC:WS:XNYS:LVS,WS:XNYS:LVS,-0.013778951767098424,-0.013778951767098424,True,1.1699981689453125,1.1699981689453125,True
WSSEC:WS:XNYS:LYV,WS:XNYS:LYV,0.012009695284607158,0.012009695284607158,True,5.3000030517578125,5.3000030517578125,True
WSSEC:WS:XNYS:M,WS:XNYS:M,0.011394712575869104,0.011394712575869104,True,0.75,0.75,True
WSSEC:WS:XNYS:MA,WS:XNYS:MA,0.01100163303276136,0.01100163303276136,True,8.5,8.5,True
WSSEC:WS:XNYS:MAS,WS:XNYS:MAS,-0.012470746153849577,-0.012470746153849577,True,1.6300048828125,1.6300048828125,True
WSSEC:WS:XNYS:MCD,WS:XNYS:MCD,-0.005454863258665621,-0.005454863258665621,True,5.5399932861328125,5.5399932861328125,True
WSSEC:WS:XNYS:MCK,WS:XNYS:MCK,-0.012651918964721731,-0.012651918964721731,True,30.00994873046875,30.00994873046875,True
WSSEC:WS:XNYS:MCO,WS:XNYS:MCO,-0.013717420948138659,-0.013717420948138659,True,15.199981689453125,15.199981689453125,True
WSSEC:WS:XNYS:MET,WS:XNYS:MET,0.0005144347050178855,0.0005144347050178855,True,1.1200027465820312,1.1200027465820312,True
WSSEC:WS:XNYS:MGM,WS:XNYS:MGM,-0.10990753012199972,-0.10990753012199972,True,4.4199981689453125,4.4199981689453125,True
WSSEC:WS:XNYS:MKC,WS:XNYS:MKC,-0.025870858704748256,-0.025870858704748256,True,1.7400016784667969,1.7400016784667969,True
WSSEC:WS:XNYS:MLI,WS:XNYS:MLI,-0.002330604134504477,-0.002330604134504477,True,1.0900001525878906,1.0900001525878906,True
WSSEC:WS:XNYS:MLM,WS:XNYS:MLM,-0.021103080529941254,-0.021103080529941254,True,13.050018310546875,13.050018310546875,True
WSSEC:WS:XNYS:MMM,WS:XNYS:MMM,-0.016324126420901863,-0.016324126420901863,True,3.4900054931640625,3.4900054931640625,True
WSSEC:WS:XNYS:MMS,WS:XNYS:MMS,0.00053633526511776,0.00053633526511776,True,1.0,1.0,True
WSSEC:WS:XNYS:MO,WS:XNYS:MO,-0.0010152240452855343,-0.0010152240452855343,True,1.4500045776367188,1.4500045776367188,True
WSSEC:WS:XNYS:MOGA,WS:XNYS:MOGA,0.01310881578343892,0.01310881578343892,True,6.990020751953125,6.990020751953125,True
WSSEC:WS:XNYS:MOH,WS:XNYS:MOH,-0.014891131701539329,-0.014891131701539329,True,5.7299957275390625,5.7299957275390625,True
WSSEC:WS:XNYS:MOS,WS:XNYS:MOS,-0.02790317118418173,-0.02790317118418173,True,1.25,1.25,True
WSSEC:WS:XNYS:MP,WS:XNYS:MP,0.057977185268293985,0.057977185268293985,True,3.390003204345703,3.390003204345703,True
WSSEC:WS:XNYS:MPC,WS:XNYS:MPC,0.006617249322591112,0.006617249322591112,True,13.350006103515625,13.350006103515625,True
WSSEC:WS:XNYS:MRK,WS:XNYS:MRK,-0.0006753518522354396,-0.0006753518522354396,True,3.5600128173828125,3.5600128173828125,True
WSSEC:WS:XNYS:MS,WS:XNYS:MS,-0.010433953686163955,-0.010433953686163955,True,3.6399993896484375,3.6399993896484375,True
WSSEC:WS:XNYS:MSA,WS:XNYS:MSA,-0.01341424698310667,-0.01341424698310667,True,3.850006103515625,3.850006103515625,True
WSSEC:WS:XNYS:MSCI,WS:XNYS:MSCI,0.0006838309779826357,0.0006838309779826357,True,11.239990234375,11.239990234375,True
WSSEC:WS:XNYS:MSI,WS:XNYS:MSI,-0.012010248349350605,-0.012010248349350605,True,12.120025634765625,12.120025634765625,True
WSSEC:WS:XNYS:MSM,WS:XNYS:MSM,-0.004745944156777093,-0.004745944156777093,True,2.7299957275390625,2.7299957275390625,True
WSSEC:WS:XNYS:MTB,WS:XNYS:MTB,-0.004189808549383112,-0.004189808549383112,True,3.529998779296875,3.529998779296875,True
WSSEC:WS:XNYS:MTD,WS:XNYS:MTD,0.017965114657378267,0.017965114657378267,True,62.830078125,62.830078125,True
WSSEC:WS:XNYS:MTDR,WS:XNYS:MTDR,-0.04787891489088969,-0.04787891489088969,True,3.5,3.5,True
WSSEC:WS:XNYS:MTG,WS:XNYS:MTG,-0.00808352195355666,-0.00808352195355666,True,0.4799995422363281,0.4799995422363281,True
WSSEC:WS:XNYS:MTN,WS:XNYS:MTN,0.004506363449721773,0.004506363449721773,True,3.529998779296875,3.529998779296875,True
WSSEC:WS:XNYS:MTZ,WS:XNYS:MTZ,0.039742461141976326,0.039742461141976326,True,12.279998779296875,12.279998779296875,True
WSSEC:WS:XNYS:MUR,WS:XNYS:MUR,-0.03236157005147344,-0.03236157005147344,True,1.5,1.5,True
WSSEC:WS:XNYS:MUSA,WS:XNYS:MUSA,-0.032522980850654304,-0.032522980850654304,True,20.08001708984375,20.08001708984375,True
WSSEC:WS:XNYS:NEM,WS:XNYS:NEM,-0.018211250056039407,-0.018211250056039407,True,3.5300064086914062,3.5300064086914062,True
WSSEC:WS:XNYS:NEU,WS:XNYS:NEU,-0.007725357603864835,-0.007725357603864835,True,15.72998046875,15.72998046875,True
WSSEC:WS:XNYS:NFG,WS:XNYS:NFG,-0.011369231213086972,-0.011369231213086972,True,1.3499984741210938,1.3499984741210938,True
WSSEC:WS:XNYS:NI,WS:XNYS:NI,-0.0033121291239550654,-0.0033121291239550654,True,0.5900001525878906,0.5900001525878906,True
WSSEC:WS:XNYS:NJR,WS:XNYS:NJR,-0.007501904129188053,-0.007501904129188053,True,1.0399971008300781,1.0399971008300781,True
WSSEC:WS:XNYS:NKE,WS:XNYS:NKE,-0.0016642873748543563,-0.0016642873748543563,True,0.6199989318847656,0.6199989318847656,True
WSSEC:WS:XNYS:NOC,WS:XNYS:NOC,-0.01057496229647481,-0.01057496229647481,True,10.3800048828125,10.3800048828125,True
WSSEC:WS:XNYS:NOV,WS:XNYS:NOV,0.003986045088315793,0.003986045088315793,True,0.6100006103515625,0.6100006103515625,True
WSSEC:WS:XNYS:NOW,WS:XNYS:NOW,-0.02130984533323621,-0.02130984533323621,True,3.5099945068359375,3.5099945068359375,True
WSSEC:WS:XNYS:NRG,WS:XNYS:NRG,-0.028494864096487937,-0.028494864096487937,True,3.220001220703125,3.220001220703125,True
WSSEC:WS:XNYS:NSC,WS:XNYS:NSC,-0.005841072603564701,-0.005841072603564701,True,3.82000732421875,3.82000732421875,True
WSSEC:WS:XNYS:NUE,WS:XNYS:NUE,0.003967977177427917,0.003967977177427917,True,4.4199981689453125,4.4199981689453125,True
WSSEC:WS:XNYS:NVR,WS:XNYS:NVR,-0.0009804568116714707,-0.0009804568116714707,True,99.6103515625,99.6103515625,True
WSSEC:WS:XNYS:NVST,WS:XNYS:NVST,0.0034261208736228177,0.0034261208736228177,True,0.47500038146972656,0.47500038146972656,True
WSSEC:WS:XNYS:NVT,WS:XNYS:NVT,0.009880906450133953,0.009880906450133953,True,3.70001220703125,3.70001220703125,True
WSSEC:WS:XNYS:NYT,WS:XNYS:NYT,0.004557751018330114,0.004557751018330114,True,1.4000015258789062,1.4000015258789062,True
WSSEC:WS:XNYS:OC,WS:XNYS:OC,-0.01864410943938355,-0.01864410943938355,True,4.2299957275390625,4.2299957275390625,True
WSSEC:WS:XNYS:OGE,WS:XNYS:OGE,-0.010107648899978283,-0.010107648899978283,True,0.7299995422363281,0.7299995422363281,True
WSSEC:WS:XNYS:OGS,WS:XNYS:OGS,-0.011703748560166205,-0.011703748560166205,True,1.7000045776367188,1.7000045776367188,True
WSSEC:WS:XNYS:OKE,WS:XNYS:OKE,0.00706869210489125,0.00706869210489125,True,1.7900009155273438,1.7900009155273438,True
WSSEC:WS:XNYS:OLN,WS:XNYS:OLN,-0.017814681374242358,-0.017814681374242358,True,0.5200004577636719,0.5200004577636719,True
WSSEC:WS:XNYS:OMC,WS:XNYS:OMC,-0.010464974670591376,-0.010464974670591376,True,1.899993896484375,1.899993896484375,True
WSSEC:WS:XNYS:ONTO,WS:XNYS:ONTO,0.04764081030816003,0.04764081030816003,True,13.71002197265625,13.71002197265625,True
WSSEC:WS:XNYS:ORA,WS:XNYS:ORA,-0.008424077724204948,-0.008424077724204948,True,2.4300003051757812,2.4300003051757812,True
WSSEC:WS:XNYS:ORI,WS:XNYS:ORI,-0.018272829243936584,-0.018272829243936584,True,0.9900016784667969,0.9900016784667969,True
WSSEC:WS:XNYS:OSK,WS:XNYS:OSK,-0.02203121010908038,-0.02203121010908038,True,4.989990234375,4.989990234375,True
WSSEC:WS:XNYS:OTIS,WS:XNYS:OTIS,-0.024004675014257626,-0.024004675014257626,True,1.7900009155273438,1.7900009155273438,True
WSSEC:WS:XNYS:OVV,WS:XNYS:OVV,-0.035113013695907136,-0.035113013695907136,True,2.279998779296875,2.279998779296875,True
WSSEC:WS:XNYS:OXY,WS:XNYS:OXY,0.012029264633314218,0.012029264633314218,True,1.3999977111816406,1.3999977111816406,True
WSSEC:WS:XNYS:P,WS:XNYS:P,0.09141544390490197,0.09141544390490197,True,9.660003662109375,9.660003662109375,True
WSSEC:WS:XNYS:PAG,WS:XNYS:PAG,-0.0021165370723407184,-0.0021165370723407184,True,3.1200103759765625,3.1200103759765625,True
WSSEC:WS:XNYS:PATH,WS:XNYS:PATH,0.014936505163337888,0.014936505163337888,True,0.39999961853027344,0.39999961853027344,True
WSSEC:WS:XNYS:PB,WS:XNYS:PB,-0.0015708795519904228,-0.0015708795519904228,True,0.8499984741210938,0.8499984741210938,True
WSSEC:WS:XNYS:PBF,WS:XNYS:PBF,-0.06101825282423001,-0.06101825282423001,True,6.340003967285156,6.340003967285156,True
WSSEC:WS:XNYS:PCG,WS:XNYS:PCG,-0.007252228339604594,-0.007252228339604594,True,0.48999977111816406,0.48999977111816406,True
WSSEC:WS:XNYS:PEG,WS:XNYS:PEG,-0.011142475519288486,-0.011142475519288486,True,1.089996337890625,1.089996337890625,True
WSSEC:WS:XNYS:PEN,WS:XNYS:PEN,0.003715342106752617,0.003715342106752617,True,2.006011962890625,2.006011962890625,True
WSSEC:WS:XNYS:PEP,WS:XNYS:PEP,-0.015593784709703185,-0.015593784709703185,True,3.0800018310546875,3.0800018310546875,True
WSSEC:WS:XNYS:PFE,WS:XNYS:PFE,0.008161800558748933,0.008161800558748933,True,0.6700000762939453,0.6700000762939453,True
WSSEC:WS:XNYS:PFGC,WS:XNYS:PFGC,0.005221400580225799,0.005221400580225799,True,1.9300003051757812,1.9300003051757812,True
WSSEC:WS:XNYS:PG,WS:XNYS:PG,-0.011601918182701954,-0.011601918182701954,True,3.5200042724609375,3.5200042724609375,True
WSSEC:WS:XNYS:PGR,WS:XNYS:PGR,-0.004726070451389064,-0.004726070451389064,True,4.1199951171875,4.1199951171875,True
WSSEC:WS:XNYS:PH,WS:XNYS:PH,0.003881712925940084,0.003881712925940084,True,20.03997802734375,20.03997802734375,True
WSSEC:WS:XNYS:PHM,WS:XNYS:PHM,-0.004464651532174124,-0.004464651532174124,True,1.6800003051757812,1.6800003051757812,True
WSSEC:WS:XNYS:PII,WS:XNYS:PII,0.006288147854760062,0.006288147854760062,True,2.2600021362304688,2.2600021362304688,True
WSSEC:WS:XNYS:PINS,WS:XNYS:PINS,0.040860226521231,0.040860226521231,True,0.8999996185302734,0.8999996185302734,True
WSSEC:WS:XNYS:PKG,WS:XNYS:PKG,-0.01190968199880138,-0.01190968199880138,True,6.19000244140625,6.19000244140625,True
