Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,feature_as_of_date,latest_eligible_valid_date,eligible_rows_after_asof,Result
WSSEC:WS:XNYS:WTRG,WS:XNYS:WTRG,XNYS,WTRG,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:WTS,WS:XNYS:WTS,XNYS,WTS,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:XPO,WS:XNYS:XPO,XNYS,XPO,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:XYL,WS:XNYS:XYL,XNYS,XYL,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:XYZ,WS:XNYS:XYZ,XNYS,XYZ,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:YETI,WS:XNYS:YETI,XNYS,YETI,2026-09-21,2026-09-21,0,PASS
WSSEC:WS:XNYS:YUM,WS:XNYS:YUM,XNYS,YUM,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:ZBH,WS:XNYS:ZBH,XNYS,ZBH,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XNYS:ZTS,WS:XNYS:ZTS,XNYS,ZTS,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000001,WS:XSHE:000001,XSHE,000001,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000002,WS:XSHE:000002,XSHE,000002,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000063,WS:XSHE:000063,XSHE,000063,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000100,WS:XSHE:000100,XSHE,000100,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000157,WS:XSHE:000157,XSHE,000157,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000166,WS:XSHE:000166,XSHE,000166,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000301,WS:XSHE:000301,XSHE,000301,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000333,WS:XSHE:000333,XSHE,000333,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000338,WS:XSHE:000338,XSHE,000338,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000408,WS:XSHE:000408,XSHE,000408,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000425,WS:XSHE:000425,XSHE,000425,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000538,WS:XSHE:000538,XSHE,000538,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000568,WS:XSHE:000568,XSHE,000568,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000596,WS:XSHE:000596,XSHE,000596,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000617,WS:XSHE:000617,XSHE,000617,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000625,WS:XSHE:000625,XSHE,000625,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000630,WS:XSHE:000630,XSHE,000630,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000651,WS:XSHE:000651,XSHE,000651,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000657,WS:XSHE:000657,XSHE,000657,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000708,WS:XSHE:000708,XSHE,000708,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000725,WS:XSHE:000725,XSHE,000725,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000768,WS:XSHE:000768,XSHE,000768,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000776,WS:XSHE:000776,XSHE,000776,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000792,WS:XSHE:000792,XSHE,000792,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000807,WS:XSHE:000807,XSHE,000807,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000858,WS:XSHE:000858,XSHE,000858,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000895,WS:XSHE:000895,XSHE,000895,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000938,WS:XSHE:000938,XSHE,000938,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000963,WS:XSHE:000963,XSHE,000963,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000975,WS:XSHE:000975,XSHE,000975,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000977,WS:XSHE:000977,XSHE,000977,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000988,WS:XSHE:000988,XSHE,000988,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:000999,WS:XSHE:000999,XSHE,000999,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:001965,WS:XSHE:001965,XSHE,001965,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:001979,WS:XSHE:001979,XSHE,001979,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002001,WS:XSHE:002001,XSHE,002001,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002027,WS:XSHE:002027,XSHE,002027,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002028,WS:XSHE:002028,XSHE,002028,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002049,WS:XSHE:002049,XSHE,002049,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002050,WS:XSHE:002050,XSHE,002050,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002074,WS:XSHE:002074,XSHE,002074,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002142,WS:XSHE:002142,XSHE,002142,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002179,WS:XSHE:002179,XSHE,002179,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002202,WS:XSHE:002202,XSHE,002202,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002230,WS:XSHE:002230,XSHE,002230,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002236,WS:XSHE:002236,XSHE,002236,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002241,WS:XSHE:002241,XSHE,002241,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002304,WS:XSHE:002304,XSHE,002304,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002311,WS:XSHE:002311,XSHE,002311,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002352,WS:XSHE:002352,XSHE,002352,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002353,WS:XSHE:002353,XSHE,002353,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002371,WS:XSHE:002371,XSHE,002371,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002384,WS:XSHE:002384,XSHE,002384,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002415,WS:XSHE:002415,XSHE,002415,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002422,WS:XSHE:002422,XSHE,002422,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002460,WS:XSHE:002460,XSHE,002460,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002463,WS:XSHE:002463,XSHE,002463,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002466,WS:XSHE:002466,XSHE,002466,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002475,WS:XSHE:002475,XSHE,002475,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002493,WS:XSHE:002493,XSHE,002493,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002532,WS:XSHE:002532,XSHE,002532,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002558,WS:XSHE:002558,XSHE,002558,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002594,WS:XSHE:002594,XSHE,002594,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002600,WS:XSHE:002600,XSHE,002600,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002602,WS:XSHE:002602,XSHE,002602,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002625,WS:XSHE:002625,XSHE,002625,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002648,WS:XSHE:002648,XSHE,002648,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002709,WS:XSHE:002709,XSHE,002709,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002714,WS:XSHE:002714,XSHE,002714,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002736,WS:XSHE:002736,XSHE,002736,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002837,WS:XSHE:002837,XSHE,002837,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002916,WS:XSHE:002916,XSHE,002916,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002920,WS:XSHE:002920,XSHE,002920,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:002938,WS:XSHE:002938,XSHE,002938,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:003816,WS:XSHE:003816,XSHE,003816,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300014,WS:XSHE:300014,XSHE,300014,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300015,WS:XSHE:300015,XSHE,300015,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300033,WS:XSHE:300033,XSHE,300033,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300059,WS:XSHE:300059,XSHE,300059,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300122,WS:XSHE:300122,XSHE,300122,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300124,WS:XSHE:300124,XSHE,300124,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300251,WS:XSHE:300251,XSHE,300251,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300274,WS:XSHE:300274,XSHE,300274,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300308,WS:XSHE:300308,XSHE,300308,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300316,WS:XSHE:300316,XSHE,300316,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300394,WS:XSHE:300394,XSHE,300394,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300408,WS:XSHE:300408,XSHE,300408,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300413,WS:XSHE:300413,XSHE,300413,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300418,WS:XSHE:300418,XSHE,300418,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300433,WS:XSHE:300433,XSHE,300433,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300442,WS:XSHE:300442,XSHE,300442,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300450,WS:XSHE:300450,XSHE,300450,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300476,WS:XSHE:300476,XSHE,300476,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300498,WS:XSHE:300498,XSHE,300498,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300502,WS:XSHE:300502,XSHE,300502,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300628,WS:XSHE:300628,XSHE,300628,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300661,WS:XSHE:300661,XSHE,300661,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300750,WS:XSHE:300750,XSHE,300750,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300760,WS:XSHE:300760,XSHE,300760,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300803,WS:XSHE:300803,XSHE,300803,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300832,WS:XSHE:300832,XSHE,300832,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300866,WS:XSHE:300866,XSHE,300866,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300896,WS:XSHE:300896,XSHE,300896,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:300999,WS:XSHE:300999,XSHE,300999,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:301165,WS:XSHE:301165,XSHE,301165,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:301236,WS:XSHE:301236,XSHE,301236,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:301269,WS:XSHE:301269,XSHE,301269,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHE:301308,WS:XSHE:301308,XSHE,301308,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600000,WS:XSHG:600000,XSHG,600000,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600009,WS:XSHG:600009,XSHG,600009,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600010,WS:XSHG:600010,XSHG,600010,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600011,WS:XSHG:600011,XSHG,600011,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600015,WS:XSHG:600015,XSHG,600015,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600016,WS:XSHG:600016,XSHG,600016,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600018,WS:XSHG:600018,XSHG,600018,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600019,WS:XSHG:600019,XSHG,600019,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600023,WS:XSHG:600023,XSHG,600023,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600025,WS:XSHG:600025,XSHG,600025,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600026,WS:XSHG:600026,XSHG,600026,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600027,WS:XSHG:600027,XSHG,600027,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600028,WS:XSHG:600028,XSHG,600028,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600029,WS:XSHG:600029,XSHG,600029,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600030,WS:XSHG:600030,XSHG,600030,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600031,WS:XSHG:600031,XSHG,600031,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600036,WS:XSHG:600036,XSHG,600036,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600039,WS:XSHG:600039,XSHG,600039,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600048,WS:XSHG:600048,XSHG,600048,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600050,WS:XSHG:600050,XSHG,600050,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600061,WS:XSHG:600061,XSHG,600061,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600066,WS:XSHG:600066,XSHG,600066,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600085,WS:XSHG:600085,XSHG,600085,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600089,WS:XSHG:600089,XSHG,600089,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600104,WS:XSHG:600104,XSHG,600104,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600111,WS:XSHG:600111,XSHG,600111,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600115,WS:XSHG:600115,XSHG,600115,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600118,WS:XSHG:600118,XSHG,600118,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600150,WS:XSHG:600150,XSHG,600150,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600160,WS:XSHG:600160,XSHG,600160,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600176,WS:XSHG:600176,XSHG,600176,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600183,WS:XSHG:600183,XSHG,600183,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600188,WS:XSHG:600188,XSHG,600188,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600196,WS:XSHG:600196,XSHG,600196,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600219,WS:XSHG:600219,XSHG,600219,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600221,WS:XSHG:600221,XSHG,600221,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600233,WS:XSHG:600233,XSHG,600233,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600276,WS:XSHG:600276,XSHG,600276,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600309,WS:XSHG:600309,XSHG,600309,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600346,WS:XSHG:600346,XSHG,600346,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600362,WS:XSHG:600362,XSHG,600362,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600372,WS:XSHG:600372,XSHG,600372,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600406,WS:XSHG:600406,XSHG,600406,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600415,WS:XSHG:600415,XSHG,600415,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600426,WS:XSHG:600426,XSHG,600426,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600436,WS:XSHG:600436,XSHG,600436,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600438,WS:XSHG:600438,XSHG,600438,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600460,WS:XSHG:600460,XSHG,600460,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600482,WS:XSHG:600482,XSHG,600482,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600489,WS:XSHG:600489,XSHG,600489,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600515,WS:XSHG:600515,XSHG,600515,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600519,WS:XSHG:600519,XSHG,600519,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600522,WS:XSHG:600522,XSHG,600522,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600547,WS:XSHG:600547,XSHG,600547,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600549,WS:XSHG:600549,XSHG,600549,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600570,WS:XSHG:600570,XSHG,600570,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600584,WS:XSHG:600584,XSHG,600584,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600585,WS:XSHG:600585,XSHG,600585,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600588,WS:XSHG:600588,XSHG,600588,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600600,WS:XSHG:600600,XSHG,600600,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600660,WS:XSHG:600660,XSHG,600660,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600674,WS:XSHG:600674,XSHG,600674,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600690,WS:XSHG:600690,XSHG,600690,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600741,WS:XSHG:600741,XSHG,600741,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600760,WS:XSHG:600760,XSHG,600760,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600795,WS:XSHG:600795,XSHG,600795,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600809,WS:XSHG:600809,XSHG,600809,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600845,WS:XSHG:600845,XSHG,600845,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600875,WS:XSHG:600875,XSHG,600875,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600886,WS:XSHG:600886,XSHG,600886,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600887,WS:XSHG:600887,XSHG,600887,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600893,WS:XSHG:600893,XSHG,600893,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600900,WS:XSHG:600900,XSHG,600900,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600905,WS:XSHG:600905,XSHG,600905,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600918,WS:XSHG:600918,XSHG,600918,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600919,WS:XSHG:600919,XSHG,600919,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600926,WS:XSHG:600926,XSHG,600926,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600930,WS:XSHG:600930,XSHG,600930,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600938,WS:XSHG:600938,XSHG,600938,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600941,WS:XSHG:600941,XSHG,600941,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600958,WS:XSHG:600958,XSHG,600958,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600989,WS:XSHG:600989,XSHG,600989,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:600999,WS:XSHG:600999,XSHG,600999,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601006,WS:XSHG:601006,XSHG,601006,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601009,WS:XSHG:601009,XSHG,601009,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601012,WS:XSHG:601012,XSHG,601012,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601018,WS:XSHG:601018,XSHG,601018,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601021,WS:XSHG:601021,XSHG,601021,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601058,WS:XSHG:601058,XSHG,601058,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601066,WS:XSHG:601066,XSHG,601066,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601077,WS:XSHG:601077,XSHG,601077,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601088,WS:XSHG:601088,XSHG,601088,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601100,WS:XSHG:601100,XSHG,601100,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601111,WS:XSHG:601111,XSHG,601111,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601117,WS:XSHG:601117,XSHG,601117,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601127,WS:XSHG:601127,XSHG,601127,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601136,WS:XSHG:601136,XSHG,601136,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601138,WS:XSHG:601138,XSHG,601138,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601166,WS:XSHG:601166,XSHG,601166,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601169,WS:XSHG:601169,XSHG,601169,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601186,WS:XSHG:601186,XSHG,601186,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601211,WS:XSHG:601211,XSHG,601211,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601225,WS:XSHG:601225,XSHG,601225,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601229,WS:XSHG:601229,XSHG,601229,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601238,WS:XSHG:601238,XSHG,601238,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601288,WS:XSHG:601288,XSHG,601288,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601318,WS:XSHG:601318,XSHG,601318,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601319,WS:XSHG:601319,XSHG,601319,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601328,WS:XSHG:601328,XSHG,601328,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601336,WS:XSHG:601336,XSHG,601336,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601360,WS:XSHG:601360,XSHG,601360,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601377,WS:XSHG:601377,XSHG,601377,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601390,WS:XSHG:601390,XSHG,601390,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601398,WS:XSHG:601398,XSHG,601398,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601456,WS:XSHG:601456,XSHG,601456,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601600,WS:XSHG:601600,XSHG,601600,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601601,WS:XSHG:601601,XSHG,601601,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601607,WS:XSHG:601607,XSHG,601607,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601618,WS:XSHG:601618,XSHG,601618,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601628,WS:XSHG:601628,XSHG,601628,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601633,WS:XSHG:601633,XSHG,601633,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601658,WS:XSHG:601658,XSHG,601658,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601668,WS:XSHG:601668,XSHG,601668,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601669,WS:XSHG:601669,XSHG,601669,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601688,WS:XSHG:601688,XSHG,601688,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601689,WS:XSHG:601689,XSHG,601689,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601698,WS:XSHG:601698,XSHG,601698,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601727,WS:XSHG:601727,XSHG,601727,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601728,WS:XSHG:601728,XSHG,601728,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601766,WS:XSHG:601766,XSHG,601766,2026-09-24,2026-09-24,0,PASS
WSSEC:WS:XSHG:601788,WS:XSHG:601788,XSHG,601788,2026-09-24,2026-09-24,0,PASS
