Security_Key,Source_WS_ID,EMA20_materialized,EMA20_independent,EMA20_exact_match,EMA50_materialized,EMA50_independent,EMA50_exact_match,ATR14_materialized,ATR14_independent,ATR14_exact_match,semantics
WSSEC:WS:BVMF:ABEV3,WS:BVMF:ABEV3,15.482989242239373,15.482989242239373,True,15.528242236363482,15.528242236363482,True,0.29661126201626437,0.29661126201626437,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:ALOS3,WS:BVMF:ALOS3,28.47687860387407,28.47687860387407,True,27.886238963113005,27.886238963113005,True,0.6986256074853908,0.6986256074853908,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:AXIA3,WS:BVMF:AXIA3,54.549952381827886,54.549952381827886,True,53.77775816289612,53.77775816289612,True,1.4956428839183205,1.4956428839183205,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:B3SA3,WS:BVMF:B3SA3,17.27401794732611,17.27401794732611,True,16.47656808300924,16.47656808300924,True,0.532760932202479,0.532760932202479,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:BBAS3,WS:BVMF:BBAS3,21.888620481974343,21.888620481974343,True,21.141365305027858,21.141365305027858,True,0.7402895543514983,0.7402895543514983,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:BBSE3,WS:BVMF:BBSE3,39.89317341935204,39.89317341935204,True,39.56357497351234,39.56357497351234,True,0.9844446558635426,0.9844446558635426,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:CPLE3,WS:BVMF:CPLE3,15.655094174354415,15.655094174354415,True,15.239985000018091,15.239985000018091,True,0.32030657601081025,0.32030657601081025,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:CSAN3,WS:BVMF:CSAN3,3.7291353936573586,3.7291353936573586,True,3.756113729538659,3.756113729538659,True,0.17390798533909005,0.17390798533909005,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:CSMG3,WS:BVMF:CSMG3,56.638949208685446,56.638949208685446,True,57.526942160157226,57.526942160157226,True,1.5865329498812184,1.5865329498812184,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:CURY3,WS:BVMF:CURY3,30.22517192510823,30.22517192510823,True,31.12862142217494,31.12862142217494,True,1.2934131098042412,1.2934131098042412,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:CXSE3,WS:BVMF:CXSE3,20.045034561571097,20.045034561571097,True,19.78568839720053,19.78568839720053,True,0.4683852861459518,0.4683852861459518,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:CYRE3,WS:BVMF:CYRE3,25.629830028405728,25.629830028405728,True,24.21536006708171,24.21536006708171,True,1.059119958174439,1.059119958174439,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:EGIE3,WS:BVMF:EGIE3,29.984397812247554,29.984397812247554,True,30.20834768688301,30.20834768688301,True,0.7189680870235641,0.7189680870235641,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:EMBJ3,WS:BVMF:EMBJ3,96.43589648062537,96.43589648062537,True,93.0354367439982,93.0354367439982,True,2.744592822161914,2.744592822161914,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:ENEV3,WS:BVMF:ENEV3,27.118059038786846,27.118059038786846,True,26.525360531301004,26.525360531301004,True,0.7339693804267269,0.7339693804267269,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:EQTL3,WS:BVMF:EQTL3,39.051569984523574,39.051569984523574,True,38.51849434607302,38.51849434607302,True,0.9814107354748686,0.9814107354748686,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:LREN3,WS:BVMF:LREN3,11.324365877707237,11.324365877707237,True,11.958746778165573,11.958746778165573,True,0.4038265554059039,0.4038265554059039,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:MBRF3,WS:BVMF:MBRF3,17.218683387904633,17.218683387904633,True,17.126636528828133,17.126636528828133,True,0.61338010347814,0.61338010347814,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:MGLU3,WS:BVMF:MGLU3,5.606378102691583,5.606378102691583,True,5.295605176624502,5.295605176624502,True,0.35084302122030975,0.35084302122030975,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:MOTV3,WS:BVMF:MOTV3,16.074315964805855,16.074315964805855,True,15.476580926235167,15.476580926235167,True,0.4270779698945134,0.4270779698945134,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:MULT3,WS:BVMF:MULT3,30.0060874455261,30.0060874455261,True,29.25250671473003,29.25250671473003,True,0.8185184653382618,0.8185184653382618,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:PETR3,WS:BVMF:PETR3,52.69596672311269,52.69596672311269,True,50.3211613075958,50.3211613075958,True,1.4662687981547868,1.4662687981547868,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:PRIO3,WS:BVMF:PRIO3,61.975829342048414,61.975829342048414,True,61.08287205155464,61.08287205155464,True,1.9669761735156304,1.9669761735156304,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:RADL3,WS:BVMF:RADL3,19.61450524847322,19.61450524847322,True,19.234210505684565,19.234210505684565,True,0.7981293313748221,0.7981293313748221,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:RAIL3,WS:BVMF:RAIL3,14.985623149548198,14.985623149548198,True,14.531752864181719,14.531752864181719,True,0.4683447063543567,0.4683447063543567,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:RDOR3,WS:BVMF:RDOR3,36.99194160358361,36.99194160358361,True,36.008896946373866,36.008896946373866,True,1.081566991319701,1.081566991319701,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:RENT3,WS:BVMF:RENT3,36.63656548525636,36.63656548525636,True,37.031320929078156,37.031320929078156,True,1.4500645162453123,1.4500645162453123,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:SBSP3,WS:BVMF:SBSP3,26.709743886926024,26.709743886926024,True,26.466398319980893,26.466398319980893,True,0.7334925281166634,0.7334925281166634,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:SMFT3,WS:BVMF:SMFT3,17.357930627460128,17.357930627460128,True,17.89699819666719,17.89699819666719,True,0.5669646492486459,0.5669646492486459,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:SUZB3,WS:BVMF:SUZB3,46.65253306226533,46.65253306226533,True,45.16276090610136,45.16276090610136,True,1.1904576566345788,1.1904576566345788,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:TIMS3,WS:BVMF:TIMS3,19.156795996315047,19.156795996315047,True,19.678222547127483,19.678222547127483,True,0.45421630839282856,0.45421630839282856,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:TOTS3,WS:BVMF:TOTS3,34.174737109245534,34.174737109245534,True,32.85243023006531,32.85243023006531,True,1.2085378050254647,1.2085378050254647,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:UGPA3,WS:BVMF:UGPA3,37.62702379939416,37.62702379939416,True,34.91232961550958,34.91232961550958,True,1.0665386072284222,1.0665386072284222,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:VALE3,WS:BVMF:VALE3,74.71922431501496,74.71922431501496,True,75.76884886459058,75.76884886459058,True,1.8885922065678644,1.8885922065678644,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:VBBR3,WS:BVMF:VBBR3,37.89140706238151,37.89140706238151,True,35.882514797109486,35.882514797109486,True,1.0916542609040305,1.0916542609040305,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:VIVT3,WS:BVMF:VIVT3,30.479835579166437,30.479835579166437,True,31.294004533247726,31.294004533247726,True,0.612484168036788,0.612484168036788,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:BVMF:WEGE3,WS:BVMF:WEGE3,50.833499345701455,50.833499345701455,True,49.31345172328273,49.31345172328273,True,1.190318137373528,1.190318137373528,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE002A01018,WS:ISIN:INE002A01018,1261.8809410200734,1261.8809410200734,True,1284.7255857277714,1284.7255857277714,True,19.781933936759643,19.781933936759643,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE009A01021,WS:ISIN:INE009A01021,1065.0304604970274,1065.0304604970274,True,1095.0919464089839,1095.0919464089839,True,25.240663997186953,25.240663997186953,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE018A01030,WS:ISIN:INE018A01030,3922.636413419002,3922.636413419002,True,3958.675797650655,3958.675797650655,True,60.88714918385041,60.88714918385041,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE019A01038,WS:ISIN:INE019A01038,1281.1165341592643,1281.1165341592643,True,1281.1668026941347,1281.1668026941347,True,24.34169797923028,24.34169797923028,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE021A01026,WS:ISIN:INE021A01026,2490.716059858947,2490.716059858947,True,2567.3061609160513,2567.3061609160513,True,43.072140846214786,43.072140846214786,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE027H01010,WS:ISIN:INE027H01010,1036.1024809308365,1036.1024809308365,True,1039.3713262116987,1039.3713262116987,True,22.317363391686122,22.317363391686122,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE030A01027,WS:ISIN:INE030A01027,1961.7205321920271,1961.7205321920271,True,2018.719247441559,2018.719247441559,True,28.27409145609363,28.27409145609363,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE038A01020,WS:ISIN:INE038A01020,995.8600217935453,995.8600217935453,True,1003.6533378852117,1003.6533378852117,True,22.223804711921428,22.223804711921428,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE040A01034,WS:ISIN:INE040A01034,722.293588888107,722.293588888107,True,732.9652997075194,732.9652997075194,True,12.712706625644252,12.712706625644252,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE044A01036,WS:ISIN:INE044A01036,1872.3220831145654,1872.3220831145654,True,1888.8291668668166,1888.8291668668166,True,31.483135162917765,31.483135162917765,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE047A01021,WS:ISIN:INE047A01021,3225.063375995158,3225.063375995158,True,3217.674472674805,3217.674472674805,True,57.20176534040857,57.20176534040857,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE062A01020,WS:ISIN:INE062A01020,1004.057808410467,1004.057808410467,True,1020.242937570113,1020.242937570113,True,16.25877757239895,16.25877757239895,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE066A01021,WS:ISIN:INE066A01021,7602.6709949332335,7602.6709949332335,True,7672.055952126291,7672.055952126291,True,118.2418536866465,118.2418536866465,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE081A01020,WS:ISIN:INE081A01020,185.93653184489256,185.93653184489256,True,187.37541770873577,187.37541770873577,True,4.301090579381275,4.301090579381275,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE089A01031,WS:ISIN:INE089A01031,1177.9438672097003,1177.9438672097003,True,1190.199502911469,1190.199502911469,True,22.169782654867426,22.169782654867426,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE090A01021,WS:ISIN:INE090A01021,1373.4912553142983,1373.4912553142983,True,1389.4596750866153,1389.4596750866153,True,18.7019914247322,18.7019914247322,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE101A01026,WS:ISIN:INE101A01026,3124.353773665458,3124.353773665458,True,3194.659127077506,3194.659127077506,True,58.41309442874657,58.41309442874657,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE154A01025,WS:ISIN:INE154A01025,265.84155136019365,265.84155136019365,True,271.6592991972581,271.6592991972581,True,4.645643624858647,4.645643624858647,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE155A01022,WS:ISIN:INE155A01022,306.6417775312105,306.6417775312105,True,319.51419547816397,319.51419547816397,True,7.402726083235859,7.402726083235859,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE213A01029,WS:ISIN:INE213A01029,235.75132064138108,235.75132064138108,True,239.17627478119516,239.17627478119516,True,3.840690441761413,3.840690441761413,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE237A01036,WS:ISIN:INE237A01036,412.7399348639945,412.7399348639945,True,405.78271951575863,405.78271951575863,True,6.807599114209944,6.807599114209944,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE238A01034,WS:ISIN:INE238A01034,1241.9504218977647,1241.9504218977647,True,1254.7408101002152,1254.7408101002152,True,23.849923487491097,23.849923487491097,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE239A01024,WS:ISIN:INE239A01024,1396.6099357897933,1396.6099357897933,True,1423.4199526892023,1423.4199526892023,True,30.04732917421716,30.04732917421716,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE263A01024,WS:ISIN:INE263A01024,399.5332700755801,399.5332700755801,True,404.0237841144738,404.0237841144738,True,6.9582063141361585,6.9582063141361585,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE280A01028,WS:ISIN:INE280A01028,4936.376097822181,4936.376097822181,True,4882.980520529198,4882.980520529198,True,83.12910159573993,83.12910159573993,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE296A01032,WS:ISIN:INE296A01032,1035.1426373373793,1035.1426373373793,True,1041.810680505295,1041.810680505295,True,24.82176184733553,24.82176184733553,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE397D01024,WS:ISIN:INE397D01024,1848.5149966602849,1848.5149966602849,True,1875.3138086773822,1875.3138086773822,True,32.39904671048007,32.39904671048007,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE423A01024,WS:ISIN:INE423A01024,2984.104020601548,2984.104020601548,True,2988.0915349266807,2988.0915349266807,True,74.74711823172025,74.74711823172025,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE437A01024,WS:ISIN:INE437A01024,8845.871277745138,8845.871277745138,True,8781.253188118959,8781.253188118959,True,154.16932880000286,154.16932880000286,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE467B01029,WS:ISIN:INE467B01029,2197.3281510893016,2197.3281510893016,True,2247.4775271509707,2247.4775271509707,True,58.48519570784162,58.48519570784162,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE481G01011,WS:ISIN:INE481G01011,11124.279834673676,11124.279834673676,True,11349.906165293422,11349.906165293422,True,187.43329501912098,187.43329501912098,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE522F01014,WS:ISIN:INE522F01014,418.94317928023673,418.94317928023673,True,420.2442628194804,420.2442628194804,True,7.826368276774022,7.826368276774022,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE585B01010,WS:ISIN:INE585B01010,12547.826979895119,12547.826979895119,True,13041.979716448877,13041.979716448877,True,214.67664678284766,214.67664678284766,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE646L01027,WS:ISIN:INE646L01027,4983.927135995348,4983.927135995348,True,5045.085388858738,5045.085388858738,True,110.06475136748675,110.06475136748675,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE669C01036,WS:ISIN:INE669C01036,1563.6637884159964,1563.6637884159964,True,1563.005762177186,1563.005762177186,True,36.80908356261161,36.80908356261161,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE721A01047,WS:ISIN:INE721A01047,1027.1721516415023,1027.1721516415023,True,1043.6213466164736,1043.6213466164736,True,24.88327104947444,24.88327104947444,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE733E01010,WS:ISIN:INE733E01010,330.3136791694902,330.3136791694902,True,337.64711958117147,337.64711958117147,True,4.854594148034911,4.854594148034911,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE742F01042,WS:ISIN:INE742F01042,1750.9446527461455,1750.9446527461455,True,1737.772181827899,1737.772181827899,True,37.81283843456583,37.81283843456583,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE752E01010,WS:ISIN:INE752E01010,267.34913873963865,267.34913873963865,True,271.96685068107865,271.96685068107865,True,4.463975996106891,4.463975996106891,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE758E01017,WS:ISIN:INE758E01017,232.7632044075372,232.7632044075372,True,237.61016441309053,237.61016441309053,True,4.048026527178645,4.048026527178645,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE758T01015,WS:ISIN:INE758T01015,327.2879514284543,327.2879514284543,True,314.930131024561,314.930131024561,True,7.517983017322972,7.517983017322972,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE849A01020,WS:ISIN:INE849A01020,2812.536226727264,2812.536226727264,True,2836.425598666875,2836.425598666875,True,56.987442113825615,56.987442113825615,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE860A01027,WS:ISIN:INE860A01027,1266.5392382644034,1266.5392382644034,True,1269.8771168179412,1269.8771168179412,True,34.27393848588356,34.27393848588356,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE917I01010,WS:ISIN:INE917I01010,11571.516509459425,11571.516509459425,True,11413.536438306086,11413.536438306086,True,192.2380545047328,192.2380545047328,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:INE918I01026,WS:ISIN:INE918I01026,1890.9800657663245,1890.9800657663245,True,1915.549172363375,1915.549172363375,True,37.9056001838529,37.9056001838529,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:KYG022421088,WS:ISIN:KYG022421088,3734.4277681817393,3734.4277681817393,True,3802.970301019311,3802.970301019311,True,205.49677856760954,205.49677856760954,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:KYG114741062,WS:ISIN:KYG114741062,2143.733971209546,2143.733971209546,True,2121.537642736701,2121.537642736701,True,132.8118527165279,132.8118527165279,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:KYG989221000,WS:ISIN:KYG989221000,481.87011641206595,481.87011641206595,True,485.1509910628781,485.1509910628781,True,26.531741770382723,26.531741770382723,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:TW0001216000,WS:ISIN:TW0001216000,75.34274758567321,75.34274758567321,True,75.66638323425879,75.66638323425879,True,1.0466852216205227,1.0466852216205227,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:TW0001303006,WS:ISIN:TW0001303006,227.46962688955983,227.46962688955983,True,206.5289232503976,206.5289232503976,True,14.433194428659691,14.433194428659691,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:TW0002059003,WS:ISIN:TW0002059003,12592.234966131702,12592.234966131702,True,11575.087778137053,11575.087778137053,True,630.673552819334,630.673552819334,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:TW0002301009,WS:ISIN:TW0002301009,284.05875739803565,284.05875739803565,True,268.0106247978495,268.0106247978495,True,13.75370158523334,13.75370158523334,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:TW0002303005,WS:ISIN:TW0002303005,143.93499319638235,143.93499319638235,True,136.15593776791638,136.15593776791638,True,7.507698098252298,7.507698098252298,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:TW0002308004,WS:ISIN:TW0002308004,1788.6726838482634,1788.6726838482634,True,1800.8178269146108,1800.8178269146108,True,84.4785836864464,84.4785836864464,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:TW0002317005,WS:ISIN:TW0002317005,251.0514378198552,251.0514378198552,True,250.67610763830234,250.67610763830234,True,5.543956220441707,5.543956220441707,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:TW0002327004,WS:ISIN:TW0002327004,561.9627222098374,561.9627222098374,True,596.2407246256583,596.2407246256583,True,33.07071488923927,33.07071488923927,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:TW0002330008,WS:ISIN:TW0002330008,2435.567835274765,2435.567835274765,True,2403.493700944897,2403.493700944897,True,41.01152062682042,41.01152062682042,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:TW0002344009,WS:ISIN:TW0002344009,173.18424822209172,173.18424822209172,True,170.98737166525504,170.98737166525504,True,9.413390952225113,9.413390952225113,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:TW0002345006,WS:ISIN:TW0002345006,1951.0799064161033,1951.0799064161033,True,2073.3057363804114,2073.3057363804114,True,97.00724135460604,97.00724135460604,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:TW0002357001,WS:ISIN:TW0002357001,949.3983717633218,949.3983717633218,True,898.1988098773436,898.1988098773436,True,31.19335451141406,31.19335451141406,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:TW0002360005,WS:ISIN:TW0002360005,2202.706787619161,2202.706787619161,True,2139.8843886875065,2139.8843886875065,True,140.58688838036332,140.58688838036332,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:TW0002368008,WS:ISIN:TW0002368008,1050.5606236795402,1050.5606236795402,True,1051.9903115039035,1051.9903115039035,True,74.09315568122703,74.09315568122703,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:TW0002382009,WS:ISIN:TW0002382009,337.7946640339643,337.7946640339643,True,335.6880195093141,335.6880195093141,True,8.906580171841345,8.906580171841345,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:TW0002383007,WS:ISIN:TW0002383007,5177.115576378843,5177.115576378843,True,5228.367203147039,5228.367203147039,True,274.3344644102845,274.3344644102845,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:TW0002395001,WS:ISIN:TW0002395001,685.5450934803023,685.5450934803023,True,644.2242803638039,644.2242803638039,True,27.420951479014736,27.420951479014736,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:TW0002408002,WS:ISIN:TW0002408002,502.3925570784572,502.3925570784572,True,478.501453245173,478.501453245173,True,27.526183062297722,27.526183062297722,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:TW0002412004,WS:ISIN:TW0002412004,141.8678627202849,141.8678627202849,True,139.8514952621526,139.8514952621526,True,1.5827454653614434,1.5827454653614434,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:TW0002449006,WS:ISIN:TW0002449006,278.27200991862406,278.27200991862406,True,267.468645438316,267.468645438316,True,15.125256278830452,15.125256278830452,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:TW0002454006,WS:ISIN:TW0002454006,4649.1326323783205,4649.1326323783205,True,4286.262329337161,4286.262329337161,True,227.9632376529496,227.9632376529496,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:TW0002603008,WS:ISIN:TW0002603008,237.09886171753686,237.09886171753686,True,227.72455924539304,227.72455924539304,True,6.347679669167286,6.347679669167286,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
WSSEC:WS:ISIN:TW0002880002,WS:ISIN:TW0002880002,45.031525723303055,45.031525723303055,True,42.52677373927897,42.52677373927897,True,1.1982994421309041,1.1982994421309041,True,DETERMINISTICALLY_COMPUTED_FROM_FILTERED_VALID_SERIES
