Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,Required_Canonical_NonFinite_Count,Affected_Features
WSSEC:WS:XSHE:002049,WS:XSHE:002049,XSHE,002049,0,
WSSEC:WS:XSHE:002050,WS:XSHE:002050,XSHE,002050,0,
WSSEC:WS:XSHE:002074,WS:XSHE:002074,XSHE,002074,0,
WSSEC:WS:XSHE:002142,WS:XSHE:002142,XSHE,002142,0,
WSSEC:WS:XSHE:002179,WS:XSHE:002179,XSHE,002179,0,
WSSEC:WS:XSHE:002202,WS:XSHE:002202,XSHE,002202,0,
WSSEC:WS:XSHE:002230,WS:XSHE:002230,XSHE,002230,0,
WSSEC:WS:XSHE:002236,WS:XSHE:002236,XSHE,002236,0,
WSSEC:WS:XSHE:002241,WS:XSHE:002241,XSHE,002241,0,
WSSEC:WS:XSHE:002304,WS:XSHE:002304,XSHE,002304,0,
WSSEC:WS:XSHE:002311,WS:XSHE:002311,XSHE,002311,0,
WSSEC:WS:XSHE:002352,WS:XSHE:002352,XSHE,002352,0,
WSSEC:WS:XSHE:002353,WS:XSHE:002353,XSHE,002353,0,
WSSEC:WS:XSHE:002371,WS:XSHE:002371,XSHE,002371,0,
WSSEC:WS:XSHE:002384,WS:XSHE:002384,XSHE,002384,0,
WSSEC:WS:XSHE:002415,WS:XSHE:002415,XSHE,002415,0,
WSSEC:WS:XSHE:002422,WS:XSHE:002422,XSHE,002422,0,
WSSEC:WS:XSHE:002460,WS:XSHE:002460,XSHE,002460,0,
WSSEC:WS:XSHE:002463,WS:XSHE:002463,XSHE,002463,0,
WSSEC:WS:XSHE:002466,WS:XSHE:002466,XSHE,002466,0,
WSSEC:WS:XSHE:002475,WS:XSHE:002475,XSHE,002475,0,
WSSEC:WS:XSHE:002493,WS:XSHE:002493,XSHE,002493,0,
WSSEC:WS:XSHE:002532,WS:XSHE:002532,XSHE,002532,0,
WSSEC:WS:XSHE:002558,WS:XSHE:002558,XSHE,002558,0,
WSSEC:WS:XSHE:002594,WS:XSHE:002594,XSHE,002594,0,
WSSEC:WS:XSHE:002600,WS:XSHE:002600,XSHE,002600,0,
WSSEC:WS:XSHE:002602,WS:XSHE:002602,XSHE,002602,0,
WSSEC:WS:XSHE:002625,WS:XSHE:002625,XSHE,002625,0,
WSSEC:WS:XSHE:002648,WS:XSHE:002648,XSHE,002648,0,
WSSEC:WS:XSHE:002709,WS:XSHE:002709,XSHE,002709,0,
WSSEC:WS:XSHE:002714,WS:XSHE:002714,XSHE,002714,0,
WSSEC:WS:XSHE:002736,WS:XSHE:002736,XSHE,002736,0,
WSSEC:WS:XSHE:002837,WS:XSHE:002837,XSHE,002837,0,
WSSEC:WS:XSHE:002916,WS:XSHE:002916,XSHE,002916,0,
WSSEC:WS:XSHE:002920,WS:XSHE:002920,XSHE,002920,0,
WSSEC:WS:XSHE:002938,WS:XSHE:002938,XSHE,002938,0,
WSSEC:WS:XSHE:003816,WS:XSHE:003816,XSHE,003816,0,
WSSEC:WS:XSHE:300014,WS:XSHE:300014,XSHE,300014,0,
WSSEC:WS:XSHE:300015,WS:XSHE:300015,XSHE,300015,0,
WSSEC:WS:XSHE:300033,WS:XSHE:300033,XSHE,300033,0,
WSSEC:WS:XSHE:300059,WS:XSHE:300059,XSHE,300059,0,
WSSEC:WS:XSHE:300122,WS:XSHE:300122,XSHE,300122,0,
WSSEC:WS:XSHE:300124,WS:XSHE:300124,XSHE,300124,0,
WSSEC:WS:XSHE:300251,WS:XSHE:300251,XSHE,300251,0,
WSSEC:WS:XSHE:300274,WS:XSHE:300274,XSHE,300274,0,
WSSEC:WS:XSHE:300308,WS:XSHE:300308,XSHE,300308,0,
WSSEC:WS:XSHE:300316,WS:XSHE:300316,XSHE,300316,0,
WSSEC:WS:XSHE:300394,WS:XSHE:300394,XSHE,300394,0,
WSSEC:WS:XSHE:300408,WS:XSHE:300408,XSHE,300408,0,
WSSEC:WS:XSHE:300413,WS:XSHE:300413,XSHE,300413,0,
WSSEC:WS:XSHE:300418,WS:XSHE:300418,XSHE,300418,0,
WSSEC:WS:XSHE:300433,WS:XSHE:300433,XSHE,300433,0,
WSSEC:WS:XSHE:300442,WS:XSHE:300442,XSHE,300442,0,
WSSEC:WS:XSHE:300450,WS:XSHE:300450,XSHE,300450,0,
WSSEC:WS:XSHE:300476,WS:XSHE:300476,XSHE,300476,0,
WSSEC:WS:XSHE:300498,WS:XSHE:300498,XSHE,300498,0,
WSSEC:WS:XSHE:300502,WS:XSHE:300502,XSHE,300502,0,
WSSEC:WS:XSHE:300628,WS:XSHE:300628,XSHE,300628,0,
WSSEC:WS:XSHE:300661,WS:XSHE:300661,XSHE,300661,0,
WSSEC:WS:XSHE:300750,WS:XSHE:300750,XSHE,300750,0,
WSSEC:WS:XSHE:300760,WS:XSHE:300760,XSHE,300760,0,
WSSEC:WS:XSHE:300803,WS:XSHE:300803,XSHE,300803,0,
WSSEC:WS:XSHE:300832,WS:XSHE:300832,XSHE,300832,0,
WSSEC:WS:XSHE:300866,WS:XSHE:300866,XSHE,300866,0,
WSSEC:WS:XSHE:300896,WS:XSHE:300896,XSHE,300896,0,
WSSEC:WS:XSHE:300999,WS:XSHE:300999,XSHE,300999,0,
WSSEC:WS:XSHE:301165,WS:XSHE:301165,XSHE,301165,0,
WSSEC:WS:XSHE:301236,WS:XSHE:301236,XSHE,301236,0,
WSSEC:WS:XSHE:301269,WS:XSHE:301269,XSHE,301269,0,
WSSEC:WS:XSHE:301308,WS:XSHE:301308,XSHE,301308,0,
WSSEC:WS:XSHG:600000,WS:XSHG:600000,XSHG,600000,0,
WSSEC:WS:XSHG:600009,WS:XSHG:600009,XSHG,600009,0,
WSSEC:WS:XSHG:600010,WS:XSHG:600010,XSHG,600010,0,
WSSEC:WS:XSHG:600011,WS:XSHG:600011,XSHG,600011,0,
WSSEC:WS:XSHG:600015,WS:XSHG:600015,XSHG,600015,0,
WSSEC:WS:XSHG:600016,WS:XSHG:600016,XSHG,600016,0,
WSSEC:WS:XSHG:600018,WS:XSHG:600018,XSHG,600018,0,
WSSEC:WS:XSHG:600019,WS:XSHG:600019,XSHG,600019,0,
WSSEC:WS:XSHG:600023,WS:XSHG:600023,XSHG,600023,0,
WSSEC:WS:XSHG:600025,WS:XSHG:600025,XSHG,600025,0,
WSSEC:WS:XSHG:600026,WS:XSHG:600026,XSHG,600026,0,
WSSEC:WS:XSHG:600027,WS:XSHG:600027,XSHG,600027,0,
WSSEC:WS:XSHG:600028,WS:XSHG:600028,XSHG,600028,0,
WSSEC:WS:XSHG:600029,WS:XSHG:600029,XSHG,600029,0,
WSSEC:WS:XSHG:600030,WS:XSHG:600030,XSHG,600030,0,
WSSEC:WS:XSHG:600031,WS:XSHG:600031,XSHG,600031,0,
WSSEC:WS:XSHG:600036,WS:XSHG:600036,XSHG,600036,0,
WSSEC:WS:XSHG:600039,WS:XSHG:600039,XSHG,600039,0,
WSSEC:WS:XSHG:600048,WS:XSHG:600048,XSHG,600048,0,
WSSEC:WS:XSHG:600050,WS:XSHG:600050,XSHG,600050,0,
WSSEC:WS:XSHG:600061,WS:XSHG:600061,XSHG,600061,0,
WSSEC:WS:XSHG:600066,WS:XSHG:600066,XSHG,600066,0,
WSSEC:WS:XSHG:600085,WS:XSHG:600085,XSHG,600085,0,
WSSEC:WS:XSHG:600089,WS:XSHG:600089,XSHG,600089,0,
WSSEC:WS:XSHG:600104,WS:XSHG:600104,XSHG,600104,0,
WSSEC:WS:XSHG:600111,WS:XSHG:600111,XSHG,600111,0,
WSSEC:WS:XSHG:600115,WS:XSHG:600115,XSHG,600115,0,
WSSEC:WS:XSHG:600118,WS:XSHG:600118,XSHG,600118,0,
WSSEC:WS:XSHG:600150,WS:XSHG:600150,XSHG,600150,0,
WSSEC:WS:XSHG:600160,WS:XSHG:600160,XSHG,600160,0,
WSSEC:WS:XSHG:600176,WS:XSHG:600176,XSHG,600176,0,
WSSEC:WS:XSHG:600183,WS:XSHG:600183,XSHG,600183,0,
WSSEC:WS:XSHG:600188,WS:XSHG:600188,XSHG,600188,0,
WSSEC:WS:XSHG:600196,WS:XSHG:600196,XSHG,600196,0,
WSSEC:WS:XSHG:600219,WS:XSHG:600219,XSHG,600219,0,
WSSEC:WS:XSHG:600221,WS:XSHG:600221,XSHG,600221,0,
WSSEC:WS:XSHG:600233,WS:XSHG:600233,XSHG,600233,0,
WSSEC:WS:XSHG:600276,WS:XSHG:600276,XSHG,600276,0,
WSSEC:WS:XSHG:600309,WS:XSHG:600309,XSHG,600309,0,
WSSEC:WS:XSHG:600346,WS:XSHG:600346,XSHG,600346,0,
WSSEC:WS:XSHG:600362,WS:XSHG:600362,XSHG,600362,0,
WSSEC:WS:XSHG:600372,WS:XSHG:600372,XSHG,600372,0,
WSSEC:WS:XSHG:600406,WS:XSHG:600406,XSHG,600406,0,
WSSEC:WS:XSHG:600415,WS:XSHG:600415,XSHG,600415,0,
WSSEC:WS:XSHG:600426,WS:XSHG:600426,XSHG,600426,0,
WSSEC:WS:XSHG:600436,WS:XSHG:600436,XSHG,600436,0,
WSSEC:WS:XSHG:600438,WS:XSHG:600438,XSHG,600438,0,
WSSEC:WS:XSHG:600460,WS:XSHG:600460,XSHG,600460,0,
WSSEC:WS:XSHG:600482,WS:XSHG:600482,XSHG,600482,0,
WSSEC:WS:XSHG:600489,WS:XSHG:600489,XSHG,600489,0,
WSSEC:WS:XSHG:600515,WS:XSHG:600515,XSHG,600515,0,
WSSEC:WS:XSHG:600519,WS:XSHG:600519,XSHG,600519,0,
WSSEC:WS:XSHG:600522,WS:XSHG:600522,XSHG,600522,0,
WSSEC:WS:XSHG:600547,WS:XSHG:600547,XSHG,600547,0,
WSSEC:WS:XSHG:600549,WS:XSHG:600549,XSHG,600549,0,
WSSEC:WS:XSHG:600570,WS:XSHG:600570,XSHG,600570,0,
WSSEC:WS:XSHG:600584,WS:XSHG:600584,XSHG,600584,0,
WSSEC:WS:XSHG:600585,WS:XSHG:600585,XSHG,600585,0,
WSSEC:WS:XSHG:600588,WS:XSHG:600588,XSHG,600588,0,
WSSEC:WS:XSHG:600600,WS:XSHG:600600,XSHG,600600,0,
WSSEC:WS:XSHG:600660,WS:XSHG:600660,XSHG,600660,0,
WSSEC:WS:XSHG:600674,WS:XSHG:600674,XSHG,600674,0,
WSSEC:WS:XSHG:600690,WS:XSHG:600690,XSHG,600690,0,
WSSEC:WS:XSHG:600741,WS:XSHG:600741,XSHG,600741,0,
WSSEC:WS:XSHG:600760,WS:XSHG:600760,XSHG,600760,0,
WSSEC:WS:XSHG:600795,WS:XSHG:600795,XSHG,600795,0,
WSSEC:WS:XSHG:600809,WS:XSHG:600809,XSHG,600809,0,
WSSEC:WS:XSHG:600845,WS:XSHG:600845,XSHG,600845,0,
WSSEC:WS:XSHG:600875,WS:XSHG:600875,XSHG,600875,0,
WSSEC:WS:XSHG:600886,WS:XSHG:600886,XSHG,600886,0,
WSSEC:WS:XSHG:600887,WS:XSHG:600887,XSHG,600887,0,
WSSEC:WS:XSHG:600893,WS:XSHG:600893,XSHG,600893,0,
WSSEC:WS:XSHG:600900,WS:XSHG:600900,XSHG,600900,0,
WSSEC:WS:XSHG:600905,WS:XSHG:600905,XSHG,600905,0,
WSSEC:WS:XSHG:600918,WS:XSHG:600918,XSHG,600918,0,
WSSEC:WS:XSHG:600919,WS:XSHG:600919,XSHG,600919,0,
WSSEC:WS:XSHG:600926,WS:XSHG:600926,XSHG,600926,0,
WSSEC:WS:XSHG:600930,WS:XSHG:600930,XSHG,600930,0,
WSSEC:WS:XSHG:600938,WS:XSHG:600938,XSHG,600938,0,
WSSEC:WS:XSHG:600941,WS:XSHG:600941,XSHG,600941,0,
WSSEC:WS:XSHG:600958,WS:XSHG:600958,XSHG,600958,0,
WSSEC:WS:XSHG:600989,WS:XSHG:600989,XSHG,600989,0,
WSSEC:WS:XSHG:600999,WS:XSHG:600999,XSHG,600999,0,
WSSEC:WS:XSHG:601006,WS:XSHG:601006,XSHG,601006,0,
WSSEC:WS:XSHG:601009,WS:XSHG:601009,XSHG,601009,0,
WSSEC:WS:XSHG:601012,WS:XSHG:601012,XSHG,601012,0,
WSSEC:WS:XSHG:601018,WS:XSHG:601018,XSHG,601018,0,
WSSEC:WS:XSHG:601021,WS:XSHG:601021,XSHG,601021,0,
WSSEC:WS:XSHG:601058,WS:XSHG:601058,XSHG,601058,0,
WSSEC:WS:XSHG:601066,WS:XSHG:601066,XSHG,601066,0,
WSSEC:WS:XSHG:601077,WS:XSHG:601077,XSHG,601077,0,
WSSEC:WS:XSHG:601088,WS:XSHG:601088,XSHG,601088,0,
WSSEC:WS:XSHG:601100,WS:XSHG:601100,XSHG,601100,0,
WSSEC:WS:XSHG:601111,WS:XSHG:601111,XSHG,601111,0,
WSSEC:WS:XSHG:601117,WS:XSHG:601117,XSHG,601117,0,
WSSEC:WS:XSHG:601127,WS:XSHG:601127,XSHG,601127,0,
WSSEC:WS:XSHG:601136,WS:XSHG:601136,XSHG,601136,0,
WSSEC:WS:XSHG:601138,WS:XSHG:601138,XSHG,601138,0,
WSSEC:WS:XSHG:601166,WS:XSHG:601166,XSHG,601166,0,
WSSEC:WS:XSHG:601169,WS:XSHG:601169,XSHG,601169,0,
WSSEC:WS:XSHG:601186,WS:XSHG:601186,XSHG,601186,0,
WSSEC:WS:XSHG:601211,WS:XSHG:601211,XSHG,601211,0,
WSSEC:WS:XSHG:601225,WS:XSHG:601225,XSHG,601225,0,
WSSEC:WS:XSHG:601229,WS:XSHG:601229,XSHG,601229,0,
WSSEC:WS:XSHG:601238,WS:XSHG:601238,XSHG,601238,0,
WSSEC:WS:XSHG:601288,WS:XSHG:601288,XSHG,601288,0,
WSSEC:WS:XSHG:601318,WS:XSHG:601318,XSHG,601318,0,
WSSEC:WS:XSHG:601319,WS:XSHG:601319,XSHG,601319,0,
WSSEC:WS:XSHG:601328,WS:XSHG:601328,XSHG,601328,0,
WSSEC:WS:XSHG:601336,WS:XSHG:601336,XSHG,601336,0,
WSSEC:WS:XSHG:601360,WS:XSHG:601360,XSHG,601360,0,
WSSEC:WS:XSHG:601377,WS:XSHG:601377,XSHG,601377,0,
WSSEC:WS:XSHG:601390,WS:XSHG:601390,XSHG,601390,0,
WSSEC:WS:XSHG:601398,WS:XSHG:601398,XSHG,601398,0,
WSSEC:WS:XSHG:601456,WS:XSHG:601456,XSHG,601456,0,
WSSEC:WS:XSHG:601600,WS:XSHG:601600,XSHG,601600,0,
WSSEC:WS:XSHG:601601,WS:XSHG:601601,XSHG,601601,0,
WSSEC:WS:XSHG:601607,WS:XSHG:601607,XSHG,601607,0,
WSSEC:WS:XSHG:601618,WS:XSHG:601618,XSHG,601618,0,
WSSEC:WS:XSHG:601628,WS:XSHG:601628,XSHG,601628,0,
WSSEC:WS:XSHG:601633,WS:XSHG:601633,XSHG,601633,0,
WSSEC:WS:XSHG:601658,WS:XSHG:601658,XSHG,601658,0,
WSSEC:WS:XSHG:601668,WS:XSHG:601668,XSHG,601668,0,
WSSEC:WS:XSHG:601669,WS:XSHG:601669,XSHG,601669,0,
WSSEC:WS:XSHG:601688,WS:XSHG:601688,XSHG,601688,0,
WSSEC:WS:XSHG:601689,WS:XSHG:601689,XSHG,601689,0,
WSSEC:WS:XSHG:601698,WS:XSHG:601698,XSHG,601698,0,
WSSEC:WS:XSHG:601727,WS:XSHG:601727,XSHG,601727,0,
WSSEC:WS:XSHG:601728,WS:XSHG:601728,XSHG,601728,0,
WSSEC:WS:XSHG:601766,WS:XSHG:601766,XSHG,601766,0,
WSSEC:WS:XSHG:601788,WS:XSHG:601788,XSHG,601788,0,
WSSEC:WS:XSHG:601800,WS:XSHG:601800,XSHG,601800,0,
WSSEC:WS:XSHG:601816,WS:XSHG:601816,XSHG,601816,0,
WSSEC:WS:XSHG:601818,WS:XSHG:601818,XSHG,601818,0,
WSSEC:WS:XSHG:601825,WS:XSHG:601825,XSHG,601825,0,
WSSEC:WS:XSHG:601838,WS:XSHG:601838,XSHG,601838,0,
WSSEC:WS:XSHG:601857,WS:XSHG:601857,XSHG,601857,0,
WSSEC:WS:XSHG:601868,WS:XSHG:601868,XSHG,601868,0,
WSSEC:WS:XSHG:601872,WS:XSHG:601872,XSHG,601872,0,
WSSEC:WS:XSHG:601877,WS:XSHG:601877,XSHG,601877,0,
WSSEC:WS:XSHG:601878,WS:XSHG:601878,XSHG,601878,0,
WSSEC:WS:XSHG:601881,WS:XSHG:601881,XSHG,601881,0,
WSSEC:WS:XSHG:601888,WS:XSHG:601888,XSHG,601888,0,
WSSEC:WS:XSHG:601898,WS:XSHG:601898,XSHG,601898,0,
WSSEC:WS:XSHG:601899,WS:XSHG:601899,XSHG,601899,0,
WSSEC:WS:XSHG:601901,WS:XSHG:601901,XSHG,601901,0,
WSSEC:WS:XSHG:601916,WS:XSHG:601916,XSHG,601916,0,
WSSEC:WS:XSHG:601919,WS:XSHG:601919,XSHG,601919,0,
WSSEC:WS:XSHG:601939,WS:XSHG:601939,XSHG,601939,0,
WSSEC:WS:XSHG:601985,WS:XSHG:601985,XSHG,601985,0,
WSSEC:WS:XSHG:601988,WS:XSHG:601988,XSHG,601988,0,
WSSEC:WS:XSHG:601995,WS:XSHG:601995,XSHG,601995,0,
WSSEC:WS:XSHG:601998,WS:XSHG:601998,XSHG,601998,0,
WSSEC:WS:XSHG:603019,WS:XSHG:603019,XSHG,603019,0,
WSSEC:WS:XSHG:603259,WS:XSHG:603259,XSHG,603259,0,
WSSEC:WS:XSHG:603260,WS:XSHG:603260,XSHG,603260,0,
WSSEC:WS:XSHG:603288,WS:XSHG:603288,XSHG,603288,0,
WSSEC:WS:XSHG:603296,WS:XSHG:603296,XSHG,603296,0,
WSSEC:WS:XSHG:603369,WS:XSHG:603369,XSHG,603369,0,
WSSEC:WS:XSHG:603392,WS:XSHG:603392,XSHG,603392,0,
WSSEC:WS:XSHG:603501,WS:XSHG:603501,XSHG,603501,0,
WSSEC:WS:XSHG:603799,WS:XSHG:603799,XSHG,603799,0,
WSSEC:WS:XSHG:603893,WS:XSHG:603893,XSHG,603893,0,
WSSEC:WS:XSHG:603986,WS:XSHG:603986,XSHG,603986,0,
WSSEC:WS:XSHG:603993,WS:XSHG:603993,XSHG,603993,0,
WSSEC:WS:XSHG:605117,WS:XSHG:605117,XSHG,605117,0,
WSSEC:WS:XSHG:605499,WS:XSHG:605499,XSHG,605499,0,
WSSEC:WS:XSHG:688008,WS:XSHG:688008,XSHG,688008,0,
WSSEC:WS:XSHG:688012,WS:XSHG:688012,XSHG,688012,0,
WSSEC:WS:XSHG:688036,WS:XSHG:688036,XSHG,688036,0,
WSSEC:WS:XSHG:688041,WS:XSHG:688041,XSHG,688041,0,
WSSEC:WS:XSHG:688047,WS:XSHG:688047,XSHG,688047,0,
WSSEC:WS:XSHG:688072,WS:XSHG:688072,XSHG,688072,0,
WSSEC:WS:XSHG:688082,WS:XSHG:688082,XSHG,688082,0,
WSSEC:WS:XSHG:688111,WS:XSHG:688111,XSHG,688111,0,
WSSEC:WS:XSHG:688126,WS:XSHG:688126,XSHG,688126,0,
WSSEC:WS:XSHG:688183,WS:XSHG:688183,XSHG,688183,0,
WSSEC:WS:XSHG:688223,WS:XSHG:688223,XSHG,688223,0,
WSSEC:WS:XSHG:688256,WS:XSHG:688256,XSHG,688256,0,
WSSEC:WS:XSHG:688271,WS:XSHG:688271,XSHG,688271,0,
WSSEC:WS:XSHG:688303,WS:XSHG:688303,XSHG,688303,0,
WSSEC:WS:XSHG:688396,WS:XSHG:688396,XSHG,688396,0,
WSSEC:WS:XSHG:688472,WS:XSHG:688472,XSHG,688472,0,
WSSEC:WS:XSHG:688506,WS:XSHG:688506,XSHG,688506,0,
WSSEC:WS:XSHG:688521,WS:XSHG:688521,XSHG,688521,0,
WSSEC:WS:XSHG:688981,WS:XSHG:688981,XSHG,688981,0,
WSSEC:WS:XTAI:3711,WS:XTAI:3711,XTAI,3711,0,
WSSEC:WS:XTAI:6669,WS:XTAI:6669,XTAI,6669,0,
WSSEC:WS:XTAI:7769,WS:XTAI:7769,XTAI,7769,0,
WSSEC:WS:XTKS:1605,WS:XTKS:1605,XTKS,1605,0,
WSSEC:WS:XTKS:1801,WS:XTKS:1801,XTKS,1801,0,
WSSEC:WS:XTKS:1802,WS:XTKS:1802,XTKS,1802,0,
WSSEC:WS:XTKS:1803,WS:XTKS:1803,XTKS,1803,0,
WSSEC:WS:XTKS:1812,WS:XTKS:1812,XTKS,1812,0,
WSSEC:WS:XTKS:1925,WS:XTKS:1925,XTKS,1925,0,
WSSEC:WS:XTKS:1928,WS:XTKS:1928,XTKS,1928,0,
WSSEC:WS:XTKS:1963,WS:XTKS:1963,XTKS,1963,0,
WSSEC:WS:XTKS:2269,WS:XTKS:2269,XTKS,2269,0,
WSSEC:WS:XTKS:2282,WS:XTKS:2282,XTKS,2282,0,
WSSEC:WS:XTKS:2413,WS:XTKS:2413,XTKS,2413,0,
WSSEC:WS:XTKS:2502,WS:XTKS:2502,XTKS,2502,0,
WSSEC:WS:XTKS:2503,WS:XTKS:2503,XTKS,2503,0,
WSSEC:WS:XTKS:2768,WS:XTKS:2768,XTKS,2768,0,
WSSEC:WS:XTKS:2801,WS:XTKS:2801,XTKS,2801,0,
WSSEC:WS:XTKS:2802,WS:XTKS:2802,XTKS,2802,0,
WSSEC:WS:XTKS:285A,WS:XTKS:285A,XTKS,285A,0,
WSSEC:WS:XTKS:2914,WS:XTKS:2914,XTKS,2914,0,
WSSEC:WS:XTKS:3086,WS:XTKS:3086,XTKS,3086,0,
WSSEC:WS:XTKS:3099,WS:XTKS:3099,XTKS,3099,0,
WSSEC:WS:XTKS:3289,WS:XTKS:3289,XTKS,3289,0,
WSSEC:WS:XTKS:3382,WS:XTKS:3382,XTKS,3382,0,
WSSEC:WS:XTKS:3402,WS:XTKS:3402,XTKS,3402,0,
WSSEC:WS:XTKS:3405,WS:XTKS:3405,XTKS,3405,0,
WSSEC:WS:XTKS:3407,WS:XTKS:3407,XTKS,3407,0,
WSSEC:WS:XTKS:3436,WS:XTKS:3436,XTKS,3436,0,
WSSEC:WS:XTKS:3659,WS:XTKS:3659,XTKS,3659,0,
WSSEC:WS:XTKS:3697,WS:XTKS:3697,XTKS,3697,0,
WSSEC:WS:XTKS:4004,WS:XTKS:4004,XTKS,4004,0,
WSSEC:WS:XTKS:4005,WS:XTKS:4005,XTKS,4005,0,
WSSEC:WS:XTKS:4021,WS:XTKS:4021,XTKS,4021,0,
WSSEC:WS:XTKS:4042,WS:XTKS:4042,XTKS,4042,0,
WSSEC:WS:XTKS:4043,WS:XTKS:4043,XTKS,4043,0,
WSSEC:WS:XTKS:4062,WS:XTKS:4062,XTKS,4062,0,
WSSEC:WS:XTKS:4063,WS:XTKS:4063,XTKS,4063,0,
WSSEC:WS:XTKS:4151,WS:XTKS:4151,XTKS,4151,0,
WSSEC:WS:XTKS:4183,WS:XTKS:4183,XTKS,4183,0,
WSSEC:WS:XTKS:4188,WS:XTKS:4188,XTKS,4188,0,
WSSEC:WS:XTKS:4208,WS:XTKS:4208,XTKS,4208,0,
WSSEC:WS:XTKS:4307,WS:XTKS:4307,XTKS,4307,0,
WSSEC:WS:XTKS:4324,WS:XTKS:4324,XTKS,4324,0,
WSSEC:WS:XTKS:4385,WS:XTKS:4385,XTKS,4385,0,
WSSEC:WS:XTKS:4452,WS:XTKS:4452,XTKS,4452,0,
WSSEC:WS:XTKS:4502,WS:XTKS:4502,XTKS,4502,0,
WSSEC:WS:XTKS:4503,WS:XTKS:4503,XTKS,4503,0,
WSSEC:WS:XTKS:4506,WS:XTKS:4506,XTKS,4506,0,
WSSEC:WS:XTKS:4507,WS:XTKS:4507,XTKS,4507,0,
WSSEC:WS:XTKS:4519,WS:XTKS:4519,XTKS,4519,0,
WSSEC:WS:XTKS:4523,WS:XTKS:4523,XTKS,4523,0,
WSSEC:WS:XTKS:4543,WS:XTKS:4543,XTKS,4543,0,
WSSEC:WS:XTKS:4568,WS:XTKS:4568,XTKS,4568,0,
WSSEC:WS:XTKS:4578,WS:XTKS:4578,XTKS,4578,0,
WSSEC:WS:XTKS:4661,WS:XTKS:4661,XTKS,4661,0,
WSSEC:WS:XTKS:4689,WS:XTKS:4689,XTKS,4689,0,
WSSEC:WS:XTKS:4704,WS:XTKS:4704,XTKS,4704,0,
WSSEC:WS:XTKS:4751,WS:XTKS:4751,XTKS,4751,0,
WSSEC:WS:XTKS:4755,WS:XTKS:4755,XTKS,4755,0,
WSSEC:WS:XTKS:4901,WS:XTKS:4901,XTKS,4901,0,
WSSEC:WS:XTKS:4911,WS:XTKS:4911,XTKS,4911,0,
WSSEC:WS:XTKS:5019,WS:XTKS:5019,XTKS,5019,0,
WSSEC:WS:XTKS:5020,WS:XTKS:5020,XTKS,5020,0,
WSSEC:WS:XTKS:5101,WS:XTKS:5101,XTKS,5101,0,
WSSEC:WS:XTKS:5108,WS:XTKS:5108,XTKS,5108,0,
WSSEC:WS:XTKS:5201,WS:XTKS:5201,XTKS,5201,0,
WSSEC:WS:XTKS:5214,WS:XTKS:5214,XTKS,5214,0,
WSSEC:WS:XTKS:5332,WS:XTKS:5332,XTKS,5332,0,
WSSEC:WS:XTKS:5333,WS:XTKS:5333,XTKS,5333,0,
WSSEC:WS:XTKS:5401,WS:XTKS:5401,XTKS,5401,0,
WSSEC:WS:XTKS:5406,WS:XTKS:5406,XTKS,5406,0,
WSSEC:WS:XTKS:5411,WS:XTKS:5411,XTKS,5411,0,
WSSEC:WS:XTKS:543A,WS:XTKS:543A,XTKS,543A,0,
WSSEC:WS:XTKS:5631,WS:XTKS:5631,XTKS,5631,0,
WSSEC:WS:XTKS:5706,WS:XTKS:5706,XTKS,5706,0,
WSSEC:WS:XTKS:5711,WS:XTKS:5711,XTKS,5711,0,
WSSEC:WS:XTKS:5713,WS:XTKS:5713,XTKS,5713,0,
WSSEC:WS:XTKS:5714,WS:XTKS:5714,XTKS,5714,0,
WSSEC:WS:XTKS:5801,WS:XTKS:5801,XTKS,5801,0,
WSSEC:WS:XTKS:5802,WS:XTKS:5802,XTKS,5802,0,
WSSEC:WS:XTKS:5803,WS:XTKS:5803,XTKS,5803,0,
WSSEC:WS:XTKS:5831,WS:XTKS:5831,XTKS,5831,0,
WSSEC:WS:XTKS:6098,WS:XTKS:6098,XTKS,6098,0,
WSSEC:WS:XTKS:6113,WS:XTKS:6113,XTKS,6113,0,
WSSEC:WS:XTKS:6146,WS:XTKS:6146,XTKS,6146,0,
WSSEC:WS:XTKS:6178,WS:XTKS:6178,XTKS,6178,0,
WSSEC:WS:XTKS:6273,WS:XTKS:6273,XTKS,6273,0,
WSSEC:WS:XTKS:6301,WS:XTKS:6301,XTKS,6301,0,
WSSEC:WS:XTKS:6302,WS:XTKS:6302,XTKS,6302,0,
WSSEC:WS:XTKS:6305,WS:XTKS:6305,XTKS,6305,0,
WSSEC:WS:XTKS:6326,WS:XTKS:6326,XTKS,6326,0,
WSSEC:WS:XTKS:6361,WS:XTKS:6361,XTKS,6361,0,
WSSEC:WS:XTKS:6367,WS:XTKS:6367,XTKS,6367,0,
WSSEC:WS:XTKS:6479,WS:XTKS:6479,XTKS,6479,0,
WSSEC:WS:XTKS:6501,WS:XTKS:6501,XTKS,6501,0,
WSSEC:WS:XTKS:6503,WS:XTKS:6503,XTKS,6503,0,
WSSEC:WS:XTKS:6504,WS:XTKS:6504,XTKS,6504,0,
WSSEC:WS:XTKS:6506,WS:XTKS:6506,XTKS,6506,0,
WSSEC:WS:XTKS:6526,WS:XTKS:6526,XTKS,6526,0,
WSSEC:WS:XTKS:6532,WS:XTKS:6532,XTKS,6532,0,
