Projection_Order,Security_Key,Source_WS_ID,Primary_MIC,Primary_Ticker,feature_as_of_date,valid_bar_count,excluded_bar_count,source_data_defect,excluded_dates,filtered_policy_version,Close_Tech,EMA20,EMA50,SMA200,ATR14_Wilder_DEV,ATR14_Pct_DEV,R5,R20,R60,High20,High60,High252,Low20,Low60,Dist_EMA20,Dist_EMA50,Dist_SMA200,Dist_High252,Range20_Pct,MedianVolume20_Tech,MedianTurnover20_Native
1057,WSSEC:WS:XSHG:600039,WS:XSHG:600039,XSHG,600039,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,8.6099996566772461,8.8622503577979348,8.7959609177637841,9.1656000018119812,0.22677299316024344,0.026338327781973363,-0.022701561113904534,-0.010344845351840659,0.039855064534843665,9.6599998474121094,9.6599998474121094,10.649999618530273,8.5600004196166992,8.2200002670288086,-0.028463504294790387,-0.021141665228523454,-0.060618000460951449,-0.19154929905382967,0.12775835907755653,17061520.5,152604388.45584536
1058,WSSEC:WS:XSHG:600048,WS:XSHG:600048,XSHG,600048,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,5.559999942779541,5.2990302006211776,5.231267493276416,5.8099000120162962,0.19779472168970291,0.035574590598075058,0.10317460017109381,0.073359097882981006,0.19569888790296974,5.9000000953674316,5.9000000953674316,8.0299997329711914,4.7899999618530273,4.5100002288818359,0.049248585548308688,0.062839923579827373,-0.043012800344222946,-0.30759649717668447,0.19964031383775444,181235927.5,978588488.11343026
1059,WSSEC:WS:XSHG:600050,WS:XSHG:600050,XSHG,600050,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,4.1500000953674316,4.2205585819770235,4.2677611648140221,4.6241000008583066,0.062206624156925378,0.01498954764515921,-0.01190469432579655,-0.032634001801977619,0.022167525580375935,4.3400001525878906,4.5399999618530273,5.7899999618530273,4.130000114440918,4.0199999809265137,-0.01671780766434483,-0.027593172368098551,-0.10252803905687047,-0.28324695635416397,0.050602417667747,102302072.5,429724046.50036931
1060,WSSEC:WS:XSHG:600061,WS:XSHG:600061,XSHG,600061,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,6.190000057220459,6.3352251335557348,6.4015004348611537,6.8940000081062314,0.10547333652771099,0.017039311074751824,0,-0.052067403011288649,-0.053516805301845993,6.5999999046325684,6.690000057220459,8.1499996185302734,6.119999885559082,6.119999885559082,-0.022923427861476164,-0.033039188201708258,-0.10211777633565156,-0.24049075497543027,0.077544428858862438,30963349,198353684.26092625
1061,WSSEC:WS:XSHG:600066,WS:XSHG:600066,XSHG,600066,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,26.010000228881836,27.274994482434643,28.708234965488977,31.47190001487732,0.93432624094321848,0.035921808255339062,-0.012153425588737221,-0.13039116143184171,-0.054525626591060528,30.909999847412109,34.169998168945312,38.5,24.659999847412109,24.659999847412109,-0.046379267074370123,-0.093988179344734024,-0.17354846016330594,-0.32441557847060165,0.24029219319498199,17507952,492979592.25304794
1062,WSSEC:WS:XSHG:600085,WS:XSHG:600085,XSHG,600085,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,23.340000152587891,23.724389373954679,24.228518099953519,27.555149936676024,0.37970481878952761,0.016268415437324952,0.0051679949518510515,-0.041478448174910199,0.0025772965709920381,24.579999923706055,27.120000839233398,35.869998931884766,23.010000228881836,22.700000762939453,-0.016202280923140688,-0.036672401659073484,-0.15297139713537722,-0.34931695434646326,0.067266481772072326,4439216.5,106687928.47929955
1063,WSSEC:WS:XSHG:600089,WS:XSHG:600089,XSHG,600089,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,17.600000381469727,18.612795312034354,19.751837696778832,24.412999935150147,0.37022324617608671,0.021035411258620122,-0.017308736380987511,-0.090909099865461029,-0.19377002093540119,19.430000305175781,22.239999771118164,33.279998779296875,17.549999237060547,17.549999237060547,-0.054413907937288286,-0.10894365113480209,-0.2790726076999237,-0.47115381529345202,0.10681824019132441,48107609.5,900593810.77430248
1064,WSSEC:WS:XSHG:600104,WS:XSHG:600104,XSHG,600104,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,10.720000267028809,10.901826274684032,10.811756273922024,12.810549969673156,0.22877021389376245,0.021340504495823972,-0.042001727522709476,0.046875049476512887,0.085020257374301078,11.890000343322754,11.890000343322754,19.340000152587891,10.180000305175781,9.8199996948242188,-0.016678490655960609,-0.0084866884314189761,-0.16318969190186028,-0.44570836698807559,0.15951492495819891,44381776.5,469087989.28767776
1065,WSSEC:WS:XSHG:600111,WS:XSHG:600111,XSHG,600111,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,37.060001373291016,38.256155264220105,40.211053620254106,47.15365009307861,0.9034211763524862,0.024377256958322133,0.0089845313141159178,-0.094108982852138423,-0.23112031562899649,40.959999084472656,49.080001831054688,63.569999694824219,36.419998168945312,36.419998168945312,-0.031266965607697039,-0.078362837162165744,-0.21405869322657545,-0.41702058280317422,0.12250406765498134,30633983,1177287790.1672535
1066,WSSEC:WS:XSHG:600115,WS:XSHG:600115,XSHG,600115,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,3.3499999046325684,3.4416973033654004,3.5567533647164842,4.5036000180244447,0.07330164368897768,0.021881088291259961,0,-0.056338042357781171,-0.13212435345172358,3.5699999332427979,3.9000000953674316,6.4800000190734863,3.2899999618530273,3.2899999618530273,-0.02664307481171202,-0.058129827649828214,-0.25615065920039592,-0.4830247075969063,0.083582083391277359,136257088.5,466527450.5304358
1067,WSSEC:WS:XSHG:600118,WS:XSHG:600118,XSHG,600118,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,57.909999847412109,59.025894329487059,62.990907699408503,78.894800052642822,2.0669101774683312,0.035691766239241279,0.0090608200608810474,-0.059902576592744561,-0.28944785463298028,61.709999084472656,99,127.76999664306641,56.650001525878906,54.709999084472656,-0.018905168566289543,-0.080660972155575106,-0.265984579354134,-0.54676370533852814,0.087376922326479201,19886283.5,1165176631.8915577
1068,WSSEC:WS:XSHG:600150,WS:XSHG:600150,XSHG,600150,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,38.090000152587891,38.001863437668298,36.566740803959334,35.48405019760132,1.3442553735555154,0.035291556003424818,-0.022330568591607092,0.10341829801515301,0.10855644575025414,41.180000305175781,41.180000305175781,43.419998168945312,33.619998931884766,32.099998474121094,0.0023192735025785449,0.041656962451070312,0.073440036875010772,-0.1227544505096162,0.19847732588621106,116338476.5,4561552979.4556694
1069,WSSEC:WS:XSHG:600160,WS:XSHG:600160,XSHG,600160,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,33.970001220703125,36.38468327239454,38.428861314300256,38.745399971008304,1.1644574339836349,0.034278992997914662,-0.028595938378405683,-0.14086999407824707,-0.38044865791955618,40.810001373291016,54.680000305175781,58,33.900001525878906,33.900001525878906,-0.06636534482419032,-0.11602894129829155,-0.12325072792843605,-0.41431032378098065,0.20341476594356989,23204833,854782258.1491394
1070,WSSEC:WS:XSHG:600176,WS:XSHG:600176,XSHG,600176,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,43.060001373291016,44.345977252584198,44.065875798011611,34.187650008201601,2.9357812359601878,0.068178846779628197,-0.08674443309069757,0.0098499528530608949,-0.36508402289808328,51.680000305175781,74.599998474121094,77.199996948242188,39.779998779296875,33.720001220703125,-0.028998704256049335,-0.022826606903974977,0.25951919371354681,-0.44222793943683603,0.27635859606033741,232290905,10301891651.211323
1071,WSSEC:WS:XSHG:600183,WS:XSHG:600183,XSHG,600183,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,137.33000183105469,143.51352325002853,139.49630113495175,101.38144969940186,9.1923548829373285,0.066936246707736111,-0.059576778887678872,-0.025821092133989865,-0.096215830278479131,157.5,166.21000671386719,191.8800048828125,135.47000122070312,97.510002136230469,-0.043086681163843621,-0.015529439033665438,0.35458707917711818,-0.28429227466964735,0.16041650393625198,67037090.5,9889858328.8009872
1072,WSSEC:WS:XSHG:600188,WS:XSHG:600188,XSHG,600188,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,19.760000228881836,20.723951237585894,20.886427696488184,18.923150043487549,0.87246145888510918,0.044152907326888195,-0.019354808785692845,-0.12874779704599804,0.10886647403372773,23.809999465942383,23.809999465942383,27.799999237060547,19.399999618530273,17.309999465942383,-0.046513862035912901,-0.053931073516977901,0.044223619401162484,-0.28920860535350235,0.22317812734467055,45353948.5,914494082.28814888
1073,WSSEC:WS:XSHG:600196,WS:XSHG:600196,XSHG,600196,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,22.840000152587891,22.58355950309144,22.889806519848083,24.834749975204467,0.50062027691912014,0.021918575900814839,0.048668477159063084,-0.0021843267100809527,-0.0082501314977291296,23.399999618530273,25.559999465942383,32.450000762939453,21.5,21.5,0.011355191791681429,-0.0021759191025492175,-0.080320914227369977,-0.29614793172291587,0.083187373285327826,14916124,335086207.07991982
1074,WSSEC:WS:XSHG:600219,WS:XSHG:600219,XSHG,600219,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,4.6100001335144043,4.7787578299320863,4.7738048402422883,5.4515499949455259,0.12269679217426865,0.026615355449183368,-0.010729552689893729,-0.045548611525203619,0.13267811770941496,5.0799999237060547,5.1700000762939453,8.4499998092651367,4.6100001335144043,3.8900001049041748,-0.035314134430637245,-0.034313239063951784,-0.15436891566827327,-0.4544378417074405,0.10195222919296296,135273903,644922425.14639878
1075,WSSEC:WS:XSHG:600221,WS:XSHG:600221,XSHG,600221,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,1.2200000286102295,1.2686610870237733,1.3091586265346322,1.5031000024080277,0.023020552799867144,0.018869305131157373,-0.0081300734212910175,-0.07575759080925315,-0.10948903331099102,1.3200000524520874,1.3899999856948853,1.9299999475479126,1.2100000381469727,1.2100000381469727,-0.038356231550934261,-0.068103739392076035,-0.1883440711491321,-0.3678756156650399,0.090163944037298049,185869743.5,233445614.61796725
1076,WSSEC:WS:XSHG:600233,WS:XSHG:600233,XSHG,600233,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,17.920000076293945,17.59136346745824,17.655552060964393,18.214349985122681,0.62108983960539288,0.034659031080419567,0.019920340782523249,0.057227095557149443,-0.00055773723991237034,18.860000610351562,19.430000305175781,22.860000610351562,16.479999542236328,16.299999237060547,0.018681701929679217,0.01497817878571106,-0.016160330128121903,-0.21609800534391344,0.13281255903919867,22390615.5,377836217.81549835
1077,WSSEC:WS:XSHG:600276,WS:XSHG:600276,XSHG,600276,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,44.860000610351562,45.533099771121286,48.058148859957754,54.29680009841919,1.1286127818940388,0.025158554760108684,0.037705322354276261,-0.057760973844685926,-0.16133858286247482,47.669998168945312,58,73.120002746582031,41.889999389648438,41.889999389648438,-0.014782634262836325,-0.066547470626170946,-0.17380028787999191,-0.38648797968694648,0.12884526751350792,52931447,2404978339.0270576
1078,WSSEC:WS:XSHG:600309,WS:XSHG:600309,XSHG,600309,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,69.449996948242188,73.033763126078,73.900848383642824,78.171849937438964,2.2237749166980731,0.032019798623682413,-0.012512510449330438,-0.085221303697945117,0.012390648586410036,79.279998779296875,79.279998779296875,97,69.099998474121094,66.480003356933594,-0.04906999207543461,-0.060227338829655253,-0.11157281036814259,-0.28402065001812182,0.1465802844132946,30213155.5,2206205968.7539482
1079,WSSEC:WS:XSHG:600346,WS:XSHG:600346,XSHG,600346,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,16.149999618530273,17.296630811282011,17.649562886126191,20.327550010681151,0.72052816042669665,0.044614747829465777,-0.014041486814433068,-0.1455026484394103,-0.087570682350172402,19.930000305175781,19.930000305175781,27.260000228881836,16.069999694824219,14.760000228881836,-0.066292170149334972,-0.08496319581799272,-0.20551175079907691,-0.40755687883599401,0.23900933136386296,29546906.5,536660566.05401993
1080,WSSEC:WS:XSHG:600362,WS:XSHG:600362,XSHG,600362,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,42.400001525878906,45.162431322653553,45.342905456596441,47.680249958038331,1.9634092418103424,0.046306820074333545,-0.019879723278357631,-0.13821136446369198,0.011450462259065208,50.840000152587891,50.840000152587891,70.699996948242188,42.319999694824219,37.459999084472656,-0.061166542984345651,-0.064903294155566837,-0.11074288488014183,-0.40028283796222852,0.20094339979123529,52377400,2295296102.7117691
1081,WSSEC:WS:XSHG:600372,WS:XSHG:600372,XSHG,600372,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,11.329999923706055,11.446433021239475,11.401292917235608,12.745399980545043,0.23393110548301307,0.020647052697110167,-0.0078809239918234963,0.023486922859031312,0.048103560028149639,12.060000419616699,12.060000419616699,16.969999313354492,11.069999694824219,10.680000305175781,-0.010171998326235943,-0.0062530621787444396,-0.11105183509340599,-0.33235118549533804,0.087378705336182402,27454584,310819790.44601202
1082,WSSEC:WS:XSHG:600406,WS:XSHG:600406,XSHG,600406,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,22.270000457763672,22.454918654284221,22.96638310070092,24.672149982452392,0.32361302734285652,0.014531343542475768,0.014578573289369068,-0.034258413984157743,-0.017644447162951438,23.139999389648438,25.340000152587891,32.060001373291016,21.799999237060547,21.260000228881836,-0.0082350864577844796,-0.03032182472459044,-0.097362796772766269,-0.30536495621248883,0.060170638753657753,27763977,622277624.67441559
1083,WSSEC:WS:XSHG:600415,WS:XSHG:600415,XSHG,600415,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,10.840000152587891,11.868423421169432,11.955246735319765,13.407350034713746,0.44454149950947841,0.041009362846120501,-0.0671256231198889,-0.11726381202737113,0.044315995479326631,13.140000343322754,13.140000343322754,20.309999465942383,10.680000305175781,9.7100000381469727,-0.086652054117581145,-0.093285116352895159,-0.19148824155993394,-0.46627275048601702,0.22693726969733333,38082080,481453598.26280212
1084,WSSEC:WS:XSHG:600426,WS:XSHG:600426,XSHG,600426,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,19.709999084472656,20.27843664885329,20.123869311365326,19.899815658422618,0.78096666195497044,0.039622866475433186,0.014933007571545476,-0.053314151134570165,0.34422510260427153,22.469999313354492,22.469999313354492,26.094674330491284,19.159999847412109,14.165680225078876,-0.028031626610268257,-0.020566135691356791,-0.0095386096639353823,-0.24467349793893456,0.16793503905081192,33158992,681260210.03309822
1085,WSSEC:WS:XSHG:600436,WS:XSHG:600436,XSHG,600436,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,117.40000152587891,121.21744831256682,124.76034827947197,143.13124977111818,2.9162733272082466,0.024840487983855793,-0.0037338325329719924,-0.070982044992839444,0.031634432140425828,127.48999786376953,152,205.69000244140625,116.05999755859375,108.72000122070312,-0.031492551937278734,-0.058995881745259049,-0.17977379703164909,-0.42923817330731973,0.097359456189242258,1891579,229357582.93209839
1086,WSSEC:WS:XSHG:600438,WS:XSHG:600438,XSHG,600438,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,11.119999885559082,11.532609238137784,11.951823618314256,15.92790005683899,0.35992448338595134,0.032367309990116548,0.0027051156499930951,-0.065546198149166512,-0.080231617434775471,12.109999656677246,13.649999618530273,27.75,10.970000267028809,10.319999694824219,-0.035777623611335296,-0.069598059620001207,-0.30185398917138051,-0.5992792834032763,0.10251793177883846,31009846.5,356289897.01668978
1087,WSSEC:WS:XSHG:600460,WS:XSHG:600460,XSHG,600460,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,32.720001220703125,32.212770977571743,33.11961498723312,32.050649976730348,1.4568176650689262,0.044523765608759973,0.022819676611690154,-0.06192659923358268,-0.35207918374845293,35.619998931884766,50.889999389648438,57.099998474121094,29,27.389999389648438,0.015746246837458955,-0.012065773309382855,0.020884170662958335,-0.42697019097938316,0.2023226981940347,71763491,2291018562.0219421
1088,WSSEC:WS:XSHG:600482,WS:XSHG:600482,XSHG,600482,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,34.25,33.711735918927559,32.883805147529294,31.250349988937376,1.469163208388208,0.042895276157319945,0.050613546107639573,0.076367075062261591,0.072994984904040772,36.200000762939453,36.950000762939453,43.349998474121094,31.030000686645508,26.399999618530273,0.015966667583268368,0.041546130271160386,0.095987725325460405,-0.20991923401228196,0.15094890733704949,18341197,614363100.76123428
1089,WSSEC:WS:XSHG:600489,WS:XSHG:600489,XSHG,600489,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,22.120000839233398,24.331688986811589,24.179236031721533,25.271450042724609,1.029158353119827,0.04652614439753764,-0.074476937560986278,-0.17122516310903391,0.15872187859751019,26.809999465942383,27.959999084472656,41.479999542236328,22.079999923706055,18.690000534057617,-0.090897436210736648,-0.085165436566587815,-0.12470393262607737,-0.46673092855967679,0.21383360591229766,72706848,1732902237.6444569
1090,WSSEC:WS:XSHG:600515,WS:XSHG:600515,XSHG,600515,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,2.690000057220459,2.7655772818374387,2.8261490041578567,3.6148500013351441,0.067719096074560822,0.025174384622331219,-0.0073800666586666397,-0.042704586477814277,-0.035842260214997146,2.8900001049041748,3.0199999809265137,5.9000000953674316,2.6500000953674316,2.6500000953674316,-0.027327829568648543,-0.048174723532656727,-0.25584739166855941,-0.54406779428146179,0.089219332502443127,82688376.5,229447882.87442493
1091,WSSEC:WS:XSHG:600519,WS:XSHG:600519,XSHG,600519,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,1237,1273.9978661945186,1286.4554329878649,1354.1759533691406,19.693478673065279,0.015920354626568534,-0.023662552629804101,-0.042791957547530735,0.028262676641729101,1338.8599853515625,1363.3499755859375,1568,1231.050048828125,1170.280029296875,-0.029040759938658844,-0.038443176280892888,-0.086529341388474013,-0.21109693877551017,0.087154354505608322,2473190.5,3105018187.2356567
1092,WSSEC:WS:XSHG:600522,WS:XSHG:600522,XSHG,600522,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,34.799999237060547,34.884280496695396,35.661124351101719,32.393699970245365,1.7025426803180836,0.048923641311605169,-0.043693327267276261,-0.035476788498730594,-0.3253199301728491,38.479999542236328,52.5,68.099998474121094,31.5,27.020000457763672,-0.0024160240209866179,-0.02414744710691008,0.074282939862548636,-0.48898678389420214,0.20057470388685872,178005116.5,6151118288.956852
1093,WSSEC:WS:XSHG:600547,WS:XSHG:600547,XSHG,600547,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,29.069999694824219,33.26396422958441,32.393068822555641,36.198050069808957,1.6255921756646792,0.055919924070522382,-0.11533782243246271,-0.16680996837595141,0.20223322282596179,38.75,38.75,65.550003051757812,28.969999313354492,23.229999542236328,-0.12608132048885956,-0.10258580765949332,-0.19691807600790912,-0.55652176443270718,0.33642933571777067,81850909,2572777235.0180454
1094,WSSEC:WS:XSHG:600549,WS:XSHG:600549,XSHG,600549,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,46.900001525878906,50.38383597866433,53.330211545502848,56.56145009994507,2.1586964443673975,0.046027641239547772,-0.05671761113412821,-0.14416054418188695,-0.42909311436708297,55.900001525878906,81.900001525878906,96.849998474121094,46.880001068115234,43.040000915527344,-0.069145875559389669,-0.12057349545927654,-0.17081331113318732,-0.51574597558294366,0.19232409731983771,33924967,1702375301.0385418
1095,WSSEC:WS:XSHG:600570,WS:XSHG:600570,XSHG,600570,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,19.940000534057617,20.754176219771434,21.452362643637748,25.706400032043458,0.47731881884214006,0.023937753563590795,-0.0015021923048746944,-0.098145636200389075,-0.063410066858434755,22.600000381469727,23.850000381469727,36.180000305175781,19.719999313354492,19.719999313354492,-0.03922948697612938,-0.07049862687402686,-0.22431765983560237,-0.44886676711262841,0.14443334959776849,15776660.5,328065817.31099701
1096,WSSEC:WS:XSHG:600584,WS:XSHG:600584,XSHG,600584,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,68.779998779296875,71.071377948891964,73.768541910784791,60.15825004577637,3.4268927973575507,0.049823972930762288,0.015202934011762093,-0.1013849234832741,-0.28339241119303205,77.980003356933594,113.87000274658203,113.87000274658203,65.5,60.840000152587891,-0.032240533893163614,-0.067624260996252739,0.14331781138846189,-0.39597789478966705,0.18144814740372076,69208193.5,4688522331.7261543
1097,WSSEC:WS:XSHG:600585,WS:XSHG:600585,XSHG,600585,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,16.930000305175781,17.360879887254974,17.68713473333116,20.752499990463257,0.34544971941390962,0.02040459026502793,-0.00059033226485027956,-0.060488353213014379,0.0047477698453961548,18.420000076293945,18.670000076293945,26.930000305175781,16.780000686645508,16.579999923706055,-0.024818994479393397,-0.04280707076475021,-0.18419466025992492,-0.37133308156992706,0.096869424694993211,21349337,364660701.41788101
1098,WSSEC:WS:XSHG:600588,WS:XSHG:600588,XSHG,600588,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,9.3000001907348633,9.7569441459540407,10.089782838447515,11.879700021743774,0.34433101330095378,0.037024839380540443,-0.0053476137641615962,-0.086444016508870125,-0.0053476137641615962,10.869999885559082,12.449999809265137,19.010000228881836,9.2100000381469727,8.8000001907348633,-0.046832691505020119,-0.078275485246635301,-0.2171519336588642,-0.51078379385785588,0.17849460358784575,41593750.5,416672079.41120863
1099,WSSEC:WS:XSHG:600600,WS:XSHG:600600,XSHG,600600,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,49.889999389648438,50.754229695270695,52.152453385278278,58.653100070953371,0.63291689248826954,0.012686247749676102,-0.0043903655562453903,-0.021572901600489525,-0.057078065894407337,51.740001678466797,57.75,68.599998474121094,49.869998931884766,49.869998931884766,-0.017027749427212524,-0.043381544851128551,-0.14940558420107553,-0.27274051750206496,0.037482516926429024,3208437,161323830.33169174
1100,WSSEC:WS:XSHG:600660,WS:XSHG:600660,XSHG,600660,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,52.470001220703125,54.643504245848533,55.102410578229978,57.490400028228763,1.2911032922029704,0.024606503948270138,-0.029770720337273349,-0.076232360466867877,0.053402926602576839,58.490001678466797,60,74.580001831054688,51.909999847412109,49.860000610351562,-0.039776054906115133,-0.047773034426317307,-0.087325863188645991,-0.29646017789644363,0.12540502530917441,8507980,480073972.89893532
1101,WSSEC:WS:XSHG:600674,WS:XSHG:600674,XSHG,600674,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,16.270000457763672,15.871547707787281,15.638956491025901,14.966950025558472,0.29983118964140043,0.018428468420744748,0.021984948479422561,0.046302267408189879,0.12284338956260377,16.309999465942383,16.489999771118164,16.489999771118164,15.329999923706055,14.25,0.025104845306352264,0.040350771939283936,0.087061854952414031,-0.013341377586906678,0.060233528866847373,23256484,363994141.21957779
1102,WSSEC:WS:XSHG:600690,WS:XSHG:600690,XSHG,600690,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,20.139999389648438,20.848637104671429,21.161627599591444,22.874600038528442,0.43707022260076533,0.021701600588201149,-0.027053205442080119,-0.046401581943333547,-0.01371208058762774,22.149999618530273,23.489999771118164,28.309999465942383,19.719999313354492,19.659999847412109,-0.033989642174941603,-0.048277392895938243,-0.11954747380387098,-0.28859061216594706,0.1206554309244296,27654696.5,580273007.18608665
1103,WSSEC:WS:XSHG:600741,WS:XSHG:600741,XSHG,600741,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,14.699999809265137,15.19263305815509,15.656237745526145,17.932449975013732,0.27884985224930414,0.018969377950165026,-0.031620585392675093,-0.040469967226471004,-0.054662403282553118,15.810000419616699,17.680000305175781,21.540000915527344,14.680000305175781,14.680000305175781,-0.032425797885345387,-0.061077121579496851,-0.18025702958895995,-0.31754878437964773,0.076870757081826627,14414935,222277730.66482925
1104,WSSEC:WS:XSHG:600760,WS:XSHG:600760,XSHG,600760,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,43.029998779296875,45.228630373168073,44.857161543109932,48.903949966430666,1.2381398966180366,0.028773877103007165,-0.022045482288707396,-0.046532289809805283,0.055174106604982898,49.549999237060547,49.549999237060547,73.660003662109375,42.709999084472656,38,-0.048611500629820892,-0.040732910887753437,-0.12011199895235192,-0.41582953244636534,0.15895887396303707,15447148.5,707650911.90954399
1105,WSSEC:WS:XSHG:600795,WS:XSHG:600795,XSHG,600795,2026-09-24,491,0,False,,v0.53/POLICY_F_CANONICAL_FILTERED_INVALID_BAR_SOURCE_DEFECT,5.2399997711181641,5.2345699861410795,5.1440827460343863,5.0338499999046329,0.10957091948491617,0.02091048173109649,-0.0038023682306803641,0.0019119984719329075,0.11489361356749894,5.4800000190734863,5.4800000190734863,6.0399999618530273,5.0900001525878906,4.619999885559082,0.001037293415019791,0.018646089073454553,0.04095270443446597,-0.13245036354096751,0.074427458687154405,97329225.5,514974900.30378675
