WS_ID,Name,ISIN,Country,Primary_Ticker,Primary_Exchange,Primary_MIC,Primary_Currency,Primary_Universe_Index,Index_Tags,ws_id,yahoo_symbol,mapping_status,status,reason_code,unique_bars,valid_bars,repaired_rows,suspicious_returns,zero_volume_share,first_bar_date,last_bar_date,last_fetch_utc,batch_id,last_error
WS:US:VIR,"Vir Biotechnology, Inc.",,,VIR,US primary exchange pending,,USD,US_SP1500,US_SP1500;US_SP600,WS:US:VIR,VIR,EXPLICIT,QUARANTINE,SUSPICIOUS_RETURN_NEEDS_REPAIR,501,501,0,1,0.0,2024-08-22,2026-08-21,2026-08-23T23:06:34+00:00,YF-20260823T230632999374-221e5dbb-R,NO_DATA_IN_BATCH
WS:US:VRRM,Verra Mobility Corporation,,,VRRM,US primary exchange pending,,USD,US_SP1500,US_SP1500;US_SP600,WS:US:VRRM,VRRM,EXPLICIT,QUARANTINE,SUSPICIOUS_RETURN_NEEDS_REPAIR,501,501,0,1,0.0,2024-08-22,2026-08-21,2026-08-23T23:06:34+00:00,YF-20260823T230632999374-221e5dbb-R,NO_DATA_IN_BATCH
WS:US:VSNT,"Versant Media Group, Inc.",,,VSNT,US primary exchange pending,,USD,US_SP1500,US_SP1500;US_SP600,WS:US:VSNT,VSNT,EXPLICIT,WARMUP,INSUFFICIENT_HISTORY,172,172,0,0,0.0,2025-12-15,2026-08-21,2026-08-23T23:06:17+00:00,YF-20260823T230613076378-9776054c,
WS:SRC:ZA_TOP40:1EFE66E75F1BEAE6,NEPI Rockcastle,,South Africa,,Johannesburg Stock Exchange,XJSE,ZAR,ZA_TOP40,ZA_TOP40,WS:SRC:ZA_TOP40:1EFE66E75F1BEAE6,NRP.JO,EXPLICIT,QUARANTINE,INVALID_OHLC_OR_VOLUME,501,499,0,0,0.0,2024-08-21,2026-08-21,2026-08-23T23:06:34+00:00,YF-20260823T230632999374-221e5dbb-R,NO_DATA_IN_BATCH
WS:SRC:ZA_TOP40:2DF0FDC7A9EB6AF3,AB InBev,,South Africa,,Johannesburg Stock Exchange,XJSE,ZAR,ZA_TOP40,ZA_TOP40,WS:SRC:ZA_TOP40:2DF0FDC7A9EB6AF3,ANH.JO,EXPLICIT,QUARANTINE,INVALID_OHLC_OR_VOLUME,501,499,0,2,0.0,2024-08-21,2026-08-21,2026-08-23T23:06:34+00:00,YF-20260823T230632999374-221e5dbb-R,NO_DATA_IN_BATCH
WS:SRC:ZA_TOP40:3598A879F2EA6E99,Sanlam,,South Africa,,Johannesburg Stock Exchange,XJSE,ZAR,ZA_TOP40,ZA_TOP40,WS:SRC:ZA_TOP40:3598A879F2EA6E99,SLM.JO,EXPLICIT,QUARANTINE,INVALID_OHLC_OR_VOLUME,501,499,0,2,0.0,2024-08-21,2026-08-21,2026-08-23T23:06:34+00:00,YF-20260823T230632999374-221e5dbb-R,NO_DATA_IN_BATCH
WS:SRC:ZA_TOP40:3CA42D3A25639D8E,Sasol,,South Africa,,Johannesburg Stock Exchange,XJSE,ZAR,ZA_TOP40,ZA_TOP40,WS:SRC:ZA_TOP40:3CA42D3A25639D8E,SOLBE1.JO,EXPLICIT,QUARANTINE,SUSPICIOUS_RETURN_NEEDS_REPAIR,501,501,0,9,0.48902195608782434,2024-08-21,2026-08-21,2026-08-23T23:06:34+00:00,YF-20260823T230632999374-221e5dbb-R,NO_DATA_IN_BATCH
WS:SRC:ZA_TOP40:5F247CB49B9B155E,Vodacom,,South Africa,,Johannesburg Stock Exchange,XJSE,ZAR,ZA_TOP40,ZA_TOP40,WS:SRC:ZA_TOP40:5F247CB49B9B155E,VOD.JO,EXPLICIT,QUARANTINE,INVALID_OHLC_OR_VOLUME,501,499,0,2,0.0,2024-08-21,2026-08-21,2026-08-23T23:06:34+00:00,YF-20260823T230632999374-221e5dbb-R,NO_DATA_IN_BATCH
WS:SRC:ZA_TOP40:670585B513E60D68,Woolworths Holdings,,South Africa,,Johannesburg Stock Exchange,XJSE,ZAR,ZA_TOP40,ZA_TOP40,WS:SRC:ZA_TOP40:670585B513E60D68,WHL.JO,EXPLICIT,QUARANTINE,INVALID_OHLC_OR_VOLUME,501,498,0,0,0.0,2024-08-21,2026-08-21,2026-08-23T23:06:34+00:00,YF-20260823T230632999374-221e5dbb-R,NO_DATA_IN_BATCH
WS:SRC:ZA_TOP40:72B40FB15EDACCA3,Clicks,,South Africa,,Johannesburg Stock Exchange,XJSE,ZAR,ZA_TOP40,ZA_TOP40,WS:SRC:ZA_TOP40:72B40FB15EDACCA3,CLS.JO,EXPLICIT,QUARANTINE,INVALID_OHLC_OR_VOLUME,501,498,0,0,0.0,2024-08-21,2026-08-21,2026-08-23T23:06:34+00:00,YF-20260823T230632999374-221e5dbb-R,NO_DATA_IN_BATCH
WS:SRC:ZA_TOP40:8D915874D6D1F74D,Growthpoint Properties,,South Africa,,Johannesburg Stock Exchange,XJSE,ZAR,ZA_TOP40,ZA_TOP40,WS:SRC:ZA_TOP40:8D915874D6D1F74D,GRT.JO,EXPLICIT,QUARANTINE,INVALID_OHLC_OR_VOLUME,501,499,0,0,0.0,2024-08-21,2026-08-21,2026-08-23T23:06:34+00:00,YF-20260823T230632999374-221e5dbb-R,NO_DATA_IN_BATCH
WS:SRC:ZA_TOP40:92DB8C1EE0FA61A7,Exxaro,,South Africa,,Johannesburg Stock Exchange,XJSE,ZAR,ZA_TOP40,ZA_TOP40,WS:SRC:ZA_TOP40:92DB8C1EE0FA61A7,EXX.JO,EXPLICIT,QUARANTINE,INVALID_OHLC_OR_VOLUME,501,496,0,0,0.0,2024-08-21,2026-08-21,2026-08-23T23:06:34+00:00,YF-20260823T230632999374-221e5dbb-R,NO_DATA_IN_BATCH
WS:SRC:ZA_TOP40:9CADEA732F4AE055,Remgro,,South Africa,,Johannesburg Stock Exchange,XJSE,ZAR,ZA_TOP40,ZA_TOP40,WS:SRC:ZA_TOP40:9CADEA732F4AE055,REM.JO,EXPLICIT,QUARANTINE,INVALID_OHLC_OR_VOLUME,501,499,0,0,0.0,2024-08-21,2026-08-21,2026-08-23T23:06:34+00:00,YF-20260823T230632999374-221e5dbb-R,NO_DATA_IN_BATCH
WS:SRC:ZA_TOP40:A5EBFF44983C436F,Bidcorp,,South Africa,,Johannesburg Stock Exchange,XJSE,ZAR,ZA_TOP40,ZA_TOP40,WS:SRC:ZA_TOP40:A5EBFF44983C436F,BID.JO,EXPLICIT,QUARANTINE,INVALID_OHLC_OR_VOLUME,501,499,0,0,0.0,2024-08-21,2026-08-21,2026-08-23T23:06:34+00:00,YF-20260823T230632999374-221e5dbb-R,NO_DATA_IN_BATCH
WS:SRC:ZA_TOP40:C46C9A1E2438665A,Anglo American,,South Africa,,Johannesburg Stock Exchange,XJSE,ZAR,ZA_TOP40,ZA_TOP40,WS:SRC:ZA_TOP40:C46C9A1E2438665A,AGL.JO,EXPLICIT,QUARANTINE,INVALID_OHLC_OR_VOLUME,501,499,0,0,0.0,2024-08-21,2026-08-21,2026-08-23T23:06:34+00:00,YF-20260823T230632999374-221e5dbb-R,NO_DATA_IN_BATCH
WS:SRC:ZA_TOP40:CCFFACA1ACD941D3,Standard Bank,,South Africa,,Johannesburg Stock Exchange,XJSE,ZAR,ZA_TOP40,ZA_TOP40,WS:SRC:ZA_TOP40:CCFFACA1ACD941D3,SBK.JO,EXPLICIT,QUARANTINE,SUSPICIOUS_RETURN_NEEDS_REPAIR,501,500,0,2,0.0,2024-08-21,2026-08-21,2026-08-23T23:06:35+00:00,YF-20260823T230634953361-b9c886b6-R,NO_DATA_IN_BATCH
WS:SRC:ZA_TOP40:D7462C43096E07C0,Reinet Investments,,South Africa,,Johannesburg Stock Exchange,XJSE,ZAR,ZA_TOP40,ZA_TOP40,WS:SRC:ZA_TOP40:D7462C43096E07C0,RNI.JO,EXPLICIT,QUARANTINE,INVALID_OHLC_OR_VOLUME,501,499,0,0,0.0,2024-08-21,2026-08-21,2026-08-23T23:06:35+00:00,YF-20260823T230634953361-b9c886b6-R,NO_DATA_IN_BATCH
WS:SRC:ZA_TOP40:DE0F69D92EFF3FE9,Old Mutual,,South Africa,,Johannesburg Stock Exchange,XJSE,ZAR,ZA_TOP40,ZA_TOP40,WS:SRC:ZA_TOP40:DE0F69D92EFF3FE9,OMU.JO,EXPLICIT,QUARANTINE,INVALID_OHLC_OR_VOLUME,501,498,0,0,0.0,2024-08-21,2026-08-21,2026-08-23T23:06:35+00:00,YF-20260823T230634953361-b9c886b6-R,NO_DATA_IN_BATCH
WS:SRC:ZA_TOP40:FA44132B238E6795,Discovery,,South Africa,,Johannesburg Stock Exchange,XJSE,ZAR,ZA_TOP40,ZA_TOP40,WS:SRC:ZA_TOP40:FA44132B238E6795,DSY.JO,EXPLICIT,QUARANTINE,INVALID_OHLC_OR_VOLUME,501,499,0,0,0.0,2024-08-21,2026-08-21,2026-08-23T23:06:35+00:00,YF-20260823T230634953361-b9c886b6-R,NO_DATA_IN_BATCH
WS:SRC:ZA_TOP40:FBAF8D9D0C6FF09E,MTN Group,,South Africa,,Johannesburg Stock Exchange,XJSE,ZAR,ZA_TOP40,ZA_TOP40,WS:SRC:ZA_TOP40:FBAF8D9D0C6FF09E,MTN.JO,EXPLICIT,QUARANTINE,INVALID_OHLC_OR_VOLUME,501,498,0,0,0.0,2024-08-21,2026-08-21,2026-08-23T23:06:35+00:00,YF-20260823T230634953361-b9c886b6-R,NO_DATA_IN_BATCH
