WS_ID,Yahoo_Symbol,Yahoo_Mapping_Status,Primary_Ticker,Primary_MIC,Primary_Currency
WS:XLON:BT.L,BT-A.L,EXPLICIT,BT.L,XLON,GBP
WS:XLON:BTRW.L,BTRW.L,EXPLICIT,BTRW.L,XLON,GBP
WS:XLON:BWY.L,BWY.L,EXPLICIT,BWY.L,XLON,GBP
WS:XLON:CCC.L,CCC.L,EXPLICIT,CCC.L,XLON,GBP
WS:XLON:CCH.L,CCH.L,EXPLICIT,CCH.L,XLON,GBP
WS:XLON:CNA.L,CNA.L,EXPLICIT,CNA.L,XLON,GBP
WS:XLON:CPG.L,CPG.L,EXPLICIT,CPG.L,XLON,USD
WS:XLON:CRDA.L,CRDA.L,EXPLICIT,CRDA.L,XLON,GBP
WS:XLON:CTEC.L,CTEC.L,EXPLICIT,CTEC.L,XLON,GBP
WS:XLON:CWK.L,CWK.L,EXPLICIT,CWK.L,XLON,GBP
WS:XLON:DCC.L,DCC.L,EXPLICIT,DCC.L,XLON,GBP
WS:XLON:DGE.L,DGE.L,EXPLICIT,DGE.L,XLON,GBP
WS:XLON:DLN.L,DLN.L,EXPLICIT,DLN.L,XLON,GBP
WS:XLON:DPLM.L,DPLM.L,EXPLICIT,DPLM.L,XLON,GBP
WS:XLON:DRX.L,DRX.L,EXPLICIT,DRX.L,XLON,GBP
WS:XLON:EMG.L,EMG.L,EXPLICIT,EMG.L,XLON,GBP
WS:XLON:ENT.L,ENT.L,EXPLICIT,ENT.L,XLON,GBP
WS:XLON:EXPN.L,EXPN.L,EXPLICIT,EXPN.L,XLON,GBP
WS:XLON:FRES.L,FRES.L,EXPLICIT,FRES.L,XLON,GBP
WS:XLON:GAW.L,GAW.L,EXPLICIT,GAW.L,XLON,GBP
WS:XLON:GLEN.L,GLEN.L,EXPLICIT,GLEN.L,XLON,GBP
WS:XLON:GSK.L,GSK.L,EXPLICIT,GSK.L,XLON,GBP
WS:XLON:HIK.L,HIK.L,EXPLICIT,HIK.L,XLON,GBP
WS:XLON:HLMA.L,HLMA.L,EXPLICIT,HLMA.L,XLON,GBP
WS:XLON:HLN.L,HLN.L,EXPLICIT,HLN.L,XLON,GBP
WS:XLON:HOCM.L,HOC.L,EXPLICIT,HOCM.L,XLON,GBP
WS:XLON:HSBA.L,HSBA.L,EXPLICIT,HSBA.L,XLON,GBP
WS:XLON:HSX.L,HSX.L,EXPLICIT,HSX.L,XLON,GBP
WS:XLON:HWDN.L,HWDN.L,EXPLICIT,HWDN.L,XLON,GBP
WS:XLON:ICAG.L,IAG.L,EXPLICIT,ICAG.L,XLON,GBP
WS:XLON:ICGIN.L,ICG.L,EXPLICIT,ICGIN.L,XLON,GBP
WS:XLON:IGG.L,IGG.L,EXPLICIT,IGG.L,XLON,GBP
WS:XLON:IHG.L,IHG.L,EXPLICIT,IHG.L,XLON,USD
WS:XLON:III.L,III.L,EXPLICIT,III.L,XLON,GBP
WS:XLON:IMB.L,IMB.L,EXPLICIT,IMB.L,XLON,GBP
WS:XLON:IMI.L,IMI.L,EXPLICIT,IMI.L,XLON,GBP
WS:XLON:INCH.L,INCH.L,EXPLICIT,INCH.L,XLON,GBP
WS:XLON:INF.L,INF.L,EXPLICIT,INF.L,XLON,GBP
WS:XLON:INVP.L,INVP.L,EXPLICIT,INVP.L,XLON,GBP
WS:XLON:ITRK.L,ITRK.L,EXPLICIT,ITRK.L,XLON,GBP
WS:XLON:ITV.L,ITV.L,EXPLICIT,ITV.L,XLON,GBP
WS:XLON:JD.L,JD.L,EXPLICIT,JD.L,XLON,GBP
WS:XLON:JMAT.L,JMAT.L,EXPLICIT,JMAT.L,XLON,GBP
WS:XLON:KGF.L,KGF.L,EXPLICIT,KGF.L,XLON,GBP
WS:XLON:LAND.L,LAND.L,EXPLICIT,LAND.L,XLON,GBP
WS:XLON:LGEN.L,LGEN.L,EXPLICIT,LGEN.L,XLON,GBP
WS:XLON:LLOY.L,LLOY.L,EXPLICIT,LLOY.L,XLON,GBP
WS:XLON:LMPL.L,LMP.L,PROJECT_OVERRIDE,LMPL.L,XLON,GBP
WS:XLON:LSEG.L,LSEG.L,EXPLICIT,LSEG.L,XLON,GBP
WS:XLON:MKS.L,MKS.L,EXPLICIT,MKS.L,XLON,GBP
WS:XLON:MNDI.L,MNDI.L,EXPLICIT,MNDI.L,XLON,GBP
WS:XLON:MNG.L,MNG.L,EXPLICIT,MNG.L,XLON,GBP
WS:XLON:MRON.L,MRO.L,EXPLICIT,MRON.L,XLON,GBP
WS:XLON:MTO.L,MTO.L,EXPLICIT,MTO.L,XLON,GBP
WS:XLON:NG.L,NG.L,EXPLICIT,NG.L,XLON,GBP
WS:XLON:NWG.L,NWG.L,EXPLICIT,NWG.L,XLON,GBP
WS:XLON:NXT.L,NXT.L,EXPLICIT,NXT.L,XLON,GBP
WS:XLON:PAFR.L,PAF.L,EXPLICIT,PAFR.L,XLON,GBP
WS:XLON:PHP.L,PHP.L,EXPLICIT,PHP.L,XLON,GBP
WS:XLON:PLUSP.L,PLUS.L,EXPLICIT,PLUSP.L,XLON,GBP
WS:XLON:PNN.L,PNN.L,EXPLICIT,PNN.L,XLON,GBP
WS:XLON:PRU.L,PRU.L,EXPLICIT,PRU.L,XLON,GBP
WS:XLON:PSN.L,PSN.L,EXPLICIT,PSN.L,XLON,GBP
WS:XLON:PSON.L,PSON.L,EXPLICIT,PSON.L,XLON,GBP
WS:XLON:QLT.L,QLT.L,EXPLICIT,QLT.L,XLON,GBP
WS:XLON:QQ.L,QQ.L,EXPLICIT,QQ.L,XLON,GBP
WS:XLON:REL.L,REL.L,EXPLICIT,REL.L,XLON,GBP
WS:XLON:RIO.L,RIO.L,EXPLICIT,RIO.L,XLON,GBP
WS:XLON:RKT.L,RKT.L,EXPLICIT,RKT.L,XLON,GBP
WS:XLON:RMV.L,RMV.L,EXPLICIT,RMV.L,XLON,GBP
WS:XLON:ROR.L,ROR.L,EXPLICIT,ROR.L,XLON,GBP
WS:XLON:RR.L,RR.L,EXPLICIT,RR.L,XLON,GBP
WS:XLON:RS1R.L,RS1.L,EXPLICIT,RS1R.L,XLON,GBP
WS:XLON:RTO.L,RTO.L,EXPLICIT,RTO.L,XLON,GBP
WS:XLON:SBRY.L,SBRY.L,EXPLICIT,SBRY.L,XLON,GBP
WS:XLON:SDLF.L,SDLF.L,EXPLICIT,SDLF.L,XLON,GBP
WS:XLON:SDR.L,SDR.L,EXPLICIT,SDR.L,XLON,GBP
WS:XLON:SGE.L,SGE.L,EXPLICIT,SGE.L,XLON,GBP
WS:XLON:SGRO.L,SGRO.L,EXPLICIT,SGRO.L,XLON,GBP
WS:XLON:SHCS.L,SHC.L,EXPLICIT,SHCS.L,XLON,GBP
WS:XLON:SJP.L,STJ.L,EXPLICIT,SJP.L,XLON,GBP
WS:XLON:SMIN.L,SMIN.L,EXPLICIT,SMIN.L,XLON,GBP
WS:XLON:SN.L,SN.L,EXPLICIT,SN.L,XLON,GBP
WS:XLON:SPX.L,SPX.L,EXPLICIT,SPX.L,XLON,GBP
WS:XLON:SRP.L,SRP.L,EXPLICIT,SRP.L,XLON,GBP
WS:XLON:SSE.L,SSE.L,EXPLICIT,SSE.L,XLON,GBP
WS:XLON:STAN.L,STAN.L,EXPLICIT,STAN.L,XLON,GBP
WS:XLON:SVT.L,SVT.L,EXPLICIT,SVT.L,XLON,GBP
WS:XLON:TBCG.L,TBCG.L,EXPLICIT,TBCG.L,XLON,GBP
WS:XLON:TCAPI.L,TCAP.L,EXPLICIT,TCAPI.L,XLON,GBP
WS:XLON:TSCO.L,TSCO.L,EXPLICIT,TSCO.L,XLON,GBP
WS:XLON:TW.L,TW.L,EXPLICIT,TW.L,XLON,GBP
WS:XLON:ULVR.L,ULVR.L,EXPLICIT,ULVR.L,XLON,GBP
WS:XLON:UTG.L,UTG.L,EXPLICIT,UTG.L,XLON,GBP
WS:XLON:UU.L,UU.L,EXPLICIT,UU.L,XLON,GBP
WS:XLON:VOD.L,VOD.L,EXPLICIT,VOD.L,XLON,GBP
WS:XLON:WEIR.L,WEIR.L,EXPLICIT,WEIR.L,XLON,GBP
WS:XLON:WISEA.L,WISE.L,PROJECT_OVERRIDE,WISEa.L,XLON,GBP
WS:XLON:WPP.L,WPP.L,EXPLICIT,WPP.L,XLON,GBP
WS:XLON:WTB.L,WTB.L,EXPLICIT,WTB.L,XLON,GBP
WS:XLON:ZEG.L,ZEG.L,EXPLICIT,ZEG.L,XLON,GBP
WS:XMAD:ACS.MC,ACS.MC,EXPLICIT,ACS.MC,XMAD,EUR
WS:XMAD:ACX.MC,ACX.MC,EXPLICIT,ACX.MC,XMAD,EUR
WS:XMAD:AENA.MC,AENA.MC,EXPLICIT,AENA.MC,XMAD,EUR
WS:XMAD:AMA.MC,AMS.MC,EXPLICIT,AMA.MC,XMAD,EUR
WS:XMAD:ANA.MC,ANA.MC,EXPLICIT,ANA.MC,XMAD,EUR
WS:XMAD:BBVA.MC,BBVA.MC,EXPLICIT,BBVA.MC,XMAD,EUR
WS:XMAD:BKT.MC,BKT.MC,EXPLICIT,BKT.MC,XMAD,EUR
WS:XMAD:CABK.MC,CABK.MC,EXPLICIT,CABK.MC,XMAD,EUR
WS:XMAD:CLNX.MC,CLNX.MC,EXPLICIT,CLNX.MC,XMAD,EUR
WS:XMAD:ELE.MC,ELE.MC,EXPLICIT,ELE.MC,XMAD,EUR
WS:XMAD:ENAG.MC,ENG.MC,EXPLICIT,ENAG.MC,XMAD,EUR
WS:XMAD:FER.MC,FER.MC,EXPLICIT,FER.MC,XMAD,EUR
WS:XMAD:GRLS.MC,GRF.MC,EXPLICIT,GRLS.MC,XMAD,EUR
WS:XMAD:IBE.MC,IBE.MC,EXPLICIT,IBE.MC,XMAD,EUR
WS:XMAD:IDR.MC,IDR.MC,EXPLICIT,IDR.MC,XMAD,EUR
WS:XMAD:ITX.MC,ITX.MC,EXPLICIT,ITX.MC,XMAD,EUR
WS:XMAD:MAP.MC,MAP.MC,EXPLICIT,MAP.MC,XMAD,EUR
WS:XMAD:MRL.MC,MRL.MC,EXPLICIT,MRL.MC,XMAD,EUR
WS:XMAD:NTGY.MC,NTGY.MC,EXPLICIT,NTGY.MC,XMAD,EUR
WS:XMAD:PUIGB.MC,PUIG.MC,EXPLICIT,PUIGb.MC,XMAD,EUR
WS:XMAD:REDE.MC,RED.MC,EXPLICIT,REDE.MC,XMAD,EUR
WS:XMAD:REP.MC,REP.MC,EXPLICIT,REP.MC,XMAD,EUR
WS:XMAD:SABE.MC,SAB.MC,EXPLICIT,SABE.MC,XMAD,EUR
WS:XMAD:SAN.MC,SAN.MC,EXPLICIT,SAN.MC,XMAD,EUR
WS:XMAD:SCYR.MC,SCYR.MC,EXPLICIT,SCYR.MC,XMAD,EUR
WS:XMAD:TEF.MC,TEF.MC,EXPLICIT,TEF.MC,XMAD,EUR
WS:XMAD:UNI.MC,UNI.MC,EXPLICIT,UNI.MC,XMAD,EUR
WS:XMAD:VIS.MC,VIS.MC,EXPLICIT,VIS.MC,XMAD,EUR
WS:XMIL:A2.MI,A2A.MI,EXPLICIT,A2.MI,XMIL,EUR
WS:XMIL:AZMT.MI,AZM.MI,EXPLICIT,AZMT.MI,XMIL,EUR
WS:XMIL:BAMI.MI,BAMI.MI,EXPLICIT,BAMI.MI,XMIL,EUR
WS:XMIL:BCU.MI,BC.MI,EXPLICIT,BCU.MI,XMIL,EUR
WS:XMIL:BGN.MI,BGN.MI,EXPLICIT,BGN.MI,XMIL,EUR
WS:XMIL:BMED.MI,BMED.MI,EXPLICIT,BMED.MI,XMIL,EUR
WS:XMIL:BMPS.MI,BMPS.MI,EXPLICIT,BMPS.MI,XMIL,EUR
WS:XMIL:BZU.MI,BZU.MI,EXPLICIT,BZU.MI,XMIL,EUR
WS:XMIL:CPRI.MI,CPR.MI,EXPLICIT,CPRI.MI,XMIL,EUR
WS:XMIL:CRDI.MI,UCG.MI,EXPLICIT,CRDI.MI,XMIL,EUR
WS:XMIL:DLG.MI,DLG.MI,EXPLICIT,DLG.MI,XMIL,EUR
WS:XMIL:EMII.MI,BPE.MI,EXPLICIT,EMII.MI,XMIL,EUR
WS:XMIL:ENEI.MI,ENEL.MI,EXPLICIT,ENEI.MI,XMIL,EUR
WS:XMIL:ENI.MI,ENI.MI,EXPLICIT,ENI.MI,XMIL,EUR
WS:XMIL:FBK.MI,FBK.MI,EXPLICIT,FBK.MI,XMIL,EUR
WS:XMIL:GASI.MI,G.MI,EXPLICIT,GASI.MI,XMIL,EUR
WS:XMIL:HRA.MI,HER.MI,EXPLICIT,HRA.MI,XMIL,EUR
WS:XMIL:IG.MI,IG.MI,EXPLICIT,IG.MI,XMIL,EUR
WS:XMIL:ISP.MI,ISP.MI,EXPLICIT,ISP.MI,XMIL,EUR
WS:XMIL:ITPG.MI,IP.MI,EXPLICIT,ITPG.MI,XMIL,EUR
WS:XMIL:IVG.MI,IVG.MI,EXPLICIT,IVG.MI,XMIL,EUR
WS:XMIL:LDOF.MI,LDO.MI,EXPLICIT,LDOF.MI,XMIL,EUR
WS:XMIL:LTMC.MI,LTMC.MI,EXPLICIT,LTMC.MI,XMIL,EUR
WS:XMIL:MONC.MI,MONC.MI,EXPLICIT,MONC.MI,XMIL,EUR
WS:XMIL:NEXII.MI,NEXI.MI,EXPLICIT,NEXII.MI,XMIL,EUR
WS:XMIL:PIRC.MI,PIRC.MI,EXPLICIT,PIRC.MI,XMIL,EUR
WS:XMIL:PRY.MI,PRY.MI,EXPLICIT,PRY.MI,XMIL,EUR
WS:XMIL:PST.MI,PST.MI,EXPLICIT,PST.MI,XMIL,EUR
WS:XMIL:RACE.MI,RACE.MI,EXPLICIT,RACE.MI,XMIL,EUR
WS:XMIL:RECI.MI,REC.MI,EXPLICIT,RECI.MI,XMIL,EUR
WS:XMIL:REY.MI,REY.MI,EXPLICIT,REY.MI,XMIL,EUR
WS:XMIL:SPMI.MI,SPM.MI,EXPLICIT,SPMI.MI,XMIL,EUR
WS:XMIL:SRG.MI,SRG.MI,EXPLICIT,SRG.MI,XMIL,EUR
WS:XMIL:STLAM.MI,STLAM.MI,EXPLICIT,STLAM.MI,XMIL,EUR
WS:XMIL:STMMI.MI,STMMI.MI,EXPLICIT,STMMI.MI,XMIL,EUR
WS:XMIL:TENR.MI,TEN.MI,EXPLICIT,TENR.MI,XMIL,EUR
WS:XMIL:TLIT.MI,TIT.MI,EXPLICIT,TLIT.MI,XMIL,EUR
WS:XMIL:TPRO.MI,TPRO.MI,EXPLICIT,TPRO.MI,XMIL,EUR
WS:XMIL:TRN.MI,TRN.MI,EXPLICIT,TRN.MI,XMIL,EUR
WS:XMIL:UNPI.MI,UNI.MI,EXPLICIT,UNPI.MI,XMIL,EUR
WS:XOSL:AKER.OL,AKER.OL,EXPLICIT,AKER.OL,XOSL,NOK
WS:XOSL:AKRBP.OL,AKRBP.OL,EXPLICIT,AKRBP.OL,XOSL,NOK
WS:XOSL:BAKKA.OL,BAKKA.OL,EXPLICIT,BAKKA.OL,XOSL,NOK
WS:XOSL:DNB.OL,DNB.OL,EXPLICIT,DNB.OL,XOSL,NOK
WS:XOSL:EQNR.OL,EQNR.OL,EXPLICIT,EQNR.OL,XOSL,NOK
WS:XOSL:FRO.OL,FRO.OL,EXPLICIT,FRO.OL,XOSL,NOK
WS:XOSL:GJFG.OL,GJF.OL,EXPLICIT,GJFG.OL,XOSL,NOK
WS:XOSL:KMAR.OL,KMAR.OL,EXPLICIT,KMAR.OL,XOSL,NOK
WS:XOSL:KOG.OL,KOG.OL,EXPLICIT,KOG.OL,XOSL,NOK
WS:XOSL:MOWI.OL,MOWI.OL,EXPLICIT,MOWI.OL,XOSL,NOK
WS:XOSL:NHY.OL,NHY.OL,EXPLICIT,NHY.OL,XOSL,NOK
WS:XOSL:NOD.OL,NOD.OL,EXPLICIT,NOD.OL,XOSL,NOK
WS:XOSL:ORK.OL,ORK.OL,EXPLICIT,ORK.OL,XOSL,NOK
WS:XOSL:SALM.OL,SALM.OL,EXPLICIT,SALM.OL,XOSL,NOK
WS:XOSL:SB1NO.OL,SB1NO.OL,EXPLICIT,SB1NO.OL,XOSL,NOK
WS:XOSL:SBNOR.OL,SBNOR.OL,EXPLICIT,SBNOR.OL,XOSL,NOK
WS:XOSL:STB.OL,STB.OL,EXPLICIT,STB.OL,XOSL,NOK
WS:XOSL:SUBC.OL,SUBC.OL,EXPLICIT,SUBC.OL,XOSL,NOK
WS:XOSL:TEL.OL,TEL.OL,EXPLICIT,TEL.OL,XOSL,NOK
WS:XOSL:TGS.OL,TGS.OL,EXPLICIT,TGS.OL,XOSL,NOK
WS:XOSL:TOM.OL,TOM.OL,EXPLICIT,TOM.OL,XOSL,NOK
WS:XOSL:VAR.OL,VAR.OL,EXPLICIT,VAR.OL,XOSL,NOK
WS:XOSL:VEND.OL,VEND.OL,EXPLICIT,VEND.OL,XOSL,NOK
WS:XOSL:YAR.OL,YAR.OL,EXPLICIT,YAR.OL,XOSL,NOK
WS:XPAR:ABVX.PA,ABVX.PA,EXPLICIT,ABVX.PA,XPAR,EUR
WS:XPAR:ACCP.PA,AC.PA,EXPLICIT,ACCP.PA,XPAR,EUR
WS:XPAR:ADP.PA,ADP.PA,EXPLICIT,ADP.PA,XPAR,EUR
WS:XPAR:AIR.PA,AIR.PA,EXPLICIT,AIR.PA,XPAR,EUR
WS:XPAR:AIRP.PA,AI.PA,EXPLICIT,AIRP.PA,XPAR,EUR
WS:XPAR:AKE.PA,AKE.PA,EXPLICIT,AKE.PA,XPAR,EUR
WS:XPAR:ALSO.PA,ALO.PA,EXPLICIT,ALSO.PA,XPAR,EUR
WS:XPAR:AM.PA,AM.PA,EXPLICIT,AM.PA,XPAR,EUR
WS:XPAR:AMUN.PA,AMUN.PA,EXPLICIT,AMUN.PA,XPAR,EUR
WS:XPAR:AXAF.PA,CS.PA,EXPLICIT,AXAF.PA,XPAR,EUR
WS:XPAR:AYV.PA,AYV.PA,EXPLICIT,AYV.PA,XPAR,EUR
WS:XPAR:BIOX.PA,BIM.PA,EXPLICIT,BIOX.PA,XPAR,EUR
WS:XPAR:BNPP.PA,BNP.PA,EXPLICIT,BNPP.PA,XPAR,EUR
WS:XPAR:BOLL.PA,BOL.PA,EXPLICIT,BOLL.PA,XPAR,EUR
WS:XPAR:BOUY.PA,EN.PA,EXPLICIT,BOUY.PA,XPAR,EUR
WS:XPAR:BVI.PA,BVI.PA,EXPLICIT,BVI.PA,XPAR,EUR
WS:XPAR:CAGR.PA,ACA.PA,EXPLICIT,CAGR.PA,XPAR,EUR
WS:XPAR:CAPP.PA,CAP.PA,EXPLICIT,CAPP.PA,XPAR,EUR
WS:XPAR:CARR.PA,CA.PA,EXPLICIT,CARR.PA,XPAR,EUR
WS:XPAR:CVO.PA,COV.PA,EXPLICIT,CVO.PA,XPAR,EUR
WS:XPAR:DANO.PA,BN.PA,EXPLICIT,DANO.PA,XPAR,EUR
WS:XPAR:DAST.PA,DSY.PA,EXPLICIT,DAST.PA,XPAR,EUR
WS:XPAR:EDEN.PA,EDEN.PA,EXPLICIT,EDEN.PA,XPAR,EUR
WS:XPAR:ELIS.PA,ELIS.PA,EXPLICIT,ELIS.PA,XPAR,EUR
WS:XPAR:ENGIE.PA,ENGI.PA,EXPLICIT,ENGIE.PA,XPAR,EUR
WS:XPAR:ENX.PA,ENX.PA,EXPLICIT,ENX.PA,XPAR,EUR
WS:XPAR:ESLX.PA,EL.PA,EXPLICIT,ESLX.PA,XPAR,EUR
WS:XPAR:EUFI.PA,ERF.PA,EXPLICIT,EUFI.PA,XPAR,EUR
WS:XPAR:EXHO.PA,SW.PA,EXPLICIT,EXHO.PA,XPAR,EUR
WS:XPAR:FDJU.PA,FDJU.PA,EXPLICIT,FDJU.PA,XPAR,EUR
WS:XPAR:FOUG.PA,FGR.PA,EXPLICIT,FOUG.PA,XPAR,EUR
WS:XPAR:GETP.PA,GET.PA,EXPLICIT,GETP.PA,XPAR,EUR
WS:XPAR:GFCP.PA,GFC.PA,EXPLICIT,GFCP.PA,XPAR,EUR
WS:XPAR:GTT.PA,GTT.PA,EXPLICIT,GTT.PA,XPAR,EUR
WS:XPAR:HRMS.PA,RMS.PA,EXPLICIT,HRMS.PA,XPAR,EUR
WS:XPAR:IPN.PA,IPN.PA,EXPLICIT,IPN.PA,XPAR,EUR
WS:XPAR:LEGD.PA,LR.PA,EXPLICIT,LEGD.PA,XPAR,EUR
WS:XPAR:LOIM.PA,LI.PA,EXPLICIT,LOIM.PA,XPAR,EUR
WS:XPAR:LVMH.PA,MC.PA,EXPLICIT,LVMH.PA,XPAR,EUR
WS:XPAR:MICP.PA,ML.PA,EXPLICIT,MICP.PA,XPAR,EUR
WS:XPAR:NEXS.PA,NEX.PA,EXPLICIT,NEXS.PA,XPAR,EUR
WS:XPAR:ORAN.PA,ORA.PA,EXPLICIT,ORAN.PA,XPAR,EUR
WS:XPAR:OREP.PA,OR.PA,EXPLICIT,OREP.PA,XPAR,EUR
WS:XPAR:PERP.PA,RI.PA,EXPLICIT,PERP.PA,XPAR,EUR
WS:XPAR:PRTP.PA,KER.PA,EXPLICIT,PRTP.PA,XPAR,EUR
WS:XPAR:PUBP.PA,PUB.PA,EXPLICIT,PUBP.PA,XPAR,EUR
WS:XPAR:RENA.PA,RNO.PA,EXPLICIT,RENA.PA,XPAR,EUR
WS:XPAR:RUBF.PA,RUI.PA,EXPLICIT,RUBF.PA,XPAR,EUR
WS:XPAR:RXL.PA,RXL.PA,EXPLICIT,RXL.PA,XPAR,EUR
WS:XPAR:SAF.PA,SAF.PA,EXPLICIT,SAF.PA,XPAR,EUR
WS:XPAR:SASY.PA,SAN.PA,EXPLICIT,SASY.PA,XPAR,EUR
WS:XPAR:SCHN.PA,SU.PA,EXPLICIT,SCHN.PA,XPAR,EUR
WS:XPAR:SCOR.PA,SCR.PA,EXPLICIT,SCOR.PA,XPAR,EUR
WS:XPAR:SESFD.PA,SESG.PA,EXPLICIT,SESFd.PA,XPAR,EUR
WS:XPAR:SGEF.PA,DG.PA,EXPLICIT,SGEF.PA,XPAR,EUR
WS:XPAR:SGOB.PA,SGO.PA,EXPLICIT,SGOB.PA,XPAR,EUR
WS:XPAR:SOGN.PA,GLE.PA,EXPLICIT,SOGN.PA,XPAR,EUR
WS:XPAR:SOIT.PA,SOI.PA,EXPLICIT,SOIT.PA,XPAR,EUR
WS:XPAR:SOPR.PA,SOP.PA,EXPLICIT,SOPR.PA,XPAR,EUR
WS:XPAR:SPIE.PA,SPIE.PA,EXPLICIT,SPIE.PA,XPAR,EUR
WS:XPAR:STDM.PA,DIM.PA,EXPLICIT,STDM.PA,XPAR,EUR
WS:XPAR:TCFP.PA,HO.PA,EXPLICIT,TCFP.PA,XPAR,EUR
WS:XPAR:TE.PA,TE.PA,EXPLICIT,TE.PA,XPAR,EUR
WS:XPAR:TEPRF.PA,TEP.PA,EXPLICIT,TEPRF.PA,XPAR,EUR
WS:XPAR:TTEF.PA,TTE.PA,EXPLICIT,TTEF.PA,XPAR,EUR
WS:XPAR:URW.PA,URW.PA,EXPLICIT,URW.PA,XPAR,EUR
WS:XPAR:VIE.PA,VIE.PA,EXPLICIT,VIE.PA,XPAR,EUR
WS:XPAR:VLLP.PA,VK.PA,EXPLICIT,VLLP.PA,XPAR,EUR
WS:XPAR:VLOF.PA,FR.PA,EXPLICIT,VLOF.PA,XPAR,EUR
WS:XSTO:AAK.ST,AAK.ST,EXPLICIT,AAK.ST,XSTO,SEK
WS:XSTO:ADDTB.ST,ADDT-B.ST,EXPLICIT,ADDTb.ST,XSTO,SEK
WS:XSTO:ALFA.ST,ALFA.ST,EXPLICIT,ALFA.ST,XSTO,SEK
WS:XSTO:ASSAB.ST,ASSA-B.ST,EXPLICIT,ASSAb.ST,XSTO,SEK
WS:XSTO:ATCOA.ST,ATCO-A.ST,EXPLICIT,ATCOa.ST,XSTO,SEK
WS:XSTO:AVANZ.ST,AZA.ST,EXPLICIT,AVANZ.ST,XSTO,SEK
WS:XSTO:AXFO.ST,AXFO.ST,EXPLICIT,AXFO.ST,XSTO,SEK
WS:XSTO:BALDB.ST,BALD-B.ST,EXPLICIT,BALDb.ST,XSTO,SEK
WS:XSTO:BEIJB.ST,BEIJ-B.ST,EXPLICIT,BEIJb.ST,XSTO,SEK
WS:XSTO:BOL.ST,BOL.ST,EXPLICIT,BOL.ST,XSTO,SEK
WS:XSTO:CAST.ST,CAST.ST,EXPLICIT,CAST.ST,XSTO,SEK
WS:XSTO:EPIRA.ST,EPI-A.ST,EXPLICIT,EPIRa.ST,XSTO,SEK
WS:XSTO:EQTAB.ST,EQT.ST,PROJECT_OVERRIDE,EQTAB.ST,XSTO,SEK
WS:XSTO:ERICB.ST,ERIC-B.ST,EXPLICIT,ERICb.ST,XSTO,SEK
WS:XSTO:ESSITYB.ST,ESSITY-B.ST,EXPLICIT,ESSITYb.ST,XSTO,SEK
WS:XSTO:EVOG.ST,EVO.ST,EXPLICIT,EVOG.ST,XSTO,SEK
WS:XSTO:GETIB.ST,GETI-B.ST,EXPLICIT,GETIb.ST,XSTO,SEK
WS:XSTO:HEXAB.ST,HEXA-B.ST,EXPLICIT,HEXAb.ST,XSTO,SEK
WS:XSTO:HMB.ST,HM-B.ST,EXPLICIT,HMb.ST,XSTO,SEK
WS:XSTO:HOLMB.ST,HOLM-B.ST,EXPLICIT,HOLMb.ST,XSTO,SEK
WS:XSTO:INDT.ST,INDT.ST,EXPLICIT,INDT.ST,XSTO,SEK
WS:XSTO:INDUC.ST,INDU-C.ST,EXPLICIT,INDUc.ST,XSTO,SEK
WS:XSTO:INVEB.ST,INVE-B.ST,EXPLICIT,INVEb.ST,XSTO,SEK
WS:XSTO:LAGRB.ST,LAGR-B.ST,EXPLICIT,LAGRb.ST,XSTO,SEK
WS:XSTO:LATOB.ST,LATO-B.ST,EXPLICIT,LATOb.ST,XSTO,SEK
WS:XSTO:LIFCOB.ST,LIFCO-B.ST,EXPLICIT,LIFCOb.ST,XSTO,SEK
WS:XSTO:LOOMIS.ST,LOOMIS.ST,EXPLICIT,LOOMIS.ST,XSTO,SEK
WS:XSTO:LUNDB.ST,LUND-B.ST,EXPLICIT,LUNDb.ST,XSTO,SEK
WS:XSTO:MYCR.ST,MYCR.ST,EXPLICIT,MYCR.ST,XSTO,SEK
WS:XSTO:NIBEB.ST,NIBE-B.ST,EXPLICIT,NIBEb.ST,XSTO,SEK
WS:XSTO:OCTVSDB.ST,OCTV,EXPLICIT,OCTVsdb.ST,XSTO,SEK
WS:XSTO:SAABB.ST,SAAB-B.ST,EXPLICIT,SAABb.ST,XSTO,SEK
WS:XSTO:SAGAB.ST,SAGA-B.ST,EXPLICIT,SAGAb.ST,XSTO,SEK
WS:XSTO:SAND.ST,SAND.ST,EXPLICIT,SAND.ST,XSTO,SEK
WS:XSTO:SAVE.ST,SAVE.ST,EXPLICIT,SAVE.ST,XSTO,SEK
WS:XSTO:SCAB.ST,SCA-B.ST,EXPLICIT,SCAb.ST,XSTO,SEK
WS:XSTO:SEBA.ST,SEB-A.ST,EXPLICIT,SEBa.ST,XSTO,SEK
WS:XSTO:SECTB.ST,SECT-B.ST,EXPLICIT,SECTb.ST,XSTO,SEK
WS:XSTO:SECUB.ST,SECU-B.ST,EXPLICIT,SECUb.ST,XSTO,SEK
WS:XSTO:SHBA.ST,SHB-A.ST,EXPLICIT,SHBa.ST,XSTO,SEK
WS:XSTO:SKAB.ST,SKA-B.ST,EXPLICIT,SKAb.ST,XSTO,SEK
WS:XSTO:SKFB.ST,SKF-B.ST,EXPLICIT,SKFb.ST,XSTO,SEK
